id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,64,32,1,2,4,RS,15,256,256,1,0.12306146398421174,0.12324562173007396,0.00027793671868221487,8,0.12315354285714285,8
2,True,35,False,1,128,64,256,20,1,30,RS,14,1024,64,2048,0.2776839544894845,0.2781058169390869,0.0006366882067802568,1,0.2778948857142857,32
3,True,35,False,1,128,64,512,28,1,17,RS,28,1024,64,512,0.1173123387831666,0.11733554693111911,3.5026473952583966e-05,8,0.11732394285714286,8
4,True,35,False,1,1,64,64,2,1,30,RS,24,512,2048,2048,0.1911355831298998,0.1913468740129573,0.00031888691105283,1,0.19124122857142856,1
5,True,35,False,1,32,1,256,7,1,2,RS,17,1024,1024,1,0.2596035438669279,0.25985177041878643,0.00037463139543954244,32,0.25972765714285717,1
6,True,35,False,1,128,1,16,22,1,21,RS,23,2048,128,1,0.12911667576919247,0.1291443528022361,4.177105725846383e-05,8,0.1291305142857143,8
7,True,35,False,1,1,64,256,8,19,1,RS,20,2048,64,64,0.2110820837328999,0.2111327162671001,7.641622864287325e-05,1,0.2111074,1
8,True,35,False,8,1,64,128,21,15,1,RS,25,512,64,1,0.11311116821585043,0.11314597464129242,5.2530962686935756e-05,8,0.11312857142857143,1
9,True,35,False,1,1,1,1,1,23,5,RS,1,1,256,128,0.10805145545815331,0.10807951597041812,4.2349816277944276e-05,1,0.10806548571428572,32
10,True,35,False,32,128,512,256,25,3,1,RS,1,1,1024,1024,0.26224800677223487,0.2622842789420509,5.474311064659308e-05,1,0.2622661428571429,1
11,True,35,False,1,256,32,128,9,21,1,RS,4,128,256,512,0.20227772754230686,0.2023831296005503,0.00015907613374271717,1,0.20233042857142858,32
12,True,35,False,8,64,128,64,9,1,30,RS,25,1024,2048,1,0.28684824684871124,0.28699849600843164,0.0002267608035812562,1,0.28692337142857144,8
13,True,35,False,8,64,128,64,1,26,22,RS,11,64,1024,1024,0.12338538017501173,0.12341496268213113,4.464685924918266e-05,8,0.12340017142857143,1
14,True,35,False,1,16,64,32,11,1,6,RS,29,256,1,64,0.15267401141693757,0.15283507429734813,0.0002430812142776438,1,0.15275454285714285,8
15,True,35,False,1,64,1,512,2,1,26,RS,11,512,2048,2048,0.17066465093784852,0.17077220620500858,0.0001623258250229683,1,0.17071842857142855,32
16,True,35,False,8,1,128,64,2,24,1,RS,19,256,1024,64,0.21268857172895536,0.2127071425567589,2.802768310810273e-05,1,0.21269785714285713,1
17,True,35,False,1,16,16,16,1,7,14,RS,10,128,128,128,0.15100874781817872,0.15112439503896416,0.00017453845842503287,1,0.15106657142857144,8
18,True,35,False,8,128,256,256,11,24,1,RS,21,1024,256,512,0.11896795784169471,0.11901661358687675,7.343279587625743e-05,8,0.11899228571428573,1
19,True,35,False,32,1,128,1,1,13,12,RS,6,2048,128,512,0.13049941455051245,0.13052458544948747,3.798872013036177e-05,1,0.13051199999999996,1
20,True,35,False,1,1,16,64,30,1,6,RS,27,512,512,512,0.1496019692252215,0.14962443077477844,3.389968394289933e-05,1,0.14961319999999997,1
21,True,35,False,1,256,1,16,1,1,6,RS,19,512,128,1,0.2690868822078883,0.2694124320778259,0.0004913302027794228,32,0.2692496571428571,1
22,True,35,False,1,16,1,1,1,2,18,RS,21,64,512,64,0.24322056435830827,0.24324012135597753,2.9516041988956288e-05,1,0.2432303428571429,8
23,True,35,False,1,32,64,16,3,5,1,RS,20,128,64,1,0.1309609168366552,0.13100376887763052,6.46736611688204e-05,8,0.13098234285714286,1
