id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
41,4,8,4,2048,5.235586233417371,False,512,RS,1,True,True,False,27,20,0.0003142435361308002,10,1,7,5.235780999999999,True,False,5.235975766582627
42,4,1,8,64,inf,False,256,RS,8,True,False,True,14,25,inf,1,1,29,inf,False,False,inf
43,1,128,256,512,1.3410268480248717,False,1,RS,2,False,False,False,22,19,0.04053945363470011,10,1,17,1.366153,True,True,1.3912791519751282
44,4,512,1,2048,2.7773493004002794,False,256,RS,1,False,False,False,22,7,0.0005271090968670919,10,1,16,2.777676,True,False,2.7780026995997207
45,1,256,2,512,0.2530441651672977,False,2,RS,32,False,False,False,11,24,0.03715572670383397,10,6,1,0.27607309999999996,True,True,0.2991020348327022
46,8,8,4,1024,4.9621910280399275,False,32,RS,1,True,False,True,12,16,0.0009889914054227223,10,5,1,4.962804,True,False,4.963416971960073
47,2,16,4,2048,5.935604218985978,False,2048,RS,2,False,False,True,23,24,0.002105181464862182,10,30,1,5.936909,True,False,5.938213781014022
48,1,4,1024,4,17.275639269136985,False,2048,RS,16,True,True,False,28,23,0.0007756287771864448,10,1,27,17.27612,True,False,17.276600730863013
49,16,4,8,128,inf,False,2048,RS,8,True,True,True,6,18,inf,1,1,3,inf,False,False,inf
50,1,512,512,2048,2.359601995947134,False,1024,RS,8,True,False,False,12,30,0.09497817985727038,10,1,8,2.4184689999999995,True,True,2.477336004052865
51,1,32,128,2048,inf,False,2048,RS,16,False,False,True,15,4,inf,1,1,8,inf,False,True,inf
52,4,16,2,128,inf,False,32,RS,2,True,False,True,21,27,inf,1,1,30,inf,False,True,inf
53,2,2,1024,4,13.92730077611457,False,1,RS,8,True,False,False,17,9,0.04010878208073636,10,3,1,13.952159999999997,True,True,13.977019223885424
54,2,64,4,64,3.6177061097783465,False,1,RS,16,False,True,False,25,30,0.00019666214684069768,10,29,1,3.6178280000000007,True,False,3.617949890221655
55,1,1024,1,1024,10.857052448235804,False,2048,RS,1,False,False,False,12,17,1.796783603804309,10,30,1,11.970690000000001,True,True,13.084327551764199
56,8,64,16,128,4.104564189297508,False,256,RS,1,False,False,False,20,19,0.00023364288989823575,10,20,1,4.104709000000001,True,False,4.104853810702493
57,8,512,64,512,0.2608922006982963,False,1,RS,4,True,True,False,8,2,0.04696149175878041,10,1,22,0.2899987,True,True,0.3191051993017037
58,8,1024,512,1024,3.8344621034479416,False,1,RS,1,True,False,True,6,16,0.0003289741631192328,10,10,1,3.8346659999999995,True,False,3.8348698965520573
59,2,16,2,1,4.994497556396648,False,8,RS,32,True,False,False,8,10,0.0019481337223096577,10,14,1,4.995705,True,False,4.996912443603352
60,2,16,4,32,4.261302586639644,False,64,RS,16,True,True,False,26,16,0.0003249676907016315,10,28,1,4.261504,True,False,4.261705413360357
61,8,1024,128,1,2.8901934767833253,False,512,RS,1,False,True,False,2,29,0.0004558333028641196,10,1,14,2.8904759999999996,True,False,2.890758523216674
62,8,8,1,1,inf,False,2,RS,2,False,True,True,26,16,inf,1,1,25,inf,False,False,inf
63,8,8,2,32,0.4061031578830026,False,4,RS,4,True,False,False,2,9,0.017388074371821625,10,1,15,0.4168801999999999,True,True,0.42765724211699724
64,8,2,8,2,inf,False,512,RS,4,False,True,True,22,28,inf,1,25,1,inf,False,True,inf
65,8,64,256,2048,3.1862750338776387,False,256,RS,4,False,True,False,28,11,0.0006517737337450488,10,1,16,3.1866790000000003,True,False,3.187082966122362
66,2,128,4,1,inf,False,512,RS,4,True,False,True,18,7,inf,1,24,1,inf,False,False,inf
67,8,2048,512,2048,inf,False,512,RS,2,True,False,True,9,19,inf,1,1,3,inf,False,True,inf
68,2,4,1024,16,42.37777567703313,False,1024,RS,32,False,False,False,4,22,0.0007975587752633747,10,1,13,42.37827000000001,True,False,42.37876432296689
69,16,8,1,1024,inf,False,2,RS,4,True,False,True,26,2,inf,1,18,1,inf,False,False,inf
70,8,1,256,512,1.1514710811686553,False,512,RS,4,False,False,False,27,29,0.02649411172317351,10,14,1,1.1678920000000002,True,True,1.184312918831345
71,2,128,2,128,3.3012420342941446,False,32,RS,16,False,False,False,7,13,0.00032585886515486777,10,1,13,3.301444,True,False,3.3016459657058554
72,4,4,1,8,5.681029920545442,False,2048,RS,1,True,True,False,11,23,0.013109300705987434,10,1,19,5.6891549999999995,True,True,5.697280079454557
73,16,128,256,2048,inf,False,1024,RS,1,False,False,True,17,15,inf,1,5,1,inf,False,False,inf
74,16,4,2,16,0.4737212086794924,False,4,RS,4,False,True,False,30,24,0.032996700932669015,10,23,1,0.49417239999999996,True,True,0.5146235913205075
75,16,8,4,256,inf,False,1,RS,8,True,False,False,26,11,inf,1,1,20,inf,False,False,inf
76,8,2,16,64,20.706666029075624,False,64,RS,2,False,False,False,6,28,0.0032332800682896966,10,1,19,20.708669999999998,True,False,20.710673970924372
77,1,64,512,512,inf,False,1,RS,16,False,True,True,27,3,inf,1,21,1,inf,False,False,inf
78,1,8,256,256,4.7268654545202695,False,256,RS,2,False,False,True,2,20,0.0010673617006431576,10,1,2,4.727527,True,False,4.728188545479731
79,8,256,8,512,3.263234539224504,False,64,RS,1,False,False,False,29,15,0.0005234968958838107,10,1,14,3.2635589999999994,True,False,3.263883460775495
80,8,64,16,256,inf,False,128,RS,2,False,False,True,18,12,inf,1,1,1,inf,False,False,inf
81,2,8,64,32,3.6296292612682004,False,1,RS,2,False,True,False,19,2,0.0001770564881612007,10,17,1,3.629739,True,False,3.6298487387317993
82,16,1,256,16,inf,False,512,RS,1,False,True,True,11,5,inf,1,30,1,inf,False,True,inf
83,8,2,256,64,5.089356196692453,False,1024,RS,4,False,False,False,7,4,0.0014372546747183457,10,1,1,5.090247,True,False,5.0911378033075465
84,8,8,1,128,8.18847200958799,False,4,RS,1,True,False,False,3,9,0.00029685686786749094,10,1,28,8.188656,True,False,8.18883999041201
85,4,2,2,64,56.45856555261777,False,1024,RS,1,False,False,False,25,26,0.018093800043108628,10,1,2,56.46978,True,True,56.48099444738223
86,16,128,64,512,8.434912641167976,False,512,RS,2,False,True,False,22,9,5.939549636504774,10,1,7,12.116216,True,True,15.797519358832023
87,2,4,16,32,inf,False,1024,RS,8,True,False,True,20,17,inf,1,1,19,inf,False,True,inf
88,4,32,64,256,3.282237950596396,False,64,RS,2,False,False,False,22,11,0.00018885179374309753,10,25,1,3.282355,True,False,3.2824720494036037
89,4,2048,32,1,2.298926808178724,False,512,RS,2,True,False,False,14,21,0.00011970380110923566,10,8,1,2.2990009999999996,True,False,2.299075191821275
90,32,32,256,256,inf,False,2048,RS,4,True,True,False,10,19,inf,1,1,19,inf,False,True,inf
91,1,8,4,1024,inf,False,128,RS,16,True,True,True,19,24,inf,1,11,1,inf,False,True,inf
92,1,4,8,512,2.2674747339926875,False,32,RS,8,False,False,False,25,20,0.048382553012423814,10,1,8,2.297462,True,True,2.3274492660073123
93,8,256,4,512,inf,False,1024,RS,8,True,False,True,19,9,inf,1,3,1,inf,False,False,inf
94,4,1,2,256,3.052515465500837,False,1024,RS,16,False,True,False,18,9,0.14378872022867437,10,1,20,3.141635,True,True,3.230754534499163
95,2,8,128,8,4.240059023686387,False,256,RS,8,True,False,False,2,13,0.0004839927685410231,10,1,29,4.240359,True,False,4.240658976313613
96,32,8,32,256,1.0358731614180807,False,128,RS,1,True,True,False,18,3,0.030195205844636988,10,7,1,1.0545880000000003,True,True,1.0733028385819199
97,16,1,4,2,12.94818188449247,False,2048,RS,1,True,False,False,2,25,0.013840245662559468,10,1,20,12.95676,True,True,12.965338115507528
98,16,16,1,512,inf,False,32,RS,4,True,False,True,12,1,inf,1,13,1,inf,False,True,inf
99,2,256,64,512,1.9555723183917901,False,2048,RS,1,True,False,True,19,10,0.0011175978704346368,10,1,2,1.9562649999999997,True,False,1.9569576816082093
100,2,1,512,256,2.6312906375206264,False,1024,RS,16,False,False,False,6,10,0.01707074424270948,10,14,1,2.6418709999999996,True,True,2.652451362479373
101,1,512,8,1,2.282012363324389,False,32,RS,4,False,False,True,14,21,0.001054601346481242,10,1,16,2.282666,True,False,2.2833196366756106
102,1,512,4,1,0.4651812425259859,False,128,RS,2,True,True,False,3,4,0.07577982240253668,10,1,14,0.5121492000000001,True,True,0.5591171574740142
103,4,8,32,1024,inf,False,128,RS,32,False,True,True,26,20,inf,1,1,11,inf,False,False,inf
104,4,8,1024,1024,inf,False,1024,RS,32,False,True,True,7,7,inf,1,1,27,inf,False,False,inf
105,2,64,1024,1,inf,False,1024,RS,32,True,True,False,6,13,inf,1,1,17,inf,False,True,inf
106,2,4,16,256,6.894441031479387,False,512,RS,2,True,False,False,13,12,0.0004936608147301691,10,1,25,6.894747,True,False,6.895052968520613
107,2,4,512,2048,6.72257760386187,False,1,RS,16,True,True,False,18,4,0.0010800282403714335,10,1,10,6.723247000000001,True,False,6.723916396138131
108,8,1,64,1,0.6683431604134061,False,256,RS,4,True,False,False,22,23,0.03390514362217036,10,1,19,0.6893574,True,True,0.7103716395865939
109,8,64,256,512,2.0693568274332765,False,512,RS,16,True,True,False,6,20,0.02580397023715542,10,1,8,2.08535,True,True,2.1013431725667235
110,1,1,4,128,1.3560759419900092,False,512,RS,1,False,False,False,11,21,0.02517615856321215,10,1,20,1.37168,True,True,1.3872840580099908
111,2,16,1,2048,7.007791880808198,False,2048,RS,32,True,True,False,10,28,0.006249032325088492,10,1,6,7.011664999999999,True,True,7.0155381191918
112,1,1024,2,2048,inf,False,16,RS,32,False,True,True,21,28,inf,1,24,1,inf,False,True,inf
113,32,1024,2,1,inf,False,512,RS,4,False,False,True,29,14,inf,1,18,1,inf,False,False,inf
114,32,32,128,256,inf,False,2048,RS,2,True,True,True,9,23,inf,1,1,23,inf,False,True,inf
115,1,2,2,2,9.023900927833115,False,8,RS,1,True,True,False,23,11,0.004717805104071027,10,22,1,9.026824999999999,True,False,9.029749072166883
116,4,4,2,1,inf,False,1,RS,8,False,False,True,25,20,inf,1,30,1,inf,False,False,inf
117,2,8,4,128,inf,False,128,RS,16,False,True,True,3,2,inf,1,6,1,inf,False,False,inf
118,16,16,512,32,1.892245139345763,False,1,RS,8,False,True,False,8,29,0.03997912110089465,10,21,1,1.917024,True,True,1.941802860654237
119,1,1,8,16,4.230597079916984,False,1024,RS,2,True,True,False,18,9,0.024827433717563286,10,1,26,4.245985,True,True,4.261372920083017
120,4,4,128,128,inf,False,512,RS,1,False,False,True,3,5,inf,1,1,13,inf,False,True,inf
121,16,1,1,128,inf,False,16,RS,2,False,False,False,29,21,inf,1,1,24,inf,False,False,inf
122,32,128,1024,256,inf,False,1,RS,1,True,False,True,4,28,inf,1,15,1,inf,False,True,inf
123,2,2,256,64,11.555623160298918,False,1024,RS,1,True,True,False,23,15,0.0003498571136903393,10,23,1,11.55584,True,False,11.556056839701082
124,32,64,4,2048,0.22161508195429577,False,256,RS,1,False,True,False,14,11,0.06544085694732305,10,1,10,0.26217500000000005,True,True,0.3027349180457043
125,16,16,4,128,inf,False,1024,RS,8,False,True,True,9,8,inf,1,24,1,inf,False,False,inf
126,1,64,1,256,2.4260560613650575,False,32,RS,8,False,False,True,29,8,0.00171821098820838,10,1,5,2.427121,True,False,2.4281859386349427
127,32,32,128,1024,inf,False,2048,RS,2,True,True,True,2,9,inf,1,1,9,inf,False,False,inf
128,2,1,512,1024,3.3391623719799277,False,512,RS,32,True,False,False,5,1,0.0004608427063544079,10,26,1,3.339448,True,False,3.3397336280200722
129,32,4,512,2048,inf,False,2048,RS,4,False,True,True,1,7,inf,1,21,1,inf,False,False,inf
130,4,1,256,8,inf,False,512,RS,16,False,False,True,2,19,inf,1,4,1,inf,False,False,inf
131,4,1,256,512,inf,False,1,RS,4,False,False,True,18,8,inf,1,12,1,inf,False,False,inf
132,2,8,2,1024,5.7688936047239165,False,4,RS,1,True,False,False,14,20,0.0011348836944815094,10,2,1,5.769596999999999,True,False,5.770300395276082
133,2,128,2,1,2.5777281400142598,False,128,RS,8,False,True,False,27,5,0.0002998733065813357,10,18,1,2.577914,True,False,2.57809985998574
134,4,2,16,128,3.245214631258876,False,1,RS,32,False,False,False,24,10,0.03410864501852864,10,29,1,3.266355,True,True,3.2874953687411237
135,16,1,4,1,2.0100224016941257,False,1,RS,1,False,False,True,7,25,0.00021716583525037536,10,6,1,2.010157,True,False,2.0102915983058742
136,8,64,2,128,inf,False,16,RS,2,True,True,True,23,11,inf,1,1,16,inf,False,False,inf
137,1,32,1,512,inf,False,64,RS,2,False,True,True,20,5,inf,1,13,1,inf,False,True,inf
138,16,4,256,32,5.8628489777583965,False,2048,RS,4,True,True,False,1,22,0.028501393720307855,10,12,1,5.880514,True,True,5.898179022241603
139,8,512,32,512,inf,False,1024,RS,16,False,True,False,30,29,inf,1,1,24,inf,False,True,inf
140,1,4,64,1024,inf,False,2048,RS,32,False,True,True,16,5,inf,1,1,28,inf,False,True,inf
141,8,256,4,1024,inf,False,256,RS,8,True,False,True,11,24,inf,1,1,3,inf,False,True,inf
142,32,8,2,512,3.6562276498288906,False,32,RS,4,True,False,False,3,4,0.000763720498611868,10,3,1,3.6567009999999995,True,False,3.6571743501711085
143,32,1,64,2048,inf,False,2048,RS,4,False,False,True,11,27,inf,1,1,4,inf,False,False,inf
144,2,64,4,2048,inf,False,4,RS,8,True,False,True,4,24,inf,1,1,13,inf,False,False,inf
145,8,8,64,1,3.2871855135934207,False,512,RS,1,True,False,False,1,30,9.759098319005818e-05,10,1,28,3.2872459999999997,True,False,3.2873064864065786
146,2,16,128,1024,inf,False,2048,RS,16,True,True,True,29,24,inf,1,1,25,inf,False,False,inf
147,1,256,4,512,inf,False,32,RS,32,True,False,True,10,3,inf,1,1,23,inf,False,False,inf
148,8,128,4,2048,3.3975343329769925,False,2048,RS,8,True,True,False,30,10,0.008645869591891852,10,1,23,3.402893,True,True,3.408251667023008
149,4,64,1,64,inf,False,512,RS,8,True,True,True,24,24,inf,1,1,22,inf,False,False,inf
150,1,4,16,2048,12.403827859512925,False,2048,RS,2,True,True,False,29,23,0.028125653770179334,10,1,19,12.42126,True,True,12.438692140487076
151,2,32,1,256,2.3172451287871354,False,256,RS,2,True,True,True,1,21,0.00039669761784010525,10,9,1,2.317491,True,False,2.3177368712128645
152,8,256,1,1,inf,False,512,RS,8,True,False,True,18,7,inf,1,1,23,inf,False,False,inf
153,2,1,32,16,0.30245531530367153,False,64,RS,4,True,True,False,19,22,0.026817873377469735,10,29,1,0.31907690000000005,True,True,0.33569848469632857
154,1,256,2,256,inf,False,128,RS,16,True,False,True,18,14,inf,1,9,1,inf,False,True,inf
155,32,1,32,16,7.6857621422196445,False,1024,RS,1,True,True,False,19,23,0.002629672222920679,10,18,1,7.687392,True,False,7.6890218577803555
156,2,4,16,8,2.2530598456558186,False,256,RS,8,False,True,False,5,22,0.046094519728488395,10,1,29,2.281629,True,True,2.3101981543441816
157,2,2048,1,1,inf,False,32,RS,4,True,False,True,12,25,inf,1,1,27,inf,False,True,inf
158,2,256,1,2048,2.479784253047985,False,8,RS,4,True,False,False,12,3,0.0001399607087722108,10,1,18,2.479871,True,False,2.479957746952015
159,8,16,64,1,1.6313234579355744,False,512,RS,4,False,True,False,15,16,0.04948981593216928,10,19,1,1.6619970000000002,True,True,1.692670542064426
160,16,1024,64,2048,1.7770326164985097,False,128,RS,1,True,False,False,1,24,0.09294102162662081,10,1,2,1.834637,True,True,1.8922413835014904
161,32,32,16,1,inf,False,256,RS,1,False,False,True,13,30,inf,1,1,2,inf,False,False,inf
162,4,2,8,8,36.25619249569826,False,512,RS,1,False,False,False,4,12,0.0016739474304763788,10,1,24,36.25723000000001,True,False,36.258267504301756
163,4,16,64,2048,2.3427161218892962,False,512,RS,2,False,True,True,9,19,0.001163091140023057,10,8,1,2.3434369999999998,True,False,2.3441578781107033
164,8,2,4,512,0.5057081101474517,False,1,RS,1,False,True,False,18,26,0.11234518868865725,10,1,13,0.5753391,True,True,0.6449700898525483
165,4,32,2,1024,inf,False,2,RS,1,False,False,True,18,15,inf,1,1,19,inf,False,True,inf
166,16,1,64,2048,inf,False,1,RS,4,True,False,True,17,1,inf,1,1,4,inf,False,False,inf
167,1,1,1,16,inf,False,256,RS,16,True,True,True,11,26,inf,1,1,28,inf,False,True,inf
168,4,2048,256,1,inf,False,512,RS,16,True,False,True,5,27,inf,1,1,17,inf,False,True,inf
169,2,4,1,64,0.6010041721961391,False,64,RS,2,True,True,False,28,19,0.06707463860961159,10,1,7,0.6425767000000001,True,True,0.6841492278038611
170,4,16,256,1024,inf,False,1024,RS,16,False,False,True,4,6,inf,1,1,26,inf,False,True,inf
171,4,16,1,1,1.3956420974844979,False,1,RS,8,False,False,False,18,27,0.03899983261502544,10,6,1,1.4198140000000001,True,True,1.4439859025155024
172,16,32,256,64,3.7078080388840733,False,512,RS,1,True,True,False,2,27,0.0003161708398951718,10,8,1,3.708004,True,False,3.7081999611159264
173,8,32,8,2048,0.29271449125419247,False,32,RS,8,True,True,False,11,5,0.049002827003755606,10,23,1,0.3230862,True,True,0.3534579087458075
174,8,64,8,1024,4.90355073428127,False,2048,RS,16,False,False,False,20,30,0.0004667119025695376,10,1,16,4.90384,True,False,4.90412926571873
175,1,2,8,32,inf,False,1,RS,1,False,True,True,20,10,inf,1,1,26,inf,False,False,inf
176,1,128,2,128,inf,False,64,RS,32,False,False,True,14,19,inf,1,1,6,inf,False,False,inf
177,8,16,512,64,inf,False,2048,RS,16,True,False,False,24,22,inf,1,1,20,inf,False,False,inf
178,4,16,32,256,inf,False,512,RS,8,True,False,False,12,2,inf,1,1,5,inf,False,False,inf
179,16,16,4,1024,4.933529698054416,False,512,RS,1,False,False,False,8,14,0.04485725198894833,10,1,16,4.9613320000000005,True,True,4.989134301945585
180,32,4,1,64,inf,False,256,RS,4,False,False,True,1,20,inf,1,2,1,inf,False,True,inf
181,4,4,256,2048,7.072601898900825,False,256,RS,8,False,False,False,21,5,0.00022604424345695737,10,5,1,7.072742,True,False,7.072882101099175
182,1,4,4,1,2.0643434517866126,False,16,RS,16,False,False,False,6,29,0.03414120331798521,10,2,1,2.085504,True,True,2.106664548213387
183,1,4,4,1,inf,False,32,RS,1,False,False,True,3,1,inf,1,1,27,inf,False,False,inf
184,8,1,2,1,inf,False,1024,RS,4,False,False,True,6,26,inf,1,16,1,inf,False,False,inf
185,1,8,16,16,inf,False,64,RS,8,True,True,True,9,30,inf,1,13,1,inf,False,False,inf
186,4,1,16,8,inf,False,128,RS,4,False,True,True,27,1,inf,1,1,10,inf,False,True,inf
187,4,2,256,16,4.714597116316251,False,256,RS,1,True,True,False,24,23,0.00027570999256458127,10,1,26,4.714767999999999,True,False,4.714938883683748
188,4,1,4,128,inf,False,1,RS,8,False,True,True,24,17,inf,1,28,1,inf,False,True,inf
189,16,2,64,4,inf,False,1,RS,2,True,False,True,27,1,inf,1,1,18,inf,False,True,inf
190,32,1,2,512,inf,False,128,RS,2,True,True,False,15,23,inf,1,1,23,inf,False,True,inf
191,16,1,256,2048,inf,False,512,RS,8,False,True,True,19,9,inf,1,1,6,inf,False,True,inf
192,1,8,8,512,6.345437089807219,False,512,RS,2,True,False,False,26,16,0.0006290953822752586,10,1,7,6.345826999999999,True,False,6.346216910192779
193,8,1,1024,2,inf,False,1,RS,4,True,False,True,28,7,inf,1,15,1,inf,False,True,inf
194,1,8,2,128,14.076959954416184,False,4,RS,4,False,False,False,21,24,0.0003872983346207564,10,5,1,14.077200000000001,True,False,14.077440045583819
195,2,1024,2,1024,0.12043174808112528,False,4,RS,1,True,False,True,8,28,0.03929517122510093,10,2,1,0.1447867,True,True,0.1691416519188747
196,16,8,128,512,inf,False,256,RS,4,True,True,True,1,4,inf,1,1,27,inf,False,False,inf
197,2,16,4,1,6.455896158690444,False,16,RS,4,False,False,False,18,11,0.002316638944678171,10,1,14,6.457331999999999,True,False,6.458767841309554
198,4,128,8,1024,inf,False,1024,RS,4,False,False,True,11,26,inf,1,1,5,inf,False,False,inf
199,1,8,2,1,inf,False,1,RS,32,True,True,True,14,7,inf,1,1,19,inf,False,True,inf
200,8,128,32,256,inf,False,64,RS,1,True,True,True,21,11,inf,1,1,21,inf,False,True,inf
201,1,32,64,512,1.7655491270852006,False,64,RS,1,False,False,True,4,11,0.025119389642266395,10,1,11,1.781118,True,True,1.7966868729147993
202,16,128,4,128,0.7579150774552528,False,256,RS,4,False,True,False,13,25,0.047751145140195315,10,12,1,0.787511,True,True,0.8171069225447471
203,8,2,4,64,1.66074337747118,False,64,RS,2,True,True,False,28,5,0.016796879591162172,10,1,14,1.671154,True,True,1.68156462252882
204,1,256,1,256,1.0750897604624725,False,256,RS,8,True,True,False,24,14,0.05130444401803808,10,1,5,1.106888,True,True,1.1386862395375277
205,2,512,256,2048,2.649295444866769,False,1024,RS,16,False,True,False,29,26,0.0002913142632964677,10,28,1,2.649476,True,False,2.6496565551332307
206,2,128,64,1024,inf,False,64,RS,32,True,True,True,26,22,inf,1,1,2,inf,False,False,inf
207,8,8,32,64,inf,False,1024,RS,16,True,True,True,10,18,inf,1,1,2,inf,False,True,inf
208,16,8,4,1024,inf,False,32,RS,1,True,True,False,22,30,inf,1,1,8,inf,False,False,inf
209,2,1024,4,1024,inf,False,8,RS,1,True,True,True,7,11,inf,1,1,11,inf,False,True,inf
210,4,4,256,64,inf,False,1024,RS,4,True,True,True,10,5,inf,1,3,1,inf,False,True,inf
211,32,64,1,64,0.21874994615653703,False,2,RS,2,False,False,False,14,15,0.051815765163606343,10,10,1,0.2508651,True,True,0.282980253843463
212,2,512,2048,1024,4.434338192443077,False,2048,RS,16,True,True,False,20,15,0.19456723799242262,10,1,30,4.55493,True,True,4.6755218075569225
213,4,2,2,64,inf,False,64,RS,8,False,False,True,20,16,inf,1,1,2,inf,False,True,inf
214,16,4,8,64,7.078873672556389,False,128,RS,4,False,True,False,14,11,0.0006813985617829606,10,19,1,7.079296000000001,True,False,7.079718327443613
215,4,1,1024,64,2.3524335078982057,False,1,RS,2,True,True,True,28,22,0.0013948032119263335,10,9,1,2.353298,True,False,2.3541624921017945
216,32,4,1,1,inf,False,32,RS,2,False,False,False,14,18,inf,1,1,15,inf,False,True,inf
217,4,256,64,512,3.376105677909204,False,2048,RS,16,True,False,False,27,23,0.0004538953623909529,10,1,2,3.376387,True,False,3.376668322090796
218,8,1,16,1024,inf,False,512,RS,1,False,True,True,21,6,inf,1,18,1,inf,False,False,inf
