id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.8003757186790839,2048,128,1,1,512,16,512,DLMT,True,True,False,True,True,1,1,8,0.09874713428571429,3,17,1,106
2,1.940146678512232,128,2048,1,8,16,512,64,DLMT,True,False,True,False,False,28,1,8,0.09163324857142856,1,29,28,103
3,1.8582135512974725,2048,256,1,1,32,64,512,DLMT,True,True,True,False,False,30,1,8,0.09567358000000001,1,20,29,119
