id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
25,128,2048,2048,0.2974730621465182,1,False,512,64,DLMT,False,True,False,False,False,28,1,1,35,32,20,1,17,0.0004619822984505313,True,0.2976261142857143,0.29777916642491037
26,1,512,512,0.12163027342172715,1,False,256,1,DLMT,True,True,False,True,True,7,8,64,35,1,15,1,10,6.765068743334513e-05,True,0.12165268571428572,0.1216750980068443
27,512,1,2048,0.1210864338708063,1,False,512,32,DLMT,True,False,False,False,False,3,8,512,35,8,22,29,1,5.5523732745188056e-05,True,0.1211048285714286,0.1211232232720509
28,64,1024,64,0.12049673813970718,1,False,32,1,DLMT,False,True,False,True,True,14,1,16,35,8,30,13,1,8.065033623422736e-05,True,0.12052345714285716,0.12055017614600713
29,64,64,256,0.31442931414178465,1,False,1,64,DLMT,False,False,False,True,False,11,1,16,35,1,1,2,28,0.00020767072445561358,True,0.3144981142857143,0.3145669144296439
30,1,128,2048,inf,32,False,128,1,DLMT,False,False,True,True,True,27,1,64,1,1,20,26,1,inf,False,inf,inf
31,512,256,2048,0.12038042005206728,1,False,64,512,DLMT,False,True,False,True,False,1,8,128,35,8,27,1,29,2.9434174223932417e-05,True,0.12039017142857143,0.12039992280507558
32,2048,256,512,0.1687668182566987,1,False,1,32,DLMT,False,False,True,False,True,1,32,128,35,1,1,30,15,6.669605746693647e-05,True,0.1687889142857143,0.1688110103147299
33,2048,1024,128,0.3183980800888257,1,False,32,512,DLMT,True,True,True,True,False,3,1,64,35,32,29,30,1,0.00020898089747678814,True,0.31846731428571423,0.31853654848260277
34,2048,256,128,0.10779793922850676,1,False,1,64,DLMT,False,True,True,True,False,24,8,1,35,8,19,30,1,3.4852646079968216e-05,True,0.10780948571428571,0.10782103220006466
35,2048,1,2048,0.1210029388888018,1,False,128,1,DLMT,False,True,False,False,False,29,8,32,35,8,1,28,20,4.692752553737672e-05,True,0.12101848571428572,0.12103403253976965
36,256,512,256,0.16866780719888935,8,False,128,128,DLMT,False,True,True,False,False,7,8,128,35,1,19,13,1,5.0257248436498373e-05,True,0.16868445714285715,0.16870110708682495
37,512,2048,512,0.1955144044794229,32,False,1,1,DLMT,False,False,False,False,False,30,1,1,35,1,3,28,1,2.801506883148179e-05,True,0.19552368571428572,0.19553296694914854
38,2048,1024,1024,0.13960022762397473,32,False,128,64,DLMT,True,False,False,False,False,22,1,512,35,1,1,6,16,0.00016713949691371822,True,0.13965559999999996,0.1397109723760252
39,64,512,1,0.20810832012900218,1,False,1,16,DLMT,False,False,True,False,False,12,8,512,35,1,30,15,1,0.0001319323388741988,True,0.2081520285714286,0.208195737013855
40,1,1,512,inf,1,False,64,512,DLMT,True,True,True,True,False,27,32,512,1,1,19,1,2,inf,False,inf,inf
41,256,64,1,0.3034264225374789,1,False,64,128,DLMT,False,False,True,True,False,24,1,64,35,32,30,30,1,0.00021363918848643081,True,0.30349719999999997,0.303567977462521
42,1024,1,512,0.2691144976810125,1,False,512,32,DLMT,True,False,False,True,True,19,1,256,35,32,1,15,27,0.00022212279376553193,True,0.2691880857142857,0.26926167374755894
43,512,256,1024,0.11731989248688712,8,False,1,512,DLMT,False,True,True,False,True,28,8,512,35,1,1,1,19,0.00012684126670281938,True,0.1173619142857143,0.11740393608454147
44,128,1,2048,0.09425728182328458,8,False,512,32,DLMT,False,True,True,True,False,13,1,128,35,8,3,1,12,3.9674355465875566e-05,True,0.09427042571428569,0.0942835696052868
45,1,64,1,inf,32,False,1,1,DLMT,False,True,True,True,False,17,1,32,1,1,1,10,29,inf,False,inf,inf
46,1,1,128,0.22602604191684667,8,False,512,512,DLMT,False,False,False,False,False,9,8,16,35,1,30,15,1,4.704774821651772e-05,True,0.22604162857142857,0.22605721522601047
47,256,256,1,0.11526902358408074,8,False,1,1,DLMT,True,False,False,True,False,30,1,16,35,8,15,1,26,8.479075806396164e-05,True,0.11529711428571428,0.11532520498734782
48,128,1,1,inf,1,False,128,1,DLMT,True,True,False,False,True,2,1,1,1,32,11,1,27,inf,False,inf,inf
49,2048,512,128,0.08994252118576018,8,False,256,1,DLMT,False,False,True,True,False,2,1,1,35,8,14,3,1,7.775204103889777e-05,True,0.08996827999999998,0.08999403881423979
50,1,1,1,0.1772650144094311,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.00024643561232177356,True,0.17734665714285713,0.17742829987628317
51,64,256,256,0.10218521390774353,8,False,256,16,DLMT,True,True,True,True,True,19,1,256,35,8,1,1,10,3.824938574936963e-05,True,0.10219788571428572,0.1022105575208279
52,2048,1,128,0.11973067109930612,1,False,512,16,DLMT,True,False,False,True,False,9,1,1,35,8,30,27,1,0.00011198599037744214,True,0.11976777142857142,0.11980487175783673
53,1024,512,1,0.12142543785720372,1,False,32,16,DLMT,False,False,False,False,False,15,8,1,35,8,1,18,13,5.111336739572762e-05,True,0.12144237142857144,0.12145930499993915
54,512,2048,1,0.100488274456402,1,False,512,16,DLMT,True,True,True,False,False,30,1,1,35,8,18,28,1,5.384887393892152e-05,True,0.10050611428571428,0.10052395411502656
55,64,1024,1,0.10538111225520394,1,False,512,16,DLMT,True,True,False,False,True,29,8,1,35,8,1,2,2,0.00021121233343703732,True,0.10545108571428571,0.10552105917336749
56,2048,1,2048,0.12897882896172133,1,False,512,16,DLMT,False,False,False,False,False,18,8,128,35,8,28,1,7,4.458584016094352e-05,True,0.1289936,0.1290083710382787
57,1,512,1,0.10481226516574507,1,False,1,16,DLMT,True,False,True,True,False,13,8,512,35,8,29,15,1,0.00011967942213109606,True,0.10485191428571428,0.10489156340568348
58,64,256,1024,0.13329847846374843,8,False,64,16,DLMT,False,True,False,False,False,30,1,512,35,8,1,1,2,4.279782561708937e-05,True,0.13331265714285714,0.13332683582196586
59,2048,1024,2048,0.12783329352258327,1,False,32,16,DLMT,False,False,True,True,False,1,1,1,35,8,15,7,1,3.680168585313251e-05,True,0.12784548571428572,0.12785767790598818
60,128,2048,2048,0.12051530824712622,8,False,64,16,DLMT,False,True,False,False,False,1,1,16,35,8,26,10,1,5.52992305367726e-05,True,0.12053362857142856,0.1205519488957309
61,128,512,1,0.14055637076798233,1,False,64,16,DLMT,False,False,False,True,True,1,1,1,35,8,12,30,1,4.846989387491007e-05,True,0.14057242857142857,0.1405884863748748
62,512,512,256,0.11745470073385593,1,False,1,16,DLMT,True,False,False,False,False,28,1,32,35,8,28,1,27,7.990082628368963e-05,True,0.11748117142857144,0.11750764212328695
63,1,512,1024,0.12680898724447845,1,False,1,16,DLMT,False,False,False,False,False,4,8,1,35,8,6,1,30,7.636250816376803e-05,True,0.1268342857142857,0.12685958418409296
64,512,2048,128,0.09456020817255247,8,False,16,16,DLMT,True,False,True,False,False,30,1,64,35,8,29,1,12,3.118624422035187e-05,True,0.09457054000000002,0.09458087182744758
65,256,1,2048,0.12465270354371324,1,False,64,16,DLMT,True,True,False,False,True,13,8,16,35,8,9,1,1,5.427852583984594e-05,True,0.12467068571428572,0.12468866788485819
66,2048,2048,2048,0.10185671200155971,8,False,1,16,DLMT,False,False,True,False,True,30,1,128,35,8,8,3,1,3.7349600440448776e-05,True,0.10186908571428573,0.10188145942701174
67,512,1,1024,0.08958764697439278,8,False,1,16,DLMT,True,True,True,True,False,27,1,1,35,8,1,14,19,3.282845530254305e-05,True,0.08959852285714286,0.08960939873989293
68,128,128,2048,0.10778592175803339,1,False,128,16,DLMT,True,False,True,True,True,28,8,32,35,8,29,30,1,7.69913856829954e-05,True,0.10781142857142857,0.10783693538482375
69,512,64,2048,0.14211234950965607,1,False,16,16,DLMT,False,True,True,True,True,29,1,32,35,8,1,29,30,2.6973607660158307e-05,True,0.1421212857142857,0.14213022191891533
70,1024,256,2048,0.12071008684666701,8,False,256,16,DLMT,True,True,False,False,True,13,1,16,35,8,22,1,19,5.527758522739023e-05,True,0.12072839999999999,0.12074671315333296
71,2048,256,256,0.08982225031577919,8,False,16,16,DLMT,True,True,True,False,False,10,1,64,35,8,1,26,1,3.825160378123692e-05,True,0.08983492285714285,0.08984759539850652
72,64,1,1,0.10857684788071581,1,False,16,16,DLMT,False,False,True,False,False,19,8,512,35,8,23,1,30,9.636006455381922e-05,True,0.10860877142857144,0.10864069497642706
73,2048,1,1,0.10375707844323366,1,False,64,16,DLMT,True,True,False,False,True,4,8,512,35,8,30,30,1,5.185327809289984e-05,True,0.10377425714285714,0.10379143584248061
74,2048,128,256,0.13244071638587432,1,False,16,16,DLMT,False,True,True,True,True,18,1,1,35,8,30,1,27,4.759914250642432e-05,True,0.1324564857142857,0.13247225504269708
75,1,2048,128,0.1011880726227919,1,False,32,16,DLMT,False,True,False,True,True,29,8,32,35,8,1,13,22,5.4803068586809406e-05,True,0.10120622857142858,0.10122438452006526
76,2048,256,512,0.1089714247429058,1,False,128,16,DLMT,True,False,True,False,True,27,1,512,35,8,14,17,1,0.00010608898844549251,True,0.10900657142857144,0.10904171811423707
77,256,2048,128,0.10041740510401513,1,False,128,16,DLMT,True,True,True,True,False,17,8,64,35,8,21,3,1,7.59636325447087e-05,True,0.10044257142857144,0.10046773775312774
78,512,2048,1024,0.12379689011273548,1,False,1,16,DLMT,False,True,True,False,True,13,1,512,35,8,3,1,5,0.00012020781325416029,True,0.12383671428571427,0.12387653845869306
79,1,2048,1,0.11401285833768897,1,False,32,16,DLMT,True,True,False,True,False,15,1,64,35,8,30,1,18,5.6484782129745995e-05,True,0.11403157142857141,0.11405028451945386
80,1024,2048,128,0.10513039370911931,1,False,1,16,DLMT,False,False,False,True,True,12,8,16,35,8,1,29,8,5.58174429616369e-05,True,0.10514888571428571,0.10516737771945212
81,1,64,128,0.11842938558351396,8,False,32,16,DLMT,False,False,True,False,True,21,1,32,35,8,20,30,1,3.755870506993908e-05,True,0.11844182857142858,0.11845427155934321
82,2048,512,1,0.09722288576481657,8,False,64,16,DLMT,False,True,True,True,False,30,1,64,35,8,5,1,1,3.505714518570273e-05,True,0.09723449999999999,0.09724611423518341
83,512,1024,1024,0.1310815763814512,1,False,512,16,DLMT,False,True,False,False,False,15,1,512,35,8,1,28,13,6.268284926386776e-05,True,0.13110234285714284,0.13112310933283447
84,1,1,2048,0.12359555043011398,1,False,1,16,DLMT,False,False,False,False,True,30,8,256,35,8,9,17,1,5.3878275505333263e-05,True,0.12361339999999998,0.12363124956988598
85,2048,1,1,0.12527160031472107,8,False,64,16,DLMT,True,False,False,True,True,3,1,512,35,8,1,14,23,4.9674335343681134e-05,True,0.1252880571428571,0.12530451397099313
86,128,256,2048,0.10067171583781691,1,False,1,16,DLMT,True,True,True,True,True,1,8,512,35,8,1,29,10,0.00016790812842693793,True,0.10072734285714285,0.1007829698764688
87,1,1,1,0.11831179364643257,8,False,512,16,DLMT,False,False,True,True,True,28,1,16,35,8,11,1,18,3.615449840755707e-05,True,0.11832377142857141,0.11833574921071024
88,256,256,1,0.11364043852735511,1,False,1,16,DLMT,False,True,False,True,False,4,1,128,35,8,21,9,1,6.077042782438809e-05,True,0.11366057142857142,0.11368070432978772
89,64,1,512,0.10201049497152988,1,False,512,16,DLMT,True,False,True,False,True,1,1,64,35,8,1,3,4,4.499028466553399e-05,True,0.1020254,0.10204030502847013
90,1024,2048,2048,0.12135842542939204,8,False,512,16,DLMT,True,True,False,True,True,24,1,512,35,8,18,1,30,5.425558562423379e-05,True,0.1213764,0.12139437457060795
91,128,128,2048,0.09998982149887549,8,False,16,16,DLMT,False,True,True,False,True,17,1,1,35,8,27,14,1,0.00022732889947997328,True,0.10006513428571429,0.10014044707255308
92,1,2048,2048,0.11485824274143329,1,False,64,16,DLMT,True,False,False,False,False,19,1,128,35,8,1,21,4,0.00012543906887409453,True,0.11489979999999998,0.11494135725856668
93,1024,2048,1,0.11746227902629536,1,False,512,16,DLMT,False,False,True,False,True,9,8,64,35,8,1,17,30,4.0726324034802465e-05,True,0.11747577142857143,0.11748926383084751
94,1,128,256,0.09204326593739717,1,False,1,16,DLMT,False,True,True,False,False,1,8,32,35,8,16,1,15,3.417695774664941e-05,True,0.09205458857142856,0.09206591120545995
95,2048,1024,64,0.09176841758942274,8,False,1,16,DLMT,True,True,True,False,False,3,1,1,35,8,4,22,1,0.00012209981343481302,True,0.09180886857142859,0.09184931955343444
