id,T2_J,T2_I,T4_I,T2_Ja,T3_I,T3_Ja,mean_confidence_interval_inf,T4_J,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,RT4_J,T3_J,U2_J,SCR,RT4_I,U1_I,T3_Ia,RT2_I,runs,U2_I,RT2_J,cost_mean,RT3_I,cost_std,RT3_J,correct_result,U4_J,U4_I,T4_Ja,mean_confidence_interval_sup,U3_I,U3_J
19,1,64,2,2,4,2048,2.1525827156192188,16,False,128,RS,64,True,True,False,False,2,2048,24,False,2,20,16,2,10,1,2,2.15293,32,0.0005603213363776115,4,True,1,17,128,2.1532772843807813,1,16
20,2,4,16,4,16,1,1.841654385058722,64,False,1024,RS,1024,False,True,False,False,4,1024,1,False,2,5,2048,2,10,27,4,1.842192,32,0.0008674076319700976,2,True,1,20,512,1.8427296149412782,1,3
21,8,256,2,128,512,2048,3.839250116537301,1,False,2048,RS,8,True,True,True,False,1,64,13,False,32,17,1024,32,10,1,4,3.83992,32,0.0010808145076745975,4,True,1,29,1024,3.8405898834626995,1,4
22,8,16,32,2048,256,1,3.0666284378910356,1024,False,1024,RS,1,True,False,True,False,16,32,1,False,8,30,2048,2,10,5,4,3.067152,1,0.0008447342777464607,8,True,12,1,2048,3.0676755621089646,19,1
23,1,128,2,8,128,512,2.474869352018279,1,False,1024,RS,128,True,True,False,False,4,128,19,True,8,10,256,16,10,1,1,2.475337,2,0.0007545203774584345,1,True,1,24,64,2.4758046479817213,1,3
24,256,256,2,256,4,1024,1.9398079256369687,2,False,1,RS,1024,True,True,False,True,1,128,7,True,32,1,256,1,10,1,8,1.941138,8,0.0021459906803152715,8,True,1,6,32,1.9424680743630314,1,8
25,256,4,8,2048,64,2048,2.469826165014587,128,False,16,RS,1,False,True,True,True,4,8,17,False,2,5,256,1,10,1,8,2.46995,2,0.00019979989989982348,1,True,2,1,2048,2.4700738349854126,21,1
26,16,128,2,512,4,2048,1.905548167358666,32,False,1024,RS,128,False,False,False,True,1,512,1,False,1,23,2048,4,10,9,4,1.9063260000000004,32,0.0012549836652323155,1,True,1,3,128,1.9071038326413348,20,1
27,32,1,4,256,4,1,2.2806961882799275,1,False,1,RS,512,False,True,True,True,4,32,1,True,1,26,256,2,10,4,16,2.2914509999999995,16,0.01735220703541765,8,True,10,1,64,2.3022058117200714,29,1
28,1,512,32,512,32,1,2.1905450652440095,1,False,1,RS,1024,True,True,True,False,1,256,1,False,8,27,1,4,10,21,16,2.190933,2,0.0006259081402250053,32,True,1,18,16,2.19132093475599,25,1
29,64,128,1,64,4,8,6.010795001804015,1,False,2048,RS,32,False,False,True,True,8,2,1,True,16,17,8,16,10,11,1,6.011431,32,0.001026142777589978,2,True,1,22,2,6.012066998195985,1,20
30,8,4,8,32,512,2048,1.9213350533076423,512,False,32,RS,64,True,True,False,False,8,16,1,True,1,9,1,1,10,14,32,1.9213929999999997,8,9.349331526906223e-05,4,True,26,1,1024,1.921450946692357,10,1
31,2048,8,16,2048,16,1,2.637871732098875,1,False,1,RS,16,True,True,False,True,16,1,14,True,4,20,32,8,10,1,4,2.638036,4,0.00026503584663214384,8,True,1,19,64,2.638200267901125,27,1
32,32,8,64,128,1,1024,1.9758097429721013,4,False,256,RS,512,True,False,False,True,8,512,1,False,2,30,1,1,10,11,2,1.9762989999999998,1,0.0007893852038137289,16,True,1,21,16,1.9767882570278983,1,2
33,2,1,512,2048,4,1024,2.5211916448566174,256,False,1,RS,512,False,False,True,True,2,8,1,False,2,30,64,1,10,14,2,2.5215559999999995,4,0.0005878639298341323,2,True,20,1,1,2.5219203551433815,29,1
34,16,1,64,1,4,2048,4.858873407887674,16,False,2,RS,1024,True,False,True,False,2,2048,22,True,32,2,32,32,10,1,2,4.859271000000001,16,0.0006414896725591066,2,True,5,1,64,4.859668592112327,1,2
35,256,2,1,1024,1,1,inf,256,False,8,RS,128,False,True,True,False,1,8,1,False,32,16,64,1,1,6,8,inf,2,inf,1,False,22,1,2048,inf,21,1
36,8,1024,4,64,1,64,3.740764352779936,2,False,1024,RS,1024,True,True,True,True,2,4,12,False,2,3,512,4,10,1,1,3.7413469999999998,16,0.0009400643594988362,2,True,1,20,128,3.7419296472200636,1,26
37,64,2,32,256,4,1,6.141428976787317,4,False,512,RS,1024,False,False,False,True,16,8,15,False,4,17,32,1,10,1,16,6.141736,16,0.000495362493533893,1,True,20,1,1024,6.142043023212683,1,25
38,32,2,32,256,16,2048,inf,512,False,2048,RS,1,False,False,False,True,4,16,23,False,1,19,32,8,1,1,16,inf,4,inf,4,False,1,29,512,inf,1,17
39,256,32,2,1,16,2048,4.677052833512926,16,False,1,RS,1024,False,False,False,True,8,8,29,True,4,30,1024,2,10,1,32,4.6771709999999995,16,0.00019065413711744154,8,True,16,1,32,4.677289166487073,27,1
40,32,128,32,1024,2048,8,3.055468897275181,2,False,2048,RS,1,False,True,True,False,4,8,1,True,2,3,2048,8,10,9,16,3.055628,8,0.00025670216204779314,1,True,16,1,64,3.055787102724819,27,1
41,2,8,2,256,2,1,2.628232087787441,8,False,256,RS,128,True,False,False,True,16,4,25,True,8,30,512,1,10,1,16,2.6284919999999996,2,0.0004193518808829233,8,True,1,6,256,2.628751912212558,21,1
42,128,64,2,2048,16,1,4.258994662370777,2,False,2048,RS,128,False,True,True,True,32,2048,14,True,1,27,1,8,10,1,2,4.259587,16,0.0009556992204662883,1,True,27,1,16,4.260179337629222,16,1
43,16,1,512,1024,8,16,inf,1,False,2,RS,512,False,False,True,True,1,16,1,False,1,22,512,16,1,3,4,inf,16,inf,8,False,1,5,2,inf,6,1
44,4,16,4,64,128,32,2.4946014430973293,64,False,64,RS,1,True,True,True,True,8,4,21,True,4,20,1,4,10,1,2,2.49477,4,0.0002719558787745232,2,True,1,10,2048,2.4949385569026705,1,23
45,8,4,32,32,64,32,3.5845457610975195,256,False,16,RS,64,False,False,True,True,8,8,2,False,1,30,256,4,10,1,4,3.584848,32,0.00048764331226833983,2,True,7,1,2048,3.5851502389024805,10,1
46,512,64,8,1024,1024,4,3.687661111977081,1,False,256,RS,16,False,False,True,True,1,4,6,False,16,17,2048,32,10,1,1,3.688252,1,0.0009533603725769018,2,True,1,22,1024,3.688842888022919,18,1
47,512,1024,4,2048,512,8,3.115661848418085,4,False,1024,RS,64,False,False,True,True,4,2,1,False,16,16,1024,1,10,11,32,3.116022,4,0.0005810817498425213,2,True,1,9,64,3.1163821515819152,1,28
48,128,1,512,128,128,128,8.281857159545199,4,False,64,RS,512,False,False,True,True,4,64,1,True,2,2,512,2,10,4,16,8.282831999999999,16,0.0015728432852641834,1,True,15,1,1024,8.2838068404548,1,13
49,1,16,1,1,2,2,2.480389087438487,16,False,128,RS,32,False,False,True,True,1,2,14,True,8,20,64,2,10,1,8,2.4807980000000005,2,0.00065975449979522,8,True,1,12,128,2.481206912561514,1,26
50,2,64,2,8,8,2,3.3876415097139296,4,False,128,RS,512,False,True,True,True,2,1,21,True,4,23,128,16,10,1,2,3.3878619999999997,8,0.0003557471011828142,8,True,1,22,256,3.38808249028607,1,16
51,1,512,32,128,16,256,2.565018823332957,1,False,2048,RS,1,False,False,False,False,16,64,1,False,1,4,2048,2,10,22,1,2.565204,8,0.00029877081517440835,4,True,23,1,2,2.565389176667043,19,1
52,64,16,1,64,512,1,2.440432523070464,1,False,16,RS,64,True,True,False,False,2,1024,26,True,1,5,2048,4,10,1,1,2.44085,1,0.0006735725647619433,8,True,1,1,32,2.441267476929536,1,8
53,64,128,2,64,2,4,6.032281941081683,2,False,2048,RS,2,False,True,False,False,1,4,1,False,1,22,1024,2,10,21,32,6.033069,1,0.0012698696783529488,16,True,1,15,128,6.0338560589183174,1,29
54,1,64,32,256,2,1,3.912904253116903,64,False,128,RS,64,False,True,True,True,4,4,1,False,16,28,128,2,10,21,4,3.913366,8,0.0007449993288586725,8,True,23,1,1024,3.9138277468830966,28,1
55,16,128,256,256,2,1,2.073195333858858,256,False,256,RS,256,True,True,True,True,8,64,5,False,4,28,1024,4,10,1,32,2.073433,1,0.0003834592546803087,32,True,12,1,1,2.073670666141142,1,7
56,8,1,4,1024,4,64,5.206214345880706,4,False,512,RS,1024,False,True,True,False,8,4,1,True,1,16,512,2,10,26,1,5.206486,32,0.00043829670315893073,1,True,24,1,256,5.2067576541192935,23,1
57,32,4,16,256,16,1024,1.9847293349038637,1,False,4,RS,64,False,True,True,True,4,1,1,False,8,24,2048,4,10,24,8,1.9848620000000001,2,0.00021404672387123077,16,True,20,1,16,1.9849946650961365,6,1
58,2,32,16,2048,1024,1,inf,2048,False,2048,RS,256,False,True,True,True,32,16,1,False,1,25,2048,1,1,3,2,inf,2,inf,2,False,2,1,2048,inf,25,1
59,4,2,64,512,256,512,2.9928972988047144,1,False,256,RS,512,True,True,True,False,2,8,14,False,4,17,256,32,10,1,1,2.9930499999999998,8,0.0002463736998951028,2,True,1,26,2,2.993202701195285,1,3
60,2048,1,1,1,512,512,4.512455129804762,4,False,4,RS,64,True,False,False,False,4,256,25,True,32,22,2048,1,10,1,4,4.512626,1,0.00027568822970878363,1,True,1,16,512,4.512796870195238,1,20
61,16,2,128,2048,64,1,4.381923694979824,128,False,2,RS,1,True,True,False,False,4,1024,1,True,32,1,2048,4,10,26,4,4.382077,1,0.0002473479330821766,2,True,1,24,1,4.382230305020175,1,7
62,16,16,2,2048,128,1,3.0780425095848076,1024,False,512,RS,8,False,True,False,True,4,128,24,True,16,30,1,4,10,1,4,3.078312,16,0.00043480570373445387,2,True,1,27,1024,3.0785814904151922,1,23
63,8,32,64,1,8,128,2.804914023150792,512,False,64,RS,64,False,False,True,True,16,1,1,True,8,11,2048,4,10,11,16,2.805168,1,0.00040977554831880114,32,True,1,24,1024,2.805421976849208,15,1
64,32,2,1,2048,2048,512,3.600092153575496,16,False,1024,RS,2,True,False,True,False,16,4,7,False,2,1,1,16,10,1,1,3.6002559999999995,1,0.0002643558208172855,16,True,1,8,512,3.600419846424503,1,23
65,4,256,1024,64,4,128,3.32288996627307,32,False,512,RS,2048,True,False,False,True,8,32,1,True,2,28,4,2,10,25,8,3.3235899999999994,2,0.0011294600479875782,32,True,1,19,1,3.3242900337269288,26,1
66,32,32,1,1024,1,1024,5.316198602707188,4,False,512,RS,64,False,False,True,False,2,16,11,True,16,11,1024,32,10,1,2,5.316575,8,0.0006072931746694218,4,True,1,25,16,5.316951397292812,4,1
67,128,16,1,128,64,256,4.901856058719839,8,False,1024,RS,128,True,True,False,True,1,4,1,False,16,12,256,8,10,16,8,4.902382,4,0.0008485729196716832,2,True,1,8,128,4.902907941280161,1,13
68,8,1024,8,512,2,256,3.74791178969636,2,False,2048,RS,256,True,True,False,True,8,8,26,True,16,16,8,2,10,1,2,3.748093,4,0.0002923713392246304,32,True,22,1,4,3.7482742103036397,1,30
69,1,1,4,2,2,2,2.638117356299987,32,False,128,RS,512,True,False,True,True,8,1,1,True,1,27,1024,4,10,14,8,2.638343,32,0.0003640618079392962,4,True,1,19,128,2.6385686437000127,19,1
70,16,16,4,1,2,128,3.1423566976551776,16,False,1,RS,64,True,True,False,False,32,1,1,True,2,7,2,16,10,29,4,3.1430049999999996,4,0.0010459947418606137,4,True,1,8,128,3.1436533023448217,1,4
71,16,2048,8,2048,1,32,1.8636636469836407,128,False,2048,RS,256,False,False,False,True,1,1,2,True,2,21,2,1,10,1,8,1.8641860000000001,2,0.000842783483464198,4,True,1,9,2048,1.8647083530163595,22,1
72,2,1,32,128,128,64,4.025253941263283,2,False,8,RS,256,True,False,False,False,2,16,1,False,8,13,2048,1,10,6,1,4.025766,32,0.0008261743157468702,2,True,1,16,2048,4.026278058736717,29,1
73,64,4,16,1,4,256,6.529813452086571,4,False,1024,RS,128,False,True,True,False,2,256,15,False,1,3,1,8,10,1,1,6.530315999999999,1,0.000810829205196784,4,True,22,1,1,6.5308185479134275,1,30
74,1,64,64,2048,32,1024,6.740355437760535,2,False,512,RS,1024,False,True,True,False,2,8,8,False,32,21,1,1,10,1,8,6.740867,32,0.000825373248900174,1,True,15,1,64,6.741378562239465,1,7
75,4,2,1,1024,32,2048,2.5847453625300276,8,False,2,RS,2048,False,False,True,True,1,128,1,True,8,29,256,32,10,11,2,2.585207,8,0.0007448227977176711,1,True,18,1,512,2.5856686374699724,15,1
76,4,32,2,128,8,1,3.7596684122116337,2,False,1,RS,1,True,False,False,False,1,128,11,False,2,15,1,4,10,1,8,3.7601970000000002,32,0.0008528428929175769,4,True,11,1,2048,3.7607255877883667,3,1
77,16,4,8,64,8,256,1.898183263686376,8,False,1024,RS,1,False,True,False,True,4,8,22,False,32,11,32,32,10,1,2,1.8983410000000003,4,0.00025449754419244795,32,True,1,24,16,1.8984987363136245,22,1
78,1,128,4,1,2,128,4.895598260809683,2,False,128,RS,256,True,True,True,True,2,2,5,False,8,4,64,8,10,1,4,4.895719000000001,2,0.00019480503073579126,4,True,7,1,32,4.895839739190318,1,28
79,256,8,64,256,256,1,inf,4,False,1,RS,64,False,False,True,False,2,32,9,False,1,16,1,2,1,1,4,inf,32,inf,1,False,1,26,512,inf,1,12
80,512,1,4,2048,2,1,2.509985837117731,64,False,256,RS,2048,True,False,False,True,2,2,1,True,16,29,256,8,10,19,8,2.510058,1,0.00011643023662270004,8,True,8,1,256,2.5101301628822688,8,1
81,512,64,2,1024,2,512,1.9454985781441165,64,False,1,RS,512,True,True,True,True,1,128,7,False,8,21,2048,4,10,1,16,1.945927,2,0.0006912315096984391,16,True,1,20,256,1.9463554218558834,1,22
82,16,2,32,1024,256,256,7.184001737164557,2,False,1,RS,512,True,False,False,True,8,1,30,True,16,25,512,2,10,1,32,7.1848600000000005,8,0.0013847526855002455,1,True,18,1,4,7.185718262835444,1,7
83,1,4,2,128,256,32,2.0136994930782146,256,False,256,RS,1,True,True,True,True,4,16,28,True,16,13,512,16,10,1,8,2.013793,8,0.00015086749152822156,2,True,1,4,2048,2.0138865069217857,7,1
84,1024,2,2,2048,128,512,1.907647374479317,1024,False,8,RS,1024,False,True,True,True,8,256,2,False,1,1,128,8,10,1,4,1.907761,8,0.00018332757566716978,1,True,1,20,1024,1.907874625520683,1,6
85,2,512,4,32,16,2048,1.9686609342391632,32,False,1024,RS,1024,True,True,True,False,4,16,19,False,1,5,16,1,10,1,16,1.969159,8,0.0008035975360837982,4,True,1,25,64,1.969657065760837,17,1
86,2048,4,1024,1,2,1024,2.1507949287625046,2,False,128,RS,1024,True,False,False,False,8,1024,15,True,4,9,2,2,10,1,16,2.151385,16,0.0009520425410662365,4,True,1,29,32,2.151975071237495,6,1
87,256,64,1,1,4,512,1.9896449550596642,2048,False,128,RS,1024,True,False,True,True,32,1,1,True,2,2,2048,2,10,6,4,1.9897420000000001,32,0.000156575860208379,4,True,1,17,1,1.989839044940336,1,27
88,32,2,2,512,256,128,2.8872691563422794,16,False,64,RS,8,False,False,True,True,16,128,22,True,2,5,256,1,10,1,1,2.8874830000000005,2,0.0003450231876265766,1,True,1,18,32,2.8876968436577215,1,4
89,16,1024,512,256,2,512,2.757530509384885,2,False,1024,RS,2048,True,True,True,False,1,128,2,False,8,28,2048,32,10,1,2,2.758289,16,0.0012237765318880087,8,True,17,1,4,2.759047490615115,18,1
90,4,8,16,64,64,32,3.05651088645347,4,False,1,RS,1,True,False,False,True,16,2,24,False,4,13,512,32,10,1,1,3.056965,8,0.0007326834241335089,8,True,1,8,4,3.05741911354653,1,23
91,16,64,256,2048,32,32,3.5896507988322677,8,False,1024,RS,512,False,False,True,False,1,1,30,False,2,28,2048,4,10,1,1,3.5897549999999994,4,0.00016812197952673655,2,True,24,1,64,3.589859201167731,1,8
92,8,4,512,1,1,1,2.1716066338022952,64,False,1,RS,512,True,True,True,True,16,2048,1,False,2,29,4,8,10,18,4,2.171656,32,7.964923100692375e-05,4,True,27,1,128,2.171705366197705,1,25
93,4,64,16,512,32,64,4.210310811906081,2,False,2048,RS,16,False,True,True,False,2,4,8,True,8,22,2048,4,10,1,8,4.21169,16,0.0022252325721146132,8,True,1,23,2048,4.213069188093919,21,1
94,4,32,1,64,2048,1024,inf,64,False,1024,RS,32,False,True,True,False,1,128,27,False,2,23,1,16,1,1,1,inf,32,inf,2,False,11,1,128,inf,27,1
95,256,4,16,1,64,2048,1.8713460140504634,32,False,512,RS,512,False,True,False,False,4,1024,1,False,1,30,1,1,10,19,2,1.8714480000000002,8,0.00016454786537663802,4,True,1,1,256,1.871549985949537,25,1
96,32,1024,32,32,8,1024,1.8799700680155234,1,False,2048,RS,256,True,True,True,False,1,16,1,False,2,21,16,2,10,20,32,1.880258,16,0.0004645600068882289,2,True,1,30,64,1.8805459319844766,1,2
97,16,1,512,1,4,1,5.137722047121752,512,False,512,RS,2048,True,True,True,False,2,1024,1,True,16,8,128,8,10,10,8,5.137853,4,0.00021128416883420864,2,True,23,1,2048,5.137983952878248,25,1
98,8,512,16,256,8,64,2.807470215580933,512,False,512,RS,512,True,True,True,False,4,4,20,True,8,4,256,8,10,1,16,2.807633,4,0.0002626423423593208,4,True,1,8,512,2.807795784419067,16,1
99,16,2048,2,1024,16,128,inf,16,False,2048,RS,2048,False,False,False,True,32,1,12,False,2,27,128,32,1,1,2,inf,4,inf,4,False,10,1,512,inf,30,1
100,8,1,2048,64,2048,8,inf,1,False,1,RS,2048,False,False,False,False,1,2,12,True,1,23,2048,1,1,1,32,inf,16,inf,8,False,10,1,128,inf,5,1
101,32,16,4,512,256,64,2.3717766056715712,1024,False,32,RS,8,False,True,True,True,2,4,24,False,1,30,256,2,10,1,4,2.3719069999999998,4,0.0002103829841028356,32,True,1,8,2048,2.3720373943284283,9,1
102,512,1,32,1,4,256,5.203806761622706,16,False,16,RS,512,False,False,False,False,8,64,15,True,16,18,16,1,10,1,4,5.204236,2,0.0006925489152398692,32,True,14,1,1024,5.204665238377293,30,1
103,64,32,4,64,16,1,1.9379553483763712,1,False,256,RS,64,False,True,False,False,2,256,27,True,32,29,512,1,10,1,8,1.938457,2,0.0008093830984150588,8,True,1,21,32,1.938958651623629,25,1
104,1,2,8,2048,8,4,4.648738245076399,64,False,512,RS,256,True,False,True,False,32,2,1,True,4,4,64,32,10,8,1,4.649296,16,0.0008999022169102368,2,True,21,1,512,4.6498537549236,1,21
105,1024,8,1,1,512,16,2.289970653739012,1024,False,16,RS,1024,False,False,False,True,16,1,6,True,2,4,1024,32,10,1,1,2.290084,2,0.00018287700784948356,1,True,30,1,2048,2.2901973462609875,1,10
106,128,8,2,1,256,256,2.5243060180806616,8,False,64,RS,512,False,False,True,False,32,128,2,True,4,24,256,2,10,1,1,2.524527,4,0.0003565403203005082,16,True,1,19,1,2.5247479819193384,1,19
107,2,2,4,4,1,1,3.231743631637599,4,False,64,RS,64,True,False,False,False,4,1024,12,False,16,12,512,8,10,1,4,3.231895,1,0.00024422325851563024,2,True,1,12,256,3.2320463683624014,1,7
108,2,8,16,32,128,4,7.901496340523249,16,False,512,RS,64,False,True,True,True,32,2,1,False,2,2,1024,4,10,14,2,7.901608,1,0.0001801554883982798,4,True,26,1,64,7.901719659476752,1,9
109,4,2,2,4,1,2,2.6352783224750644,64,False,1,RS,512,True,True,True,False,16,2,13,False,2,12,16,1,10,1,32,2.635592,8,0.0005060988045826626,16,True,7,1,128,2.6359056775249354,20,1
110,512,16,2048,1,2,128,inf,2,False,64,RS,1,True,False,True,False,8,2,1,False,1,27,2,32,1,19,4,inf,16,inf,4,False,1,2,1024,inf,1,19
111,2,4,4,1024,1024,512,2.076184974346895,4,False,1024,RS,512,True,True,True,False,2,128,23,False,1,7,1024,1,10,1,1,2.076638,2,0.0007309281770461762,32,True,1,12,1024,2.0770910256531048,27,1
112,4,1024,16,2048,256,64,inf,128,False,2048,RS,1024,True,True,True,True,1,64,1,False,1,26,1,1,1,4,1,inf,8,inf,8,False,1,6,256,inf,1,3
113,8,32,2,2048,128,128,3.4997243917610628,128,False,1,RS,128,False,True,True,True,16,8,1,True,2,5,512,1,10,20,8,3.500273,2,0.0008851446209518448,2,True,1,20,256,3.500821608238937,1,8
114,8,1,1,16,1,1024,inf,64,False,256,RS,8,True,True,True,False,1,512,1,True,1,30,2048,1,1,27,4,inf,16,inf,1,False,13,1,2048,inf,1,11
115,2,2,8,256,256,512,2.9956792388665354,64,False,128,RS,32,False,False,True,True,32,64,22,True,1,17,256,4,10,1,2,2.9958810000000002,4,0.00032552880056914505,8,True,1,10,512,2.996082761133465,19,1
116,1024,1,16,1,4,16,8.48698718251541,2,False,256,RS,512,False,False,False,False,2,4,1,True,1,11,128,1,10,9,2,8.487126,2,0.00022397321268405134,8,True,11,1,128,8.48726481748459,22,1
117,4,16,4,16,16,256,1.9982294346326166,4,False,1024,RS,256,False,False,False,True,2,16,1,True,1,25,16,8,10,8,2,1.9987239999999997,32,0.000797949873112301,2,True,1,15,256,1.9992185653673828,25,1
118,2,64,1024,64,128,2,9.06575483170751,32,False,256,RS,1024,False,False,False,True,2,2,1,False,8,12,256,32,10,1,2,9.066238,4,0.0007795614151561495,16,True,27,1,1,9.06672116829249,1,7
119,16,64,512,256,1,512,5.116805922757604,1024,False,64,RS,1,False,True,False,False,8,512,17,True,16,12,128,1,10,1,16,5.1172249999999995,8,0.000676154568127725,4,True,1,23,1024,5.117644077242395,1,12
120,8,16,64,256,256,1,3.6535068579747736,2,False,64,RS,64,True,True,True,False,8,4,27,False,8,6,2048,8,10,1,4,3.653716,1,0.00033743740160208194,1,True,15,1,256,3.653925142025227,30,1
121,4,1,32,32,1,128,4.244943311306427,16,False,32,RS,1024,False,False,True,False,8,8,1,True,2,10,32,4,10,8,2,4.2453970000000005,4,0.0007319979508169003,4,True,24,1,1,4.245850688693574,9,1
122,8,1,1,8,1,1,1.8848057195933379,256,False,512,RS,32,False,True,False,True,4,1024,1,False,4,23,16,4,10,11,2,1.8848720000000003,2,0.00010693923508236048,16,True,10,1,1024,1.8849382804066628,30,1
123,1,1,16,2,1,256,2.905080498445564,64,False,16,RS,32,True,False,True,True,2,2,1,True,8,30,4,1,10,6,1,2.905262,1,0.00029284125392444257,1,True,1,7,512,2.905443501554436,17,1
124,8,2,256,1,512,1024,2.7609066954739947,16,False,2048,RS,2048,False,True,True,True,16,8,8,False,4,8,1024,4,10,1,1,2.7612630000000005,2,0.0005748747689713816,1,True,19,1,1,2.7616193045260062,13,1
125,128,1,8,256,4,1,1.9227346976272217,16,False,64,RS,256,False,False,False,True,1,2048,1,False,1,5,256,1,10,4,32,1.922788,4,8.600000000002688e-05,8,True,1,11,64,1.9228413023727782,1,5
126,8,4,16,128,4,128,3.6081513725349508,512,False,1024,RS,128,True,False,True,False,16,128,14,False,1,22,64,1,10,1,16,3.6085149999999993,32,0.0005866898669655232,2,True,30,1,512,3.6088786274650477,26,1
127,16,8,64,64,32,1024,3.0102307892471845,1,False,1024,RS,2048,False,False,True,False,8,4,1,False,8,29,64,2,10,3,8,3.010887,1,0.0010587544568972978,16,True,4,1,256,3.0115432107528153,1,24
128,32,8,16,1,2,8,inf,32,False,1024,RS,256,False,True,True,False,1,4,1,True,4,26,4,1,1,1,4,inf,4,inf,8,False,7,1,2048,inf,1,3
129,2,8,16,1,32,128,1.9770603417110801,256,False,32,RS,2048,True,True,False,False,1,4,19,False,8,4,512,2,10,1,4,1.977229,8,0.00027211945906166154,1,True,1,21,512,1.9773976582889197,30,1
130,8,32,32,2048,1,1024,3.6912622064370226,1024,False,1024,RS,2048,True,False,True,False,4,256,1,False,32,4,1024,8,10,27,8,3.691750999999999,2,0.0007886374325378986,4,True,1,6,1,3.6922397935629756,1,15
131,16,2,1,1,128,512,2.008852474916733,64,False,64,RS,4,False,True,True,False,8,64,22,False,1,26,2048,1,10,1,32,2.008957,8,0.00016864459671145455,1,True,1,12,512,2.009061525083267,1,19
