id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12784620470823704,1,1,32,256,1,12,16,RS,25,1024,2048,2048,0.12770516672033438,0.0002128590105383058,8,0.1277756857142857,1
2,True,35,0.11877567824938491,1,16,1,128,30,4,1,RS,10,128,1024,1,0.11874940746490074,3.9648702271786504e-05,8,0.11876254285714283,1
3,True,35,0.22604628636336419,32,1,128,64,24,8,1,RS,1,256,1024,256,0.22592485649377866,0.00018326581564403395,1,0.22598557142857142,1
4,True,35,0.3116953713313425,8,64,64,16,7,3,1,RS,29,64,256,128,0.3115744000972289,0.00018257362842403143,1,0.3116348857142857,1
5,True,35,0.3186252392723961,1,64,64,1,27,14,1,RS,1,64,256,128,0.3179007607276039,0.0010934060283614329,32,0.318263,1
6,True,35,0.12343774016530382,1,32,512,128,13,29,1,RS,21,1,1,1,0.12340391697755326,5.1047029136605313e-05,8,0.12342082857142854,1
7,True,35,0.22209935981171638,8,16,1,256,1,28,20,RS,9,1024,128,2048,0.22208241161685507,2.5578753938791425e-05,1,0.22209088571428573,8
8,True,35,0.12696370808309862,1,1,256,64,1,20,6,RS,15,1,1024,2048,0.12692052048833,6.518008961049992e-05,1,0.1269421142857143,8
9,True,35,0.3005933063173743,8,1,32,16,27,3,1,RS,28,512,1024,128,0.30056566511119703,4.171698621395313e-05,1,0.30057948571428567,1
10,True,35,0.18357714355146254,1,64,16,128,3,1,13,RS,10,128,128,1,0.18342868501996606,0.00022405833059764777,1,0.1835029142857143,1
11,True,35,0.15890502759600625,1,512,512,256,27,1,4,RS,11,2048,2048,1,0.15877611526113664,0.000194558589884793,1,0.15884057142857144,1
12,True,35,0.16134819870533146,1,32,32,16,9,1,2,RS,5,2048,1,256,0.16131380129466855,5.1913664592557604e-05,1,0.161331,8
