id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,128,128,256,0.11349968247430205,8,False,16,32,SIMA,False,False,False,True,True,11,1,1,35,0.11354677466855508,7.107303515772137e-05,0.11352322857142856,20,1,True,14,8
2,512,512,512,0.15685260252975028,1,False,64,128,SIMA,True,True,False,False,False,6,32,512,35,0.1569593403273926,0.00016109207406489687,0.15690597142857143,25,23,True,1,1
3,1024,512,64,0.15743540597309227,8,False,16,128,SIMA,True,False,True,False,True,7,8,32,35,0.15748105116976482,6.888918045436063e-05,0.15745822857142855,7,12,True,1,1
4,128,512,64,0.1261443777114767,1,False,256,32,SIMA,True,True,False,False,False,13,1,32,35,0.12617202228852328,4.172207363700228e-05,0.1261582,15,1,True,30,8
5,128,256,1024,0.12810093082684046,32,False,1,64,SIMA,True,True,True,True,False,26,1,1,35,0.12812301203030244,3.332565353707954e-05,0.12811197142857145,1,2,True,11,1
6,2048,512,512,0.11578519355396329,1,False,128,64,SIMA,False,True,True,False,False,21,32,16,35,0.1158166350174653,4.74524552600181e-05,0.11580091428571429,1,2,True,22,1
7,2048,1,256,0.19928018541541223,1,False,512,256,SIMA,True,False,True,False,True,20,1,1,35,0.1993012431560163,3.178101088797012e-05,0.19929071428571427,20,1,True,22,1
8,1,1,128,0.12725743195505454,1,False,64,64,SIMA,False,True,False,False,True,23,1,1,35,0.12728611090208833,4.328317767201851e-05,0.12727177142857143,1,17,True,29,8
9,1,2048,256,inf,32,False,256,16,SIMA,False,True,True,False,True,23,1,256,1,inf,inf,inf,11,1,False,24,1
10,256,1024,1,0.0914562438969923,8,False,16,16,SIMA,False,True,True,False,False,9,1,16,35,0.09147871038872202,3.390714282704895e-05,0.09146747714285716,22,21,True,1,8
11,256,512,128,0.1188910252726413,1,False,256,256,SIMA,True,False,False,True,False,4,1,1,35,0.11891463187021588,3.562782677649956e-05,0.11890282857142859,1,13,True,28,8
12,64,256,64,inf,1,False,1,64,SIMA,True,True,False,True,True,30,32,1,1,inf,inf,inf,1,28,False,26,1
13,256,64,64,0.19256392893493182,1,False,1,32,SIMA,True,False,True,False,True,28,8,1,35,0.19266515677935395,0.00015277627767558587,0.19261454285714288,1,27,True,24,1
