id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,512,512,512,1,10,30,DLMT,29,1.5741520394714434,2048,1024,2048,147,8,0.11242268571428574,1
2,8,512,512,1,1,19,13,DLMT,7,1.5386746404625093,2048,1,512,57,1,0.11501482857142857,1
