id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,64,512,1,30,27,1,DLMT,9,512,1024,1,0.19299377237376014,0.19383097048338277,0.001263525975440256,1,0.19341237142857146,1
2,True,35,False,1,1,512,16,6,30,1,DLMT,18,64,1,1,0.2974703709841283,0.2975916861587289,0.0001830927143302423,32,0.2975310285714286,1
3,True,35,False,1,32,128,512,1,27,25,DLMT,30,2048,2048,1,0.1867186548179117,0.19760625946780255,0.016431918714750363,1,0.19216245714285712,1
4,True,35,False,1,512,16,1,29,26,1,DLMT,14,128,2048,512,0.20406442864472185,0.20414819992670669,0.00012643027924593087,1,0.20410631428571427,32
5,True,35,False,1,16,256,512,1,3,28,DLMT,10,1,1,1,0.27933216692578994,0.27934971878849585,2.6489828621721284e-05,1,0.2793409428571429,1
6,True,35,False,32,64,16,512,1,30,25,DLMT,3,1024,512,2048,0.21456616497663103,0.21470160645194034,0.0002044125759939696,1,0.21463388571428568,1
7,True,35,False,32,16,512,32,1,2,22,DLMT,14,2048,512,128,0.29954341550738933,0.299618698778325,0.0001136199034015612,1,0.29958105714285715,1
8,True,35,False,1,1,256,128,1,19,8,DLMT,30,128,2048,2048,0.28807139881501703,0.3158623726135545,0.04194302026441616,32,0.30196688571428576,1
9,True,35,False,32,64,1,16,30,1,25,DLMT,29,1,1,2048,0.2215951309569348,0.2217165833287795,0.00018329977676818297,1,0.22165585714285715,1
10,True,35,False,32,512,256,256,7,3,1,DLMT,29,1,2048,512,0.2638168426871577,0.2638583001699852,6.256894972258355e-05,1,0.26383757142857145,1
11,True,35,False,1,512,16,16,3,1,2,DLMT,18,1,256,2048,0.2574915876256664,0.2594443552314766,0.0029471788882223715,1,0.2584679714285715,1
12,True,35,False,1,64,256,16,1,13,30,DLMT,30,1,512,512,0.2818137582793638,0.2824810417206362,0.0010070853616820532,1,0.2821474,32
13,True,35,False,1,1,512,512,18,1,29,DLMT,17,1,1024,2048,0.25883220172869215,0.2592661982713079,0.0006550013653202751,32,0.25904920000000003,1
14,True,35,False,1,256,64,32,29,3,1,DLMT,30,2048,512,1,0.2764490186648678,0.2770619527637037,0.0009250596080076901,32,0.27675548571428576,1
15,True,35,False,1,32,32,512,1,10,19,DLMT,18,1,256,64,0.2619226835129605,0.26202885934418235,0.00016024393649581573,32,0.2619757714285714,1
16,True,35,False,1,128,512,512,19,11,1,DLMT,21,2048,1,2048,0.19897516714433436,0.19915751856995137,0.0002752105628015576,1,0.19906634285714286,32
17,True,35,False,1,512,512,128,1,7,30,DLMT,19,256,2048,1024,0.12127069236036697,0.12129782192534727,4.094480107038943e-05,8,0.12128425714285712,8
18,True,35,False,1,256,256,512,29,30,1,DLMT,29,1024,1,256,0.19665972532414272,0.1966976461044287,5.723124592566576e-05,1,0.1966786857142857,32
19,True,35,False,1,512,1,64,19,1,29,DLMT,10,2048,128,1024,0.2993729970729158,0.3000091743556555,0.0009601389593306216,32,0.29969108571428565,1
20,True,35,False,1,512,64,128,1,29,14,DLMT,27,2048,128,2048,0.14658617150853084,0.14666731420575488,0.00012246313564431182,1,0.14662674285714286,1
21,True,35,False,1,16,1,32,12,6,1,DLMT,10,1024,2048,64,0.22225550779354383,0.2222827779207419,4.115694203352626e-05,1,0.22226914285714286,32
22,True,35,True,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.1767684985822975,0.1771723014177025,0.000609432063482058,1,0.1769704,1
23,True,35,False,1,512,256,256,29,30,1,DLMT,9,512,512,512,0.2180224797939562,0.21820974877747232,0.0002826322973586081,1,0.21811611428571426,8
24,True,35,False,1,1,512,128,8,1,30,DLMT,6,256,2048,128,0.27382995878485783,0.2740814697865708,0.0003795883914699933,32,0.2739557142857143,1
25,True,35,False,1,32,512,32,28,1,8,DLMT,1,2048,1,256,0.13742608542936094,0.1375890574277819,0.00024596251581018044,8,0.13750757142857142,1
26,True,35,False,1,256,1,16,30,8,1,DLMT,28,1024,64,1,0.23752057265783053,0.23812034162788384,0.0009051903775404588,1,0.23782045714285718,1
27,True,35,False,1,512,512,128,30,24,1,DLMT,2,256,2048,1,0.19949427305072645,0.19952104123498784,4.039939381238526e-05,1,0.19950765714285715,32
28,True,35,False,32,32,512,32,13,1,8,DLMT,30,512,2048,128,0.14854661479645329,0.1485742423464039,4.169637580296424e-05,1,0.1485604285714286,1
29,True,35,False,32,1,1,16,29,1,25,DLMT,1,2048,2048,1024,0.23270891266498317,0.2328436587635883,0.00020336309138773424,1,0.23277628571428574,1
30,True,35,False,1,512,32,1,1,30,28,DLMT,7,256,256,1024,0.20446323865315874,0.20482967563255544,0.000553038326900052,1,0.2046464571428571,8
