id,SCR1,SCR2,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
1,True,True,16,512,2,2,6.602223137731563,False,RS,True,2,1,512,True,10,2048,6,1,1,16,0.0001433736377441576,6.602312,True,64,32,256,6.602400862268437,32
2,False,True,16,128,16,1,4.382771429080618,False,RS,True,1,5,1,True,10,512,27,1,2,2,0.005899645413073645,4.3864279999999995,True,2,2,32,4.390084570919381,64
3,True,False,256,8,2,32,6.184267353503313,False,RS,True,1,20,1024,True,10,256,9,1,16,4,0.0001510926867853012,6.184361,True,1,1,4,6.184454646496687,1
4,False,False,8,2048,16,2,5.335591458167233,False,RS,True,8,1,16,True,10,2048,1,14,4,32,0.0004574767753668957,5.335875,True,4,64,1,5.336158541832766,256
5,True,False,16,1,1,4,6.51128881687244,False,RS,True,2,1,512,False,10,1024,1,6,8,8,0.005755423876657529,6.514856,True,1,1,32,6.51842318312756,128
6,True,True,16,256,16,2,6.343735226914175,False,RS,False,1,20,8,False,10,2048,1,8,8,4,0.005724107004590421,6.347283,True,8,1,32,6.350830773085825,2
7,True,True,2,1,16,4,6.608155093869632,False,RS,True,1,1,2048,True,10,8,17,1,1,16,0.0003531911663674119,6.608374,True,32,1,512,6.608592906130369,64
8,False,True,128,16,2,2,5.622869930749689,False,RS,True,1,28,8,True,10,1024,1,26,1,1,0.0003663618429913037,5.623097000000001,True,1,8,8,5.623324069250313,1024
9,False,False,4,1024,8,16,5.943564091471356,False,RS,True,1,8,1,False,10,1024,10,1,2,4,0.0006984704718167562,5.9439969999999995,True,64,128,16,5.944429908528643,2048
10,True,True,2048,64,2,1,4.55725777384001,False,RS,True,19,1,4,True,10,2048,12,1,4,2,0.0024382676227190643,4.558769,True,2,8,16,4.56028022615999,2048
11,True,True,8,1024,4,8,6.3432485038121476,False,RS,False,1,11,64,False,10,64,22,1,4,32,0.0029453223932195687,6.345074,True,1,32,4,6.346899496187853,1024
12,True,False,4,64,2,32,7.100521826913201,False,RS,False,1,1,4,True,10,4,1,24,32,4,0.018233726470472174,7.111822999999999,True,2,64,32,7.123124173086798,2048
13,False,False,256,256,8,8,6.162857974495165,False,RS,True,1,28,1,True,10,2048,1,9,16,4,0.00014686388255809378,6.162948999999999,True,8,1,2,6.163040025504833,256
14,True,True,512,2048,1,2,6.920933603789291,False,RS,True,26,1,1024,True,10,1,30,1,16,4,0.011401182394822145,6.928,True,512,256,64,6.935066396210709,256
15,False,True,1,2048,4,16,4.539424681516109,False,RS,True,8,1,1,True,10,16,2,1,8,4,0.00019412624758121928,4.5395449999999995,True,2,4,32,4.53966531848389,64
16,False,True,2,2048,8,8,6.384542228313182,False,RS,False,28,1,128,True,10,32,1,29,2,1,0.0002787561658510794,6.384715000000001,True,1,32,32,6.384887771686819,32
17,False,False,1,256,4,4,7.388617792983428,False,RS,False,26,1,256,True,10,512,12,1,2,4,0.0006715236406857688,7.3890340000000005,True,4,16,256,7.389450207016573,256
18,False,False,16,32,4,16,5.989870452214282,False,RS,False,19,1,128,True,10,32,1,28,8,8,0.00017674840876212192,5.98998,True,32,16,4,5.990089547785718,64
19,True,True,4,1,2,8,4.401263358272654,False,RS,True,1,8,512,True,10,64,1,29,4,4,0.0020662342558384213,4.402544000000001,True,64,2,1,4.403824641727347,16
20,False,True,32,1024,8,4,6.367914687302186,False,RS,True,14,1,512,False,10,64,1,15,32,1,0.00029576341896868255,6.368098,True,64,512,256,6.368281312697814,1024
21,False,True,1,4,4,8,4.382766295909973,False,RS,False,3,1,1,True,10,32,30,1,16,4,7.69675256196527e-05,4.382814000000001,True,256,4,2,4.382861704090028,1024
22,True,True,8,2048,8,8,6.319210237280455,False,RS,False,1,28,1,False,10,256,1,15,2,2,0.0012355096114558916,6.319976,True,256,2048,128,6.320741762719544,1
23,True,True,1024,128,2,1,4.579470854735511,False,RS,False,1,1,128,True,10,2048,2,1,8,1,5.8318093247239045e-05,4.5795069999999996,True,4,1,4,4.579543145264488,1024
24,False,True,32,32,32,1,6.920184703602695,False,RS,False,1,11,16,True,10,512,7,1,16,2,0.0008007427801735152,6.920681,True,8,1,1,6.921177296397305,4
25,False,False,8,1024,8,8,5.969152842658905,False,RS,True,1,16,64,True,10,128,1,18,16,2,0.00023581560592979368,5.9692989999999995,True,2,1,1024,5.969445157341094,1
26,False,True,4,1,2,1,6.844924056720941,False,RS,True,1,19,1024,False,10,4,1,25,1,2,0.00023385679378612343,6.845069,True,16,128,256,6.845213943279059,1024
27,True,False,64,512,16,4,6.549959207654078,False,RS,True,1,30,8,False,10,64,5,1,8,8,0.005932271403096818,6.553636,True,8,64,1,6.557312792345922,128
28,True,True,1,128,8,2,8.138733204239205,False,RS,False,5,1,512,True,10,32,1,19,1,32,0.0017760641880293477,8.139834,True,32,64,32,8.140934795760796,512
29,False,False,4,1024,32,4,5.859214914275075,False,RS,True,2,1,512,True,10,1,1,26,8,16,8.565045242143584e-05,5.859268,True,2,16,64,5.859321085724925,128
30,True,True,1024,1024,2,8,4.854807035860805,False,RS,True,7,1,512,False,10,1,1,14,32,2,0.01657800337797059,4.865081999999999,True,1,2,512,4.875356964139193,16
31,True,False,16,8,8,2,7.804455915071077,False,RS,True,29,1,256,False,10,2048,23,1,4,16,0.00288496169818612,7.806244000000001,True,1,32,8,7.808032084928926,1
32,True,False,32,16,32,2,5.858490377388438,False,RS,False,9,1,1024,True,10,256,1,19,1,2,0.002277563610527643,5.859902,True,2,64,4,5.861313622611562,128
33,False,True,1,512,16,8,6.797498771459548,False,RS,False,14,1,64,True,10,2,4,1,8,1,0.00022624986187844511,6.797638999999999,True,4,8,128,6.797779228540451,1024
34,True,False,64,4,1,8,6.659751076880012,False,RS,True,1,28,512,False,10,1,1,13,1,16,0.000529083169265428,6.660078999999999,True,512,8,2,6.660406923119986,32
35,False,False,64,2048,32,2,5.840542944683772,False,RS,False,1,3,1,True,10,64,1,19,2,2,9.850888284824468e-05,5.840603999999999,True,64,4,4,5.840665055316226,1024
36,True,False,2,1,2,16,6.257633615295967,False,RS,True,11,1,1024,True,10,4,25,1,4,4,0.00010549407566295651,6.257699000000001,True,256,64,2,6.257764384704034,128
37,False,True,256,512,2,16,4.527010152164864,False,RS,False,4,1,512,True,10,1,9,1,8,1,0.0001256025477448816,4.527088000000001,True,1,8,8,4.527165847835138,1024
38,True,False,16,64,2,1,6.131976037540869,False,RS,False,1,21,128,False,10,2048,8,1,1,8,0.00041943295054174364,6.132236,True,16,8,8,6.132495962459131,512
39,False,True,128,1024,1,2,inf,False,RS,False,1,20,1024,True,1,512,12,1,8,1,inf,inf,False,256,64,8,inf,128
40,False,False,1,32,4,1,4.4609555695896255,False,RS,True,1,8,2,True,10,256,11,1,4,16,8.459314393020312e-05,4.4610080000000005,True,1,32,32,4.461060430410376,1
41,True,True,8,1024,4,32,7.2211006263730235,False,RS,False,2,1,64,False,10,64,24,1,1,8,0.0003394245129627532,7.221311,True,2,512,1024,7.2215213736269765,2048
42,True,True,32,16,2,4,6.562315979989626,False,RS,True,21,1,2048,False,10,1024,1,3,8,8,0.005761614443886453,6.565887000000001,True,256,256,16,6.569458020010376,1
43,False,True,1,256,4,32,7.451099383898229,False,RS,True,9,1,4,True,10,8,20,1,4,16,0.0004140338150439588,7.451356,True,1,32,256,7.45161261610177,128
44,False,False,256,32,32,4,6.093901373101978,False,RS,False,1,30,512,True,10,512,17,1,2,4,0.000184943234534296,6.094016000000001,True,32,1024,32,6.094130626898023,1024
45,False,True,1,1024,2,4,4.4361019761149665,False,RS,True,1,22,2048,False,10,128,21,1,16,2,9.523129737650968e-05,4.436161,True,1024,2,1024,4.436220023885034,1024
46,True,True,256,1024,1,1,6.000515493342521,False,RS,True,18,1,1024,True,10,1,12,1,1,32,0.0048104720142620955,6.003497,True,128,4,32,6.00647850665748,64
47,True,True,64,16,1,32,5.885724651258806,False,RS,False,1,8,64,False,10,1024,1,5,16,8,0.0002409647277093459,5.885874,True,8,8,8,5.886023348741195,16
48,True,True,8,16,4,32,5.245010047835619,False,RS,True,4,1,64,False,10,32,1,16,16,8,0.00845271725541563,5.250249,True,64,1,16,5.255487952164382,4
49,False,True,16,4,16,1,5.5382183543703665,False,RS,False,1,5,1,False,10,512,25,1,4,16,0.0001623853441662399,5.5383189999999995,True,32,2,4,5.538419645629633,256
50,False,True,4,64,32,4,6.8838440129603145,False,RS,False,1,26,16,True,10,256,15,1,4,2,0.00017584368058021343,6.883953,True,8,256,2,6.8840619870396855,256
51,False,True,512,128,4,4,6.230479185185922,False,RS,False,1,6,2048,True,10,2048,1,13,4,2,0.00010296115772481045,6.230543,True,64,32,32,6.230606814814078,64
52,False,True,4,16,1,4,6.160576440432186,False,RS,False,18,1,64,True,10,128,1,26,1,8,8.802840450663551e-05,6.160631,True,64,1,2,6.160685559567815,2048
53,False,True,4,1024,4,2,6.1648031641913805,False,RS,False,1,25,128,False,10,128,1,13,2,32,0.00021270872102464126,6.164935,True,2,1024,4,6.165066835808619,2048
54,True,True,128,512,1,4,7.484649797381421,False,RS,True,1,28,4,True,10,2048,27,1,4,32,0.002920647188552678,7.486460000000001,True,1,512,16,7.488270202618581,1024
55,False,False,256,32,1,16,6.282562652082242,False,RS,True,1,11,8,False,10,1024,1,15,16,2,0.00016674531477673575,6.282666000000001,True,1,32,8,6.2827693479177595,1
56,True,True,1,128,4,2,6.4109744207734725,False,RS,True,1,25,2048,False,10,1,1,26,8,1,0.0031971524830697808,6.412955999999999,True,4,1,1,6.414937579226526,16
57,True,True,8,2048,1,1,4.492108169387632,False,RS,True,1,4,2048,True,10,256,13,1,16,8,0.000662849153276868,4.492519000000001,True,512,128,8,4.492929830612369,2048
58,False,True,2,16,2,2,6.562859967842762,False,RS,True,27,1,512,False,10,1,4,1,2,1,0.0029703886951036565,6.564701000000001,True,512,512,1,6.5665420321572405,1024
59,False,True,32,1024,4,8,6.353237800189296,False,RS,False,1,19,256,True,10,32,3,1,2,4,0.00012133012816267266,6.353313,True,16,32,512,6.353388199810704,512
60,True,True,8,128,8,16,7.777847918473087,False,RS,False,4,1,2048,True,10,1024,1,8,4,8,0.0027768559559328094,7.7795689999999995,True,64,1,32,7.781290081526912,2048
61,False,True,16,64,1,1,4.468303671358826,False,RS,True,2,1,1024,True,10,128,28,1,8,1,8.926925562587559e-05,4.468359,True,512,512,8,4.468414328641175,2048
62,True,False,2,128,8,2,5.850132758351075,False,RS,False,1,5,1024,True,10,2,3,1,8,1,0.005450578776607073,5.853511,True,2,16,8,5.8568892416489255,1
63,True,True,256,256,4,2,5.477045584005887,False,RS,True,4,1,1,False,10,2048,1,18,4,4,0.00037660191183791416,5.477279,True,512,16,2,5.477512415994114,16
64,True,False,2,2,2,2,10.4205396133092,False,RS,True,17,1,32,False,10,1,1,18,8,8,0.0016463292501809354,10.42156,True,4,1,2,10.422580386690798,32
65,False,False,2,1,1,4,6.549967046595327,False,RS,True,1,27,512,False,10,512,1,3,1,8,0.0010534989321304047,6.550619999999999,True,16,4,64,6.551272953404672,512
66,True,False,1,256,1,4,6.2928430542504294,False,RS,False,19,1,2,True,10,256,1,1,8,2,0.00610838350138549,6.296628999999999,True,1,64,16,6.300414945749569,128
67,False,False,32,1,16,4,5.968577819161908,False,RS,True,1,30,2048,False,10,1024,18,1,2,32,0.0001487279395407341,5.96867,True,1024,256,4,5.968762180838093,2048
68,True,False,16,1,32,2,5.303195503753915,False,RS,False,12,1,1,True,10,256,20,1,8,4,0.004237685217190973,5.305822,True,16,2,1,5.308448496246085,128
69,True,False,8,1,2,32,7.032834848111048,False,RS,False,1,12,256,False,10,256,15,1,8,4,0.005385896489907777,7.036173,True,8,32,8,7.039511151888951,256
70,True,True,64,1024,1,2,4.797193641069958,False,RS,False,1,7,1024,True,10,2048,1,5,4,1,0.0010460860385265382,4.797842,True,32,256,8,4.798490358930042,1024
71,False,True,1,1,2,16,4.6603191250173115,False,RS,False,1,13,256,True,10,512,9,1,4,2,0.00010305823596383207,4.660383,True,32,2,8,4.660446874982689,2
72,False,True,256,2048,4,4,4.389387497326036,False,RS,False,20,1,1024,False,10,2048,20,1,1,1,7.825599018605735e-05,4.389436000000001,True,128,2,2048,4.389484502673966,1
73,False,True,4,1024,2,8,6.645121272607877,False,RS,True,11,1,4,False,10,64,1,27,4,16,0.00018510537539468427,6.645236,True,2,64,64,6.645350727392122,64
74,True,False,32,1024,16,2,7.168193032212311,False,RS,False,17,1,128,True,10,512,23,1,4,32,0.00033554284376222196,7.168401,True,128,4,2,7.16860896778769,32
75,True,True,256,512,4,32,4.74978869717259,False,RS,False,1,1,2048,True,10,2048,27,1,8,4,0.003966315796806818,4.752247000000001,True,2048,1,256,4.754705302827413,16
