id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,64,2048,1,0.1745058647364175,1,False,256,1,DLMT,True,True,True,True,True,4,1,32,35,0.17453002097786824,3.645736677047341e-05,0.17451794285714287,1,3,True,9,1
2,1,1,2048,0.22578702489140096,8,False,16,64,DLMT,True,False,False,True,True,4,8,16,35,0.2258516036800276,9.746435873943833e-05,0.22581931428571428,1,24,True,30,1
3,256,1,1024,inf,1,False,128,1,DLMT,False,True,False,True,True,2,32,256,1,inf,inf,inf,29,19,False,1,1
4,128,1,2048,0.17748074396032507,1,False,64,128,DLMT,True,True,False,False,False,15,1,16,35,0.17751451318253206,5.096558262440253e-05,0.17749762857142856,30,1,True,15,1
5,2048,1,1,0.1253315895667606,1,False,512,128,DLMT,False,True,False,True,False,15,1,128,35,0.12537566757609647,6.652393155389799e-05,0.12535362857142854,12,15,True,1,8
6,1,1,256,0.19178723066263342,1,False,64,32,DLMT,True,True,False,False,False,1,1,64,35,0.19187454076593802,0.00013177118077042625,0.19183088571428572,2,1,True,3,1
7,64,1,64,0.3597083299416564,1,False,1,16,DLMT,False,True,False,True,True,25,8,16,35,0.3597391557726293,4.652332309537478e-05,0.35972374285714287,1,28,True,23,1
8,1,512,128,inf,1,False,1,512,DLMT,True,True,False,True,False,16,32,1,1,inf,inf,inf,13,1,False,6,1
9,2048,1,256,0.21674176602513293,8,False,1,16,DLMT,False,False,True,False,True,9,1,1,35,0.21676406254629557,3.3650617849196296e-05,0.21675291428571425,1,2,True,9,1
10,1,2048,128,0.2780047671208067,1,False,1,64,DLMT,True,True,True,False,False,15,1,128,35,0.27815214716490755,0.00022243064316862054,0.2780784571428571,28,10,True,1,32
11,256,2048,2048,0.12342280908241648,8,False,1,128,DLMT,False,True,False,True,False,2,1,256,35,0.1234561052032978,5.0251563078542205e-05,0.12343945714285715,30,21,True,1,8
12,1024,512,2048,0.26483257071366706,1,False,128,512,DLMT,False,False,False,False,False,19,1,1,35,0.26501262928633296,0.00027175011630960677,0.2649226,1,18,True,1,32
13,128,256,2048,inf,32,False,16,64,DLMT,True,False,True,False,True,1,1,64,1,inf,inf,inf,1,11,False,18,1
14,1,256,1,0.21121858512392822,1,False,64,512,DLMT,True,False,True,False,True,25,32,512,35,0.21124775773321464,4.402822842176592e-05,0.21123317142857143,5,1,True,1,1
15,2048,1,2048,0.0943570209656527,1,False,1,16,DLMT,True,False,True,False,False,27,8,512,35,0.09438964189149014,4.923253727496414e-05,0.09437333142857142,16,1,True,16,8
16,512,256,512,0.1842936944794744,32,False,1,1,DLMT,True,False,False,False,False,14,1,256,35,0.18436956266338278,0.0001145026726361304,0.1843316285714286,1,29,True,30,1
17,2048,64,64,0.10554333223536613,1,False,64,16,DLMT,True,True,False,True,True,20,8,1,35,0.10567369633606244,0.00019674964097677588,0.10560851428571429,1,13,True,1,8
18,1024,1024,512,0.13926436507845824,1,False,256,64,DLMT,True,True,True,True,False,26,1,512,35,0.13929363492154173,4.41749767564017e-05,0.139279,1,19,True,29,1
19,2048,2048,2048,0.20807511950535573,1,False,128,1,DLMT,False,True,False,False,False,21,8,256,35,0.2089538519232157,0.0013262108725113633,0.2085144857142857,29,28,True,1,1
20,2048,2048,1,inf,32,False,1,16,DLMT,False,True,True,False,True,9,1,16,1,inf,inf,inf,1,8,False,29,1
21,1,512,512,inf,32,False,256,128,DLMT,False,False,False,True,True,3,1,512,1,inf,inf,inf,14,1,False,4,1
22,1024,512,1,0.1979605445102171,8,False,512,16,DLMT,False,False,True,True,False,13,8,128,35,0.19799259834692579,4.8376668351761825e-05,0.19797657142857145,16,1,True,8,1
23,1,256,512,0.09004761985077828,8,False,128,1,DLMT,True,True,True,True,True,25,1,1,35,0.09010860300636458,9.203771516201868e-05,0.09007811142857143,1,17,True,9,8
24,512,128,512,0.24678274073403597,1,False,64,1,DLMT,False,True,True,True,False,29,1,512,35,0.24704285926596412,0.00039257914943540914,0.24691280000000004,1,30,True,22,32
25,1024,2048,256,0.16964733409876898,32,False,64,512,DLMT,True,True,True,True,False,13,1,128,35,0.16967672304408815,4.435472963299917e-05,0.16966202857142856,17,1,True,14,1
26,256,512,512,0.2656064321475259,8,False,64,64,DLMT,False,True,True,False,True,16,8,128,35,0.26595613928104556,0.0005277891121828681,0.2657812857142857,3,29,True,1,1
27,2048,512,2048,0.22955718061578706,8,False,512,512,DLMT,True,True,False,True,False,1,1,128,35,0.2295703622413559,1.9894127940943846e-05,0.22956377142857148,27,1,True,3,1
28,512,512,256,0.24742252736455303,1,False,512,1,DLMT,True,True,False,False,False,7,1,256,35,0.24766295834973276,0.0003628660786301309,0.2475427428571429,1,2,True,30,32
29,1,1,1,0.1512458170025024,8,False,64,512,DLMT,True,False,True,True,False,19,8,512,35,0.15135904014035478,0.00017087995547656674,0.1513024285714286,1,26,True,26,1
30,512,1,1,0.21123396238790484,32,False,512,64,DLMT,True,False,True,True,False,21,1,1,35,0.21129483761209514,9.187482167135457e-05,0.2112644,2,29,True,1,1
31,1,256,2048,0.16150595506114254,1,False,1,1,DLMT,True,True,True,False,True,19,32,32,35,0.16153187351028606,3.9116946585898575e-05,0.1615189142857143,21,1,True,28,1
32,256,512,128,0.10334138779444085,1,False,1,128,DLMT,False,True,True,False,False,2,8,1,35,0.10350661220555915,0.0002493619285868868,0.103424,13,1,True,22,8
33,1,256,1,0.27595006553403356,32,False,256,64,DLMT,False,True,False,False,False,28,1,32,35,0.27602804875168063,0.00011769474872547073,0.2759890571428571,1,17,True,7,1
34,1,512,2048,0.10331879153232328,1,False,512,512,DLMT,False,False,True,True,False,30,1,128,35,0.103360922753391,6.358577687193952e-05,0.10333985714285714,1,2,True,3,8
35,256,64,1,inf,1,False,16,16,DLMT,True,False,False,True,False,30,32,32,1,inf,inf,inf,30,2,False,1,1
36,128,1,1,0.09706287335462799,1,False,512,1,DLMT,True,False,False,False,True,12,1,256,35,0.09709614378822914,5.021279501953125e-05,0.09707950857142857,1,16,True,21,8
37,1024,512,64,0.1364766235508157,1,False,16,512,DLMT,False,False,False,False,True,13,1,64,35,0.13651474787775575,5.7538445000377236e-05,0.13649568571428572,29,30,True,1,8
38,256,512,2048,0.2554042923320669,1,False,512,128,DLMT,True,True,True,False,True,3,1,1,35,0.25556325052507595,0.0002399047532089413,0.2554837714285714,16,29,True,1,32
39,2048,1024,1,0.19144918959348606,1,False,32,1,DLMT,True,False,False,True,True,2,1,16,35,0.1916490389779425,0.00030161903799599924,0.19154911428571428,16,13,True,1,32
40,256,2048,64,0.2837622159315783,8,False,64,16,DLMT,False,True,False,False,True,29,1,1,35,0.2837921269255645,4.5142622060869215e-05,0.2837771714285714,29,1,True,28,1
41,128,128,1,0.2808548566758534,1,False,32,32,DLMT,True,True,True,True,True,1,1,512,35,0.28099337189557505,0.00020905156867946775,0.28092411428571423,30,1,True,14,32
