id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
73,8,32,4,2,1.368027287842116,2048,1,DLMT,128,True,2048,10,128,21,1,False,False,10,4.1484937025365826e-05,1.3680529999999997,True,False,1.3680787121578835
74,32,1,2,1,0.7905433456833023,2,2,DLMT,64,False,32,30,64,27,1,False,False,10,0.2945384277087796,0.9730968000000001,True,True,1.155650254316698
75,4,512,4,16,1.090897281573877,2,1,DLMT,1,True,1,25,2048,1,1,True,False,10,0.00010280564186852466,1.090961,True,False,1.091024718426123
76,8,4,1,1,1.806926468329933,1,2,DLMT,128,False,64,27,512,1,21,False,False,10,6.862215385718857e-05,1.8069689999999998,True,False,1.8070115316700666
77,2,256,32,1,0.1318810149053055,1,32,DLMT,4,False,8,11,4,14,1,True,False,10,0.02044415400939838,0.1445522,True,True,0.1572233850946945
78,2,2048,2,32,inf,1,256,DLMT,1,False,512,3,32,1,28,False,False,1,inf,inf,False,False,inf
79,8,2048,4,8,1.0989764209711912,16,2,DLMT,64,True,2048,1,512,13,28,True,False,10,2.1908902300208285e-05,1.0989900000000001,True,False,1.099003579028809
80,1,2048,4,4,1.1555867599966672,4,256,DLMT,32,True,16,11,32,1,11,True,False,10,0.09499792178779495,1.2144659999999998,True,True,1.2733452400033325
81,1,128,8,8,1.9999288501978598,1,4,DLMT,64,False,512,1,512,15,16,False,False,10,0.0021525661430024097,2.001263,True,True,2.0025971498021398
82,1,2048,2,8,2.745466164019859,2,2,DLMT,1024,False,1,26,1,5,1,True,False,10,6.588626564017003e-05,2.745507,True,False,2.745547835980141
83,1,512,1,16,0.905535432015613,256,4,DLMT,128,True,1,1,1,1,23,True,False,10,0.05489616116779021,0.9395598,True,True,0.9735841679843869
84,8,1,1,8,1.7572799920832125,4,64,DLMT,8,False,1024,7,1024,5,1,False,False,10,0.005405025439348053,1.7606300000000001,True,True,1.7639800079167878
85,2,1024,1,32,0.4998691307043953,128,1,DLMT,16,False,128,13,32,1,30,False,False,10,0.07969339333351291,0.5492627000000001,True,True,0.5986562692956049
86,2,32,4,4,1.0737475549794473,1,4,DLMT,8,True,16,30,2048,1,24,False,False,10,2.6532998322884798e-05,1.073764,True,False,1.0737804450205526
87,2,64,4,16,1.9414709770971534,32,4,DLMT,4,False,64,1,64,1,30,False,False,10,7.10281634283389e-05,1.941515,True,False,1.9415590229028468
88,2,1,32,2,37.217667237573565,128,1024,DLMT,2,False,2048,17,8,1,17,False,False,10,0.0001496662954714634,37.21776,True,False,37.21785276242643
89,2,128,1,1,1.0798312238943861,16,8,DLMT,1,True,64,1,256,14,25,True,False,10,1.8999999999997087e-05,1.0798429999999999,True,False,1.0798547761056136
90,2,64,2,32,1.0799615302030163,4,32,DLMT,16,True,4,1,2048,30,6,True,False,10,0.0030469263200806366,1.0818500000000004,True,True,1.0837384697969845
91,4,2,2,2,0.3324383377361666,2,1,DLMT,1,False,16,18,1,1,11,False,False,10,0.03446859227702809,0.3538018,True,True,0.3751652622638334
92,2,4,1,2,1.0946261323126303,1,1,DLMT,2,True,2048,1,128,2,2,True,False,10,0.003315398769379048,1.096681,True,True,1.0987358676873697
93,2,2048,2,1,0.7322590808511126,32,1024,DLMT,128,True,128,8,2048,10,1,True,False,10,0.0013256304198380562,0.7330807,True,True,0.7339023191488875
94,16,16,2,4,1.2485158311648294,64,1,DLMT,1024,True,128,29,1024,20,1,True,False,10,0.009112962416250803,1.2541639999999998,True,True,1.2598121688351702
95,32,256,2,2,1.402019253644177,128,64,DLMT,512,True,2048,1,1,19,7,False,False,10,0.00012059850745344057,1.402094,True,False,1.402168746355823
96,32,2048,1,2,3.45586686531724,4,8,DLMT,4,True,16,19,512,15,1,False,False,10,0.00280759701524275,3.4576070000000003,True,True,3.4593471346827607
97,2,2048,16,2,1.194608643344734,1,1024,DLMT,1,True,1,19,1024,1,30,False,False,10,0.004253594362418684,1.197245,True,True,1.1998813566552657
98,1,4,2,4,2.781633324966686,2048,1,DLMT,4,False,2048,30,2048,1,24,False,False,10,0.005207649085720008,2.7848610000000003,True,True,2.7880886750333147
99,8,64,8,1,0.5493741245184475,1,8,DLMT,1024,True,4,29,1,8,1,True,False,10,4.078038744299464e-05,0.5493994000000001,True,False,0.5494246754815527
100,32,8,2,1,0.3291776964846679,1024,1,DLMT,1,True,2048,28,64,1,30,False,False,10,0.11018401238455604,0.39746919999999997,True,True,0.46576070351533205
101,8,128,4,1,0.6442641063700869,2048,32,DLMT,16,False,1,30,64,30,1,True,False,10,0.1827562141128175,0.7575355,True,True,0.8708068936299131
102,2,1,16,1,2.803845097517104,256,512,DLMT,2048,False,1,1,2048,19,26,False,False,10,0.002731390854491541,2.805538,True,True,2.8072309024828956
103,1,256,1,32,2.736039128394475,8,4,DLMT,1,False,32,1,512,20,29,True,False,10,0.0021779322762656814,2.7373890000000003,True,True,2.7387388716055256
104,8,16,1,2,3.0258599504249646,4,2,DLMT,128,True,1,16,256,20,1,True,False,10,0.002471864883038703,3.027392,True,True,3.028924049575035
105,4,64,4,4,1.6219708834433275,64,1,DLMT,8,True,256,1,128,6,6,False,False,10,7.92464510246198e-05,1.6220200000000002,True,False,1.622069116556673
106,2,128,8,1,0.5729118864669674,8,4,DLMT,1,True,1,30,512,1,19,False,False,10,2.3255321971528655e-05,0.5729263,True,False,0.5729407135330326
107,8,128,8,1,0.14542621748542303,1,2,DLMT,4,True,32,23,8,22,1,False,False,10,0.019071115285687938,0.1572464,True,True,0.16906658251457699
108,1,32,2,32,0.3086695511634102,1,1,DLMT,16,False,4,1,16,1,8,False,False,10,0.06458707596888096,0.34870029999999996,True,True,0.3887310488365897
109,4,1,1,16,1.0683399843043218,8,32,DLMT,2048,True,2048,2,1,3,1,True,False,10,2.1000000000011752e-05,1.068353,True,False,1.0683660156956785
110,2,1024,2,32,1.0923975774660106,256,32,DLMT,512,True,512,1,1,27,6,False,False,10,2.1656407827710148e-05,1.0924109999999998,True,False,1.092424422533989
111,2,2048,4,1,1.073797098254614,1,2048,DLMT,128,True,2,1,1024,7,8,True,False,10,1.1135528725633294e-05,1.0738040000000002,True,False,1.0738109017453865
112,1,2048,4,16,0.5042407205145847,4,1,DLMT,128,True,32,1,2048,28,24,True,False,10,0.006388691872363236,0.5082004,True,True,0.5121600794854153
113,1,16,2,2,1.6356229444163215,1024,4,DLMT,2048,True,1024,3,1,1,24,False,False,10,0.002187909733055718,1.6369790000000002,True,True,1.6383350555836789
114,1,64,16,4,1.204763037918215,1024,8,DLMT,64,True,1024,27,1,1,10,True,False,10,3.05941170815815e-05,1.204782,True,False,1.204800962081785
115,1,1,2,1,1.667682222598078,64,1,DLMT,8,True,1,14,2048,1,2,True,False,10,2.0615528128110267e-05,1.6676950000000001,True,False,1.6677077774019222
116,2,256,32,2,2.7977712714526137,4,1,DLMT,2048,False,512,25,2048,1,26,True,False,10,0.0024616663055742924,2.799297,True,True,2.8008227285473866
117,1,1,32,2,inf,1024,8,DLMT,8,False,1024,21,64,1,21,False,False,1,inf,inf,False,False,inf
118,1,1,32,1,inf,2,512,DLMT,4,False,4,30,128,19,1,True,False,1,inf,inf,False,False,inf
119,8,1,8,4,0.12090671531244697,4,2048,DLMT,1,False,256,4,2,1,30,False,False,10,0.01055507764111662,0.1274487,True,True,0.13399068468755304
120,2,1024,2,16,2.919582360926375,1,32,DLMT,4,False,1,20,512,1,30,False,False,10,0.0020888180868615844,2.920877,True,True,2.9221716390736248
121,32,1,2,1,0.13023984648727813,8,1024,DLMT,2,False,8,1,2,15,18,False,False,10,0.022070447163571476,0.14391900000000002,True,True,0.1575981535127219
122,4,2048,2,2,1.079269620799235,64,2048,DLMT,1024,True,2048,19,2048,25,1,False,False,10,1.5132745950388634e-05,1.079279,True,False,1.0792883792007653
123,1,2048,1,32,2.661367323021298,16,1024,DLMT,32,False,1024,2,2048,1,22,False,False,10,2.6907248094175156e-05,2.6613839999999995,True,False,2.661400676978701
124,32,512,1,1,0.08989403451403317,1,1,DLMT,1,True,1,30,32,5,1,True,False,10,0.013023378803075643,0.09796585999999999,True,True,0.1060376854859668
125,32,256,1,2,1.382299094245469,8,1,DLMT,4,True,16,12,1,15,1,True,False,10,2.7276363393969685e-05,1.3823159999999999,True,False,1.3823329057545308
126,16,8,2,2,2.7823255704360794,128,1,DLMT,1,False,1,1,4,11,3,True,False,10,3.780211634285727e-05,2.7823489999999995,True,False,2.7823724295639196
127,4,2048,16,2,2.997361195460898,2,8,DLMT,2,False,2,30,64,30,1,False,False,10,0.5204911103265837,3.319959,True,True,3.642556804539102
128,16,512,2,2,1.2875418055380115,4,256,DLMT,1024,True,2048,1,1024,6,30,True,False,10,2.4515301344248323e-05,1.287557,True,False,1.2875721944619887
129,1,512,1,4,1.6198055479128668,8,128,DLMT,256,False,16,23,512,1,2,False,False,10,3.138470965298978e-05,1.619825,True,False,1.6198444520871333
130,1,1,1,32,2.7336391350634948,64,16,DLMT,32,True,1024,13,128,29,1,False,False,10,0.002636137515381147,2.735273,True,True,2.736906864936505
131,1,256,32,2,0.7176450979480872,4,32,DLMT,1024,True,1,1,1,6,10,False,False,10,1.7589769754043184e-05,0.7176560000000001,True,False,0.717666902051913
132,8,2048,4,8,1.3501620913646175,2048,2048,DLMT,2,True,1,1,1024,24,4,True,False,10,0.005232227537101198,1.353405,True,True,1.3566479086353824
133,4,64,8,2,1.8317302029841898,1,32,DLMT,64,False,1024,1,2048,30,23,False,False,10,4.968903299522405e-05,1.8317610000000002,True,False,1.8317917970158106
134,2,1,2,2,2.812599860213517,2048,1,DLMT,2048,False,2048,19,2048,10,1,False,False,10,3.572114219897385e-05,2.812622,True,False,2.8126441397864834
135,1,256,16,4,0.5727511275391267,2048,256,DLMT,1,True,1,10,8,18,1,True,False,10,6.304093907929935e-05,0.5727901999999999,True,False,0.5728292724608731
136,8,256,1,2,2.0940539975265344,2,1,DLMT,2,False,2048,1,128,22,10,False,False,10,0.35146135596392386,2.3118879999999997,True,True,2.529722002473465
137,2,2048,1,2,1.0739547647998797,4,128,DLMT,8,True,16,20,2048,1,6,False,False,10,2.1354156504100616e-05,1.073968,True,False,1.0739812352001203
138,4,512,2,1,inf,16,32,DLMT,8,False,1,22,1,1,23,True,False,1,inf,inf,False,False,inf
139,2,2048,2,2,2.8141231451290243,8,16,DLMT,16,False,256,1,1024,25,1,True,False,10,0.006069514395732182,2.817885,True,True,2.8216468548709757
140,4,512,1,1,0.6941314932823408,1,256,DLMT,1,True,64,1,512,30,4,False,False,10,2.550313706194941e-05,0.6941473,True,False,0.6941631067176592
141,8,64,8,1,inf,2,8,DLMT,2048,False,1024,20,2048,1,10,False,False,1,inf,inf,False,False,inf
142,4,1024,1,8,inf,16,16,DLMT,8,False,32,10,16,1,8,True,False,1,inf,inf,False,False,inf
143,16,128,1,1,1.755432470600918,1,8,DLMT,256,False,8,6,2048,1,21,False,False,10,0.004489434819662678,1.7582149999999999,True,True,1.7609975293990818
144,1,2048,16,1,1.5967641602415106,32,1,DLMT,256,False,256,11,1,8,1,False,False,10,0.004236626016065136,1.59939,True,True,1.6020158397584896
145,1,64,2,16,inf,2,64,DLMT,2,True,256,28,4,16,1,False,False,1,inf,inf,False,True,inf
146,16,1024,4,4,1.1418592476439204,1,64,DLMT,1,True,64,9,512,1,17,False,False,10,0.007521441949520062,1.1465210000000001,True,True,1.1511827523560798
147,2,128,32,2,1.3290491060635865,512,16,DLMT,1,True,2048,16,1024,12,1,True,False,10,0.005401614666004982,1.3323969999999998,True,True,1.3357448939364132
148,1,2048,2,1,0.10187566479146715,4,2,DLMT,2,True,128,21,1,15,1,False,False,10,0.021984792549671693,0.11550173,True,True,0.12912779520853285
149,16,16,4,1,1.0171762935675055,16,8,DLMT,2048,True,128,26,1,7,1,False,False,10,3.9862262856008334e-05,1.017201,True,False,1.0172257064324945
150,16,1,2,4,0.27720402256142546,2,64,DLMT,1,False,8,10,1,1,11,True,False,10,0.02793193965140982,0.29451610000000006,True,True,0.31182817743857466
151,1,2048,32,2,1.9441006380339916,128,1,DLMT,256,False,256,1,1,11,9,True,False,10,3.9306488014081687e-05,1.944125,True,False,1.9441493619660086
152,16,512,1,4,inf,1,8,DLMT,2,True,1,24,1,1,22,False,False,1,inf,inf,False,True,inf
153,8,128,4,1,2.12844907745135,1,1,DLMT,128,False,8,1,1,22,24,False,False,10,1.087294811065058,2.802349,True,True,3.47624892254865
154,4,8,2,2,1.076227781821109,2048,4,DLMT,2,True,1,1,1,26,29,True,False,10,2.9393876913371633e-05,1.076246,True,False,1.076264218178891
155,2,2048,8,2,3.9892417495785417,2048,32,DLMT,4,False,1,1,1,23,7,False,False,10,0.9177941428577545,4.558086000000001,True,True,5.12693025042146
156,1,128,16,2,3.0295981904716327,4,4,DLMT,16,True,4,8,1,21,1,True,False,10,3.0347981810937085e-05,3.0296169999999996,True,False,3.0296358095283664
157,2,1024,32,2,2.837314891553979,8,1,DLMT,4,False,2048,22,1,1,29,False,False,10,0.037012410959028366,2.860255,True,True,2.883195108446021
158,2,1,4,4,1.0955702439499455,2,512,DLMT,32,True,128,30,1,12,1,True,False,10,0.0877834658463654,1.149978,True,True,1.2043857560500544
159,8,1,2,1,inf,32,8,DLMT,4,False,32,19,1,9,1,False,False,1,inf,inf,False,False,inf
160,4,256,4,8,inf,16,256,DLMT,64,True,1,14,1,30,1,False,False,1,inf,inf,False,True,inf
161,1,32,2,8,1.4871126223996847,2048,32,DLMT,32,True,2048,4,1,1,26,False,False,10,0.0726342988470323,1.5321310000000001,True,True,1.5771493776003156
162,4,2048,4,4,1.1004523189131512,4,1,DLMT,2048,True,8,1,1,29,25,True,False,10,0.0027068320967507118,1.1021299999999998,True,True,1.1038076810868485
163,1,2048,1,32,inf,2,32,DLMT,128,False,4,28,1,11,1,False,False,1,inf,inf,False,False,inf
164,32,2048,2,1,1.990342381460469,128,64,DLMT,8,True,2048,9,1,25,1,False,False,10,8.65101150155436e-05,1.9903959999999998,True,False,1.9904496185395306
165,4,1,1,16,1.6230820856360344,2,2048,DLMT,2048,False,1024,6,1,1,29,False,False,10,2.244994432062456e-05,1.6230959999999999,True,False,1.6231099143639653
166,1,64,4,16,1.1127859643400133,2048,8,DLMT,256,True,2048,20,1,1,12,True,False,10,0.0024524811925884125,1.114306,True,True,1.1158260356599867
167,1,2048,32,1,0.10315204784970963,512,2048,DLMT,32,True,1,30,1,1,11,False,False,10,0.02356143787727948,0.11775530999999999,True,True,0.13235857215029034
168,2,1024,1,32,0.7012964401294643,256,1,DLMT,2,True,512,1,1,1,4,False,False,10,1.4940214188547218e-05,0.7013057,True,False,0.7013149598705357
169,1,32,32,1,0.12440634852251804,1,8,DLMT,1,True,128,1,1,22,7,False,False,10,0.016670755554563207,0.1347388,True,True,0.14507125147748196
170,32,256,1,1,0.9135073448751729,2048,1,DLMT,2,True,1,1,1,12,9,True,False,10,0.00021870960198398939,0.9136428999999999,True,False,0.9137784551248269
171,2,1024,4,2,1.552041969063895,4,1024,DLMT,8,False,256,20,1,18,1,True,False,10,8.07217442824567e-05,1.552092,True,False,1.5521420309361051
172,16,512,4,2,2.3511985433038896,256,512,DLMT,2048,False,1,2,1,13,1,False,False,10,2.6551836094768737e-05,2.351215,True,False,2.35123145669611
173,8,4,8,1,0.3499707472652188,1,1,DLMT,32,False,512,15,1,2,1,True,False,10,0.36753094307287926,0.5777646,True,True,0.8055584527347811
174,2,64,8,8,inf,64,1,DLMT,1,False,512,28,1,1,24,True,False,1,inf,inf,False,False,inf
175,4,1,16,2,1.2832674211473285,256,64,DLMT,32,True,256,1,1,29,26,False,False,10,0.0004123602793674272,1.2835230000000002,True,False,1.2837785788526719
176,8,256,1,8,1.7537158558841213,1024,8,DLMT,1024,False,1024,28,1,30,1,True,False,10,0.0002406345777314575,1.753865,True,False,1.7540141441158787
177,1,128,1,1,1.6525383115080219,8,128,DLMT,2048,True,256,23,1,1,30,True,False,10,2.6925824035659248e-05,1.652555,True,False,1.652571688491978
178,1,1,2,1,1.750415946972457,32,8,DLMT,1,True,2048,1,1,27,24,True,False,10,3.074085229790683e-05,1.750435,True,False,1.750454053027543
179,2,2048,32,1,1.7595775547873838,2,512,DLMT,16,False,2,4,1,1,15,True,False,10,2.4919871588777588e-05,1.7595930000000002,True,False,1.7596084452126166
180,2,1,32,2,1.0735887477182746,8,2048,DLMT,256,True,1,13,1,1,18,True,False,10,3.590264614203762e-05,1.073611,True,False,1.0736332522817256
