id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,32,2048,64,1024,128,0.06494718000000001,193,DLMT,44.60433847936122,1,1,1,28,20,True,False,1,True,1
