id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.76022896835906,4,2048,2048,2048,2048,1,DLMT,1,False,182,False,False,True,1,4,False,5,20,8,1,1,1.7142979999999999,True,16,2,1,28
