id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
50,2,1024,10,8,128,32,2.4844380000000004,False,RS,32,0.0005497963259244718,True,1,9,False,2.4840972389684133,False,2.4847787610315875,False
51,4,128,1,32,2,256,inf,False,RS,4,inf,False,1,22,True,inf,False,inf,False
52,32,32,1,8,32,8,inf,False,RS,2,inf,False,1,20,True,inf,True,inf,True
53,4,1,1,64,1024,512,inf,False,RS,4,inf,False,1,17,True,inf,True,inf,True
54,8,512,1,256,2,256,inf,False,RS,16,inf,False,1,14,False,inf,True,inf,False
55,32,256,10,128,256,256,2.300159,False,RS,1,0.00014074444926890506,True,14,1,False,2.3000717672895186,True,2.300246232710481,False
56,2,1,1,4,2,8,inf,False,RS,4,inf,False,26,1,True,inf,False,inf,True
57,8,2048,1,64,32,256,inf,False,RS,16,inf,False,16,1,False,inf,False,inf,False
58,1,1024,1,2048,256,2048,inf,False,RS,8,inf,False,1,19,True,inf,True,inf,False
59,32,16,10,1,16,32,1.3716819999999998,False,RS,1,0.04192835026566156,True,29,1,True,1.3456950167926172,False,1.3976689832073825,True
60,1,512,1,128,4,128,inf,False,RS,16,inf,False,23,1,False,inf,False,inf,False
61,16,16,10,2,16,2048,2.296583,False,RS,1,0.000200551738960356,True,20,1,False,2.2964586990284723,False,2.2967073009715278,True
62,2,32,10,1,16,1024,1.2599872,False,RS,1,0.15785965159774049,True,26,1,True,1.1621465721383917,True,1.3578278278616085,True
63,16,16,1,32,16,32,inf,False,RS,4,inf,False,29,1,True,inf,False,inf,False
64,2,2048,1,1,8,256,inf,False,RS,2,inf,False,18,1,True,inf,True,inf,True
65,2,1,1,1,16,1024,inf,False,RS,2,inf,False,1,4,True,inf,False,inf,True
66,4,64,1,4,4,64,inf,False,RS,2,inf,False,1,24,True,inf,False,inf,True
67,4,2,1,64,1,2048,inf,False,RS,32,inf,False,1,6,False,inf,False,inf,False
68,4,1,1,16,32,512,inf,False,RS,8,inf,False,13,1,False,inf,False,inf,False
69,4,128,10,16,128,128,1.996575,False,RS,1,0.00042052942822110116,True,1,10,False,1.9963143579494507,False,1.9968356420505493,True
70,8,2048,1,16,64,1,inf,False,RS,8,inf,False,1,21,False,inf,True,inf,True
71,4,4,1,128,2,2048,inf,False,RS,2,inf,False,1,30,False,inf,True,inf,True
72,4,1024,1,1024,4,1024,inf,False,RS,32,inf,False,1,21,False,inf,False,inf,False
73,8,1024,1,1,1024,4,inf,False,RS,4,inf,False,17,1,True,inf,False,inf,True
74,16,64,10,2048,1,1,0.9793513999999999,False,RS,1,0.2331802032001002,True,8,1,True,0.8348274684248096,True,1.1238753315751902,False
75,2,64,10,4,4,512,3.4533500000000004,False,RS,8,0.0005694207583149281,True,25,1,False,3.4529970758427058,True,3.453702924157295,False
76,2,256,1,32,32,1024,inf,False,RS,16,inf,False,3,1,True,inf,True,inf,True
77,16,1,10,16,1,32,4.076359,False,RS,1,0.007305619001836916,True,1,15,False,4.0718310136347515,False,4.080886986365249,True
78,8,1,1,128,128,512,inf,False,RS,16,inf,False,14,1,False,inf,True,inf,False
79,32,512,10,1,64,4,1.3766040000000002,False,RS,1,0.04486661101531962,True,1,7,True,1.3487958973763639,False,1.4044121026236365,True
80,2,1,1,1,64,32,inf,False,RS,2,inf,False,5,1,False,inf,True,inf,True
81,8,2,1,8,1,16,inf,False,RS,4,inf,False,12,1,True,inf,False,inf,True
82,2,256,1,8,16,1024,inf,False,RS,8,inf,False,1,5,False,inf,True,inf,False
83,16,32,1,512,2,1024,inf,False,RS,2,inf,False,1,16,True,inf,True,inf,True
84,2,256,10,64,2,64,5.006545,False,RS,1,0.00042612791506785135,True,7,1,False,5.006280888035115,True,5.006809111964885,False
85,1,1,10,1,64,2,2.6895930000000003,False,RS,8,0.0005174369526811807,True,1,16,False,2.6892722951471977,False,2.689913704852803,False
86,2,1024,1,64,1,256,inf,False,RS,32,inf,False,1,14,True,inf,False,inf,True
87,2,256,1,1,1,8,inf,False,RS,4,inf,False,1,11,True,inf,True,inf,True
88,4,128,1,4,4,512,inf,False,RS,4,inf,False,21,1,True,inf,False,inf,True
89,4,1,10,8,32,8,2.267903,False,RS,32,0.004199180991574383,True,1,9,False,2.2653003684816744,True,2.2705056315183256,True
90,4,512,1,128,2,2048,inf,False,RS,4,inf,False,1,4,False,inf,True,inf,False
91,4,2,10,2,1,2048,1.1899676000000001,False,RS,32,0.2500376685298437,True,7,1,True,1.0349954951561884,False,1.3449397048438119,False
92,1,512,10,1,2,4,2.852288,False,RS,32,0.0010211052835040505,True,1,1,False,2.8516551240178245,True,2.852920875982176,True
93,8,64,10,2,2,128,6.9094190000000015,False,RS,8,0.006836926868118397,True,24,1,False,6.905181506690912,False,6.913656493309091,True
94,2,512,10,1,128,8,1.359854,False,RS,16,0.03553448893680615,True,1,21,True,1.337829900281486,False,1.3818780997185138,True
95,4,4,1,64,1,256,inf,False,RS,16,inf,False,1,14,True,inf,False,inf,True
96,4,1024,1,1,64,512,inf,False,RS,16,inf,False,11,1,True,inf,True,inf,False
97,1,1024,10,16,512,512,2.6654399999999994,False,RS,32,0.00040034984700888066,True,1,24,False,2.6651918651536395,False,2.6656881348463592,False
98,4,4,1,128,1,512,inf,False,RS,16,inf,False,1,17,False,inf,False,inf,False
99,2,64,1,64,32,64,inf,False,RS,2,inf,False,10,1,True,inf,True,inf,False
100,32,64,10,4,4,256,4.506514,False,RS,1,0.00016304600577745978,True,24,1,False,4.506412944895582,True,4.506615055104418,False
101,8,1024,1,8,4,128,inf,False,RS,4,inf,False,6,1,False,inf,True,inf,True
102,2,2048,1,16,128,16,inf,False,RS,16,inf,False,1,14,True,inf,False,inf,False
103,32,1024,1,2,512,2,inf,False,RS,2,inf,False,1,23,True,inf,False,inf,True
104,4,128,1,1024,32,1,inf,False,RS,32,inf,False,21,1,False,inf,True,inf,False
105,4,512,1,32,512,256,inf,False,RS,2,inf,False,10,1,True,inf,True,inf,True
106,16,256,1,64,2,128,inf,False,RS,2,inf,False,1,28,False,inf,False,inf,True
107,2,2048,10,1,4,2048,1.0633265,False,RS,1,0.3249550096361803,True,29,1,True,0.8619209993050145,False,1.2647320006949856,False
108,16,2,10,1,1,2,1.3602960000000002,False,RS,1,0.03095001331179037,True,1,1,True,1.3411133354995926,False,1.3794786645004078,True
109,1,2,1,8,1,512,inf,False,RS,8,inf,False,9,1,False,inf,True,inf,True
110,2,8,1,2,4,32,inf,False,RS,2,inf,False,1,19,False,inf,True,inf,False
111,1,512,1,16,32,32,inf,False,RS,4,inf,False,1,24,False,inf,False,inf,False
112,32,1024,10,64,4,512,5.356202000000001,False,RS,1,0.0006712495810054159,True,20,1,False,5.355785962844257,False,5.356618037155744,True
113,16,2048,10,64,128,2048,1.4744570000000001,False,RS,1,0.2768179179912312,True,1,18,True,1.3028866295761437,False,1.6460273704238566,False
114,2,1024,1,16,1,64,inf,False,RS,2,inf,False,1,22,True,inf,True,inf,False
115,2,256,10,2,4,32,1.379858,False,RS,4,0.05773323233632428,True,8,1,True,1.3440752293990612,False,1.4156407706009388,False
116,4,64,1,64,8,1,inf,False,RS,8,inf,False,1,12,True,inf,False,inf,False
117,8,128,1,512,128,1,inf,False,RS,2,inf,False,1,12,True,inf,True,inf,False
118,1,2,1,4,1,512,inf,False,RS,4,inf,False,20,1,False,inf,True,inf,True
119,8,64,1,64,64,512,inf,False,RS,2,inf,False,1,10,False,inf,False,inf,False
120,8,256,1,16,128,128,inf,False,RS,8,inf,False,1,10,False,inf,True,inf,True
121,1,512,1,2,16,4,inf,False,RS,2,inf,False,1,30,False,inf,False,inf,False
122,4,2048,1,32,1024,256,inf,False,RS,16,inf,False,14,1,False,inf,True,inf,False
123,2,32,1,1,4,8,inf,False,RS,4,inf,False,20,1,False,inf,False,inf,True
124,8,2048,1,16,4,128,inf,False,RS,16,inf,False,1,29,True,inf,False,inf,False
125,4,1,10,2,4,2,2.283352,False,RS,8,0.00021390652163972266,True,1,22,False,2.28321942180051,False,2.2834845781994897,True
126,4,64,1,32,16,256,inf,False,RS,2,inf,False,26,1,True,inf,False,inf,False
127,32,2,1,32,1,512,inf,False,RS,2,inf,False,28,1,True,inf,True,inf,True
128,8,32,10,8,1,2048,2.6778049999999993,False,RS,1,0.0003226840560052807,True,25,1,False,2.6776050020250834,True,2.678004997974915,False
129,2,32,1,16,2,64,inf,False,RS,8,inf,False,11,1,False,inf,False,inf,False
130,2,2048,1,512,2048,1024,inf,False,RS,32,inf,False,1,4,False,inf,False,inf,False
131,4,1,10,2,4,64,1.3661169999999998,False,RS,32,0.03473094299036521,True,1,16,True,1.3445909340673186,True,1.387643065932681,True
132,2,512,10,8,1,16,2.4440449999999996,False,RS,32,0.0005529421307876552,True,1,26,False,2.4437022892141855,False,2.4443877107858136,False
133,8,1024,1,8,1,16,inf,False,RS,8,inf,False,22,1,True,inf,True,inf,True
134,4,256,1,64,256,512,inf,False,RS,16,inf,False,7,1,True,inf,False,inf,False
135,2,1024,1,2,64,16,inf,False,RS,2,inf,False,1,19,False,inf,True,inf,False
136,32,1,1,64,16,512,inf,False,RS,2,inf,False,1,1,True,inf,True,inf,False
137,1,2048,1,512,256,1,inf,False,RS,32,inf,False,21,1,True,inf,False,inf,True
138,8,1024,1,4,2,1024,inf,False,RS,2,inf,False,27,1,True,inf,False,inf,False
139,8,1,1,1024,4,2048,inf,False,RS,2,inf,False,30,1,True,inf,True,inf,False
140,4,32,1,32,32,512,inf,False,RS,16,inf,False,4,1,False,inf,True,inf,False
141,16,256,1,32,16,64,inf,False,RS,4,inf,False,1,26,False,inf,False,inf,True
142,32,1024,10,64,4,256,4.673362000000001,False,RS,1,0.0011207925767062078,True,1,26,False,4.672667338328715,True,4.674056661671287,True
143,32,2048,1,8,8,1,inf,False,RS,2,inf,False,24,1,False,inf,False,inf,False
144,2,1024,10,2,16,64,2.310029,False,RS,1,0.0005628045842030495,True,12,1,False,2.309680176514553,True,2.3103778234854473,True
145,2,8,1,128,4,512,inf,False,RS,8,inf,False,1,16,False,inf,False,inf,True
146,4,128,1,64,2,256,inf,False,RS,8,inf,False,1,25,False,inf,False,inf,False
147,2,512,1,16,8,16,inf,False,RS,2,inf,False,1,21,False,inf,False,inf,True
148,1,2048,1,128,2048,1024,inf,False,RS,16,inf,False,22,1,True,inf,True,inf,True
149,1,8,1,2048,4,2048,inf,False,RS,4,inf,False,1,22,False,inf,True,inf,True
150,32,64,10,32,32,128,1.3746999999999998,False,RS,1,0.0725725778789758,True,11,1,True,1.3297198767490748,True,1.4196801232509249,False
151,2,64,1,1,2,2048,inf,False,RS,8,inf,False,18,1,True,inf,True,inf,False
152,1,256,1,1,16,1024,inf,False,RS,8,inf,False,1,21,True,inf,False,inf,True
153,4,128,10,1,16,16,1.3786409999999998,False,RS,1,0.04189317759492588,True,3,1,True,1.3526758166392119,False,1.4046061833607877,True
154,8,16,1,4,1,256,inf,False,RS,4,inf,False,1,14,True,inf,False,inf,True
155,16,256,1,1,2,64,inf,False,RS,2,inf,False,18,1,False,inf,True,inf,True
156,8,128,1,32,4,1024,inf,False,RS,4,inf,False,25,1,True,inf,True,inf,False
157,2,128,1,32,32,512,inf,False,RS,16,inf,False,20,1,False,inf,True,inf,True
158,4,2048,10,16,1,256,1.492494,False,RS,1,0.04903589770769982,True,1,12,True,1.462101794196173,False,1.522886205803827,False
159,32,256,10,128,8,1024,1.4789889999999999,False,RS,1,0.1409862345372767,True,1,17,True,1.39160643221047,True,1.5663715677895298,True
160,1,16,1,64,2,128,inf,False,RS,16,inf,False,1,27,True,inf,True,inf,True
161,32,128,1,2048,1,2048,inf,False,RS,2,inf,False,28,1,False,inf,True,inf,True
162,16,1,1,32,1,512,inf,False,RS,8,inf,False,1,26,True,inf,True,inf,False
163,32,512,10,4,4,16,1.3407514,False,RS,1,0.16576205442030453,True,1,23,True,1.238012902125697,True,1.4434898978743032,False
164,1,1,1,64,2048,512,inf,False,RS,32,inf,False,9,1,True,inf,False,inf,False
165,16,512,1,1,512,32,inf,False,RS,4,inf,False,15,1,True,inf,True,inf,False
166,8,128,1,16,128,16,inf,False,RS,4,inf,False,7,1,True,inf,False,inf,True
167,4,1024,10,2,8,4,1.381881,False,RS,16,0.05837219294321567,True,1,14,True,1.3457022047890714,False,1.4180597952109284,False
168,1,8,1,1,2,1,inf,False,RS,4,inf,False,21,1,False,inf,True,inf,False
169,2,2048,1,16,128,2048,inf,False,RS,16,inf,False,4,1,False,inf,False,inf,False
170,1,512,10,512,4,2048,5.282706,False,RS,1,0.0004394815126941794,True,1,27,False,5.282433611541642,True,5.282978388458358,True
171,8,1024,10,1,1,2,1.385679,False,RS,8,0.06243781313434989,True,1,30,True,1.3469803535913696,False,1.4243776464086306,False
172,16,1,10,4,4,1,2.482171,False,RS,1,0.0013155337319886024,True,1,24,False,2.4813556387280844,True,2.482986361271916,True
173,2,64,1,2,1,32,inf,False,RS,2,inf,False,1,26,False,inf,False,inf,True
174,8,1024,10,4,8,1,1.3878539999999997,False,RS,1,0.05424007341440462,True,19,1,True,1.354236271945917,True,1.4214717280540825,False
175,32,1,1,128,256,128,inf,False,RS,4,inf,False,9,1,False,inf,False,inf,True
176,2,512,1,8,64,2048,inf,False,RS,4,inf,False,7,1,True,inf,False,inf,True
177,4,1024,1,4,16,8,inf,False,RS,2,inf,False,1,14,True,inf,False,inf,True
178,8,1,1,128,4,128,inf,False,RS,16,inf,False,1,11,False,inf,False,inf,True
179,16,32,1,256,16,2048,inf,False,RS,2,inf,False,7,1,False,inf,True,inf,False
180,8,16,1,1024,16,1,inf,False,RS,4,inf,False,25,1,False,inf,False,inf,False
181,8,1024,1,1024,1,1,inf,False,RS,4,inf,False,1,27,True,inf,False,inf,False
182,1,64,1,256,4,1,inf,False,RS,2,inf,False,24,1,True,inf,True,inf,False
183,4,2048,10,128,8,512,1.3199940000000001,False,RS,1,0.11303480545389548,True,14,1,True,1.249935589102163,False,1.3900524108978372,True
184,4,1024,1,16,1024,128,inf,False,RS,4,inf,False,1,28,True,inf,True,inf,False
185,32,1024,10,256,32,2048,0.9969198000000002,False,RS,1,0.3235138947686173,True,11,1,True,0.7964074951409106,False,1.19743210485909,True
186,1,2048,1,4,16,4,inf,False,RS,4,inf,False,1,19,False,inf,True,inf,True
187,1,2048,1,256,1024,1024,inf,False,RS,32,inf,False,11,1,False,inf,True,inf,True
188,1,1,1,4,4,1024,inf,False,RS,2,inf,False,19,1,True,inf,True,inf,True
189,1,32,10,8,8,2048,1.0175646,False,RS,1,0.29123493240104287,True,1,1,True,0.8370586356642788,True,1.1980705643357212,False
190,4,128,1,16,32,1,inf,False,RS,2,inf,False,1,29,False,inf,False,inf,True
191,16,32,10,32,16,1024,5.817709,False,RS,1,0.0003402778276644072,True,1,23,False,5.81749809749281,False,5.81791990250719,False
192,2,256,1,32,8,32,inf,False,RS,32,inf,False,18,1,False,inf,True,inf,False
193,4,8,1,128,2,256,inf,False,RS,4,inf,False,18,1,True,inf,False,inf,True
194,1,32,1,64,32,1,inf,False,RS,2,inf,False,1,14,True,inf,True,inf,True
195,2,2048,10,8,2048,1,2.0097490000000002,False,RS,16,0.001961552701305752,True,1,3,False,2.008533239380127,False,2.0109647606198733,True
196,2,2048,10,4,1,64,1.3564339999999997,False,RS,8,0.03761308873251437,True,1,19,True,1.3331215944539565,False,1.3797464055460429,True
197,16,2048,1,2,1024,32,inf,False,RS,2,inf,False,21,1,True,inf,False,inf,False
198,2,1024,1,32,32,256,inf,False,RS,32,inf,False,1,4,False,inf,False,inf,True
199,2,256,1,32,16,1,inf,False,RS,4,inf,False,1,4,True,inf,True,inf,False
200,4,256,1,1024,32,2048,inf,False,RS,32,inf,False,28,1,True,inf,True,inf,True
201,16,4,1,16,1,512,inf,False,RS,8,inf,False,1,26,True,inf,True,inf,True
202,8,2048,1,64,4,1,inf,False,RS,2,inf,False,22,1,False,inf,False,inf,False
203,8,2048,1,16,1024,1,inf,False,RS,8,inf,False,19,1,True,inf,False,inf,False
204,2,2048,1,256,256,512,inf,False,RS,8,inf,False,7,1,False,inf,False,inf,True
205,2,256,1,8,16,32,inf,False,RS,8,inf,False,1,24,True,inf,True,inf,True
206,4,8,1,8,2,8,inf,False,RS,2,inf,False,9,1,False,inf,True,inf,False
207,1,1024,10,4,8,4,2.296646,False,RS,32,0.0007099323911471818,True,1,15,False,2.296205987430695,True,2.297086012569305,True
208,2,1024,10,2,2,256,1.4473340000000001,False,RS,1,0.04744035501553505,True,16,1,True,1.4179307036306068,False,1.4767372963693934,False
209,8,1,1,1,8,1,inf,False,RS,8,inf,False,1,9,False,inf,True,inf,False
210,8,4,10,16,2,256,1.354022,False,RS,1,0.051562598615663285,True,1,20,True,1.3220637575252978,True,1.3859802424747023,True
211,16,1,1,512,256,1,inf,False,RS,4,inf,False,1,21,False,inf,False,inf,True
212,2,1024,10,256,1,512,2.246604,False,RS,1,0.00018155990746861924,True,1,5,False,2.2464914700712852,False,2.246716529928715,False
213,4,1024,1,1,32,512,inf,False,RS,32,inf,False,2,1,False,inf,False,inf,True
214,2,64,1,64,1,256,inf,False,RS,16,inf,False,3,1,False,inf,False,inf,False
215,4,2048,1,512,256,1024,inf,False,RS,32,inf,False,20,1,False,inf,False,inf,True
216,2,512,10,1024,32,2048,1.1803130000000002,False,RS,1,0.3149169653750017,True,1,16,True,0.9851290292721465,True,1.375496970727854,True
217,16,64,1,128,2,512,inf,False,RS,8,inf,False,29,1,True,inf,False,inf,True
218,16,1024,1,2,2,256,inf,False,RS,2,inf,False,1,23,True,inf,False,inf,False
219,4,2,1,4,1,256,inf,False,RS,2,inf,False,1,16,True,inf,False,inf,True
220,8,2048,1,32,2,512,inf,False,RS,16,inf,False,1,27,True,inf,False,inf,False
221,8,1,1,32,64,1024,inf,False,RS,4,inf,False,18,1,False,inf,False,inf,True
222,8,2,1,32,2,2048,inf,False,RS,2,inf,False,25,1,True,inf,False,inf,True
223,8,16,1,1,8,256,inf,False,RS,4,inf,False,1,19,False,inf,True,inf,False
224,16,128,1,8,16,64,inf,False,RS,4,inf,False,5,1,False,inf,False,inf,False
225,8,1,10,1,128,4,2.322499,False,RS,16,0.00020987853630143166,True,11,1,False,2.322368918325813,False,2.322629081674187,True
226,8,1024,1,256,64,1024,inf,False,RS,16,inf,False,1,29,False,inf,True,inf,False
227,4,512,10,8,8,256,2.500146,False,RS,1,0.000605346181948859,True,1,16,False,2.4997708094436035,True,2.5005211905563964,False
228,4,2048,10,8,2,64,1.409967,False,RS,1,0.04132295101998408,True,1,11,True,1.384355240237649,False,1.4355787597623508,False
229,2,1024,10,1024,4,1024,3.435472,False,RS,1,0.00038672470828739636,True,8,1,False,3.435232309946934,True,3.4357116900530658,False
230,2,1,10,2,256,4,1.3788259999999999,False,RS,8,0.0361408489662321,True,30,1,True,1.3564260813474598,False,1.40122591865254,False
231,8,128,10,2,8,128,3.3961599999999996,False,RS,1,0.00015905973720585812,True,20,1,False,3.3960614155650397,False,3.3962585844349595,False
232,8,512,10,1,1,2048,6.762472,False,RS,1,0.0031537875641838293,True,1,17,False,6.760517298134775,False,6.764426701865225,False
233,8,4,1,2,4,16,inf,False,RS,2,inf,False,1,18,False,inf,True,inf,True
234,32,8,1,256,4,256,inf,False,RS,2,inf,False,1,4,False,inf,True,inf,True
235,32,8,1,4,2,32,inf,False,RS,4,inf,False,1,16,False,inf,True,inf,False
236,16,128,10,1024,128,2048,1.1684987999999998,False,RS,1,0.39067580360851634,True,1,8,True,0.9263598776818489,True,1.4106377223181508,False
237,16,1,10,2,16,4,2.31177,False,RS,1,0.00024462215762271913,True,7,1,False,2.311618384401914,False,2.311921615598086,True
238,16,256,1,64,32,1024,inf,False,RS,8,inf,False,4,1,True,inf,True,inf,False
239,8,2048,1,4,128,1,inf,False,RS,4,inf,False,1,9,False,inf,True,inf,True
240,2,1024,1,32,128,512,inf,False,RS,4,inf,False,12,1,False,inf,False,inf,False
241,8,2,10,2,2,512,6.665350999999999,False,RS,8,0.00047158138216013177,True,15,1,False,6.665058716202009,False,6.66564328379799,True
242,8,2,1,16,1,16,inf,False,RS,16,inf,False,1,7,False,inf,True,inf,False
243,32,1024,1,8,8,512,inf,False,RS,4,inf,False,1,5,False,inf,False,inf,False
244,4,256,1,1024,4,2048,inf,False,RS,2,inf,False,4,1,False,inf,False,inf,False
245,1,512,10,2,8,2048,0.9629251000000002,False,RS,16,0.33300759071692343,True,1,25,True,0.7565286495539405,False,1.16932155044606,True
246,8,1024,1,128,16,512,inf,False,RS,8,inf,False,2,1,True,inf,False,inf,True
247,16,2048,1,1,128,16,inf,False,RS,2,inf,False,16,1,True,inf,False,inf,True
248,4,1024,1,64,16,256,inf,False,RS,4,inf,False,9,1,True,inf,False,inf,False
249,2,1024,1,256,256,256,inf,False,RS,4,inf,False,9,1,True,inf,False,inf,False
250,16,1024,1,2,512,2048,inf,False,RS,2,inf,False,5,1,False,inf,True,inf,True
251,1,16,1,32,16,512,inf,False,RS,4,inf,False,1,9,False,inf,True,inf,False
252,4,32,10,2,2,64,6.88743,False,RS,8,0.00043833776930579763,True,14,1,False,6.887158320428113,True,6.8877016795718875,False
253,4,1024,1,64,64,64,inf,False,RS,8,inf,False,27,1,False,inf,False,inf,False
254,32,64,10,2,8,4,1.394386,False,RS,1,0.04149639627726726,True,30,1,True,1.3686667397288081,False,1.4201052602711917,True
255,8,8,1,16,2,128,inf,False,RS,8,inf,False,2,1,True,inf,False,inf,False
256,16,256,10,16,256,512,1.307599,False,RS,1,0.08316058446764305,True,15,1,True,1.2560564828634109,False,1.359141517136589,True
257,4,1024,10,8,8,256,2.201077,False,RS,1,0.00011550324670758697,True,1,7,False,2.201005411661476,False,2.2011485883385244,False
258,2,16,10,512,8,2048,1.0068938,False,RS,1,0.3007396434096443,True,3,1,True,0.8204968629976572,False,1.193290737002343,False
