id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
19,64,512,1024,1.6033611350112835,1,False,1,32,RS,True,True,True,False,False,16,2,1,10,8,18,22,1,0.00019178112524437986,True,1.6034799999999998,1.603598864988716
20,16,512,32,3.323366787145051,2,False,32,1,RS,True,False,True,True,False,20,1,2,10,4,21,1,22,0.00031657700485031943,True,3.323562999999999,3.3237592128549474
21,8,128,32,6.22072387388479,2,False,4,2,RS,False,False,False,True,False,17,2,1,10,32,12,1,4,0.001966982714718336,True,6.221943000000001,6.223162126115213
22,128,64,1024,1.4200712774456086,2,False,32,16,RS,True,False,True,False,False,13,4,1024,10,8,1,17,4,0.0001867110066385946,True,1.4201869999999999,1.4203027225543912
23,16,512,2048,inf,4,False,32,2,RS,True,False,False,False,True,19,1,128,1,16,1,11,8,inf,False,inf,inf
24,2048,256,256,2.1523486654642037,16,False,128,256,RS,True,False,False,False,False,26,2,32,10,2,2,5,1,0.0002651433574502101,True,2.152513,2.152677334535796
25,64,1024,256,4.893742064956084,1,False,2,2,RS,False,True,False,False,False,11,4,4,10,2,1,29,11,0.0002241628872048196,True,4.893881,4.894019935043917
26,8,256,16,inf,8,False,128,2,RS,True,True,True,False,True,16,4,4,1,4,1,27,3,inf,False,inf,inf
27,1,2048,256,1.8458400547289526,1,False,512,2048,RS,True,True,True,False,False,16,8,1,10,2,11,1,11,0.00025322124713381513,True,1.845997,1.8461539452710476
28,128,256,2048,3.651958525470689,16,False,8,32,RS,False,True,True,True,True,18,2,1024,10,1,4,1,27,0.0003831501011353253,True,3.652196,3.6524334745293108
29,64,32,256,2.588173150911964,8,False,2,64,RS,True,False,True,False,False,27,1,256,10,2,23,27,1,0.0007967942017861805,True,2.588667,2.589160849088036
30,1,128,64,3.5439473591453607,2,False,8,128,RS,True,True,True,False,True,5,16,4,10,1,24,3,1,0.004220170731143423,True,3.5465630000000004,3.54917864085464
31,256,4,1024,2.0224646732127534,8,False,4,16,RS,False,True,True,True,True,6,2,4,10,4,18,1,9,0.0005862047423894722,True,2.0228279999999996,2.023191326787246
32,1024,1,2048,2.4725154711601083,4,False,64,8,RS,False,True,False,True,False,8,2,1,10,4,7,1,22,0.0008834030790075193,True,2.473063,2.4736105288398913
33,16,256,2048,2.1175588878661804,8,False,256,16,RS,False,True,False,True,False,29,4,4,10,4,23,12,1,0.002212202522374521,True,2.1189299999999998,2.120301112133819
34,64,64,256,inf,8,False,64,4,RS,False,False,False,True,True,27,1,8,1,8,8,26,1,inf,False,inf,inf
35,8,2,1,3.9506625220275007,2,False,2,1,RS,True,True,False,True,True,10,2,16,10,32,7,1,13,0.0007639266980542155,True,3.9511359999999995,3.9516094779724984
36,64,32,2,7.452842210526388,8,False,1,4,RS,False,False,False,False,False,27,1,1,10,1,8,15,1,0.0002771714270987746,True,7.4530140000000005,7.453185789473613
37,256,1,128,1.911591836693809,1,False,32,256,RS,False,True,False,False,True,23,1,128,10,8,18,1,22,0.00020194306128211225,True,1.9117169999999999,1.9118421633061908
38,1024,1,1024,4.586410377549258,8,False,256,4,RS,True,False,False,False,False,6,8,256,10,2,6,1,4,0.0017144739718057361,True,4.587472999999999,4.58853562245074
39,16,32,16,4.544399020624219,16,False,8,1,RS,False,False,True,True,True,8,2,2,10,1,29,8,1,0.002831547986526163,True,4.546154,4.54790897937578
40,1,512,128,2.454606925007555,1,False,4,8,RS,False,True,True,True,True,7,1,8,10,4,10,1,14,0.0032205404825898787,True,2.456603,2.4585990749924447
41,64,128,512,4.800834253141769,2,False,16,16,RS,True,False,False,False,True,5,2,1,10,1,20,22,1,0.00031421171206677523,True,4.801029,4.801223746858231
42,1,2048,1024,1.9431046495844295,8,False,16,128,RS,False,False,False,False,False,4,8,8,10,4,12,27,1,0.002112553904637705,True,1.9444139999999996,1.9457233504155698
43,128,1,2048,4.578389462831923,1,False,16,4,RS,True,True,False,True,True,4,8,128,10,1,1,30,1,0.0004671498688857307,True,4.578678999999999,4.578968537168076
44,1024,1,1024,5.165839110692137,2,False,64,4,RS,False,False,False,True,False,13,16,1,10,1,30,1,27,0.0008952787275479652,True,5.1663939999999995,5.166948889307862
45,2048,2048,512,2.172311388957643,1,False,256,32,RS,True,True,True,False,False,25,1,1,10,16,1,28,19,0.0010723077916345227,True,2.172976,2.1736406110423565
46,256,256,512,inf,1,False,8,4,RS,False,False,True,True,False,28,16,8,1,4,30,21,1,inf,False,inf,inf
47,256,32,128,4.001080494187297,2,False,32,4,RS,True,True,True,True,True,21,2,1,10,32,7,1,12,0.0011495829678626647,True,4.001793,4.002505505812703
48,2048,256,512,1.6111801430758619,4,False,4,64,RS,False,True,True,True,True,25,2,64,10,8,18,1,18,5.4626001135016826e-05,True,1.611214,1.611247856924138
49,256,1,1,inf,2,False,2,1,RS,False,True,False,True,True,17,32,64,1,1,12,23,1,inf,False,inf,inf
50,128,256,64,5.285979449083774,2,False,8,4,RS,True,False,False,False,True,13,16,8,10,1,24,1,27,0.004437839564472878,True,5.288729999999999,5.291480550916225
51,2048,512,512,inf,4,False,2,512,RS,False,True,False,True,True,11,16,16,1,4,1,8,6,inf,False,inf,inf
52,8,4,32,inf,32,False,4,4,RS,True,False,False,False,True,27,1,8,1,2,1,16,12,inf,False,inf,inf
53,128,512,1,3.8488436300921767,4,False,64,8,RS,False,False,True,True,False,9,16,64,10,1,17,2,1,0.0008605585395543358,True,3.8493769999999996,3.8499103699078225
54,32,1,128,3.5407905836404847,1,False,1,32,RS,True,True,True,False,True,7,2,8,10,16,20,1,26,0.0001620154313638591,True,3.5408910000000007,3.5409914163595166
55,512,64,16,1.9019018422395548,1,False,64,256,RS,True,True,False,False,False,18,1,2,10,2,1,3,12,0.00011480853626797057,True,1.901973,1.902044157760445
56,8,128,1,5.492091540574457,8,False,8,2,RS,False,False,True,True,False,3,8,2048,10,4,17,21,1,0.0010865840970674715,True,5.492765,5.493438459425544
57,128,1,256,2.369278889343783,2,False,32,64,RS,True,True,False,False,True,22,16,32,10,2,1,29,12,0.0029221122497262264,True,2.3710899999999997,2.3729011106562163
58,2,1024,1,inf,8,False,512,2,RS,True,True,True,True,True,8,8,64,1,1,14,7,1,inf,False,inf,inf
59,1024,1024,32,3.4266599537099167,1,False,256,256,RS,True,False,False,False,True,17,32,8,10,1,12,1,29,8.07465169527134e-05,True,3.42671,3.426760046290083
60,256,256,128,2.703822500998531,8,False,32,16,RS,True,False,False,False,False,8,2,1,10,1,1,5,29,0.0024919512435037984,True,2.705367,2.706911499001469
61,256,256,32,2.8549522309511373,1,False,1,8,RS,True,False,True,False,False,2,2,1,10,1,23,1,28,0.00022389506470671614,True,2.855091,2.8552297690488624
62,256,1,2048,4.805597834046773,2,False,2,16,RS,False,False,False,True,False,9,2,128,10,32,16,23,1,0.0019751141739149033,True,4.8068219999999995,4.808046165953226
63,2,128,1,inf,4,False,128,2,RS,True,True,False,True,True,8,16,1,1,2,6,22,1,inf,False,inf,inf
64,1024,16,256,inf,2,False,4,1,RS,False,False,False,True,False,11,16,4,1,4,1,25,17,inf,False,inf,inf
65,16,1,128,5.431345686352266,4,False,8,1,RS,False,False,False,False,False,15,1,4,10,8,26,2,1,0.003695275903095775,True,5.433636,5.435926313647734
66,256,64,1024,2.143395496372985,2,False,8,128,RS,True,True,True,False,False,22,32,2,10,2,19,16,1,8.471127433815415e-05,True,2.143448,2.1435005036270147
67,256,256,2048,inf,1,False,8,32,RS,True,False,True,True,False,5,32,2,1,2,9,1,5,inf,False,inf,inf
68,512,1024,2,3.2782826020879248,2,False,32,512,RS,True,True,False,False,False,29,8,1,10,1,11,1,19,0.00011358256908519261,True,3.278353,3.2784233979120754
69,1,256,512,inf,4,False,8,16,RS,True,False,True,True,True,23,16,1,1,1,22,30,1,inf,False,inf,inf
70,1024,4,2048,7.620854619779848,8,False,2,128,RS,False,True,True,False,True,11,8,2,10,4,21,18,1,0.0022061813162113264,True,7.622221999999999,7.6235893802201495
71,16,1024,512,1.8669902698966196,8,False,512,1,RS,True,True,False,False,True,17,4,128,10,8,27,13,1,0.0003206384256448131,True,1.8671890000000002,1.8673877301033808
72,256,512,2,4.556867241921694,2,False,256,2,RS,False,False,True,True,False,29,1,2,10,32,1,7,20,0.00031261637832970425,True,4.557060999999999,4.5572547580783045
73,16,512,1,inf,2,False,4,8,RS,True,True,True,True,True,5,16,16,1,2,1,27,3,inf,False,inf,inf
74,512,1,128,inf,4,False,1,2,RS,False,False,True,False,True,14,4,128,1,16,1,4,17,inf,False,inf,inf
75,1,256,512,4.299015516685145,4,False,32,4,RS,True,False,False,False,False,6,1,1,10,1,1,4,1,0.0001363084736910711,True,4.2991,4.299184483314855
76,64,8,1024,3.4902225799883007,2,False,8,8,RS,True,True,True,False,False,3,2,4,10,32,1,7,29,0.007051395677452807,True,3.4945929999999996,3.4989634200116986
77,1,2048,16,4.455510715419976,8,False,4,16,RS,True,True,False,False,False,26,4,1,10,1,5,1,18,0.0027190998510537036,True,4.457195999999999,4.458881284580022
78,8,8,32,4.591553848468162,2,False,8,1,RS,True,False,False,False,False,3,1,4,10,32,9,23,1,0.0005923757253634874,True,4.591921,4.592288151531839
79,2048,512,64,inf,8,False,1,4,RS,False,True,False,True,True,1,1,4,1,1,11,1,14,inf,False,inf,inf
80,1,4,512,3.20480523146239,4,False,2,16,RS,False,True,False,False,False,16,1,1,10,4,11,25,1,0.0002271211130653535,True,3.2049459999999996,3.205086768537609
81,1,2048,2048,inf,1,False,4,256,RS,True,False,False,True,True,6,64,1,1,1,2,1,14,inf,False,inf,inf
82,512,16,512,2.4256951297203155,2,False,4,256,RS,True,False,True,False,False,21,16,256,10,1,1,18,14,0.0001450000000000602,True,2.425785,2.425874870279684
83,128,16,16,6.956243569742883,2,False,4,32,RS,False,False,False,False,False,18,1,2,10,4,2,1,23,0.0002475499949504234,True,6.956397,6.956550430257117
84,256,1024,128,2.4952024120570204,1,False,512,32,RS,True,True,False,True,False,2,1,32,10,2,9,1,15,0.000538223002109843,True,2.495536,2.4958695879429795
85,256,8,2048,2.3032455038011013,2,False,8,2,RS,False,True,False,True,True,11,1,512,10,8,29,7,1,0.0006671499081914713,True,2.3036590000000006,2.3040724961989
86,256,256,256,inf,4,False,256,2,RS,False,False,False,True,True,16,1,4,1,4,19,1,4,inf,False,inf,inf
87,2,128,1024,7.177248880264656,1,False,32,2,RS,False,False,True,False,False,21,4,256,10,1,13,15,1,0.0022348028995864545,True,7.178634,7.180019119735343
88,128,1,1024,3.0703117163674047,1,False,4,8,RS,True,False,True,False,True,6,16,512,10,4,6,18,1,0.004418047079875974,True,3.0730499999999994,3.075788283632594
89,512,2048,4,3.6276466514986163,2,False,16,8,RS,False,True,False,False,True,8,2,2,10,2,8,30,1,0.0001861074958189328,True,3.6277619999999997,3.627877348501383
90,1024,256,16,2.103494877400137,8,False,256,1024,RS,True,False,True,False,True,18,4,8,10,2,23,1,9,0.00037774197542766725,True,2.103729,2.103963122599863
91,1,16,256,inf,2,False,2,64,RS,True,True,False,True,False,11,4,4,1,2,1,19,16,inf,False,inf,inf
92,2048,1024,512,4.186539080452593,2,False,16,1024,RS,False,False,False,True,True,15,2,256,10,32,27,1,5,0.0022215724161052954,True,4.1879159999999995,4.189292919547406
93,2048,1,2048,1.902921794935654,4,False,512,256,RS,False,True,False,True,False,17,8,1,10,4,22,2,1,0.0001778088861671367,True,1.903032,1.903142205064346
94,2048,2048,1,2.3116295090218064,16,False,16,128,RS,True,True,False,False,True,23,2,2048,10,2,21,19,1,0.00012825365491871298,True,2.311709,2.3117884909781936
95,8,8,64,4.520740725787641,2,False,8,4,RS,True,False,False,False,True,24,2,1,10,32,1,14,18,0.0025383782224089203,True,4.522314,4.523887274212359
96,2048,512,1024,2.090041046283643,4,False,256,1,RS,True,False,False,True,False,18,8,8,10,1,1,25,8,0.00025000799987204254,True,2.090196,2.0903509537163574
97,16,128,1024,inf,4,False,32,2,RS,False,True,True,True,True,21,2,1,1,8,20,9,1,inf,False,inf,inf
98,256,128,16,3.5605830307399122,2,False,16,256,RS,True,True,True,True,True,26,8,2,10,8,16,1,24,0.003810887691863959,True,3.562945,3.565306969260088
99,1,128,1,2.1616499366954307,2,False,4,1024,RS,False,False,True,False,False,5,8,128,10,8,1,18,3,0.00015337861650182032,True,2.1617450000000002,2.16184006330457
100,32,256,32,inf,32,False,8,4,RS,True,False,True,True,True,30,1,16,1,2,4,17,1,inf,False,inf,inf
101,16,16,256,2.1831812217453455,8,False,1,1,RS,False,True,True,True,False,4,4,4,10,2,18,17,1,0.0035653371509578504,True,2.185391,2.1876007782546547
102,2048,64,256,2.9542980190784363,4,False,8,64,RS,False,False,False,False,False,12,2,2,10,2,25,28,1,0.0003258834147359474,True,2.9545,2.9547019809215636
103,512,1,64,2.3110920949819795,4,False,4,8,RS,True,True,True,False,False,15,2,64,10,8,12,1,18,0.27463741421918464,True,2.4813110000000003,2.651529905018021
104,512,1,2048,1.5670558058250332,1,False,64,64,RS,False,False,True,False,False,24,4,128,10,4,8,21,1,0.00015036289435896365,True,1.567149,1.5672421941749666
105,1024,2048,256,1.920528784416361,4,False,32,64,RS,True,False,False,False,False,2,8,1,10,4,5,1,23,0.0001729855485293475,True,1.920636,1.920743215583639
106,2048,512,1024,4.980930780841826,2,False,1,16,RS,True,False,False,True,True,19,2,256,10,1,14,26,1,0.00023914221710103384,True,4.981078999999999,4.981227219158173
107,2048,1,64,1.8339175144244455,1,False,8,1,RS,False,True,False,True,True,30,2,64,10,8,26,10,1,0.0005541922049253059,True,1.8342610000000001,1.8346044855755548
108,4,1,32,3.714801320500909,1,False,64,1,RS,True,True,False,True,True,5,2,4,10,2,15,1,2,0.0007384368625685245,True,3.7152589999999996,3.7157166794990903
109,128,1,256,2.119357459748939,4,False,2048,128,RS,False,False,True,True,False,14,1,1,10,2,15,1,6,0.0002009378013217048,True,2.119482,2.1196065402510613
110,256,64,256,1.9244008040911,1,False,8,64,RS,False,True,True,False,True,9,4,16,10,16,19,22,1,0.0007876731555664405,True,1.9248889999999999,1.9253771959088997
111,1,256,512,4.245517915600269,2,False,128,4,RS,False,False,False,True,True,28,4,256,10,1,21,1,23,0.0001582529620574932,True,4.245616,4.245714084399731
112,128,1,32,4.2083385376862426,2,False,2048,128,RS,False,True,False,True,False,7,1,16,10,32,10,12,1,0.00017177019531916158,True,4.208444999999999,4.208551462313756
113,1024,1,4,3.444683860696347,2,False,16,1024,RS,False,True,False,True,False,2,2,1,10,16,27,1,13,0.0009634464178146863,True,3.445281,3.445878139303653
114,1,2048,2,2.062399717623557,4,False,2048,256,RS,False,True,True,False,True,3,16,1,10,2,8,5,1,0.00011984990613259905,True,2.0624740000000004,2.0625482823764436
115,2,2048,8,3.854778032589044,2,False,4,1,RS,True,True,True,True,False,24,4,8,10,2,21,1,18,0.002094188148185354,True,3.8560760000000003,3.8573739674109566
116,128,4,2048,2.9644696017174024,8,False,2,1,RS,False,False,False,False,True,7,2,8,10,4,1,2,6,0.00020070874420411965,True,2.964594,2.9647183982825975
117,256,32,16,3.271868879812592,2,False,16,128,RS,True,False,True,True,False,30,2,2,10,1,14,16,1,0.0009214662229295497,True,3.2724400000000005,3.273011120187409
118,128,1,16,3.4270914620062065,2,False,16,128,RS,True,False,True,True,True,1,1,8,10,1,1,6,23,0.0026323831408060854,True,3.428723,3.430354537993794
119,256,256,1,3.692237962116351,4,False,1,8,RS,True,False,False,True,True,15,4,32,10,1,19,1,2,0.0005696042485796346,True,3.692591,3.6929440378836493
120,512,32,128,1.8538243387196531,4,False,16,512,RS,False,True,True,False,False,2,1,2,10,2,9,15,1,0.00018177183500201166,True,1.8539370000000002,1.8540496612803472
121,2048,256,1,2.684854340177643,1,False,256,2,RS,False,False,False,True,True,7,4,32,10,16,2,1,17,0.004943020938656825,True,2.687918,2.6909816598223566
122,2048,512,512,1.9212820566223863,4,False,512,1024,RS,True,False,False,True,False,29,16,1,10,4,13,1,27,9.348796714014262e-05,True,1.92134,1.9213979433776138
123,256,128,8,1.9977182289977011,4,False,32,256,RS,False,True,False,True,False,21,2,4,10,4,2,1,30,0.00019485635735073606,True,1.9978390000000001,1.9979597710022992
124,1,2048,128,2.27309681275153,1,False,4,128,RS,False,True,True,True,False,29,4,2,10,2,1,2,23,0.00022941011311628995,True,2.273239,2.2733811872484697
125,16,1024,2048,4.630935120753968,16,False,1,2,RS,False,True,True,False,False,20,1,1024,10,2,9,1,28,0.0002321400439389681,True,4.631079,4.631222879246032
126,4,2,2048,5.515385289323721,8,False,1,4,RS,True,False,False,True,False,1,1,16,10,2,14,30,1,0.0001737843491227406,True,5.515492999999999,5.515600710676278
127,64,1,1,2.4957653576090064,8,False,256,1,RS,False,False,False,False,False,29,4,32,10,1,26,1,26,0.0038071334360644644,True,2.498125,2.5004846423909934
128,256,2048,2048,1.9724856854965969,8,False,2048,16,RS,True,False,True,True,True,17,4,8,10,4,7,1,27,0.0008169063593827816,True,1.9729920000000003,1.9734983145034037
129,512,1024,256,4.068024376911841,1,False,64,16,RS,True,True,True,True,False,20,2,1,10,32,29,5,1,0.0009739075931525199,True,4.068628,4.06923162308816
130,1024,128,512,2.0213530653071246,2,False,128,16,RS,True,True,True,False,False,21,4,1,10,2,9,13,1,0.0008534026013552439,True,2.021882,2.022410934692876
131,16,1024,1024,3.8457986648414715,1,False,32,16,RS,False,False,False,False,False,14,1,16,10,1,1,29,22,0.00041842084078109,True,3.846058,3.846317335158529
132,1,8,1,4.716578398203411,8,False,2,1,RS,False,False,False,False,True,12,2,4,10,8,22,1,1,8.809653795680793e-05,True,4.716633,4.716687601796589
133,2048,32,2048,3.797345707257962,8,False,16,2,RS,True,True,True,False,False,29,4,1024,10,8,1,17,28,0.0076610693770517565,True,3.8020939999999994,3.806842292742037
134,1024,512,4,1.893718522077564,8,False,512,1,RS,False,False,False,True,False,25,4,4,10,4,6,23,1,7.337574531137128e-05,True,1.8937639999999998,1.8938094779224355
135,8,8,32,inf,16,False,8,8,RS,True,True,True,False,True,30,2,16,1,2,9,1,13,inf,False,inf,inf
136,1024,1024,32,2.121118158908643,16,False,64,512,RS,True,False,True,True,False,3,1,32,10,2,1,25,25,5.7827329179220205e-05,True,2.1211539999999998,2.1211898410913563
137,2048,1,2048,2.04290935414187,8,False,8,2048,RS,False,True,False,False,True,17,2,8,10,4,11,1,5,0.00014302447343025884,True,2.042998,2.04308664585813
138,64,4,512,6.094305068151979,16,False,1,8,RS,True,False,False,True,False,28,1,256,10,1,25,1,1,0.00012251122397574112,True,6.094381,6.094456931848022
139,1,16,8,inf,1,False,2,2,RS,False,True,True,True,True,18,8,2,1,1,1,19,8,inf,False,inf,inf
140,64,256,1,2.4508400195849522,2,False,1,4,RS,False,False,True,False,False,9,2,8,10,1,17,1,7,0.0008663838641157175,True,2.451377,2.4519139804150476
141,512,1,1024,3.0226537050874644,1,False,2,1,RS,False,True,True,False,False,17,1,1,10,32,11,1,8,0.005384513812778262,True,3.025991,3.0293282949125353
142,1,1,32,1.6933533770899354,1,False,64,32,RS,True,True,True,False,False,25,8,1,10,4,15,1,18,0.00012039933554633502,True,1.6934279999999997,1.693502622910064
143,2,2048,256,inf,4,False,16,2,RS,False,True,True,False,True,4,8,4,1,8,27,2,1,inf,False,inf,inf
144,1,32,64,2.9482130229784054,4,False,16,1024,RS,False,True,True,False,False,19,4,4,10,16,1,25,19,0.0014762574301252713,True,2.9491279999999995,2.9500429770215937
145,1024,1,64,inf,64,False,256,2,RS,False,False,False,True,True,10,1,2,1,1,1,30,12,inf,False,inf,inf
146,1024,2,1024,4.004840152728009,1,False,1,64,RS,True,False,False,False,True,9,16,512,10,1,1,9,2,0.00048217113144601254,True,4.005139,4.005437847271991
147,256,1,1,1.6333204810007647,1,False,256,128,RS,True,True,False,False,True,20,1,1,10,16,12,20,1,0.005138019560102912,True,1.636505,1.6396895189992355
148,64,64,8,3.2452347419607293,1,False,1,4,RS,False,False,True,True,True,28,16,8,10,4,15,1,26,0.0024157309452834124,True,3.246732,3.248229258039271
149,2048,32,128,2.5405945654728144,2,False,16,64,RS,False,True,False,True,False,13,16,4,10,2,24,1,7,0.00016365818036372855,True,2.5406959999999996,2.540797434527185
150,128,256,2048,4.1511897236515605,1,False,1,4,RS,False,False,True,False,True,14,16,1024,10,1,1,17,28,0.0013912282343310836,True,4.152052,4.15291427634844
151,2,16,1,7.289061877246664,4,False,8,1,RS,True,False,False,False,False,30,16,64,10,2,26,21,1,0.004362930666421406,True,7.291766000000001,7.294470122753338
152,2048,256,2048,3.9138326425587033,4,False,8,1024,RS,True,True,False,False,True,1,1,2,10,1,1,29,26,0.00020709659581943967,True,3.9139609999999996,3.914089357441296
153,4,4,2048,inf,4,False,2,2,RS,True,False,False,True,False,2,8,2048,1,4,1,15,16,inf,False,inf,inf
154,128,1,256,2.2241583902247535,4,False,256,1,RS,True,True,True,True,True,20,4,16,10,2,19,1,26,0.0005624597763396487,True,2.224507,2.2248556097752465
155,512,128,1,2.300188136883536,8,False,16,8,RS,True,True,False,False,False,28,8,16,10,4,10,9,1,0.0008323124413343883,True,2.300704,2.301219863116464
156,64,1,2048,1.8756989393462247,16,False,32,64,RS,False,True,True,True,False,29,2,256,10,2,26,7,1,0.000187256508565164,True,1.875815,1.8759310606537754
157,256,8,1024,3.5280920828906157,4,False,2,1,RS,True,True,False,True,False,8,1,1,10,2,1,17,2,0.0007727024006692078,True,3.5285710000000003,3.529049917109385
158,32,128,256,2.9185006631204042,1,False,32,8,RS,False,False,True,False,False,10,64,32,10,1,15,1,18,0.00556044611519612,True,2.921947,2.9253933368795955
159,128,2048,256,inf,4,False,1,2,RS,False,False,True,True,True,16,16,128,1,4,13,1,4,inf,False,inf,inf
160,2048,2048,512,5.254960154927054,8,False,1,16,RS,False,True,False,False,False,2,2,256,10,1,8,23,1,0.0002288580345978343,True,5.255102000000001,5.255243845072948
161,4,1024,1,5.114606635135222,4,False,512,4,RS,False,False,False,False,False,29,1,1,10,1,18,16,1,0.00021033544637084092,True,5.114737,5.114867364864778
162,128,2048,32,inf,4,False,2048,2,RS,True,True,True,True,True,6,2,8,1,1,10,1,12,inf,False,inf,inf
163,256,2048,2048,2.489859133496124,2,False,32,16,RS,False,False,False,True,False,2,1,512,10,4,1,22,23,0.00026922852746318065,True,2.4900260000000003,2.4901928665038766
164,1024,64,1,inf,8,False,4,2,RS,True,False,False,True,False,13,8,1024,1,4,1,12,18,inf,False,inf,inf
165,8,128,256,2.070980291949032,4,False,64,4,RS,False,False,False,False,True,30,2,128,10,8,1,29,13,0.00016087262041754864,True,2.0710800000000007,2.0711797080509693
166,512,4,256,1.8086914898680342,2,False,2,1,RS,True,False,False,False,True,26,1,1,10,8,14,1,16,0.001273824556208553,True,1.809481,1.8102705101319656
167,4,2048,4,5.192315630287133,1,False,16,4,RS,True,False,True,True,True,18,1,4,10,8,1,20,14,0.0007847267040186408,True,5.192802000000001,5.193288369712869
168,2048,32,2048,3.990329113604888,32,False,4,64,RS,False,False,False,False,False,10,1,16,10,2,11,1,2,0.0005306373526241758,True,3.990658,3.9909868863951115
169,256,64,1,1.7717233961042145,8,False,64,256,RS,False,False,False,True,False,9,4,8,10,8,28,23,1,0.0001945867415832574,True,1.7718440000000002,1.771964603895786
170,2048,8,512,inf,1,False,4,8,RS,True,False,False,True,True,16,8,4,1,2,1,16,16,inf,False,inf,inf
171,2048,8,128,2.51628341141289,4,False,1,128,RS,True,True,False,False,False,23,16,64,10,2,10,21,1,0.005893220172367587,True,2.5199360000000004,2.5235885885871108
172,2048,32,512,1.6551080880073095,1,False,8,1,RS,False,True,True,False,True,23,8,16,10,8,2,1,22,0.0004903427372767207,True,1.655412,1.6557159119926907
173,2048,1,1,2.4244846861795843,8,False,16,16,RS,True,True,False,False,False,9,2,512,10,2,23,25,1,0.0006491078492824124,True,2.4248869999999996,2.425289313820415
174,2048,2,256,2.201948054938124,1,False,2,32,RS,False,True,True,True,False,20,2,4,10,2,9,8,1,7.735631842318067e-05,True,2.2019960000000003,2.2020439450618765
175,1,64,32,3.869808534059952,2,False,1,2,RS,True,False,False,False,False,17,8,1,10,1,1,14,26,0.004014982067207806,True,3.8722969999999997,3.874785465940047
176,2048,2048,2048,1.8050166599312822,1,False,1,16,RS,True,False,False,True,True,23,4,128,10,16,6,4,1,0.00025385822815108167,True,1.8051739999999998,1.8053313400687174
