id,RT2_I,T2_J,T2_I,T2_Ja,mean_confidence_interval_inf,baseline,T2_Ia,technique,RT2_J,VEC2,VEC1,SCR,U1_K,U1_J,cost_std,runs,U2_I,U2_J,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,4,16,4,2048,3.362846773415191,False,64,RS,32,True,True,False,29,18,0.0001955914108544177,10,27,1,3.362968,True,False,3.363089226584809
2,1,1,1,2,1.0182273744414718,False,2,RS,2,True,False,False,6,3,0.031148403185396183,10,1,3,1.037533,True,True,1.0568386255585283
3,2,64,8,1024,2.53911751884371,False,1024,RS,4,True,False,True,18,19,0.05225030771201249,10,1,2,2.5715019999999997,True,True,2.6038864811562896
4,2,4,32,32,0.5387334487726497,False,1,RS,4,True,False,False,11,10,0.040601408394290966,10,1,20,0.563898,True,True,0.5890625512273503
5,2,1,2048,64,3.642336058508607,False,2048,RS,16,True,True,False,27,22,0.000114459599859398,10,11,1,3.6424069999999995,True,False,3.642477941491392
6,2,2,2,64,18.756681264090012,False,8,RS,32,False,True,False,27,8,0.0006594694837525521,10,1,15,18.757089999999998,True,False,18.757498735909984
7,1,16,2,2048,inf,False,1,RS,32,False,True,True,1,21,inf,1,16,1,inf,False,True,inf
8,1,64,64,128,0.9245519496906935,False,256,RS,2,True,True,False,14,15,0.03860897403506083,10,1,12,0.9484816,True,True,0.9724112503093065
9,2,128,64,512,1.6294776960460584,False,512,RS,2,False,False,False,2,6,0.01006672146232325,10,1,5,1.635717,True,True,1.6419563039539418
10,4,64,1,512,2.0431941051916795,False,1,RS,1,True,False,False,6,8,0.00010793053321462797,10,1,13,2.0432609999999998,True,False,2.04332789480832
11,8,8,8,1024,1.0305851816034062,False,256,RS,2,True,True,False,9,25,0.022897599459331966,10,1,6,1.0447769999999998,True,True,1.0589688183965935
12,8,32,4,1024,5.219967882776619,False,64,RS,2,False,False,False,4,22,0.0004793798076682001,10,28,1,5.2202649999999995,True,False,5.22056211722338
13,1,256,128,2048,inf,False,2048,RS,2,True,True,True,26,14,inf,1,16,1,inf,False,False,inf
14,8,128,4,512,inf,False,256,RS,16,True,False,True,18,22,inf,1,7,1,inf,False,True,inf
15,1,1,8,512,inf,False,2048,RS,1,True,False,True,2,21,inf,1,30,1,inf,False,False,inf
16,4,1024,1,1,2.3096933952001364,False,8,RS,4,False,True,True,24,21,0.00021072256642329829,10,17,1,2.309824,True,False,2.3099546047998634
17,8,4,32,8,inf,False,2048,RS,16,True,True,True,20,18,inf,1,1,23,inf,False,True,inf
18,1,2,128,512,13.047731564652493,False,1024,RS,4,False,True,True,16,20,0.0060801315775236365,10,1,5,13.051499999999999,True,False,13.055268435347505
19,2,4,1,512,4.330470425310004,False,1,RS,2,False,True,False,4,21,0.00034942953509968326,10,18,1,4.330686999999999,True,False,4.330903574689994
20,16,4,64,128,inf,False,512,RS,4,False,False,True,7,25,inf,1,1,21,inf,False,False,inf
21,2,16,16,512,inf,False,256,RS,1,True,True,True,23,12,inf,1,1,10,inf,False,False,inf
22,16,2,128,8,inf,False,128,RS,1,False,False,True,11,9,inf,1,2,1,inf,False,False,inf
23,32,8,256,128,1.3464867142553638,False,1,RS,4,True,True,False,3,1,0.0274143625860606,10,4,1,1.3634780000000002,True,True,1.3804692857446366
24,4,2,1,8,inf,False,256,RS,32,False,False,True,15,2,inf,1,27,1,inf,False,True,inf
25,16,256,2,1024,inf,False,16,RS,8,False,True,True,13,13,inf,1,1,13,inf,False,False,inf
26,1,4,16,256,5.385880444810295,False,512,RS,1,True,False,False,22,2,0.036320967443062506,10,1,19,5.408392,True,True,5.430903555189706
27,2,4,32,16,0.8803004277333247,False,64,RS,1,True,False,False,25,26,0.017823750902938466,10,1,12,0.8913475,True,True,0.9023945722666752
28,2,4,16,4,8.274052156115523,False,16,RS,16,False,True,False,2,10,0.0008161470455746911,10,28,1,8.274558,True,False,8.275063843884478
29,8,16,2048,512,inf,False,2048,RS,1,True,True,True,19,16,inf,1,1,26,inf,False,False,inf
30,8,128,32,512,2.4860002627297138,False,256,RS,1,False,False,False,19,5,0.000112516665432332,10,23,1,2.4860700000000002,True,False,2.4861397372702867
31,2,8,128,32,inf,False,2048,RS,4,True,True,True,26,16,inf,1,25,1,inf,False,False,inf
32,4,8,16,32,18.555685310682556,False,1,RS,32,False,False,False,12,9,0.0005399999999996099,10,1,18,18.55602,True,False,18.556354689317445
33,16,256,1,2048,3.1463610850958204,False,512,RS,4,True,True,False,29,14,0.00010796295661012603,10,1,1,3.1464280000000002,True,False,3.14649491490418
34,2,32,1,256,1.0781197062177628,False,256,RS,2,False,False,False,10,13,0.037478993169507625,10,10,1,1.1013490000000001,True,True,1.1245782937822375
35,8,4,4,2048,inf,False,16,RS,4,False,False,True,21,6,inf,1,21,1,inf,False,False,inf
36,32,16,32,16,inf,False,32,RS,1,True,False,True,1,17,inf,1,28,1,inf,False,True,inf
37,2,16,256,256,1.0789324412512722,False,256,RS,4,False,True,False,26,21,0.0599287777616063,10,22,1,1.1160759999999998,True,True,1.1532195587487275
38,1,4,2,32,35.353083172551415,False,32,RS,8,False,False,False,11,12,0.0021891550881561915,10,1,14,35.35444,True,False,35.35579682744858
39,8,4,4,64,inf,False,64,RS,16,False,True,True,27,25,inf,1,7,1,inf,False,False,inf
40,1,8,4,32,15.722454893058604,False,512,RS,4,False,False,False,27,24,0.004041831268125851,10,25,1,15.724960000000001,True,False,15.727465106941398
41,16,16,32,16,inf,False,1,RS,8,True,True,False,25,12,inf,1,1,28,inf,False,True,inf
42,1,1,128,1024,0.9839659822981595,False,256,RS,2,True,True,False,22,17,0.02842716831131798,10,6,1,1.001585,True,True,1.0192040177018404
43,4,16,1,1,inf,False,256,RS,2,False,False,True,15,18,inf,1,1,18,inf,False,False,inf
44,1,2,2,256,11.710035052706123,False,512,RS,8,True,True,True,13,18,0.001185790875323042,10,1,6,11.71077,True,False,11.711504947293877
45,4,16,4,1,inf,False,4,RS,16,True,False,True,30,15,inf,1,1,18,inf,False,False,inf
46,2,1,32,2048,1.7025090401320797,False,512,RS,16,True,True,False,9,10,0.02226374712396815,10,1,16,1.7163080000000002,True,True,1.7301069598679206
47,16,128,256,128,inf,False,256,RS,1,False,True,False,26,26,inf,1,1,25,inf,False,False,inf
48,2,8,16,1024,0.2874175004367725,False,16,RS,4,True,False,False,20,10,0.03479375993551143,10,25,1,0.30898249999999994,True,True,0.3305474995632274
49,1,64,64,1024,inf,False,64,RS,1,False,True,True,13,17,inf,1,18,1,inf,False,True,inf
50,1,1,4,32,4.881461230863586,False,1024,RS,1,False,False,False,16,29,0.0001641980511457588,10,6,1,4.881563,True,False,4.881664769136414
51,16,4,1,64,inf,False,2,RS,8,False,False,False,17,13,inf,1,1,29,inf,False,False,inf
52,2,1,8,4,1.2012329194997862,False,128,RS,16,True,False,False,9,20,0.036799392236829126,10,14,1,1.224041,True,True,1.2468490805002137
53,8,1,4,256,0.18255432034135152,False,8,RS,1,False,True,False,29,3,0.029335794433592566,10,3,1,0.2007365,True,True,0.2189186796586485
54,2,512,32,512,2.083897268153691,False,1024,RS,2,False,False,False,8,18,0.027740996539417955,10,1,14,2.1010910000000003,True,True,2.1182847318463094
55,4,1024,64,1024,inf,False,64,RS,1,True,False,True,22,6,inf,1,1,21,inf,False,True,inf
56,2,1,256,128,inf,False,1024,RS,4,True,True,True,29,6,inf,1,1,26,inf,False,True,inf
57,1,1,16,2,6.805644998442656,False,1024,RS,4,True,False,False,12,1,0.09924248880897744,10,19,1,6.867155000000001,True,True,6.928665001557347
58,8,1,8,2,23.87205149911729,False,8,RS,8,False,False,False,22,13,0.0006590902821312934,10,1,28,23.872459999999997,True,False,23.872868500882703
59,1,8,256,8,3.369439528863576,False,1,RS,16,True,True,False,3,20,0.0003605565142941886,10,11,1,3.3696630000000005,True,False,3.369886471136425
60,16,64,16,256,3.1211856470300785,False,512,RS,2,True,False,False,18,1,9.41488183675165e-05,10,24,1,3.121244,True,False,3.1213023529699213
61,16,1,4,1,3.629207171098629,False,4,RS,1,True,True,False,18,5,0.000399856224160644,10,1,20,3.629455,True,False,3.629702828901371
62,1,128,16,256,inf,False,256,RS,8,True,True,True,12,2,inf,1,12,1,inf,False,True,inf
63,4,16,64,1024,2.99788879448416,False,1024,RS,32,False,True,False,12,20,0.09408627445594822,10,1,4,3.056203,True,True,3.11451720551584
64,2,8,2,16,4.6970602110137,False,2048,RS,2,False,True,True,9,10,0.012437642421295025,10,4,1,4.704769,True,True,4.712477788986299
65,2,32,8,512,2.59615453222348,False,32,RS,2,True,False,False,1,10,0.00013466996695626316,10,1,15,2.596238,True,False,2.5963214677765203
66,1,512,16,2048,3.0753275574272436,False,64,RS,16,False,False,False,12,21,0.0001894861472509579,10,1,25,3.075445,True,False,3.075562442572757
67,1,4,128,1024,inf,False,1024,RS,8,True,False,True,30,5,inf,1,29,1,inf,False,True,inf
68,1,2,1,16,inf,False,64,RS,1,True,False,True,19,2,inf,1,1,8,inf,False,True,inf
69,2,1,2,128,3.1864588311119633,False,2048,RS,32,False,True,False,23,23,0.0006827561790273404,10,19,1,3.1868819999999998,True,False,3.1873051688880363
70,2,16,16,512,0.7915881745383483,False,128,RS,2,True,True,True,22,14,0.014756371033895849,10,4,1,0.8007340999999999,True,True,0.8098800254616515
71,2,32,4,1024,inf,False,128,RS,8,False,True,True,27,5,inf,1,1,12,inf,False,False,inf
72,1,2,8,64,8.891463080180184,False,1024,RS,2,True,True,True,3,17,0.000588774999469289,10,3,1,8.891828,True,False,8.892192919819816
73,4,1024,8,1024,2.86422413950881,False,1,RS,4,False,False,False,16,27,0.00026437851652502334,10,18,1,2.8643880000000004,True,False,2.864551860491191
74,2,8,8,2048,inf,False,256,RS,32,True,True,True,6,14,inf,1,1,1,inf,False,True,inf
75,16,8,2,8,inf,False,32,RS,1,False,False,True,8,4,inf,1,1,15,inf,False,False,inf
76,16,1,2,1024,0.2183965270392475,False,32,RS,8,False,False,False,5,14,0.014030723880470318,10,7,1,0.22709269999999998,True,True,0.23578887296075246
77,2,2,1,64,inf,False,4,RS,2,False,False,True,5,11,inf,1,1,7,inf,False,False,inf
78,8,1,64,1,2.512804382770516,False,1024,RS,2,True,True,False,26,18,0.00021558293067872365,10,1,19,2.5129380000000006,True,False,2.513071617229485
79,4,1024,2,1024,inf,False,8,RS,16,False,True,True,7,29,inf,1,20,1,inf,False,False,inf
80,8,1,1,1,inf,False,64,RS,4,False,True,True,12,23,inf,1,1,23,inf,False,False,inf
81,2,2,8,2048,inf,False,32,RS,32,False,True,True,21,9,inf,1,22,1,inf,False,False,inf
82,2,32,8,1,inf,False,128,RS,2,False,True,True,11,11,inf,1,1,4,inf,False,True,inf
83,8,8,8,16,9.394885363785908,False,8,RS,4,False,False,False,4,21,0.00018657170203444006,10,1,5,9.395000999999999,True,False,9.39511663621409
84,1,512,2,1,0.2224250798800494,False,32,RS,2,False,False,False,22,15,0.016868028259402455,10,1,18,0.2328798,True,True,0.2433345201199506
85,32,64,2,2048,0.389583297070176,False,1,RS,1,False,False,False,12,4,0.02063827921024426,10,1,23,0.4023747999999999,True,True,0.4151663029298238
86,8,32,32,512,0.3606278277930382,False,1,RS,16,True,True,False,21,6,0.031541834296850896,10,29,1,0.38017730000000005,True,True,0.3997267722069619
87,2,16,16,256,3.065989078627584,False,64,RS,1,False,True,False,2,20,0.0007372136732318634,10,26,1,3.066446,True,False,3.066902921372416
