id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,16,512,23.568936097496948,138,32,2048,4,2,1,DLMT,500,10,True,1,2048,1,1,24,1,True,1,4,0.2018935,True
