id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
16,2048,1,8,2,2.894387860760568,8,2048,1,DLMT,500,10,True,32,16,8,2,4,1,True,1,10,False,10,0.0009537656944973342,2.894979,True,False,2.895570139239432
17,4,4,1,1,0.3325780439211186,1,1,4,DLMT,500,10,True,4,8,128,3,1,1,True,10,1,False,10,0.02267920093940702,0.3466345,True,True,0.3606909560788814
18,1,1,512,1,3.356447761059786,128,4,4,DLMT,500,10,True,2048,1,128,1,4,7,False,1,3,False,10,0.0016848133427771553,3.3574919999999997,True,False,3.3585362389402134
19,1,1,4,8,3.591798853902071,1,1,1024,DLMT,500,10,True,512,2048,1024,1,17,1,False,5,2,False,10,0.0005762325919279811,3.592156,True,False,3.592513146097929
20,2048,2048,256,32,4.422903936483146,16,128,2,DLMT,500,10,False,1,1,32,1,27,2,False,2,1,False,10,0.0002437314095475351,4.423055,True,False,4.4232060635168535
21,512,128,4,1,0.40244974026089114,1,512,2048,DLMT,500,10,False,2,4,2048,4,1,1,True,3,3,False,10,0.02487154451979209,0.41786500000000004,True,True,0.43328025973910894
22,32,2,2,32,9.838780085979538,512,32,1,DLMT,500,10,False,1,256,4,2,1,12,True,2,1,False,10,0.00023542302351317872,9.838926,True,False,9.839071914020463
23,1,256,256,2,10.671994050298855,2048,8,1,DLMT,500,10,False,1,2,16,1,2,12,False,7,1,False,10,0.0026556355171593092,10.67364,True,True,10.675285949701147
24,128,128,8,256,0.35282171482091207,16,2,64,DLMT,500,10,False,1,256,128,1,4,1,True,1,12,False,10,0.038061268563856346,0.3764119,True,True,0.400002085179088
25,256,16,2,1,0.4762004798432001,4,1,256,DLMT,500,10,True,64,4,2048,1,24,2,True,1,2,False,10,0.015188440800819547,0.48561419999999994,True,True,0.4950279201567998
26,1,512,1,128,4.237971857631851,256,2048,1,DLMT,500,10,False,1024,128,16,2,13,2,True,2,1,False,10,0.007657599885081442,4.242718,True,True,4.247464142368149
27,512,256,64,8,8.977861733871872,64,128,2,DLMT,500,10,False,1024,128,256,30,1,1,False,3,1,False,10,0.009698796884149968,8.983872999999999,True,True,8.989884266128126
28,512,2048,1,1,3.169804184065753,8,8,8,DLMT,500,10,False,8,2048,16,1,4,1,True,3,1,False,10,0.0005837670768380088,3.170166,True,False,3.170527815934247
29,8,1024,32,128,5.766613982607274,4,2,1024,DLMT,500,10,False,1024,1,1024,1,1,2,False,1,2,False,10,0.15698095712537874,5.86391,True,True,5.961206017392725
30,512,1,64,4,10.079868685244682,128,8,8,DLMT,500,10,False,2048,16,256,25,3,1,False,1,1,False,10,0.0002764054992215493,10.08004,True,False,10.080211314755319
31,8,1,2048,2048,0.29357924051918155,4,1,4,DLMT,500,10,False,4,1,64,2,14,1,False,3,1,False,10,0.02645835901563059,0.309978,True,True,0.3263767594808184
32,8,8,8,1,4.899076687315615,1,1,1,DLMT,500,10,False,512,256,2,1,5,2,False,2,6,False,10,0.0009685664664853998,4.899677,True,False,4.900277312684384
33,2,2048,8,2,4.2442816827359335,2048,1,1024,DLMT,500,10,True,2048,64,1,21,1,1,True,1,3,False,10,0.07108368890962258,4.288339000000001,True,True,4.332396317264068
34,256,2048,1024,16,3.557360966752267,1024,4,1,DLMT,500,10,True,2048,64,2048,1,6,1,False,6,4,False,10,0.010027562216211873,3.5635760000000003,True,True,3.5697910332477334
35,2048,2,1,64,2.358789707054338,128,2048,2048,DLMT,500,10,False,256,128,1,1,2,1,True,2,15,False,10,0.01124128555815567,2.365757,True,True,2.372724292945662
36,2048,256,32,16,2.11132067204476,32,128,8,DLMT,500,10,True,256,1024,32,1,4,21,True,1,1,False,10,0.009698896638278,2.117332,True,True,2.1233433279552405
37,1,1,256,8,7.708146089758416,64,1024,512,DLMT,500,10,False,2048,512,2048,1,2,1,False,1,3,False,10,0.00016603915200945316,7.7082489999999995,True,False,7.708351910241583
38,8,128,8,1,0.3134831858277016,2,8,1,DLMT,500,10,True,32,512,1024,7,14,1,True,1,1,False,10,0.07937545738205229,0.36267970000000005,True,True,0.41187621417229847
39,1,8,4,2048,1.257206771300391,8,32,2048,DLMT,500,10,False,128,2048,2048,1,9,5,True,4,1,False,10,0.012996600940245923,1.265262,True,True,1.2733172286996093
40,2048,256,2,512,4.610981985134592,1,256,4,DLMT,500,10,True,4,2048,1024,1,1,2,True,1,18,False,10,0.006377938930406856,4.614935,True,False,4.618888014865408
41,2048,256,32,4,6.912807971921266,64,1,32,DLMT,500,10,False,1024,32,64,8,1,1,False,6,1,False,10,0.03858376855622063,6.9367220000000005,True,True,6.960636028078735
42,1,32,16,512,4.149309174990559,1024,2048,8,DLMT,500,10,True,1024,1024,2048,2,1,3,False,1,2,False,10,0.000304657184389324,4.1494979999999995,True,False,4.14968682500944
43,2048,32,16,1,6.574144226283564,4,32,16,DLMT,500,10,False,1,32,128,1,2,2,False,30,1,False,10,0.0006288751863447244,6.574534,True,False,6.574923773716436
44,4,4,4,256,0.2513730053317554,2,2,128,DLMT,500,10,True,1,2048,1,6,6,1,False,1,1,False,10,0.033598034161093415,0.2721969,True,True,0.29302079466824466
45,2048,32,32,16,0.43893785617361264,1,1024,8,DLMT,500,10,False,16,64,1024,1,3,6,True,2,1,False,10,0.032743637442410094,0.45923220000000003,True,True,0.47952654382638743
46,1,16,8,2,7.964945688735448,8,4,32,DLMT,500,10,False,16,512,32,1,1,5,True,8,2,False,10,0.0003441642049952609,7.965159000000002,True,False,7.965372311264555
47,1,64,1,8,12.51946744714257,2,32,8,DLMT,500,10,False,64,256,8,13,1,1,False,1,1,False,10,0.00023000000000002004,12.51961,True,False,12.51975255285743
48,512,128,4,8,3.8104677618113083,2048,512,8,DLMT,500,10,True,1,256,32,2,8,4,False,3,1,False,10,0.1287268113331485,3.8902520000000003,True,True,3.9700362381886922
49,64,1,128,512,0.5053878684265048,4,4,256,DLMT,500,10,False,8,1024,256,1,1,2,True,1,30,False,10,0.034002904952518384,0.5264627,True,True,0.547537531573495
50,2048,16,8,4,9.08693235508767,16,1,1,DLMT,500,10,False,512,4,512,1,1,1,True,3,30,False,10,0.008532893354542584,9.092221,True,True,9.09750964491233
51,2048,2048,2048,32,0.22123308252311447,2,2048,2,DLMT,500,10,True,1,1,64,10,2,1,True,8,1,False,10,0.020255918202836422,0.2337876,True,True,0.24634211747688556
52,512,32,16,128,4.673902699692365,1024,8,256,DLMT,500,10,False,1024,1,256,2,10,1,True,1,2,False,10,0.0007313713147232941,4.674356000000001,True,False,4.674809300307637
53,2048,64,8,256,0.4548708890925175,64,128,256,DLMT,500,10,True,64,1,1,2,17,1,True,1,1,False,10,0.018724272223240065,0.46647609999999995,True,True,0.4780813109074824
54,16,1,2048,8,6.862057630332529,8,16,1,DLMT,500,10,False,1024,16,1024,1,4,3,True,11,1,False,10,0.009282697291197234,6.8678110000000006,True,True,6.873564369667472
55,1,2048,2048,4,4.452374667840367,512,512,32,DLMT,500,10,False,1,4,256,1,5,1,True,1,5,False,10,0.00015058552387260877,4.452468,True,False,4.4525613321596325
56,64,256,1,2,0.6036525110259515,32,1,4,DLMT,500,10,False,1,1,4,2,3,1,False,22,1,False,10,0.11526679829686429,0.6750942999999999,True,True,0.7465360889740483
57,8,512,4,64,4.3053707278257205,64,2,8,DLMT,500,10,False,1024,128,2048,1,16,1,False,6,1,False,10,0.00032473989591670806,4.305572000000001,True,False,4.305773272174281
58,64,2048,16,2,0.5514184861705164,1,64,16,DLMT,500,10,False,16,1,64,1,1,1,False,3,24,False,10,0.02110764550796702,0.5645009,True,True,0.5775833138294836
59,64,2048,8,2048,4.320985841640423,2,8,1,DLMT,500,10,False,2,2048,128,1,4,21,False,1,1,False,10,0.00019064102391656905,4.321104,True,False,4.321222158359577
60,1,1,1,1,4.75803989085,1,1,1,DLMT,500,10,False,1,1,1,1,1,1,False,1,1,True,10,0.0006052148378883054,4.758415,True,False,4.7587901091500004
61,16,16,8,2048,0.2990692330767657,4,1,2,DLMT,500,10,True,32,2048,8,1,24,1,False,1,3,False,10,0.07265122270471434,0.3440981,True,True,0.38912696692323434
62,16,1,64,2048,2.9670708794990404,4,4,16,DLMT,500,10,True,2048,1,256,1,24,1,False,1,2,False,10,0.002371946247283006,2.9685409999999997,True,True,2.970011120500959
63,16,2048,2048,2048,0.6568768907135415,4,8,32,DLMT,500,10,True,128,1,1,1,24,1,False,1,4,False,10,0.014315231365227743,0.6657494,True,True,0.6746219092864586
64,16,1,2048,2048,0.2003904512829212,4,4,512,DLMT,500,10,True,4,2048,512,1,24,1,True,1,3,False,10,0.030576154582288476,0.21934139999999996,True,True,0.23829234871707872
65,16,256,2,2048,0.3330922458297076,4,8,16,DLMT,500,10,True,1,1,2048,1,24,1,True,4,1,False,10,0.01187933717847928,0.34045499999999995,True,True,0.3478177541702923
66,16,8,1,2048,0.2570919761525744,4,16,1,DLMT,500,10,True,8,1,2048,1,24,1,False,2,2,False,10,0.025563489575760195,0.2729361,True,True,0.28878022384742563
67,16,2048,16,2048,0.33739201357491655,4,2,64,DLMT,500,10,True,1,2048,2048,1,24,1,False,2,1,False,10,0.030600416971015287,0.356358,True,True,0.37532398642508347
68,16,16,4,2048,1.6361670706864884,4,2,128,DLMT,500,10,True,256,1,128,1,24,1,True,2,2,False,10,0.0071199817415496395,1.64058,True,True,1.6449929293135115
69,16,8,1,2048,0.26956735545251453,4,8,32,DLMT,500,10,True,16,2048,128,1,24,1,False,2,3,False,10,0.0309730532626346,0.28876430000000003,True,True,0.3079612445474855
70,16,1,1,2048,0.2155038351413262,4,1,256,DLMT,500,10,True,4,2048,1,1,24,1,True,2,2,False,10,0.022675342857165368,0.22955790000000004,True,True,0.24361196485867387
71,16,1,512,2048,0.2926133057982216,4,16,2048,DLMT,500,10,True,8,1,2048,1,24,1,False,1,1,False,10,0.02887953802279392,0.3105127,True,True,0.32841209420177836
72,16,1024,1024,2048,2.745443468199108,4,16,2,DLMT,500,10,True,2048,2048,512,1,24,1,True,2,2,False,10,0.00976214955837085,2.751494,True,True,2.7575445318008924
73,16,512,4,2048,0.22241296992104675,4,1,2048,DLMT,500,10,True,4,2048,2048,1,24,1,True,1,4,False,10,0.015995013774298544,0.23232660000000002,True,True,0.2422402300789533
74,16,16,16,2048,0.37449894772087233,4,1,8,DLMT,500,10,True,32,1,1,1,24,1,True,3,1,False,10,0.1012019280727398,0.4372234,True,True,0.49994785227912764
75,16,1024,256,2048,0.21441083897979393,4,2,1,DLMT,500,10,True,1,1,16,1,24,1,False,3,2,False,10,0.02382539428446043,0.2291777,True,True,0.2439445610202061
76,16,2048,1,2048,2.6812829653994075,4,2,32,DLMT,500,10,True,2048,1,2048,1,24,1,True,3,2,False,10,0.0026670665533503604,2.6829359999999998,True,True,2.684589034600592
77,16,32,1,2048,3.039397450027178,4,1,1024,DLMT,500,10,True,2048,2048,2048,1,24,1,False,4,1,False,10,0.0068805810801123085,3.0436620000000003,True,True,3.0479265499728228
78,16,4,1,2048,0.7692730669829719,4,2,2,DLMT,500,10,True,128,2048,256,1,24,1,True,1,4,False,10,0.008467045948263188,0.7745209,True,True,0.779768733017028
79,16,1024,256,2048,0.19366709721632255,4,16,128,DLMT,500,10,True,4,1,1024,1,24,1,True,4,1,False,10,0.03729120367057089,0.21678000000000003,True,True,0.2398929027836775
80,16,2048,512,2048,2.9391453046742404,4,1,1024,DLMT,500,10,True,512,2048,2048,1,24,1,True,1,2,False,10,0.010252898126871196,2.9455,True,True,2.9518546953257596
81,16,128,128,2048,2.51944260899737,4,2,128,DLMT,500,10,True,2048,2048,1,1,24,1,False,1,4,False,10,0.007486976759680795,2.524083,True,True,2.52872339100263
82,16,8,4,2048,0.26116500322198083,4,16,32,DLMT,500,10,True,1,2048,32,1,24,1,True,1,3,False,10,0.027878404758701673,0.27844389999999997,True,True,0.2957227967780191
83,16,512,8,2048,0.344292336469121,4,1,1,DLMT,500,10,True,8,2048,128,1,24,1,False,3,1,False,10,0.03347391064709948,0.3650393,True,True,0.385786263530879
84,16,256,1,2048,1.1863222462123943,4,16,128,DLMT,500,10,True,256,2048,1,1,24,1,False,2,3,False,10,0.003231316295257987,1.188325,True,True,1.1903277537876058
85,16,2048,2048,2048,0.21977938845823158,4,1,32,DLMT,500,10,True,4,1,128,1,24,1,False,2,2,False,10,0.03823314209805414,0.24347609999999995,True,True,0.2671728115417683
86,16,1,32,2048,2.553185647100598,4,1,1,DLMT,500,10,True,1024,1,2,1,24,1,True,1,3,False,10,0.007457873423436428,2.557808,True,True,2.562430352899402
87,16,512,512,2048,0.18777207311872565,4,2,4,DLMT,500,10,True,8,2048,4,1,24,1,True,2,3,False,10,0.0351560205319089,0.20956159999999996,True,True,0.23135112688127427
88,16,2048,64,2048,0.2029504042555397,4,1,16,DLMT,500,10,True,1,1,1024,1,24,1,False,1,3,False,10,0.025524721754604886,0.21877049999999998,True,True,0.23459059574446026
89,16,1,512,2048,0.1871196994610859,4,8,2048,DLMT,500,10,True,1,1,2048,1,24,1,True,3,1,False,10,0.02860187580561807,0.204847,True,True,0.2225743005389141
90,16,1,2048,2048,3.243399525348462,4,2,2,DLMT,500,10,True,512,2048,1,1,24,1,False,4,1,False,10,0.009868544168214418,3.249516,True,True,3.2556324746515375
91,16,2048,32,2048,2.98821737548293,4,8,1,DLMT,500,10,True,2048,2048,16,1,24,1,True,2,1,False,10,0.009763912586663205,2.994269,True,True,3.00032062451707
92,16,1,16,2048,0.40881746203113034,4,16,2,DLMT,500,10,True,64,2048,8,1,24,1,False,3,2,False,10,0.027973341290593083,0.4261552,True,True,0.4434929379688697
93,16,256,64,2048,0.2235227940745564,4,8,1024,DLMT,500,10,True,4,1,1,1,24,1,True,1,2,False,10,0.03337507538343547,0.24420849999999997,True,True,0.26489420592544355
94,16,512,1,2048,4.083545803688024,4,1,8,DLMT,500,10,True,512,1,8,1,24,1,True,1,1,False,10,0.004598611094667629,4.086396,True,True,4.089246196311976
95,16,128,8,2048,3.1649576955409158,4,16,2048,DLMT,500,10,True,2048,1,2048,1,24,1,False,2,3,False,10,0.007049595804015982,3.169327,True,True,3.1736963044590842
96,16,2048,2,2048,0.3044155826164194,4,4,2048,DLMT,500,10,True,1,1,1,1,24,1,False,4,1,False,10,0.04036676010543824,0.32943469999999997,True,True,0.35445381738358056
97,16,128,32,2048,0.18822163850667506,4,4,256,DLMT,500,10,True,1,1,1,1,24,1,True,1,4,False,10,0.028368832560576054,0.2058045,True,True,0.22338736149332494
98,16,128,1,2048,0.1950913573916957,4,16,32,DLMT,500,10,True,1,2048,256,1,24,1,True,1,4,False,10,0.02063285754446048,0.2078795,True,True,0.2206676426083043
99,16,1,2048,2048,0.18661149511565622,4,1,64,DLMT,500,10,True,1,1,256,1,24,1,True,1,4,False,10,0.044191391438718024,0.2140011,True,True,0.24139070488434378
100,16,512,8,2048,0.22282772767039444,4,4,2048,DLMT,500,10,True,1,1,2048,1,24,1,True,1,4,False,10,0.03442359363590618,0.2441633,True,True,0.26549887232960556
101,16,8,1,2048,0.22198303297481706,4,2,2048,DLMT,500,10,True,1,2048,1,1,24,1,False,1,4,False,10,0.023115330518078254,0.2363098,True,True,0.2506365670251829
102,16,2048,1,2048,0.19343141173373102,4,1,2,DLMT,500,10,True,1,1,1,1,24,1,True,1,4,False,10,0.024645064045564977,0.20870629999999996,True,True,0.2239811882662689
103,16,2048,2048,2048,0.19374769186980717,4,16,1,DLMT,500,10,True,1,2048,16,1,24,1,False,1,4,False,10,0.03271905561228808,0.21402680000000002,True,True,0.23430590813019286
104,16,512,32,2048,0.18948897723449087,4,2,1,DLMT,500,10,True,1,2048,1,1,24,1,True,1,4,False,10,0.02001391124318282,0.2018935,True,True,0.21429802276550913
105,16,256,8,2048,0.22103934267662684,4,1,8,DLMT,500,10,True,1,2048,8,1,24,1,False,1,4,False,10,0.03324269516450194,0.241643,True,True,0.26224665732337316
106,16,8,8,2048,0.22216494155971447,4,2,256,DLMT,500,10,True,1,1,2048,1,24,1,True,1,4,False,10,0.030727349281055784,0.2412096,True,True,0.2602542584402855
107,16,1,4,2048,0.2185550138039883,4,16,256,DLMT,500,10,True,1,1,512,1,24,1,False,1,4,False,10,0.03019689610357329,0.2372709,True,True,0.2559867861960117
108,16,16,16,2048,0.21590841905467864,4,8,1,DLMT,500,10,True,1,2048,256,1,24,1,True,1,4,False,10,0.03050214983980638,0.2348135,True,True,0.2537185809453214
109,16,2048,64,2048,0.19110406880438371,4,1,256,DLMT,500,10,True,1,2048,256,1,24,1,False,1,4,False,10,0.01933111846841771,0.20308539999999997,True,True,0.21506673119561623
110,16,1,256,2048,0.19162955416662303,4,4,8,DLMT,500,10,True,1,2048,32,1,24,1,False,1,4,False,10,0.027986422816072797,0.20897539999999998,True,True,0.22632124583337693
111,16,1024,4,2048,0.23040975025066643,4,2,4,DLMT,500,10,True,1,1,512,1,24,1,False,1,4,False,10,0.02859534011338212,0.24813300000000002,True,True,0.26585624974933364
112,16,128,128,2048,0.19678295702279178,4,16,2,DLMT,500,10,True,1,1,2048,1,24,1,False,1,4,False,10,0.027398643248343513,0.2137645,True,True,0.23074604297720822
113,16,16,4,2048,0.22085918585837375,4,8,64,DLMT,500,10,True,1,1,1,1,24,1,False,1,4,False,10,0.02527902504053508,0.23652700000000002,True,True,0.25219481414162626
114,16,2048,16,2048,0.21427489962429846,4,16,4,DLMT,500,10,True,1,1,4,1,24,1,True,1,4,False,10,0.030470235144481567,0.2331602,True,True,0.25204550037570156
115,16,1,1024,2048,0.19311523928016727,4,8,8,DLMT,500,10,True,1,2048,2048,1,24,1,True,1,4,False,10,0.03229206378988497,0.2131297,True,True,0.23314416071983274
116,16,128,1,2048,0.19178848259939651,4,2,1,DLMT,500,10,True,1,1,8,1,24,1,True,1,4,False,10,0.023146873809653003,0.2061348,True,True,0.2204811174006035
117,16,256,1,2048,0.18796918059822568,4,8,128,DLMT,500,10,True,1,2048,2048,1,24,1,False,1,4,False,10,0.03396077461852129,0.2090179,True,True,0.23006661940177434
118,16,256,256,2048,0.19089978952128525,4,4,128,DLMT,500,10,True,1,1,1,1,24,1,True,1,4,False,10,0.02800233879607202,0.20825549999999998,True,True,0.2256112104787147
119,16,1,2048,2048,0.18782560285283031,4,4,64,DLMT,500,10,True,1,1,2048,1,24,1,False,1,4,False,10,0.025807882144027246,0.2038212,True,True,0.2198167971471697
120,16,1,2048,2048,0.19398940450860694,4,2,128,DLMT,500,10,True,1,2048,2048,1,24,1,True,1,4,False,10,0.019950136491763665,0.20635440000000002,True,True,0.2187193954913931
121,16,2048,2048,2048,0.19541456911234503,4,2,8,DLMT,500,10,True,1,2048,128,1,24,1,False,1,4,False,10,0.019009721397485017,0.20719669999999998,True,True,0.21897883088765493
122,16,1,2048,2048,0.1893510041505402,4,1,256,DLMT,500,10,True,1,2048,1,1,24,1,False,1,4,False,10,0.03548656362681515,0.2113454,True,True,0.23333979584945977
123,16,2048,2048,2048,0.18645161203821717,4,1,2048,DLMT,500,10,True,1,1,2048,1,24,1,False,1,4,False,10,0.03456366515576726,0.20787399999999998,True,True,0.22929638796178278
124,16,1,2048,2048,0.18899388424169347,4,8,1,DLMT,500,10,True,1,2048,256,1,24,1,False,1,4,False,10,0.0384720988641119,0.2128387,True,True,0.2366835157583065
125,16,2048,2048,2048,0.1954191736798106,4,1,1,DLMT,500,10,True,1,2048,16,1,24,1,True,1,4,False,10,0.02352652983676088,0.21000080000000004,True,True,0.2245824263201895
126,16,1,2048,2048,0.1981049721484852,4,16,8,DLMT,500,10,True,1,1,16,1,24,1,False,1,4,False,10,0.02632519946287207,0.2144212,True,True,0.23073742785151483
127,16,1,2048,2048,0.1886347552726982,4,16,2048,DLMT,500,10,True,1,2048,2048,1,24,1,True,1,4,False,10,0.02686621198848099,0.20528629999999998,True,True,0.22193784472730174
128,16,2048,2048,2048,0.1867939832165373,4,16,256,DLMT,500,10,True,1,1,512,1,24,1,False,1,4,False,10,0.03196365854982812,0.2066049,True,True,0.2264158167834627
129,16,2048,2048,2048,0.1922667488179506,4,2,2048,DLMT,500,10,True,1,2048,1,1,24,1,True,1,4,False,10,0.03225026039290225,0.21225529999999998,True,True,0.23224385118204935
130,16,1,2048,2048,0.1859629442218962,4,2,1,DLMT,500,10,True,1,1,2048,1,24,1,False,1,4,False,10,0.02755839412683547,0.20304350000000002,True,True,0.22012405577810384
131,16,1,2048,2048,0.19646676584180434,4,4,4,DLMT,500,10,True,1,1,8,1,24,1,False,1,4,False,10,0.03015066785661637,0.21515399999999998,True,True,0.23384123415819563
132,16,2048,2048,2048,0.19339654164369757,4,8,8,DLMT,500,10,True,1,2048,2048,1,24,1,False,1,4,False,10,0.030441770864389605,0.2122642,True,True,0.2311318583563024
133,16,1,2048,2048,0.18903827973045753,4,1,4,DLMT,500,10,True,1,1,512,1,24,1,True,1,4,False,10,0.07140363823986842,0.2332939,True,True,0.2775495202695425
134,16,2048,2048,2048,0.18882384838858507,4,16,1,DLMT,500,10,True,1,1,1,1,24,1,False,1,4,False,10,0.024325060424179836,0.20390040000000004,True,True,0.218976951611415
135,16,1,2048,2048,0.18630717039736694,4,8,2048,DLMT,500,10,True,1,1,1,1,24,1,True,1,4,False,10,0.0257309735822413,0.2022551,True,True,0.21820302960263305
136,16,2048,2048,2048,0.1861099343007154,4,8,256,DLMT,500,10,True,1,1,2048,1,24,1,True,1,4,False,10,0.034567985515502636,0.20753499999999997,True,True,0.22896006569928454
137,16,2048,2048,2048,0.19630782788975634,4,16,8,DLMT,500,10,True,1,2048,1,1,24,1,True,1,4,False,10,0.011103787141781857,0.2031899,True,True,0.21007197211024367
138,16,2048,2048,2048,0.18840227396049386,4,16,512,DLMT,500,10,True,1,2048,2048,1,24,1,False,1,4,False,10,0.023346147170143508,0.2028721,True,True,0.21734192603950614
