id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.5278765979119755,4,8,2,128,2048,8,RS,2048,False,301,False,False,False,16,8,False,1,21,16,1,4,1.8240210000000006,True,4,16,2048,12
