id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
47,512,8,128,4,2.4277487808897296,1024,False,256,RS,128,True,True,False,True,26,1,False,1,25,1,10,10,4,2.51058,0.133642921922562,True,True,4,32,256,2.5934112191102705,8
48,4,32,256,2048,2.3505225177643476,16,False,256,RS,2048,True,True,True,False,29,1,False,1,17,16,10,26,8,2.4098359999999994,0.09569854410595803,True,True,2,2,2048,2.4691494822356512,10
49,256,1,8,16,25.54395723073331,1,False,4,RS,2048,True,True,True,True,1,1,False,10,19,1,10,7,16,25.54563,0.0026989071862511095,True,False,16,2,64,25.54730276926669,13
50,1,32,32,1,5.829082735606712,16,False,64,RS,1,True,False,True,True,1,1,False,11,20,16,10,22,8,5.8292470000000005,0.000265030186959832,True,False,8,1,512,5.829411264393289,14
51,32,8,2,1,5.626653407945874,32,False,32,RS,32,False,True,False,True,18,3,True,1,19,2,10,1,2,5.630519,0.006236887765544621,True,False,2,32,4,5.634384592054126,21
52,1,256,32,64,27.6881132698051,128,False,512,RS,512,False,True,True,True,25,1,False,1,21,1,10,11,32,27.689280000000004,0.0018824452183263424,True,False,4,4,2048,27.690446730194907,20
53,4,16,4,256,5.7835372425163305,64,False,512,RS,128,False,False,True,False,14,12,False,1,15,8,10,1,8,5.787939,0.007101956702205363,True,False,2,4,512,5.792340757483669,29
54,512,1,16,128,2.994866107563185,512,False,4,RS,1,True,True,False,True,1,19,False,2,10,32,10,1,1,3.048967,0.08728836085641659,True,True,8,2,512,3.1030678924368154,22
55,8,32,4,16,5.068501713711682,2048,False,2048,RS,512,True,True,False,True,24,1,False,1,6,32,10,1,4,5.069736,0.0019914426931247984,True,False,32,4,256,5.0709702862883175,3
56,256,512,8,2,8.57880395681343,1,False,2048,RS,256,False,True,False,True,1,20,True,14,15,4,10,1,4,8.580029,0.0019765295343102504,True,False,16,1,1024,8.581254043186568,4
57,4,128,256,1,7.041896585814526,8,False,512,RS,1,False,True,False,True,16,1,True,1,27,1,10,27,32,7.048723,0.011013986607945317,True,False,2,4,2,7.0555494141854735,21
58,16,2,16,16,15.509353914685407,1024,False,8,RS,64,False,False,True,True,1,1,False,27,9,2,10,14,32,15.510320000000002,0.0015587174214718655,True,False,1,2,256,15.511286085314596,24
59,2,4,256,2,2.546624312661584,128,False,32,RS,1,True,False,True,False,1,1,True,29,20,2,10,9,1,2.5944860000000003,0.07722179889124575,True,True,8,8,256,2.6423476873384164,11
60,8,128,32,16,2.444949704058477,256,False,1024,RS,1024,False,False,True,False,1,1,False,18,6,32,10,19,2,2.5067720000000002,0.09974635600361549,True,True,16,1,64,2.5685942959415233,4
61,64,8,1,512,2.4488732401177926,128,False,1,RS,32,True,True,False,True,1,1,True,15,2,32,10,11,4,2.476323,0.044288447714951544,True,True,16,2,1,2.503772759882207,16
62,2,128,16,256,2.538084582342227,16,False,256,RS,512,True,True,False,False,7,1,True,1,2,4,10,14,8,2.5821750000000003,0.07113709429685751,True,True,2,4,1,2.6262654176577738,2
63,512,32,8,1,1.9629380792855398,2048,False,512,RS,128,True,False,False,True,1,1,False,3,30,1,10,7,4,2.1454960000000005,0.2945456339584751,True,True,32,4,32,2.3280539207144613,9
64,64,1,8,16,2.4978198565725833,128,False,32,RS,256,False,True,False,False,1,1,False,8,26,32,10,8,2,2.533447,0.057482137756002034,True,True,4,4,16,2.5690741434274162,17
65,64,64,1,64,inf,512,False,128,RS,16,True,True,False,False,22,1,False,1,3,1,1,12,16,inf,inf,False,True,16,4,256,inf,11
66,2,128,64,4,6.359673723717951,1,False,1024,RS,1,True,False,True,False,1,25,True,25,12,4,10,1,16,6.360968,0.0020882327456488137,True,False,1,1,64,6.362262276282048,9
67,1,1024,1,4,1.7078171792709436,2048,False,2048,RS,512,True,False,False,False,1,1,True,11,6,2,10,8,2,1.959589,0.4062178746301054,True,True,2,1,4,2.2113608207290567,27
68,8,1,128,8,20.628318444966123,1,False,2,RS,512,True,True,False,False,1,1,True,24,21,4,10,24,32,20.63425,0.009570188085925791,True,False,1,1,1024,20.64018155503388,3
69,4,128,8,64,5.9978343936326,32,False,256,RS,2048,True,False,False,False,13,24,True,1,8,16,10,1,1,5.998168,0.0005382527287436848,True,False,32,4,512,5.998501606367399,15
70,4,1,2,512,5.360549761637011,128,False,128,RS,128,True,True,False,False,1,6,True,23,30,4,10,1,1,5.360777,0.0003666346955759064,True,False,8,2,1024,5.361004238362988,19
71,2,512,16,16,2.403904233467891,2,False,2048,RS,512,True,True,True,True,1,1,True,4,29,2,10,20,2,2.461439,0.09282869905907336,True,True,1,1,32,2.518973766532109,28
72,1,32,64,8,8.241977326624959,64,False,1,RS,2048,False,True,False,True,29,17,True,1,17,1,10,1,16,8.249832000000001,0.012673017635906366,True,False,2,2,128,8.257686673375044,30
73,64,16,4,4,1.8455293417703384,2048,False,1,RS,128,True,True,True,False,14,1,False,1,19,8,10,15,8,2.049862,0.32967779278562276,True,True,2,32,1024,2.254194658229662,14
74,1,8,64,64,5.101570294334483,4,False,32,RS,64,False,False,False,False,10,1,True,1,4,32,10,20,2,5.101666,0.0001544150251755302,True,False,8,8,512,5.101761705665517,7
75,64,128,128,8,5.805811394626474,1,False,2048,RS,256,True,False,False,True,1,1,False,7,8,16,10,9,2,5.806036000000001,0.00036238653396621876,True,False,2,2,512,5.806260605373527,16
76,2,1024,2,8,2.5273721132794336,8,False,2048,RS,16,True,True,False,True,30,1,True,1,25,2,10,24,2,2.5689110000000004,0.06702036085399726,True,True,8,1,8,2.610449886720567,11
77,16,512,16,32,2.6074597702801565,128,False,2048,RS,1,False,True,True,True,1,1,True,18,27,2,10,19,1,2.645674,0.06165623751089578,True,True,2,2,128,2.6838882297198436,7
78,32,4,1,4,29.140072737793144,2048,False,512,RS,2,False,False,False,True,10,1,False,1,26,2,10,23,32,29.142169999999993,0.003383799639458407,True,False,1,2,256,29.144267262206842,10
79,64,1024,64,512,25.902617451374812,64,False,1,RS,64,False,False,True,True,1,23,False,3,7,1,10,1,16,25.909880000000005,0.011717661882816107,True,False,32,1,512,25.917142548625197,15
80,2,1,1,16,5.349030093343716,4,False,128,RS,256,False,False,False,False,1,2,False,13,30,32,10,1,2,5.3495159999999995,0.0007839795915711394,True,False,1,2,64,5.350001906656283,29
81,2,2,512,64,2.7070822093430325,4,False,4,RS,2048,True,True,False,False,1,1,True,18,19,16,10,21,8,2.74569,0.06229122313777442,True,True,4,4,256,2.784297790656968,3
82,16,4,4,256,25.48690808999847,16,False,2048,RS,2048,False,True,False,False,1,1,False,3,29,2,10,12,16,25.49022,0.005343556867854814,True,False,8,8,256,25.493531910001533,1
83,64,4,8,64,2.439698514776661,256,False,32,RS,512,False,True,True,False,30,26,True,1,15,2,10,1,2,2.47603,0.05861854860025108,True,True,1,1,128,2.512361485223339,26
84,2,4,4,32,2.5397641806742444,4,False,64,RS,4,True,True,False,True,1,19,False,20,3,32,10,1,1,2.607693,0.10959884443277668,True,True,8,16,32,2.6756218193257553,27
85,1,64,32,64,2.7461952004607078,2048,False,1024,RS,2048,True,True,True,True,1,9,False,25,18,8,10,1,16,2.838496,0.14892148973200614,True,True,2,16,1024,2.9307967995392925,16
86,8,16,32,16,2.657031084053373,256,False,16,RS,32,False,True,False,True,22,1,False,1,26,8,10,25,8,2.679867,0.036844302965316086,True,True,2,2,1,2.7027029159466274,11
87,32,1,2,2,2.7242696605092993,32,False,16,RS,8,False,True,True,True,21,28,False,1,20,8,10,1,8,2.7697599999999998,0.07339577944269003,True,True,4,32,2048,2.8152503394907002,14
88,4,64,8,32,2.5161664770624643,32,False,256,RS,64,True,False,False,False,1,1,False,27,14,4,10,7,4,2.5503460000000002,0.05514649385047067,True,True,1,16,256,2.584525522937536,2
89,8,4,2,4,7.2715660648038565,256,False,2048,RS,32,True,False,True,True,11,10,False,1,3,2,10,1,1,7.276044999999999,0.0072264780495066554,True,False,32,2,256,7.2805239351961415,22
90,1,8,128,16,7.283972700314587,8,False,1,RS,512,True,False,True,True,11,1,False,1,11,32,10,16,1,7.2845320000000005,0.000902394592182362,True,False,32,2,32,7.285091299685414,10
91,2048,4,2048,4,2.883534107385927,2048,False,1024,RS,1,False,False,False,False,29,13,False,1,13,8,10,1,16,2.9684340000000002,0.13698059550169867,True,True,1,4,1,3.0533338926140736,6
92,256,2048,512,4,5.236977581605176,256,False,1,RS,1,False,False,False,True,27,1,False,1,4,32,10,10,2,5.237974,0.001607657923813345,True,False,4,16,1,5.238970418394825,28
93,4,1,16,8,7.210295837384023,64,False,64,RS,128,True,True,False,True,1,1,True,18,9,1,10,22,1,7.210400999999999,0.00016967321532864918,True,False,1,1,32,7.210506162615975,14
94,32,1,4,1,2.258678258801502,256,False,16,RS,2048,False,True,True,False,8,1,False,1,10,32,10,8,4,2.3029789999999997,0.07147643799882587,True,True,2,1,1024,2.347279741198497,14
95,16,2,8,512,9.674262131874134,2048,False,4,RS,128,False,False,False,True,1,1,False,27,18,2,10,19,8,9.674472,0.00033860891896107115,True,False,4,4,1024,9.674681868125866,16
96,8,4,16,4,2.591015815842607,512,False,1,RS,32,False,True,True,True,13,1,True,1,1,32,10,25,1,2.619342,0.045702502732345024,True,True,4,32,512,2.6476681841573932,29
97,2,8,1,1,5.966706791386853,32,False,8,RS,16,True,False,False,False,1,26,False,15,17,2,10,1,1,5.968757,0.003307881648427057,True,False,2,8,256,5.970807208613147,9
98,128,256,128,16,4.843609251053806,128,False,256,RS,512,True,True,False,True,14,19,True,1,5,8,10,1,4,4.844634,0.001653367472765685,True,False,8,2,1024,4.845658748946194,6
99,2,1024,8,1,6.129664548809732,128,False,1,RS,2048,True,True,False,True,1,1,True,11,18,1,10,15,2,6.130527000000001,0.0013915103305400713,True,False,8,16,64,6.13138945119027,5
100,8,16,32,1,2.5361752752804216,1,False,32,RS,1,True,False,True,False,19,6,True,1,18,4,10,1,4,2.5668800000000003,0.04954012716980042,True,True,1,16,1,2.597584724719579,4
101,64,8,1,16,21.04508189025429,512,False,32,RS,512,True,True,True,True,1,1,True,1,9,4,10,27,32,21.04686,0.002868867372326422,True,False,8,8,1024,21.048638109745706,16
102,2,256,2,16,2.5908557117351974,64,False,1,RS,128,True,True,True,True,24,20,True,1,28,2,10,1,32,2.625123,0.05528809764316363,True,True,1,8,256,2.6593902882648024,9
103,32,256,16,2048,5.4512028136801645,32,False,1,RS,1,False,False,True,False,1,1,True,28,26,1,10,20,8,5.4547159999999995,0.0056683034498869736,True,False,16,8,1,5.4582291863198344,14
104,4,8,8,4,7.32303012958258,8,False,1024,RS,8,False,False,False,False,1,27,False,11,26,16,10,1,4,7.328289,0.008484854094208027,True,False,1,4,4,7.333547870417419,23
105,4,32,1,512,2.556551343105837,128,False,128,RS,256,False,False,False,False,1,1,False,9,9,1,10,25,16,2.603625,0.07595036171737436,True,True,8,4,512,2.6506986568941633,16
106,1024,128,256,8,1.8023147320764252,2048,False,2048,RS,1,False,True,True,False,1,27,False,5,13,1,10,1,2,2.027857,0.36389815369276063,True,True,16,4,512,2.253399267923575,3
107,16,1,4,1,6.271619088410058,64,False,512,RS,4,True,True,True,False,1,28,False,7,6,4,10,1,32,6.271753,0.0002160578626201991,True,False,1,16,256,6.2718869115899425,6
108,1024,16,1024,128,8.725732614020433,1,False,64,RS,2048,False,True,False,False,1,22,True,26,8,1,10,1,32,8.726249,0.0008331560478082718,True,False,8,16,2048,8.726765385979565,8
109,2048,1,1,256,3.08818584618954,2048,False,256,RS,32,True,True,False,False,2,1,False,1,2,4,10,22,32,3.194102,0.17088900086313338,True,True,1,4,1024,3.30001815381046,29
110,2,512,16,256,5.357074247139642,8,False,1024,RS,1,False,True,True,False,13,1,True,1,2,8,10,6,8,5.359436,0.0038105385446155597,True,False,16,4,512,5.361797752860357,2
111,256,2048,64,8,2.5518614283828356,1,False,2048,RS,1024,True,True,False,False,18,26,True,1,7,32,10,1,4,2.587399,0.05733761931751256,True,True,2,32,32,2.6229365716171644,16
112,32,1024,2,256,22.772733776403808,256,False,1,RS,2,True,False,True,True,4,29,False,1,17,8,10,1,16,22.77299,0.0004134005321716891,True,False,2,32,1024,22.773246223596193,13
113,128,256,16,2,2.4599802810197646,128,False,1024,RS,128,True,False,False,False,11,1,False,1,9,1,10,13,2,2.5442080000000002,0.13589608594805075,True,True,2,16,4,2.628435718980236,23
114,128,2,128,512,2.941106894698563,512,False,128,RS,1024,True,True,False,True,1,23,False,18,12,32,10,1,1,2.981839,0.06571867017065995,True,True,1,8,512,3.022571105301437,29
115,2,16,16,16,2.71486214311972,32,False,1,RS,512,False,True,False,False,24,1,False,1,15,4,10,7,8,2.762087,0.07619431331142755,True,True,8,16,64,2.80931185688028,7
116,8,16,512,8,4.6991527210251265,1024,False,1024,RS,1,False,True,True,True,21,18,True,1,9,4,10,1,2,4.699918,0.0012347291200906715,True,False,1,2,2048,4.700683278974874,21
117,64,16,8,4,26.359892159304593,128,False,1,RS,128,True,False,True,True,28,29,False,1,3,1,10,1,16,26.36116,0.002045580602176365,True,False,1,16,2048,26.36242784069541,1
118,256,16,16,8,2.5696213879845047,512,False,256,RS,128,True,True,True,False,1,1,True,7,15,16,10,20,1,2.640015,0.1135756312111009,True,True,4,16,128,2.7104086120154953,16
119,512,512,2,4,28.18206697020442,1024,False,1024,RS,128,False,True,False,True,1,1,False,16,9,2,10,8,32,28.182329999999997,0.00042438190347901853,True,False,2,16,64,28.182593029795573,30
120,1024,1,32,4,2.7909885990682572,1,False,2,RS,1024,False,True,True,False,1,1,True,29,15,1,10,30,1,2.926039,0.21789526197005754,True,True,2,32,1,3.0610894009317424,23
121,2,16,2,1024,2.5709415763307417,128,False,256,RS,4,False,False,True,False,1,1,True,12,29,8,10,13,4,2.599541,0.046143357365930796,True,True,32,2,1,2.628140423669258,3
122,32,16,1,128,5.574445444344863,1024,False,1024,RS,4,True,False,False,True,3,24,False,1,26,8,10,1,8,5.574595,0.00024129857024022787,True,False,16,1,256,5.574744555655138,9
123,1,4,2048,4,2.3593126771505544,4,False,64,RS,1,False,False,False,False,16,11,False,1,25,8,10,1,16,2.40242,0.0695509331353649,True,True,16,1,4,2.445527322849446,19
124,256,2,128,4,2.4757538966286634,256,False,1024,RS,1,False,False,True,False,1,1,False,25,17,4,10,7,4,2.515212,0.06366314880682543,True,True,1,4,256,2.5546701033713366,2
125,2,2,64,1,2.2238257742291347,2048,False,2048,RS,64,True,False,True,False,1,17,False,15,20,4,10,1,8,2.385875,0.26145615457472027,True,True,8,16,64,2.547924225770865,3
126,2,1,4,2,8.706122551288711,1,False,8,RS,4,True,True,False,False,1,29,True,5,3,1,10,1,4,8.710353,0.006825560856076066,True,False,2,16,4,8.714583448711288,28
127,8,256,64,16,2.6250390221020985,512,False,256,RS,64,True,False,True,True,1,1,True,11,4,1,10,1,1,2.652637,0.04452758808873439,True,True,2,32,512,2.6802349778979013,20
128,16,64,16,512,7.983806073235478,1,False,2048,RS,1,True,False,False,True,23,8,False,1,8,1,10,1,8,7.984045,0.0003854931906015814,True,False,1,2,2048,7.9842839267645225,2
129,4,8,1,4,6.331102343759875,1,False,128,RS,2048,True,False,True,False,6,28,False,1,28,16,10,1,8,6.332142,0.0016774194466500515,True,False,16,4,4,6.333181656240125,28
130,4,8,2,128,1.634650776986082,2048,False,8,RS,2048,False,False,False,False,16,8,False,1,21,16,10,1,4,1.8240210000000001,0.30553685193279057,True,True,4,16,2048,2.013391223013918,12
131,4,16,32,2,5.286892933193427,16,False,512,RS,256,False,False,False,False,5,23,True,1,4,32,10,1,4,5.287108999999999,0.0003486100973867707,True,False,32,2,4,5.287325066806571,14
132,128,512,16,1,2.64693815863893,1,False,1024,RS,1,True,True,True,True,22,1,False,1,29,16,10,24,8,2.6830290000000003,0.05823028498127066,True,True,8,2,512,2.7191198413610707,18
133,1024,2,256,4,2.511221219039565,1024,False,64,RS,512,True,True,False,False,1,1,False,27,10,4,10,19,8,2.592755,0.13154958770364888,True,True,2,8,4,2.6742887809604348,25
134,128,2,2048,2,7.893380040496281,1024,False,4,RS,2048,False,True,False,False,1,3,True,29,13,32,10,1,4,7.8936399999999995,0.0004194281821718148,True,False,16,4,1024,7.8938999595037185,4
135,1,1,16,2,7.553263738959176,4,False,8,RS,32,True,False,False,False,6,1,False,1,2,2,10,17,1,7.556483,0.005194073642142594,True,False,2,32,32,7.559702261040824,26
136,64,8,8,16,6.003647028461643,256,False,16,RS,2048,False,True,True,False,1,1,True,22,13,4,10,12,1,6.004071999999999,0.0006856646410600812,True,False,16,2,1,6.004496971538355,2
137,16,16,256,128,2.5666368511537114,32,False,1024,RS,512,True,False,False,False,1,10,True,7,18,32,10,1,1,2.605584,0.06283875606661861,True,True,2,2,512,2.6445311488462884,21
138,128,4,1024,1,7.009775574205932,2048,False,1,RS,2048,True,True,True,False,1,1,True,1,28,32,10,17,2,7.010426,0.0010494207926280048,True,False,1,32,256,7.011076425794068,19
139,32,2,16,4,2.85855452655477,1024,False,2,RS,1,False,False,True,False,1,1,False,16,15,16,10,18,1,2.89996,0.06680510699040909,True,True,16,1,4,2.9413654734452304,22
140,32,128,2048,256,1.7076300380610268,2048,False,2048,RS,2048,True,False,False,False,1,30,False,9,28,16,10,1,4,2.019325,0.5029000648488724,True,True,1,32,1024,2.331019961938973,22
141,1,512,1,2,9.322914866078742,4,False,1024,RS,2,False,False,False,True,4,1,True,1,2,32,10,8,1,9.324767,0.002988300687681936,True,False,8,8,32,9.326619133921257,18
142,1,128,512,8,2.4327104201587315,256,False,256,RS,1,True,True,True,True,5,1,True,1,14,32,10,26,2,2.505222,0.11699283805430147,True,True,32,2,256,2.577733579841268,12
143,1,8,32,2,2.4234955719897884,512,False,8,RS,1,True,False,True,False,1,24,True,29,29,16,10,1,4,2.4728090000000003,0.07956409044914665,True,True,16,4,128,2.522122428010212,10
144,64,2,1,32,2.5725733602152885,128,False,1,RS,256,True,False,False,False,1,10,False,27,13,1,10,1,4,2.599969,0.0442011283679501,True,True,1,16,512,2.627364639784712,30
145,16,1024,4,4,16.37667025909513,32,False,2048,RS,2048,True,False,False,True,1,1,True,4,22,1,10,28,16,16.37761,0.0015162123861784064,True,False,16,4,256,16.378549740904873,9
146,1,1,4,1,22.749224695491886,512,False,1,RS,256,False,False,True,True,14,13,False,1,4,8,10,1,16,22.7494,0.0002828427124752159,True,False,2,1,1,22.749575304508117,30
147,128,8,4,128,7.290408115461662,1024,False,256,RS,2048,False,False,True,False,1,6,False,20,9,2,10,1,4,7.2906509999999995,0.0003918788077964959,True,False,4,1,2048,7.290893884538337,4
