id,RT1_J,T1_Ja,RT1_I,RT1_T,mean_confidence_interval_inf,T1_I,T1_J,technique,T1_T,SCR,T1_Ia,U1_T,T1_Ta,U1_J,U1_I,VEC,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
172,1,2048,2,8,2.7228222441852563,16,128,RS,32,False,512,15,1024,1,5,True,False,10,3.1874754901057294e-05,2.722842,True,False,2.7228617558147437
173,4,64,4,1,1.1726765868830065,2,1,RS,512,False,2,30,2048,2,1,False,False,10,0.005455695739316871,1.1760580000000003,True,True,1.179439413116994
174,1,2048,1,1,0.48499304166423834,1024,128,RS,128,True,1,28,1024,5,1,False,False,10,0.003017381938038337,0.4868632,True,True,0.48873335833576165
175,8,64,1,2,6.2857262851817985,2,4,RS,8,True,1024,8,64,1,20,False,False,10,0.00025768973592287154,6.285886,True,False,6.286045714818201
176,32,512,2,1,0.9893331596657782,256,8,RS,1024,True,2048,29,2048,1,9,False,False,10,0.0032027367609592664,0.9913181999999999,True,True,0.9933032403342217
177,32,32,2,1,0.7484601133823824,512,1,RS,128,True,1,22,256,4,1,False,False,10,5.580331531368363e-05,0.7484947,True,False,0.7485292866176175
178,4,1024,4,1,0.48853528003255386,8,1024,RS,256,True,1024,14,1024,1,5,False,False,10,0.0029982814811154745,0.4903936,True,True,0.4922519199674461
179,2,512,8,1,1.2752483167234274,64,1,RS,1,True,64,1,1024,20,1,False,False,10,0.014475242312306874,1.28422,True,True,1.2931916832765724
180,2,64,2,16,1.0758119481071349,32,8,RS,2048,True,32,19,2048,1,22,True,False,10,0.0037319626203915633,1.0781249999999998,True,True,1.0804380518928647
181,4,32,2,4,1.4113088941166272,256,8,RS,4,True,2048,1,256,29,21,False,False,10,0.00013247263868435203,1.411391,True,False,1.411473105883373
182,1,1,2,1,inf,2,1024,RS,64,False,2048,28,512,5,1,False,False,1,inf,inf,False,False,inf
183,4,8,8,1,0.5474023973870199,4,2,RS,2,False,16,1,32,4,29,False,False,10,0.008556381281827034,0.5527056,True,True,0.5580088026129801
184,16,1024,4,1,0.5568305000348639,512,512,RS,1,True,2048,4,1024,1,13,True,False,10,0.003590219103341745,0.5590557,True,True,0.5612808999651362
