id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,4,256,16,64,32,0.05332105,301,RS,54.32987534941642,1,9,8,1,12,True,False,1,True,8
