id,T2_J,T2_I,T4_I,T4_J,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T4_Ia,VEC4,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,runs,U2_I,RT2_J,cost_mean,cost_std,correct_result,OMP,RT4_J,RT4_I,T4_Ja,mean_confidence_interval_sup,U3_I
19,128,1024,4,512,5.5060782908283254,512,False,1,RS,32,False,False,False,False,1,25,True,30,10,2,10,1,8,5.509155999999999,0.004965688673285916,True,False,8,8,2048,5.512233709171673,21
20,8,16,2048,512,2.308702566798372,8,False,32,RS,1,True,False,False,False,27,18,True,1,24,32,10,1,4,2.3721419999999998,0.10235550447337939,True,True,8,4,1,2.4355814332016275,30
21,8,16,32,4,2.7495853365636695,1,False,32,RS,128,True,True,True,False,29,19,True,1,5,16,10,1,8,2.800177,0.08162644229047346,True,True,16,4,8,2.8507686634363307,24
22,2,128,16,1,2.5390358765106886,32,False,2048,RS,16,False,True,True,False,6,1,True,1,17,2,10,14,2,2.566033,0.04355814758457941,True,True,2,4,16,2.5930301234893114,2
23,512,32,128,8,4.978394821307894,1024,False,1,RS,2048,True,True,False,True,1,6,True,7,5,1,10,1,4,4.979914000000001,0.0024510985292313728,True,False,32,1,512,4.981433178692107,19
24,1,1,4,32,6.096318151312896,256,False,128,RS,64,False,False,False,False,19,1,False,1,2,8,10,19,8,6.096642,0.0005225093300601545,True,False,32,1,128,6.096965848687105,13
25,16,16,8,16,2.027340423725721,2048,False,16,RS,16,True,False,True,False,10,1,False,1,7,2,10,10,32,2.254486,0.3664849900937281,True,True,2,2,128,2.481631576274279,30
26,2,64,2,2048,2.5821714062809304,128,False,256,RS,32,True,True,True,True,1,21,False,21,26,2,10,1,16,2.6167659999999997,0.055816184247940076,True,True,8,16,2048,2.651360593719069,30
27,8,2,8,512,7.065623520970862,16,False,256,RS,512,False,True,True,False,1,26,True,8,3,2,10,1,8,7.066226,0.0009720617264349884,True,False,2,1,2048,7.066828479029138,17
28,2,64,32,64,2.588566232433486,4,False,128,RS,128,True,True,True,False,23,1,True,1,9,2,10,25,2,2.6224229999999995,0.05462574851661075,True,True,2,32,1,2.656279767566513,28
29,1,4,1,8,8.54488078714505,32,False,2048,RS,4,True,True,True,True,1,1,True,21,6,8,10,11,16,8.545077,0.0003165770048502432,True,False,4,4,128,8.545273212854948,20
30,4,2,8,8,4.744694144220971,1,False,256,RS,1024,True,True,True,True,1,10,True,13,18,1,10,1,4,4.74559,0.00144540651721247,True,False,8,2,1,4.746485855779029,14
31,4,2,1,64,10.70632143677885,64,False,32,RS,1024,True,False,True,True,1,1,True,29,17,8,10,4,8,10.706600000000002,0.00044944410108498334,True,False,8,16,64,10.706878563221153,22
32,32,128,16,4,4.466398177587147,1,False,128,RS,512,True,False,True,True,19,1,True,1,11,4,10,12,4,4.468966,0.004143018706209117,True,False,2,8,1,4.471533822412853,11
33,4,2,2048,4,15.096061982277048,256,False,1024,RS,2048,False,True,True,False,1,25,True,7,4,8,10,1,1,15.096489999999998,0.0006905794668248804,True,False,32,4,512,15.096918017722947,18
34,1,16,1,1,2.9881573170026483,512,False,1024,RS,1,True,False,True,False,1,20,False,9,4,4,10,1,1,3.041342,0.08581011499817487,True,True,8,8,2,3.094526682997352,12
35,2,1024,64,256,5.824501967100859,512,False,1,RS,64,True,True,False,False,22,9,False,1,15,2,10,1,4,5.82665,0.0034657149334588627,True,False,16,1,1024,5.828798032899141,21
36,4,1,512,4,2.625467905649993,64,False,2048,RS,512,False,False,True,True,10,22,False,1,26,8,10,1,8,2.646617,0.034122723235404266,True,True,1,16,32,2.667766094350007,2
37,1,16,1,1024,2.50273334478838,4,False,1,RS,128,False,True,False,True,30,2,False,1,28,16,10,1,8,2.554617,0.08371098912926545,True,True,4,4,1024,2.6065006552116197,21
38,4,2,64,1,7.314949937225894,512,False,16,RS,128,False,False,False,False,16,14,False,1,3,1,10,1,16,7.317049,0.003386704740599582,True,False,1,32,32,7.319148062774106,17
39,4,16,4,32,6.444990922497608,128,False,1024,RS,1,False,False,True,False,28,11,True,1,24,8,10,1,1,6.445142,0.00024375397432661845,True,False,2,32,2048,6.4452930775023916,18
40,2,8,1,128,5.4245002503237005,512,False,32,RS,256,False,False,True,False,8,1,True,1,25,8,10,15,2,5.424626,0.00020288913228665205,True,False,32,1,128,5.424751749676299,30
41,1,16,1024,1,5.54119100774233,4,False,1024,RS,1024,False,False,False,True,1,10,False,25,25,1,10,1,8,5.542667,0.002381419954564904,True,False,16,8,2048,5.54414299225767,11
42,32,32,1,4,8.263894282146067,2048,False,2048,RS,1024,False,False,False,True,1,1,False,12,9,32,10,24,1,8.264599,0.0011370175900134074,True,False,4,32,512,8.265303717853934,24
43,16,4,1,2,2.469922826380123,256,False,8,RS,512,True,False,True,True,3,13,True,1,22,1,10,1,8,2.5103840000000006,0.06528153907499426,True,True,1,4,256,2.5508451736198783,10
44,8,128,64,2,2.2362069640899747,256,False,128,RS,2048,True,True,False,True,1,1,False,15,30,32,10,29,2,2.3192809999999997,0.13403469143844815,True,True,16,8,1,2.4023550359100247,4
45,16,8,256,64,6.6060097886333535,2048,False,512,RS,512,True,True,True,False,15,5,False,1,29,1,10,1,1,6.606183,0.00027946556138455197,True,False,1,8,256,6.606356211366646,5
46,32,4,2048,1,8.448812760001278,1024,False,16,RS,1,True,False,True,True,14,10,False,1,6,2,10,1,1,8.449113,0.000484418207750545,True,False,16,4,16,8.449413239998723,19
47,1,64,1,2,2.6420644847530315,4,False,256,RS,128,False,True,False,False,1,8,True,15,3,8,10,1,2,2.664274,0.03583364513972866,True,True,32,1,1,2.686483515246968,20
48,4,1,256,1,5.516743694766657,4,False,256,RS,256,False,True,True,False,1,1,False,4,8,16,10,19,1,5.5192570000000005,0.004055058692546661,True,False,1,4,8,5.5217703052333444,8
49,2,16,1,16,2.6181531967402667,128,False,1024,RS,256,False,True,False,True,10,28,False,1,3,2,10,1,1,2.6410169999999997,0.036889297377423705,True,True,1,4,512,2.6638808032597328,15
50,128,512,32,64,2.8946943985563633,128,False,1024,RS,512,False,True,True,True,21,1,False,1,1,8,10,18,16,2.9470199999999998,0.08442404136263557,True,True,4,1,2048,2.999345601443636,25
51,128,8,16,1,25.558049235356403,1,False,32,RS,128,False,True,True,False,1,14,False,13,5,2,10,1,16,25.558289999999996,0.00038845849199094527,True,False,4,4,512,25.55853076464359,6
52,512,8,128,16,2.027003425029029,2048,False,8,RS,1024,True,False,False,False,1,1,False,8,18,2,10,28,2,2.1800050000000004,0.24685834347860314,True,True,2,1,1,2.333006574970972,18
53,8,4,16,16,2.397498912603063,1024,False,4,RS,128,False,False,True,False,15,11,False,1,1,4,10,1,4,2.4686269999999997,0.11476066068562,True,True,32,4,16,2.5397550873969363,12
54,64,16,4,128,2.5326487327744305,1024,False,256,RS,128,True,False,False,False,29,4,False,1,18,8,10,1,8,2.610448,0.12552418649806102,True,True,16,8,512,2.6882472672255693,27
55,32,256,256,256,2.789529944047784,1,False,512,RS,512,False,False,True,False,1,1,True,8,14,1,10,8,32,2.855562,0.10653853695259755,True,True,16,1,2048,2.921594055952216,4
56,4,4,8,8,2.5643543480635524,8,False,8,RS,16,True,False,True,True,1,26,False,22,29,4,10,1,8,2.619195,0.08848191592071232,True,True,1,32,32,2.6740356519364474,20
57,512,64,8,32,6.7413289997285055,1024,False,256,RS,16,True,True,False,True,1,1,False,24,13,1,10,3,4,6.741728999999999,0.000645375084737538,True,False,16,1,1024,6.742129000271493,12
58,4,4,2,4,10.309350122140145,2048,False,2048,RS,256,True,False,True,False,1,1,False,30,14,2,10,22,16,10.30962,0.0004354308211414928,True,False,4,16,256,10.309889877859856,23
59,2,1,64,2,5.343445536703464,2048,False,1,RS,1024,False,True,False,False,15,1,True,1,15,16,10,16,2,5.343818000000001,0.0006009459210277757,True,False,8,4,512,5.344190463296537,29
60,1,1,4,32,2.6044497111955107,8,False,8,RS,1,False,True,True,True,1,11,True,22,18,2,10,1,32,2.6474529999999996,0.06938308079784293,True,True,8,2,2048,2.6904562888044885,20
61,256,32,8,8,5.826220026331021,1024,False,1,RS,128,False,True,False,True,1,24,False,16,13,4,10,1,8,5.826358000000001,0.00022261176967990255,True,False,8,8,256,5.8264959736689805,10
62,32,4,64,2,2.7942712725187557,32,False,4,RS,128,True,True,False,False,4,1,True,1,29,4,10,7,16,2.8329310000000003,0.06237501991182048,True,True,16,4,1024,2.871590727481245,8
63,512,4,8,32,5.016859825363121,2048,False,64,RS,2048,True,False,True,False,17,16,True,1,12,1,10,1,8,5.017762,0.00145560159384352,True,False,4,16,512,5.018664174636879,1
64,1,4,2,32,2.509907001011811,4,False,8,RS,512,False,True,False,True,20,29,False,1,12,2,10,1,1,2.5514170000000003,0.06697375232880419,True,True,2,16,256,2.5929269989881893,27
65,8,1,1,16,5.93140717404769,64,False,32,RS,8,False,False,True,False,1,1,False,9,9,16,10,30,1,5.934357,0.004759357204497284,True,False,16,2,512,5.9373068259523105,19
66,8,2,2,4,21.371501165995603,2048,False,1,RS,1024,False,False,False,False,1,1,True,12,24,32,10,17,1,21.371760000000002,0.0004176122603563335,True,False,2,32,32,21.3720188340044,6
67,4,64,2,1,2.47581308002932,4,False,1024,RS,1024,False,True,False,False,17,14,True,1,14,4,10,1,2,2.5085640000000002,0.052841533512947965,True,True,8,8,8,2.5413149199706804,22
68,512,2,4,2,2.6790207259124097,512,False,2,RS,32,True,True,False,True,1,1,True,23,9,2,10,5,32,2.731051,0.08394754939246292,True,True,1,2,16,2.78308127408759,12
69,16,8,8,1024,2.4836486289396946,64,False,512,RS,8,False,True,False,True,22,1,True,1,25,1,10,9,2,2.5231839999999996,0.0637878153254993,True,True,2,8,1024,2.5627193710603047,1
70,256,32,2,128,2.5909478439478337,512,False,2048,RS,128,True,False,False,False,1,1,False,6,11,8,10,30,8,2.652212,0.09884583266885857,True,True,2,32,1024,2.7134761560521663,1
71,32,2,64,256,2.3941089801875868,128,False,32,RS,128,False,False,False,False,1,1,True,6,15,8,10,26,4,2.475778,0.13176778701943812,True,True,8,8,2048,2.5574470198124133,27
72,1,32,8,8,1.8963593621474983,2048,False,512,RS,32,True,True,True,False,1,30,True,26,22,1,10,1,8,2.1643049999999997,0.4323133034096915,True,True,2,2,512,2.4322506378525013,30
73,8,4,256,32,6.14015575346061,8,False,64,RS,1,False,True,True,True,19,1,False,1,30,1,10,27,2,6.143589,0.005539325680983163,True,False,16,4,1,6.1470222465393904,14
74,128,1,2,1,8.809478453090628,512,False,8,RS,4,False,False,True,False,1,11,False,5,29,1,10,1,8,8.810252,0.0012480689083540354,True,False,2,2,64,8.811025546909372,12
75,16,2,4,1,2.3590762878919356,64,False,256,RS,256,True,False,True,False,13,1,False,1,20,32,10,13,4,2.46548,0.17167564527328855,True,True,1,4,4,2.571883712108064,19
76,2048,16,16,1,25.745240554076382,1,False,32,RS,16,True,False,True,False,1,1,False,4,10,2,10,9,32,25.74576,0.0008380930735906907,True,False,16,2,128,25.74627944592362,16
77,512,4,8,16,1.889231630627275,2048,False,8,RS,512,True,False,False,False,1,1,True,4,19,2,10,9,8,2.095694,0.33311394672694206,True,True,16,2,2048,2.302156369372725,7
78,16,128,32,2,7.311751718977215,2048,False,128,RS,1024,True,False,False,False,1,1,False,4,25,16,10,14,2,7.312177000000001,0.0006861639745717479,True,False,2,1,2,7.312602281022787,17
79,1024,2,16,1024,2.6252878041810455,1024,False,2,RS,1,True,True,True,False,4,1,False,1,4,4,10,21,8,2.7063249999999996,0.13074837905304987,True,True,8,1,1,2.787362195818954,28
80,512,2,8,16,10.477149002142122,1,False,128,RS,512,True,False,False,True,1,28,False,27,24,8,10,1,8,10.4774,0.00040496913462604586,True,False,2,1,1024,10.477650997857877,11
81,2,2048,2,32,2.592348939181645,256,False,1,RS,16,False,False,True,True,3,1,True,1,8,32,10,25,4,2.6234469999999996,0.05017475003425531,True,True,16,2,256,2.654545060818354,5
82,4,32,32,4,7.355752279997541,1,False,128,RS,64,False,True,True,False,11,13,False,1,23,32,10,1,1,7.357272999999999,0.002453585335789243,True,False,8,2,64,7.358793720002457,28
83,1,4,128,16,2.6782691958958424,256,False,16,RS,512,False,True,False,True,9,1,False,1,8,8,10,10,8,2.7238700000000002,0.07357400709489731,True,True,4,4,32,2.769470804104158,19
84,4,2,4,2,2.6860250095414333,2048,False,512,RS,128,True,False,False,True,4,1,True,1,26,8,10,5,8,2.7621469999999997,0.12281800674575373,True,True,8,1,1024,2.838268990458566,24
85,8,16,2,2048,5.908044744883734,1,False,1024,RS,64,False,True,True,False,30,8,True,1,26,2,10,1,1,5.908344,0.0004828291623339163,True,False,2,4,2048,5.9086432551162655,7
86,4,512,4,1,2.550982155179698,128,False,2048,RS,32,True,False,True,False,12,26,False,1,29,2,10,1,4,2.573564,0.03643437530684448,True,True,16,1,2,2.5961458448203025,15
87,1024,4,8,1,2.5657255041603344,1,False,64,RS,8,True,True,False,True,1,1,False,19,2,1,10,23,1,2.61219,0.07496751896654978,True,True,8,2,1024,2.6586544958396656,29
88,16,32,32,2,2.1344180305898437,16,False,2048,RS,1024,True,True,True,True,5,30,True,1,21,2,10,1,4,2.330286,0.3160205538948377,True,True,2,4,128,2.5261539694101565,10
89,1,8,1,32,2.5921163046536013,128,False,64,RS,256,False,False,True,False,1,18,True,10,7,2,10,1,8,2.6404439999999996,0.07797367327502285,True,True,2,8,32,2.688771695346398,11
90,256,1,1,1,2.2801528543577763,1,False,16,RS,2048,True,False,False,False,11,23,False,1,25,8,10,1,2,2.3651550000000006,0.13714557428149116,True,True,8,4,128,2.450157145642225,23
91,32,64,8,2,2.6004941734633453,128,False,2048,RS,32,False,False,True,True,1,1,True,17,9,4,10,22,2,2.6218470000000003,0.034451432205352524,True,True,8,2,32,2.643199826536655,21
92,16,256,16,1,2.741020363090897,16,False,512,RS,16,True,False,False,True,1,1,True,28,22,1,10,3,16,2.7826910000000002,0.06723293143244609,True,True,2,4,2,2.8243616369091034,26
93,8,32,32,16,2.837751636797358,32,False,512,RS,2048,False,False,False,True,30,1,False,1,7,1,10,12,8,2.921403,0.13496617243220618,True,True,8,1,64,3.0050543632026425,24
94,16,16,64,8,8.373970375687675,32,False,512,RS,512,True,False,True,False,1,1,False,2,11,2,10,4,4,8.374322000000001,0.0005673235408476227,True,False,4,32,8,8.374673624312328,4
95,2048,256,8,2,1.7436285352383472,1,False,1,RS,1,False,True,True,False,12,8,True,1,30,2,10,1,8,1.9670129999999997,0.36041667505957603,True,True,4,2,1,2.190397464761652,8
96,512,4,16,8,2.6626207311953944,1024,False,4,RS,16,False,True,False,False,1,1,False,10,6,32,10,22,1,2.749171,0.1396433728789161,True,True,2,16,64,2.8357212688046056,6
97,4,4,32,16,2.407363461468935,256,False,16,RS,2048,False,False,True,True,1,1,False,13,14,16,10,20,8,2.468789,0.09910621306961531,True,True,4,8,2048,2.530214538531065,4
98,2,4,128,128,7.238976286062138,8,False,256,RS,1,False,False,False,True,1,26,True,20,8,16,10,1,4,7.242908,0.006343571233934456,True,False,2,32,1,7.246839713937862,20
99,128,2,2,32,6.8293431638654205,1,False,1,RS,1024,True,True,True,False,15,1,True,1,24,16,10,13,4,6.8296220000000005,0.0004498844296038873,True,False,4,1,32,6.8299008361345805,6
100,16,64,2,64,6.189140580310674,2048,False,128,RS,128,False,True,False,False,17,27,True,1,16,4,10,1,1,6.1893199999999995,0.0002894822965226489,True,False,8,4,1024,6.189499419689325,3
101,2,2048,64,2,2.5724805906989596,16,False,2048,RS,1,False,False,True,False,7,1,False,1,16,16,10,21,8,2.613719,0.06653555958282763,True,True,16,2,8,2.6549574093010406,19
102,32,1,4,64,1.9500814335885883,2048,False,8,RS,2048,True,True,False,True,1,15,True,6,9,1,10,1,32,2.072793,0.1979873345469351,True,True,1,32,256,2.1955045664114117,3
103,8,8,1024,64,2.232726544568719,256,False,512,RS,2048,True,True,True,False,14,1,True,1,13,8,10,24,2,2.326329,0.15102162901054939,True,True,2,2,2048,2.4199314554312807,12
104,2,8,1,128,2.6791789142038978,128,False,64,RS,32,False,True,True,False,16,18,False,1,21,4,10,1,1,2.724573,0.07324048020732787,True,True,8,16,256,2.769967085796102,1
105,32,512,1,256,8.138804582558587,128,False,512,RS,2048,False,False,False,False,1,20,True,4,8,1,10,1,16,8.139051,0.0003975789229826119,True,False,2,16,512,8.139297417441414,4
106,2,8,2,512,2.4860176165559302,128,False,8,RS,4,False,True,False,False,5,10,True,1,15,16,10,1,1,2.547303,0.09888008172023321,True,True,16,4,1,2.6085883834440695,12
107,32,4,256,64,6.082834403583109,32,False,1,RS,1,False,True,True,True,1,1,True,18,18,2,10,29,1,6.085228,0.0038619161047336115,True,False,1,8,2048,6.0876215964168905,21
108,1,64,2,1,2.5066526219927465,64,False,1024,RS,1024,False,True,True,True,2,1,False,1,21,1,10,8,2,2.56228,0.08975124857070244,True,True,1,32,1,2.6179073780072533,13
109,256,256,1024,8,5.908616395584264,2048,False,1024,RS,1,False,True,False,False,14,15,True,1,2,32,10,1,4,5.909594,0.0015773027610449055,True,False,32,2,256,5.910571604415736,4
110,128,8,1,1,2.3088467033415605,1024,False,512,RS,256,False,True,False,False,1,18,True,24,13,32,10,1,2,2.410339,0.16375138774679135,True,True,4,4,64,2.5118312966584395,30
111,256,256,1,1,2.507589488093426,1024,False,1,RS,8,True,True,True,False,23,1,True,1,15,32,10,24,1,2.6599510000000004,0.24582564229347598,True,True,4,4,2,2.812312511906575,3
112,4,64,1,16,2.58193665525282,64,False,64,RS,8,True,False,False,True,1,9,False,13,11,4,10,1,8,2.608451,0.04277921468423659,True,True,2,16,32,2.6349653447471804,25
113,1024,1,16,4,4.382479189782903,1024,False,256,RS,64,True,True,False,True,1,1,True,16,5,2,10,29,2,4.383099,0.0010000244996998245,True,False,8,8,256,4.383718810217096,21
114,1,16,4,16,2.4035010019041043,32,False,512,RS,2048,False,False,True,False,1,1,False,14,9,4,10,4,1,2.476778,0.11822779189344614,True,True,8,8,128,2.5500549980958955,25
115,32,8,16,256,4.972472448331352,512,False,1,RS,2048,True,False,True,False,1,1,True,1,10,4,10,23,4,4.9741979999999995,0.002784068246289851,True,False,1,8,1024,4.975923551668647,25
116,64,16,1,64,5.253701819637157,2048,False,1024,RS,2,True,False,False,False,1,9,True,29,4,32,10,1,2,5.254530999999999,0.0013378299592997829,True,False,2,8,64,5.255360180362842,6
117,4,32,1,64,5.7816516080550695,16,False,64,RS,16,True,True,False,False,1,1,False,13,15,8,10,16,8,5.784621,0.004790925693433365,True,False,2,8,1024,5.78759039194493,10
118,2,16,8,1024,6.069328542869383,8,False,256,RS,2048,True,True,False,True,26,12,True,1,13,8,10,1,2,6.069571,0.0003911892125301047,True,False,1,16,2048,6.069813457130617,14
119,32,2,8,2,14.802529689802228,1,False,8,RS,1,False,True,True,True,25,1,False,1,30,16,10,18,1,14.802690000000002,0.00025865034312777947,True,False,8,16,256,14.802850310197776,6
120,16,1,64,32,2.68193780948811,32,False,8,RS,128,False,True,True,False,15,10,True,1,15,16,10,1,1,2.701707,0.031896335855392574,True,True,8,1,512,2.72147619051189,9
121,1,1,1,512,2.60619612546228,128,False,16,RS,16,True,True,False,True,1,1,False,16,20,2,10,7,1,2.648606,0.0684256444909362,True,True,1,4,2048,2.69101587453772,18
122,2,8,4,2048,6.711534929146944,8,False,16,RS,128,True,True,False,False,9,1,False,1,30,2,10,8,16,6.712804,0.0020475653835712853,True,False,2,4,1,6.714073070853057,30
123,1,32,32,2,2.6500163319431467,2,False,2048,RS,256,True,False,False,False,1,4,False,14,3,2,10,1,1,2.6938079999999998,0.07065508075149303,True,True,1,8,4,2.737599668056853,18
124,32,2,16,16,7.994145827555258,1,False,1,RS,64,False,False,False,False,1,1,True,3,9,32,10,10,4,7.994338000000001,0.0003100580590792517,True,False,1,1,2048,7.994530172444744,20
125,32,64,32,2048,2.41136678569581,512,False,1024,RS,64,False,False,True,False,11,1,False,1,22,32,10,26,1,2.508788,0.1571829544066404,True,True,32,1,2048,2.60620921430419,23
126,1,32,2,2,7.889965640007602,4,False,256,RS,2,True,True,True,True,4,1,False,1,11,2,10,12,16,7.8933599999999995,0.005476584702166102,True,False,8,4,4,7.896754359992397,10
127,32,1,16,128,1.7647637087915489,2048,False,128,RS,1024,False,True,True,True,1,1,True,30,6,8,10,8,8,1.9457919999999997,0.2920776737034175,True,True,2,8,1,2.1268202912084506,4
128,2,8,32,2,2.810664256701523,4,False,256,RS,512,False,False,True,True,1,1,False,3,27,1,10,8,1,2.830348,0.03175847219247167,True,True,2,32,4,2.8500317432984765,14
129,1,128,16,2048,6.371982534890207,4,False,2048,RS,1024,False,False,False,False,1,1,False,23,24,1,10,19,8,6.375112,0.005049193598981819,True,False,32,1,1,6.3782414651097925,8
130,128,2,16,2,2.653881075829124,1024,False,1024,RS,256,False,False,True,True,14,6,True,1,2,4,10,1,32,2.725899,0.11619635591962427,True,True,32,4,1,2.797916924170876,1
131,256,16,16,1,1.7963774496924791,2048,False,1024,RS,128,False,True,False,False,1,4,False,8,1,32,10,1,4,2.021161,0.36267401090924617,True,True,2,2,32,2.2459445503075215,17
132,8,128,8,32,2.178069150997686,512,False,1024,RS,16,True,False,True,False,13,5,False,1,7,8,10,1,2,2.365467,0.3023545514805424,True,True,8,1,512,2.5528648490023143,17
133,512,64,4,1,7.710454000892728,512,False,64,RS,16,False,False,False,True,27,1,True,1,20,32,10,18,1,7.714277,0.006168166745476278,True,False,4,16,1,7.718099999107272,10
134,4,2,2048,64,2.147051591016287,512,False,1,RS,2048,False,False,False,True,1,1,True,27,18,32,10,5,4,2.255738,0.17535863199740132,True,True,1,2,64,2.364424408983713,22
135,1,64,4,1,2.5419780911302348,64,False,1024,RS,16,False,True,True,True,2,1,True,1,18,32,10,27,4,2.595445,0.08626546855492058,True,True,8,16,64,2.648911908869765,23
136,8,8,2,4,2.424180175773063,1024,False,1,RS,16,True,True,True,True,20,3,False,1,29,1,10,1,2,2.496891,0.11731430624182201,True,True,32,2,1,2.5696018242269374,15
137,32,64,4,8,2.4983541586382776,1,False,1,RS,1,True,False,False,False,1,6,True,23,27,1,10,1,1,2.5286540000000004,0.048886873534723,True,True,1,4,1024,2.558953841361723,7
138,2,8,4,512,2.5683197260242814,256,False,1,RS,4,True,True,False,False,2,1,False,1,24,1,10,29,4,2.6202479999999997,0.08378297867705585,True,True,1,4,1024,2.672176273975718,23
139,1,2048,1024,8,6.3357136584571245,64,False,2048,RS,2048,True,True,True,False,1,1,True,17,21,2,10,21,1,6.335948,0.0003780952261005659,True,False,2,1,16,6.336182341542876,16
140,16,2048,16,1,3.939680884682957,256,False,2048,RS,16,False,True,False,True,1,22,True,9,2,1,10,1,4,3.9398159999999995,0.00021799999999995697,True,False,2,4,1,3.939951115317042,29
141,16,16,2,1,4.648858174839779,32,False,64,RS,4,True,False,False,False,17,1,True,1,20,32,10,29,4,4.651038999999999,0.0035186231682292905,True,False,32,2,2,4.653219825160219,6
142,8,16,8,16,8.603316988269262,16,False,1,RS,16,False,False,False,True,1,1,False,26,27,16,10,29,1,8.603553,0.00038078996835515624,True,False,2,32,16,8.603789011730738,4
143,4,4,2,64,2.6079907755979894,256,False,2048,RS,128,False,True,True,False,1,1,True,22,24,32,10,30,1,2.649503,0.06697734289295147,True,True,8,2,64,2.691015224402011,26
144,16,4,32,32,2.605968538322439,1024,False,8,RS,512,False,False,False,True,13,1,True,1,5,8,10,12,16,2.686432,0.1298226953810465,True,True,16,1,64,2.766895461677561,27
145,8,8,2,16,2.3269303783822495,8,False,128,RS,2048,True,True,False,True,1,15,False,8,6,4,10,1,1,2.4111719999999996,0.13591851697248614,True,True,1,16,1,2.49541362161775,22
146,32,1,8,128,20.871300568015567,128,False,8,RS,16,True,True,True,False,1,1,True,18,9,4,10,15,32,20.87399,0.0043392280419447,True,False,1,4,2048,20.87667943198443,24
147,8,1,4,128,2.596345191772806,8,False,256,RS,8,True,False,True,False,9,1,False,1,24,2,10,21,16,2.6365049999999997,0.06479530511541708,True,True,1,2,512,2.6766648082271933,17
