id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
16,2048,256,512,0.14973965561090377,1,32,1,128,DLMT,True,True,False,False,False,20,1,35,0.1497778301033819,5.761415642364161e-05,0.14975874285714283,1,23,True,20,1
17,512,1024,512,0.2192105035958724,8,16,512,32,DLMT,True,False,False,True,True,1,1,35,0.21925366783269906,6.514483706264153e-05,0.21923208571428573,30,29,True,1,1
18,1,128,1,0.19365020176684414,1,512,16,32,DLMT,True,False,False,True,False,30,8,35,0.19390699823315596,0.00038756538250247157,0.19377860000000005,26,19,True,1,1
19,512,1024,64,0.3079852945428726,1,1,256,512,DLMT,True,False,False,False,False,14,1,35,0.30804167688569895,8.509402242849517e-05,0.3080134857142858,26,1,True,16,32
20,512,128,2048,0.1193150817293413,1,512,128,1,DLMT,True,False,True,False,True,28,1,35,0.11935400398494445,5.874270427995632e-05,0.11933454285714287,9,17,True,1,1
21,2048,1,2048,inf,32,1,256,16,DLMT,True,True,False,False,True,7,1,1,inf,inf,inf,2,1,False,1,1
22,1,2048,1,0.22951143798955345,1,1,1,512,DLMT,False,True,True,True,True,5,1,35,0.2295766191533037,9.837348240667441e-05,0.22954402857142858,28,13,True,1,1
23,2048,2048,1,0.28445054692065463,1,32,512,1,DLMT,False,True,False,False,False,29,1,35,0.28453105307934556,0.00012150245147438475,0.2844908000000001,8,1,True,7,32
24,64,64,1024,0.2174949260412601,1,1,16,1,DLMT,True,True,True,False,True,11,8,35,0.21751730253016846,3.377130771068645e-05,0.21750611428571429,30,1,True,25,1
25,2048,64,1,inf,32,512,1,128,DLMT,False,True,False,True,True,20,1,1,inf,inf,inf,1,4,False,5,1
26,2048,1,512,0.1570045942303689,32,32,512,512,DLMT,True,True,True,False,False,29,1,35,0.15706117719820256,8.539681206112991e-05,0.15703288571428572,27,22,True,1,1
27,1,128,2048,0.10912484248018987,1,64,1,512,DLMT,False,False,False,True,True,30,8,35,0.10915601466266724,4.704604778559869e-05,0.10914042857142855,1,21,True,29,8
28,1,2048,512,0.1332839267442957,32,512,32,512,DLMT,True,True,True,True,False,18,1,35,0.13332104468427572,5.601957383862448e-05,0.1333024857142857,1,13,True,25,1
29,1,1,1,0.17771514161640664,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.17789668695502195,0.00027399399069829206,0.1778059142857143,1,1,True,1,1
30,2048,1,2048,0.16663956692609988,1,32,64,256,DLMT,True,False,True,True,False,29,1,35,0.1666962616453287,8.556547081573496e-05,0.16666791428571429,1,29,True,20,1
31,2048,1,2048,0.12462395736111778,1,256,512,256,DLMT,False,False,False,False,True,29,8,35,0.12464901406745368,3.78163769727742e-05,0.12463648571428573,6,12,True,1,1
32,1024,1,2048,0.17169960960018799,8,512,32,1,DLMT,False,False,True,True,True,23,8,35,0.171845190399812,0.00021971516626239805,0.1717724,1,22,True,28,1
33,512,1,2048,0.18871631588557883,32,16,1,1,DLMT,True,False,False,True,False,22,1,35,0.18908019840013543,0.0005491830474366782,0.18889825714285713,28,1,True,9,1
34,1,64,2048,0.13491168875483298,1,1,16,1,DLMT,False,True,False,False,False,19,1,35,0.13496865410230993,8.597391156267892e-05,0.13494017142857145,1,24,True,21,1
35,1024,256,2048,0.23792405759526347,1,128,16,512,DLMT,False,True,False,False,True,6,1,35,0.23797525669045078,7.72713004779301e-05,0.23794965714285712,29,1,True,30,1
36,1,2048,2048,0.18011739698413967,1,1,128,1,DLMT,False,False,False,False,True,6,1,35,0.18013391730157466,2.493298773815606e-05,0.18012565714285717,20,1,True,4,1
37,2048,1,2048,0.21409279529413527,32,256,32,16,DLMT,False,True,False,True,False,16,1,35,0.21413771899157902,6.780027090427926e-05,0.21411525714285715,2,5,True,1,1
38,1,1,2048,inf,1,512,1,512,DLMT,True,False,False,False,False,6,32,1,inf,inf,inf,1,29,False,24,1
39,64,2048,2048,0.17100856236384707,1,512,256,32,DLMT,True,True,False,True,True,30,1,35,0.17104978049329575,6.220771000184299e-05,0.1710291714285714,1,23,True,14,1
40,1,1,2048,0.1999923928922578,1,64,64,512,DLMT,True,False,True,True,False,1,8,35,0.2001845213934565,0.00028996643577757625,0.20008845714285714,22,28,True,1,1
41,1,2048,2048,inf,32,64,16,512,DLMT,False,True,True,True,True,27,1,1,inf,inf,inf,25,14,False,1,1
42,2048,2048,2048,0.29273727177326186,32,128,128,32,DLMT,False,False,False,True,False,9,1,35,0.2932119282267381,0.0007163665941002966,0.2929746,26,28,True,1,1
43,1,2048,2048,inf,1,128,256,256,DLMT,False,True,True,True,False,14,32,1,inf,inf,inf,11,5,False,1,1
44,2048,1024,2048,0.1613192883430938,1,32,128,256,DLMT,True,False,True,True,False,1,1,35,0.16134059737119186,3.216026195446015e-05,0.16132994285714283,8,3,True,1,1
45,512,1,2048,inf,1,1,256,16,DLMT,True,True,False,True,True,7,32,1,inf,inf,inf,14,1,False,30,1
46,1,1,2048,inf,32,256,256,1,DLMT,True,False,True,False,True,20,1,1,inf,inf,inf,30,1,False,22,1
47,1024,128,2048,0.17760503003560954,1,1,1,512,DLMT,True,False,False,False,False,30,32,35,0.1777578271072476,0.00023060619316603423,0.17768142857142857,16,28,True,1,1
48,1,2048,2048,0.24575170488578424,1,512,16,32,DLMT,True,True,True,False,True,24,32,35,0.24585218082850152,0.00015164148374319214,0.24580194285714288,10,1,True,5,1
49,2048,512,2048,0.3053058692393853,1,256,32,1,DLMT,True,True,True,False,False,24,1,35,0.3058525879034719,0.0008251251709620177,0.3055792285714286,30,30,True,1,1
50,1,1024,2048,0.13745233851067892,32,1,512,128,DLMT,True,False,True,False,False,30,1,35,0.13754509006074958,0.00013998358504350774,0.13749871428571425,1,21,True,24,1
51,256,1,2048,0.233308151283125,1,64,512,64,DLMT,False,False,True,True,False,30,1,35,0.2333455630025893,5.646295516639501e-05,0.23332685714285714,5,1,True,29,1
52,1024,1024,2048,inf,1,16,64,1,DLMT,False,False,True,True,True,17,32,1,inf,inf,inf,13,1,False,28,1
53,256,1,2048,inf,32,1,256,128,DLMT,False,True,True,False,True,7,1,1,inf,inf,inf,1,29,False,22,1
54,128,64,2048,0.1615781581602074,1,1,1,64,DLMT,True,False,True,True,True,18,1,35,0.1617039561255069,0.00018985828442094784,0.16164105714285715,1,5,True,2,1
55,1,1024,2048,0.18313364637812055,1,128,256,512,DLMT,True,False,False,True,False,30,8,35,0.18317749647902234,6.617996490707994e-05,0.18315557142857145,27,1,True,28,1
56,1024,2048,2048,0.18527290149129502,32,512,1,256,DLMT,True,True,False,False,False,7,1,35,0.18529795565156218,3.7812534364970224e-05,0.1852854285714286,2,1,True,23,1
57,64,512,2048,0.1896113955807521,32,256,512,1,DLMT,True,True,False,False,False,1,1,35,0.18968214727639074,0.00010678070604596124,0.18964677142857142,28,1,True,21,1
58,2048,2048,2048,0.14726198924098105,8,256,512,128,DLMT,False,True,False,True,True,4,8,35,0.1473017250447332,5.9970536983777245e-05,0.14728185714285713,1,14,True,27,1
59,1,2048,2048,0.11035645133235503,1,1,1,512,DLMT,True,True,False,True,False,18,1,35,0.11039314866764499,5.5384783882528736e-05,0.11037480000000001,1,9,True,1,1
60,1,1024,2048,0.21698043838391123,32,16,256,16,DLMT,True,False,True,True,False,28,1,35,0.2170403616160888,9.043804509165307e-05,0.21701040000000002,6,10,True,1,1
61,128,1,2048,0.11186511366562271,1,128,128,128,DLMT,True,False,True,False,False,1,1,35,0.11187940062009158,2.156232542076551e-05,0.11187225714285715,10,2,True,1,1
62,1,64,2048,inf,1,1,64,64,DLMT,True,True,False,True,True,11,32,1,inf,inf,inf,1,14,False,29,1
63,1,1,2048,0.14968321972927026,8,512,16,512,DLMT,False,False,False,True,False,6,8,35,0.14970969455644403,3.9956649979082995e-05,0.14969645714285715,1,14,True,22,1
64,2048,1024,2048,inf,1,512,32,1,DLMT,True,True,True,True,True,3,32,1,inf,inf,inf,30,7,False,1,1
65,1,1024,2048,0.16247439826994564,1,16,1,1,DLMT,True,True,True,False,True,12,1,35,0.16249423030148286,2.9931131837291882e-05,0.16248431428571425,1,24,True,13,1
66,64,1,2048,0.19529504888118696,1,32,32,1,DLMT,False,True,True,False,False,30,32,35,0.195336151118813,6.203280238251779e-05,0.19531559999999998,26,1,True,7,1
67,1,2048,2048,0.13885316224722632,1,32,512,1,DLMT,False,False,True,False,False,2,32,35,0.13893632346705936,0.00012550955407165398,0.13889474285714284,1,20,True,16,1
68,1,1,2048,inf,32,256,256,512,DLMT,True,True,False,False,True,24,1,1,inf,inf,inf,29,1,False,17,1
69,1024,1,2048,0.22248480267311826,1,1,512,1,DLMT,False,False,False,False,True,14,1,35,0.22266725446973884,0.0002753620459078034,0.22257602857142855,29,28,True,1,1
70,1,2048,2048,0.19917683500980188,1,64,16,256,DLMT,False,False,True,False,False,23,8,35,0.1992090507044838,4.8620949545373427e-05,0.19919294285714284,29,1,True,25,1
71,2048,1024,2048,0.1470031738161152,1,1,32,64,DLMT,True,False,False,False,False,30,32,35,0.14711071189817046,0.00016229988871700073,0.14705694285714282,1,25,True,17,1
72,1024,128,2048,inf,32,512,1,512,DLMT,True,True,True,False,True,10,1,1,inf,inf,inf,1,29,False,18,1
73,1024,1024,2048,inf,32,32,64,64,DLMT,True,False,True,True,True,2,1,1,inf,inf,inf,28,1,False,30,1
74,512,2048,2048,0.2469612490980473,1,1,16,512,DLMT,False,False,False,False,True,1,32,35,0.24708269375909553,0.00018328813938936768,0.2470219714285714,29,1,True,5,1
75,2048,512,2048,0.2654395001383618,1,128,1,512,DLMT,False,True,False,True,True,30,1,35,0.26551061414735244,0.00010732752086344951,0.26547505714285713,25,26,True,1,1
76,1024,1,2048,0.19229614381828256,1,512,512,32,DLMT,True,False,True,True,True,18,1,35,0.19244419903886026,0.00022344964095029538,0.1923701714285714,1,11,True,27,1
77,2048,64,2048,0.2090417630395345,1,16,1,16,DLMT,False,True,True,True,False,4,1,35,0.20907343696046551,4.780328739442795e-05,0.2090576,23,1,True,30,1
78,512,2048,2048,0.20804821723915032,1,512,1,256,DLMT,False,False,True,False,True,28,32,35,0.20807755418942112,4.427625705471566e-05,0.20806288571428572,3,1,True,1,1
79,2048,1,2048,0.20823373077117827,1,1,512,512,DLMT,True,True,True,False,True,8,32,35,0.2088418120859646,0.000917735632201478,0.20853777142857144,21,29,True,1,1
80,1,64,2048,0.31404124812296236,8,512,1,64,DLMT,True,False,False,True,True,1,8,35,0.314090980448466,7.505760508857756e-05,0.3140661142857142,28,30,True,1,1
81,1,1,2048,inf,32,1,16,512,DLMT,False,False,True,True,True,8,1,1,inf,inf,inf,1,27,False,10,1
82,2048,64,2048,inf,32,1,16,1,DLMT,True,False,False,False,True,19,1,1,inf,inf,inf,4,9,False,1,1
83,128,256,2048,0.1725209094970814,1,32,128,64,DLMT,True,True,False,False,False,20,1,35,0.17260640478863284,0.00012903220923633147,0.17256365714285712,1,29,True,23,1
84,1,2048,2048,0.17681137560021443,1,32,16,256,DLMT,False,False,True,True,False,9,1,35,0.17685753868549986,6.967079439648338e-05,0.17683445714285714,1,20,True,30,1
85,2048,64,2048,0.15865669497350374,8,512,1,16,DLMT,True,False,True,False,False,2,1,35,0.15888210502649627,0.00034019601072659053,0.1587694,1,26,True,19,1
86,1024,2048,2048,0.14586449355984565,8,1,512,512,DLMT,False,False,True,False,False,21,1,35,0.14605716358301146,0.0002907837179283681,0.14596082857142856,1,29,True,5,1
87,2048,1,2048,0.1331277840378814,1,256,512,256,DLMT,False,True,False,False,False,10,8,35,0.1331481016764044,3.066402532251047e-05,0.1331379428571429,1,3,True,1,1
88,1024,64,2048,0.17359701956553475,1,512,16,512,DLMT,False,True,True,True,False,6,1,35,0.17365320900589382,8.480288789845858e-05,0.17362511428571428,1,27,True,4,1
89,2048,64,2048,0.15085988613189058,1,16,32,512,DLMT,True,True,False,True,False,30,1,35,0.15101714243953804,0.00023733621377140733,0.1509385142857143,1,16,True,30,1
90,128,64,2048,inf,1,1,1,128,DLMT,False,False,False,True,False,3,32,1,inf,inf,inf,1,30,False,2,1
91,1024,64,2048,0.09685434882827042,1,1,1,512,DLMT,True,False,True,False,False,24,1,35,0.09698163974315817,0.00019211149135386072,0.09691799428571429,1,4,True,28,1
92,2048,1,2048,0.13584546023487942,1,16,512,1,DLMT,True,False,False,True,False,11,1,35,0.13588168262226347,5.466797741916199e-05,0.13586357142857144,1,3,True,5,1
93,1,1,2048,0.10716711683379024,1,1,512,1,DLMT,False,True,True,False,False,29,1,35,0.10719505459478121,4.216455615701837e-05,0.10718108571428572,1,20,True,26,1
94,1,2048,2048,0.10745408211705938,32,256,512,512,DLMT,False,True,True,False,False,4,1,35,0.1074875178829406,5.046231974736985e-05,0.10747079999999999,1,2,True,29,1
95,1,512,2048,inf,1,128,512,1,DLMT,True,False,True,True,False,9,32,1,inf,inf,inf,1,25,False,9,1
96,1024,128,2048,0.16496701117048973,1,64,1,1,DLMT,False,True,True,False,False,7,32,35,0.165074874543796,0.0001627908286039204,0.16502094285714286,1,28,True,30,1
97,1,2048,2048,inf,32,16,1,1,DLMT,False,True,True,True,False,23,1,1,inf,inf,inf,1,1,False,17,1
98,2048,512,2048,inf,1,512,512,256,DLMT,False,False,True,True,False,24,32,1,inf,inf,inf,1,8,False,29,1
99,1,1024,2048,0.16683229573601185,32,64,512,512,DLMT,True,True,False,False,False,1,1,35,0.16697364712113102,0.00021333199957065848,0.16690297142857144,1,25,True,14,1
100,1,2048,2048,0.16638599116848887,1,16,1,512,DLMT,True,True,True,False,False,29,32,35,0.16640658026008256,3.107371091781384e-05,0.16639628571428572,1,21,True,7,1
101,2048,256,2048,0.27302225207646746,8,512,1,1,DLMT,True,True,False,False,False,27,8,35,0.2731249479235325,0.00015499183388626477,0.27307359999999997,1,30,True,28,1
102,256,1,2048,inf,1,512,16,256,DLMT,True,True,False,True,False,28,32,1,inf,inf,inf,1,2,False,1,1
103,1024,1,2048,0.17564294897632546,32,128,512,256,DLMT,True,False,False,True,False,29,1,35,0.17571202245224601,0.00010424788354921,0.17567748571428574,1,25,True,17,1
104,64,2048,2048,0.13285838680673706,1,512,1,1,DLMT,False,False,False,False,False,30,1,35,0.13290207033612006,6.592856988082421e-05,0.13288022857142856,1,15,True,9,1
105,2048,1024,2048,0.15198447213240068,1,32,1,32,DLMT,False,False,False,False,False,4,32,35,0.1520069564390279,3.3934029636149164e-05,0.1519957142857143,1,2,True,27,1
106,2048,2048,2048,0.11226290149646097,1,16,128,1,DLMT,True,True,True,True,False,8,1,35,0.11229012707496759,4.1089707733599975e-05,0.11227651428571428,1,7,True,14,1
107,1024,1,2048,0.1240918195354883,32,256,1,32,DLMT,False,False,True,True,False,14,1,35,0.12411515189308313,3.5213935089532197e-05,0.12410348571428571,1,6,True,3,1
108,2048,1,2048,0.16643650417858138,1,16,256,1,DLMT,True,True,True,False,False,30,1,35,0.16650429582141854,0.00010231330035030324,0.16647039999999996,1,1,True,13,1
109,128,1,2048,0.18158972842991591,1,16,1,1,DLMT,True,True,True,True,False,7,1,35,0.1816113572843698,3.264295404799573e-05,0.18160054285714286,1,1,True,27,1
110,1,1024,2048,0.17817609840169976,1,16,16,512,DLMT,True,False,True,True,False,11,1,35,0.17828784445544307,0.00016865069322872812,0.17823197142857142,1,1,True,7,1
111,2048,64,2048,0.1839878612553243,32,16,1,32,DLMT,False,False,True,True,False,2,1,35,0.18402722445896147,5.940819705689545e-05,0.18400754285714288,1,1,True,28,1
112,64,64,2048,0.26001314828028943,32,16,1,16,DLMT,False,True,True,True,False,27,1,35,0.2600663945768533,8.036100181210609e-05,0.2600397714285714,1,1,True,30,1
113,2048,1,2048,0.1665769724187952,8,16,256,1,DLMT,True,True,True,False,False,7,1,35,0.16661005615263336,4.9931021807844505e-05,0.16659351428571428,1,1,True,1,1
114,1024,2048,2048,0.18975316578079723,32,16,256,512,DLMT,True,True,True,True,False,8,1,35,0.1898444913620598,0.00013783146763126316,0.18979882857142852,1,1,True,3,1
115,2048,2048,2048,0.20844788137743875,1,16,64,256,DLMT,False,True,True,True,False,28,1,35,0.20847834719398983,4.5979977896327765e-05,0.2084631142857143,1,1,True,27,1
116,512,1,2048,0.16576280414131853,32,16,1,512,DLMT,True,False,True,False,False,27,1,35,0.16578359585868144,3.1379520163863655e-05,0.16577319999999998,1,1,True,25,1
117,1024,2048,2048,0.17026560348837144,32,16,1,128,DLMT,True,False,True,False,False,29,1,35,0.1702969679402,4.733622679668266e-05,0.17028128571428572,1,1,True,23,1
118,1,2048,2048,0.16357721023292482,1,16,512,1,DLMT,True,True,True,False,False,25,1,35,0.16359964690993234,3.38621455014207e-05,0.16358842857142858,1,1,True,26,1
119,2048,2048,2048,0.17937648217309135,1,16,16,1,DLMT,True,False,True,True,False,5,1,35,0.179444832112623,0.00010315589945241466,0.17941065714285717,1,1,True,20,1
120,2048,1024,2048,0.20244749154314773,1,16,64,256,DLMT,False,True,True,False,False,1,1,35,0.2025733655997094,0.0001899731237704472,0.20251042857142856,1,1,True,29,1
121,512,1,2048,0.1791582337173095,1,16,1,16,DLMT,False,False,True,False,False,27,1,35,0.1791842805684048,3.931073488947981e-05,0.17917125714285714,1,1,True,4,1
122,1,2048,2048,0.1781130492883645,32,16,256,32,DLMT,False,False,True,False,False,2,1,35,0.17814723642592126,5.1596313742716674e-05,0.17813014285714288,1,1,True,27,1
123,64,1,2048,0.2089604987873957,1,16,512,16,DLMT,True,False,True,False,False,10,1,35,0.20898338692689006,3.4543507024490844e-05,0.20897194285714288,1,1,True,28,1
124,1,64,2048,0.17855727348789996,32,16,64,256,DLMT,True,True,True,True,False,4,1,35,0.1786440979406715,0.0001310382215622755,0.17860068571428572,1,1,True,7,1
125,2048,1,2048,0.21586942654674568,1,16,512,512,DLMT,False,False,True,True,False,7,1,35,0.21589714488182576,4.183339160361312e-05,0.21588328571428572,1,1,True,21,1
126,256,2048,2048,0.21326932609522342,32,16,512,16,DLMT,False,False,True,True,False,28,1,35,0.2133077596190623,5.800509477975345e-05,0.21328854285714285,1,1,True,2,1
127,64,1024,2048,0.16661546336342323,32,16,1,1,DLMT,False,True,True,False,False,5,1,35,0.16664585092229103,4.5861868915345193e-05,0.16663065714285713,1,1,True,1,1
128,1,256,2048,0.18727795258060498,1,16,16,512,DLMT,False,True,True,False,False,5,1,35,0.18730816170510933,4.559257010719431e-05,0.18729305714285716,1,1,True,5,1
129,1024,128,2048,0.16711934481875196,8,16,1,1,DLMT,True,False,True,False,False,2,1,35,0.1671397980383909,3.086864864855112e-05,0.16712957142857143,1,1,True,5,1
130,2048,1,2048,0.1907579934893657,1,16,256,512,DLMT,True,False,True,True,False,5,1,35,0.1908039493677772,6.935807120167476e-05,0.19078097142857145,1,1,True,23,1
131,512,512,2048,0.1881720832059674,32,16,512,512,DLMT,True,True,True,True,False,29,1,35,0.18819477393688977,3.424557173815885e-05,0.18818342857142858,1,1,True,16,1
132,512,2048,2048,0.20839453756564183,1,16,1,1,DLMT,True,True,True,True,False,17,1,35,0.2084292910057867,5.245099559375296e-05,0.20841191428571426,1,1,True,1,1
133,2048,1,2048,0.1728861347793645,32,16,16,256,DLMT,True,True,True,True,False,4,1,35,0.1730284937920641,0.0002148527431160471,0.1729573142857143,1,1,True,5,1
134,1,1,2048,0.1654801894007271,1,16,512,512,DLMT,True,True,True,False,False,7,1,35,0.16550855345641577,4.2807933653398706e-05,0.16549437142857143,1,1,True,26,1
135,1024,1,2048,0.22160226210848497,1,16,64,16,DLMT,True,False,True,False,False,1,1,35,0.22165082360580082,7.329055400338093e-05,0.2216265428571429,1,1,True,3,1
136,2048,1024,2048,0.17105077792251383,8,16,512,64,DLMT,True,True,True,False,False,1,1,35,0.17107533636320038,3.7064378630503615e-05,0.1710630571428571,1,1,True,15,1
137,2048,2048,2048,0.26776202628338613,32,16,16,16,DLMT,True,False,True,False,False,29,1,35,0.26779237371661385,4.5801310024929696e-05,0.2677772,1,1,True,29,1
138,1,1024,2048,0.1664743009638311,32,16,16,256,DLMT,True,True,True,False,False,30,1,35,0.16664415617902611,0.0002563508851682202,0.1665592285714286,1,1,True,25,1
139,128,2048,2048,0.16772976976563675,32,16,512,1,DLMT,True,False,True,False,False,19,1,35,0.16784320166293465,0.00017119502186163153,0.1677864857142857,1,1,True,13,1
140,128,1,2048,0.24596951261018,1,16,32,16,DLMT,True,False,True,True,False,29,1,35,0.24609968738982005,0.00019646391162610064,0.24603460000000002,1,1,True,29,1
141,1,2048,2048,0.17845510552455174,1,16,16,1,DLMT,True,True,True,True,False,6,1,35,0.17853826590401972,0.00012550828576599388,0.17849668571428573,1,1,True,26,1
142,2048,2048,2048,0.20126050026257808,1,16,256,32,DLMT,True,True,True,True,False,28,1,35,0.2016282997374219,0.0005550946483001143,0.2014444,1,1,True,2,1
143,1,1,2048,inf,32,16,512,1,DLMT,True,True,True,True,False,8,1,1,inf,inf,inf,1,1,False,27,1
144,1024,2048,2048,0.2002139287262597,32,16,1,512,DLMT,True,False,True,True,False,6,1,35,0.20026424270231175,7.593545056863279e-05,0.20023908571428573,1,1,True,26,1
145,1024,1,2048,0.16489939133812084,1,16,16,1,DLMT,True,True,True,False,False,29,1,35,0.1649260372333077,4.021483125740181e-05,0.16491271428571427,1,1,True,30,1
146,1,256,2048,inf,32,16,128,1,DLMT,True,False,True,True,False,2,1,1,inf,inf,inf,1,1,False,1,1
147,512,1,2048,0.17104440962812742,32,16,1,64,DLMT,True,True,True,False,False,25,1,35,0.17106450465758685,3.032805665399942e-05,0.17105445714285714,1,1,True,3,1
148,1,2048,2048,0.16689192139689438,1,16,1,256,DLMT,True,False,True,False,False,24,1,35,0.1669128786031057,3.1629281189608244e-05,0.16690240000000003,1,1,True,4,1
149,1,1024,2048,0.16771104277225757,32,16,256,128,DLMT,True,True,True,False,False,2,1,35,0.16774455722774245,5.0581080596265246e-05,0.1677278,1,1,True,6,1
150,1,1,2048,0.23241700999870427,1,16,1,16,DLMT,True,False,True,False,False,3,1,35,0.2324429328584385,3.9123603189513635e-05,0.23242997142857139,1,1,True,25,1
151,256,1,2048,0.2032960436067118,1,16,512,32,DLMT,True,False,True,True,False,3,1,35,0.20340481353614534,0.00016415903190230606,0.20335042857142857,1,1,True,28,1
152,2048,1,2048,0.19360532435961592,32,16,256,64,DLMT,True,False,True,True,False,27,1,35,0.19367158992609834,0.00010001009744939258,0.19363845714285713,1,1,True,29,1
153,2048,1,2048,0.1646104065582858,32,16,1,1,DLMT,True,True,True,False,False,19,1,35,0.1646283934417142,2.7146375711790954e-05,0.1646194,1,1,True,4,1
154,1,1024,2048,0.25177309466971565,32,16,1,16,DLMT,True,False,True,True,False,11,1,35,0.25179199104457006,2.8519009056260064e-05,0.25178254285714285,1,1,True,30,1
155,2048,1024,2048,0.1654355021925347,32,16,512,1,DLMT,True,False,True,False,False,8,1,35,0.16546324066460819,4.186378299354495e-05,0.16544937142857144,1,1,True,30,1
156,2048,512,2048,0.17463594000859603,1,16,1,256,DLMT,True,True,True,False,False,17,1,35,0.17466028856283253,3.6747611334281977e-05,0.17464811428571428,1,1,True,25,1
157,2048,1024,2048,0.18740492943661138,1,16,256,1,DLMT,True,True,True,True,False,20,1,35,0.18744884199196013,6.62742231418923e-05,0.18742688571428576,1,1,True,28,1
158,1,1,2048,0.16906646599999658,1,16,256,128,DLMT,True,True,True,False,False,29,1,35,0.1690938197142891,4.128309433110802e-05,0.16908014285714285,1,1,True,20,1
159,1024,64,2048,0.18799773177266063,8,16,1,16,DLMT,True,True,True,True,False,2,1,35,0.18803821108448224,6.109266297508926e-05,0.18801797142857143,1,1,True,5,1
160,1,1,2048,0.16647571182495613,32,16,128,512,DLMT,True,True,True,False,False,14,1,35,0.16652240246075817,7.046699039049387e-05,0.16649905714285715,1,1,True,30,1
161,1,512,2048,0.1876819937993888,32,16,512,256,DLMT,True,True,True,True,False,2,1,35,0.18770806334346837,3.934498386201253e-05,0.18769502857142858,1,1,True,1,1
162,2048,2048,2048,0.16685507794117893,1,16,512,128,DLMT,True,False,True,False,False,2,1,35,0.16694372205882108,0.00013378451757530604,0.1668994,1,1,True,8,1
163,1,1024,2048,inf,32,16,1,1,DLMT,True,True,True,True,False,30,1,1,inf,inf,inf,1,1,False,21,1
164,1024,2048,2048,0.16551534941694834,32,16,1,512,DLMT,True,False,True,False,False,5,1,35,0.16555162201162305,5.47437518566912e-05,0.1655334857142857,1,1,True,10,1
165,1,1024,2048,inf,32,16,512,1,DLMT,True,True,True,False,False,1,1,1,inf,inf,inf,1,1,False,23,1
166,2048,128,2048,0.1766334517603204,32,16,128,512,DLMT,True,False,True,True,False,27,1,35,0.1766688910968224,5.348617215921318e-05,0.1766511714285714,1,1,True,1,1
167,1,1024,2048,0.1989920882881389,1,16,1,256,DLMT,True,False,True,True,False,30,1,35,0.199023054569004,4.673529453316931e-05,0.19900757142857145,1,1,True,8,1
