id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,512,1024,25.77075658673667,301,256,256,2,8,16,RS,500,10,True,8,1024,1024,1,2,3,True,1,5,0.18497020000000003,True
