id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
46,1,1024,512,0.11229845959643153,8,16,512,128,DLMT,True,True,True,True,True,30,1,35,0.11241816897499701,0.00018066919595588764,0.11235831428571427,26,29,True,1,8
47,128,2048,1,inf,32,1,32,128,DLMT,False,False,True,True,True,27,1,1,inf,inf,inf,1,5,False,2,1
48,1,1,256,0.18306772160285337,1,16,256,128,DLMT,True,False,True,True,False,7,1,35,0.18309976411143233,4.835957157859398e-05,0.18308374285714285,27,1,True,24,32
49,1,128,2048,0.2539357837278333,1,512,64,128,DLMT,False,False,True,True,True,5,1,35,0.25405833055788096,0.0001849515678467694,0.25399705714285714,18,4,True,1,32
50,512,1,1,0.22862272916765208,1,1,1,128,DLMT,False,False,True,False,True,1,8,35,0.22865332797520505,4.618069214001349e-05,0.22863802857142856,3,1,True,28,1
51,256,2048,1024,0.1687230165404535,32,256,256,128,DLMT,False,True,True,False,False,27,1,35,0.16873778345954657,2.228670327475941e-05,0.16873040000000003,6,1,True,10,1
52,512,1,1024,0.14421108681959216,1,512,512,128,DLMT,False,True,True,True,True,6,8,35,0.1443442846089793,0.00020102633394353058,0.14427768571428573,1,22,True,30,1
53,2048,2048,512,0.23217328098587428,1,1,16,128,DLMT,False,True,True,False,True,8,1,35,0.23229574758555424,0.0001848304816278321,0.23223451428571426,17,1,True,27,32
54,1024,128,1024,0.20089901726811052,1,512,1,128,DLMT,False,False,True,True,False,2,1,35,0.2009205255890323,3.2461041013396584e-05,0.20090977142857142,30,1,True,13,1
55,2048,256,2048,0.182086644757036,1,32,128,128,DLMT,True,True,True,False,True,1,32,35,0.1823943838143926,0.0004644495587822888,0.1822405142857143,1,29,True,4,1
56,2048,1,2048,0.1672094511738622,1,16,1,128,DLMT,True,True,True,True,False,17,1,35,0.1672312916832806,3.296239044234178e-05,0.1672203714285714,1,21,True,24,32
57,2048,1,1024,0.22905293523592724,8,256,64,128,DLMT,True,True,True,False,False,18,8,35,0.2293588933355013,0.00046176168073576413,0.22920591428571427,1,29,True,8,1
58,1,1,1024,0.20007958879948115,1,1,64,128,DLMT,True,True,True,False,True,19,32,35,0.20010601120051888,3.9877526789622264e-05,0.20009280000000002,30,1,True,30,1
59,1,2048,2048,0.24164343555015477,1,64,1,128,DLMT,True,False,True,True,False,1,1,35,0.241893250164131,0.00037702814922247147,0.24176834285714288,1,9,True,23,32
60,2048,2048,256,0.210646026959926,1,1,512,128,DLMT,False,False,True,False,True,9,1,35,0.21071300161150258,0.00010108027119319537,0.2106795142857143,8,1,True,1,32
61,256,2048,2048,0.196439699832303,8,256,1,128,DLMT,True,False,True,False,True,17,8,35,0.19646150016769695,3.2901758528775e-05,0.19645059999999998,23,1,True,28,1
62,1,256,256,inf,1,256,128,128,DLMT,False,False,True,True,False,18,32,1,inf,inf,inf,26,27,False,1,1
63,2048,512,512,0.23744358756199146,1,512,1,128,DLMT,False,False,True,False,True,9,32,35,0.2378832695808656,0.0006635820666531549,0.23766342857142853,21,29,True,1,1
64,1024,2048,1,inf,32,1,1,128,DLMT,False,True,True,True,True,4,1,1,inf,inf,inf,1,29,False,29,1
65,2048,64,256,inf,1,128,64,128,DLMT,True,True,True,True,False,6,32,1,inf,inf,inf,3,1,False,3,1
66,128,1,2048,0.16864391457841718,32,1,256,128,DLMT,False,False,True,False,False,10,1,35,0.16870391399301135,9.05530220142784e-05,0.16867391428571427,4,1,True,26,1
67,2048,512,2048,0.24109289346362223,1,512,256,128,DLMT,False,True,True,False,False,30,1,35,0.24134384939352077,0.0003787506594592477,0.2412183714285715,1,7,True,29,32
68,2048,2048,512,0.08805772928657545,8,1,1,128,DLMT,True,False,True,False,False,30,1,35,0.088086242141996,4.303250693442449e-05,0.08807198571428572,24,10,True,1,8
69,128,128,1,inf,32,512,32,128,DLMT,True,True,True,False,True,29,1,1,inf,inf,inf,1,13,False,4,1
70,1,64,512,0.2887591428731793,1,32,1,128,DLMT,False,True,True,True,True,28,1,35,0.28881017141253507,7.701389220028513e-05,0.28878465714285717,29,1,True,5,32
71,2048,2048,1024,0.09205754796835483,1,1,16,128,DLMT,False,True,True,True,True,29,8,35,0.09220561774593086,0.000223471610834529,0.09213158285714285,1,6,True,16,8
72,512,1,1,0.22006263499182357,1,128,512,128,DLMT,True,False,True,True,True,13,1,35,0.22008999357960504,4.1290449555433637e-05,0.2200763142857143,28,1,True,26,1
73,128,512,1,0.14054043940995628,1,1,64,128,DLMT,False,False,True,False,False,25,32,35,0.1406541891614723,0.00017167473754226153,0.1405973142857143,1,19,True,30,1
74,2048,128,2048,inf,32,32,64,128,DLMT,True,False,True,True,True,16,1,1,inf,inf,inf,16,16,False,1,1
75,128,2048,128,0.1307455516791138,1,128,1,128,DLMT,False,False,True,True,False,14,1,35,0.1308151340351719,0.00010501590161416914,0.13078034285714285,1,3,True,4,1
76,128,256,128,0.22514199955388584,1,1,1,128,DLMT,True,False,True,False,False,2,1,35,0.2253316004461142,0.000286151688045743,0.22523680000000001,3,2,True,1,32
77,1,512,2048,0.14150814570395306,1,256,64,128,DLMT,False,True,True,False,True,29,1,35,0.1415784828674755,0.00010615508101117906,0.1415433142857143,1,21,True,4,1
78,1,2048,512,0.17645731900161,32,64,128,128,DLMT,False,True,True,True,False,5,1,35,0.1764774238555329,3.034288404626074e-05,0.17646737142857144,29,1,True,17,1
79,256,2048,2048,0.18652198442583548,1,16,256,128,DLMT,True,True,True,True,False,25,1,35,0.18670675843130738,0.00027886679725676376,0.18661437142857143,1,28,True,8,1
80,2048,1,2048,0.18157632582148822,1,1,1,128,DLMT,True,True,True,True,True,8,1,35,0.18174561703565464,0.00025549967690382473,0.18166097142857143,1,29,True,27,1
81,2048,1,1024,0.15382335315819004,1,64,16,128,DLMT,False,True,True,False,False,10,1,35,0.15387904684180995,8.405467608306141e-05,0.1538512,29,23,True,1,1
82,1,512,1,0.2319026988356489,1,512,32,128,DLMT,True,True,True,True,True,3,1,35,0.23202730116435116,0.0001880537916964936,0.23196500000000003,1,30,True,30,32
83,2048,1024,512,0.1443319038770643,1,1,256,128,DLMT,True,True,True,False,True,5,32,35,0.14437141040865004,5.96245121487777e-05,0.14435165714285716,28,16,True,1,1
84,2048,2048,2048,inf,1,16,256,128,DLMT,True,True,True,True,True,2,32,1,inf,inf,inf,18,1,False,23,1
85,512,2048,128,0.10543348009963512,1,1,512,128,DLMT,False,True,True,True,False,30,1,35,0.10571686275750776,0.0004276901071513136,0.10557517142857144,8,28,True,1,8
86,1024,256,2048,0.23273770558871604,1,256,16,128,DLMT,False,True,True,True,True,5,1,35,0.2329049801255697,0.00025245604345618496,0.23282134285714287,1,3,True,6,32
87,128,512,2048,0.24068979208229455,1,64,16,128,DLMT,True,False,True,False,False,28,1,35,0.24091163648913402,0.0003348146243118118,0.24080071428571428,1,28,True,22,32
88,2048,2048,512,0.1955096161990042,1,16,1,128,DLMT,False,False,True,True,True,25,1,35,0.19563672665813864,0.00019183914179992455,0.19557317142857142,1,12,True,2,1
89,1,2048,2048,inf,1,1,512,128,DLMT,False,True,True,True,True,9,32,1,inf,inf,inf,26,30,False,1,1
90,2048,1,2048,0.18266779413442819,1,128,256,128,DLMT,False,True,True,True,False,16,1,35,0.18269214872271472,3.675671811425362e-05,0.18267997142857145,23,1,True,30,1
91,512,2048,1,inf,1,16,256,128,DLMT,True,False,True,True,False,22,32,1,inf,inf,inf,25,1,False,10,1
92,1,2048,512,0.21761227687334592,1,256,1,128,DLMT,False,True,True,False,True,13,32,35,0.21763178026951122,2.943514489690868e-05,0.21762202857142857,26,1,True,25,1
93,1,1,1,0.2891715375880251,1,32,64,128,DLMT,False,False,True,True,True,28,1,35,0.2892196052691178,7.254527087639929e-05,0.28919557142857144,29,14,True,1,32
94,1024,1,1024,inf,1,1,1,128,DLMT,False,False,True,False,False,3,32,1,inf,inf,inf,2,1,False,2,1
95,1,256,2048,0.23255316319766747,1,16,128,128,DLMT,False,False,True,True,True,1,1,35,0.23258597965947533,4.9527646371519346e-05,0.2325695714285714,9,1,True,19,1
96,1,1,1024,0.27774178902699176,1,1,512,128,DLMT,True,True,True,False,False,22,1,35,0.27787866811586537,0.00020658226804202686,0.27781022857142856,29,5,True,1,32
97,1,64,1,inf,1,512,1,128,DLMT,True,True,True,True,False,25,32,1,inf,inf,inf,1,10,False,13,1
98,1,128,1,0.1426343066359348,1,1,64,128,DLMT,False,True,True,False,True,25,1,35,0.14273603622120806,0.00015353352090281925,0.14268517142857143,1,17,True,29,1
99,128,2048,1,0.29068796435586536,1,512,512,128,DLMT,False,True,True,False,False,2,1,35,0.29083369278699195,0.00021993797641468475,0.29076082857142865,22,5,True,1,32
100,2048,1,64,0.16849625753606415,32,32,16,128,DLMT,False,False,True,False,False,29,1,35,0.16857471389250725,0.00011840882482280575,0.1685354857142857,24,1,True,15,1
101,128,512,1024,inf,32,64,512,128,DLMT,True,True,True,True,True,29,1,1,inf,inf,inf,1,2,False,9,1
102,2048,1,128,0.23513750585928325,1,16,256,128,DLMT,False,True,True,False,True,14,32,35,0.2351661512835739,4.323258408342955e-05,0.23515182857142858,1,28,True,3,1
103,1,256,1024,0.15838708084010047,1,512,256,128,DLMT,True,False,True,False,False,12,1,35,0.1584526334456138,9.89340741120471e-05,0.15841985714285714,29,27,True,1,1
104,2048,1,1,0.1590782487790696,32,512,256,128,DLMT,False,False,True,True,False,5,1,35,0.1591284940780733,7.583180098623751e-05,0.15910337142857145,1,25,True,2,1
105,1,1024,128,0.21440017112172238,32,1,1,128,DLMT,True,True,True,True,False,7,1,35,0.21446331459256335,9.529813155330558e-05,0.21443174285714287,30,22,True,1,1
106,1,512,1,0.138795629139228,1,16,16,128,DLMT,False,False,True,False,False,1,1,35,0.13886848514648625,0.00010995659997267551,0.13883205714285712,1,11,True,23,32
107,1024,64,128,0.21053133696340792,1,16,1,128,DLMT,True,True,True,False,True,1,1,35,0.21062917732230635,0.00014766377694075137,0.21058025714285714,20,26,True,1,1
108,1,2048,2048,0.09063467903098563,8,256,1,128,DLMT,False,True,True,False,False,16,1,35,0.09065943525472869,3.736287910070532e-05,0.09064705714285716,1,8,True,4,1
109,256,512,1,inf,32,512,512,128,DLMT,True,False,True,False,True,17,1,1,inf,inf,inf,1,2,False,29,1
110,256,64,1024,0.12053577922614582,1,32,16,128,DLMT,False,True,True,False,False,16,1,35,0.12055319220242557,2.628021681642692e-05,0.12054448571428569,8,16,True,1,1
111,1,1024,1024,0.18264578449185753,1,32,1,128,DLMT,True,True,True,False,False,16,8,35,0.18268581550814245,6.041608111374658e-05,0.1826658,23,1,True,29,1
112,2048,1,1024,0.16987358206582648,1,16,256,128,DLMT,True,False,True,False,False,13,1,35,0.16990590364845926,4.87807590037269e-05,0.16988974285714287,1,19,True,26,1
113,128,2048,512,0.19829053547918468,1,512,16,128,DLMT,False,False,True,True,False,4,1,35,0.19832055023510103,4.5299222861288215e-05,0.19830554285714286,9,1,True,2,1
114,2048,1,64,0.19777005406871376,1,32,1,128,DLMT,True,False,True,True,True,29,1,35,0.19779520307414336,3.795567769633051e-05,0.19778262857142856,23,23,True,1,1
115,512,2048,256,inf,1,128,512,128,DLMT,False,True,True,True,False,26,32,1,inf,inf,inf,1,12,False,27,1
116,512,2048,128,0.199050968513959,1,1,512,128,DLMT,False,True,True,False,False,11,32,35,0.19940497434318386,0.0005342768402624399,0.19922797142857143,2,29,True,1,1
117,1024,256,1024,0.23771175581575782,1,256,1,128,DLMT,True,True,True,False,False,30,1,35,0.23786795846995645,0.00023574600652362471,0.23778985714285714,1,3,True,3,32
118,1024,2048,1,inf,32,1,256,128,DLMT,True,False,True,True,True,29,1,1,inf,inf,inf,1,5,False,16,1
119,2048,1024,128,inf,32,128,512,128,DLMT,False,False,True,False,True,15,1,1,inf,inf,inf,1,30,False,28,1
120,2048,128,2048,0.2077376221862366,1,512,128,128,DLMT,True,True,True,True,True,1,8,35,0.20789323495662054,0.00023485573513655302,0.20781542857142857,17,1,True,7,1
121,1,1,128,0.12142470004078863,8,32,32,128,DLMT,True,False,True,True,False,2,8,35,0.1214540999592114,4.437129058942777e-05,0.12143940000000002,3,2,True,1,1
122,1,64,1,0.23242825886382967,1,512,64,128,DLMT,True,True,True,True,True,1,1,35,0.2325809982790275,0.0002305191762353926,0.2325046285714286,1,29,True,27,32
123,512,1024,128,0.2846963915800444,1,128,512,128,DLMT,True,False,True,True,False,15,1,35,0.2852588655628128,0.0008489035982864445,0.2849776285714286,28,1,True,30,32
124,128,2048,2048,inf,32,32,256,128,DLMT,True,True,True,False,True,7,1,1,inf,inf,inf,4,5,False,1,1
125,1,1,64,0.2081684678095393,1,64,256,128,DLMT,False,True,True,False,True,15,1,35,0.2082551321904607,0.00013079663604236862,0.2082118,30,1,True,1,1
126,128,256,1024,inf,1,1,1,128,DLMT,False,False,True,True,True,26,32,1,inf,inf,inf,1,4,False,30,1
127,512,1,512,0.2172206956338846,32,1,32,128,DLMT,False,True,True,True,False,25,1,35,0.21728753293754396,0.00010087298135450835,0.21725411428571428,30,21,True,1,1
128,1,1024,2048,0.14150065527618613,1,256,256,128,DLMT,False,False,True,True,True,29,8,35,0.14152294472381385,3.3639942245575544e-05,0.1415118,12,4,True,1,1
129,1,128,1,inf,32,64,1,128,DLMT,False,True,True,False,True,7,1,1,inf,inf,inf,17,1,False,28,1
130,1024,2048,1024,inf,1,1,16,128,DLMT,True,False,True,True,True,3,32,1,inf,inf,inf,28,26,False,1,1
131,2048,64,512,0.2499238561749738,1,1,1,128,DLMT,False,True,True,True,True,2,1,35,0.25009848668216894,0.0002635579075122694,0.2500111714285714,1,11,True,15,32
132,2048,64,2048,0.12959184789836667,32,512,1,128,DLMT,False,True,True,False,False,25,1,35,0.12981729495877622,0.00034025186349562404,0.12970457142857145,22,14,True,1,1
133,1024,1,1024,0.23837953400803985,1,1,512,128,DLMT,False,False,True,False,False,6,1,35,0.2386332659919601,0.00038294036835294045,0.23850639999999998,7,16,True,1,32
134,2048,2048,64,0.11455520608038612,1,1,1,128,DLMT,False,True,True,True,False,8,1,35,0.1146386796338996,0.00012598093798148137,0.11459694285714286,1,4,True,4,1
135,128,2048,1,inf,1,1,64,128,DLMT,True,False,True,False,True,27,1,1,inf,inf,inf,18,2,False,1,32
136,2048,128,1,0.19651210690525686,1,256,64,128,DLMT,True,False,True,False,True,9,32,35,0.19652960738045747,2.6412272966657724e-05,0.19652085714285716,28,1,True,22,1
137,128,1024,1,inf,32,256,512,128,DLMT,False,True,True,True,True,2,1,1,inf,inf,inf,1,9,False,23,1
138,1024,1024,1024,0.18027705737412003,1,16,1,128,DLMT,False,True,True,True,True,26,1,35,0.18031157119730856,5.20893580733118e-05,0.1802943142857143,1,9,True,22,1
139,1,512,1,0.19968123086250597,1,16,1,128,DLMT,True,True,True,True,False,8,8,35,0.19970248342320837,3.207503956763301e-05,0.19969185714285717,1,19,True,1,1
140,1024,1024,512,0.12276051634101055,1,1,256,128,DLMT,False,False,True,False,False,23,32,35,0.12279239794470369,4.811672881479708e-05,0.12277645714285712,1,25,True,5,1
141,256,128,2048,0.17205271041729103,1,256,16,128,DLMT,False,False,True,False,False,26,1,35,0.1720749467255661,3.355974264696863e-05,0.17206382857142857,1,1,True,10,1
142,1,1,128,inf,32,32,128,128,DLMT,False,False,True,False,True,17,1,1,inf,inf,inf,1,3,False,1,1
143,1024,1,512,0.09472827054358024,8,512,32,128,DLMT,True,False,True,True,True,29,1,35,0.09481887231356259,0.00013673906865983482,0.09477357142857142,2,30,True,1,8
144,512,64,1,0.14850990842279393,1,128,1,128,DLMT,True,True,True,False,True,2,32,35,0.14852912014863467,2.8994946780009468e-05,0.1485195142857143,1,3,True,10,1
145,2048,64,1024,0.22701776190842685,1,16,1,128,DLMT,False,False,True,False,True,23,32,35,0.22703880952014457,3.176572405108584e-05,0.2270282857142857,20,1,True,29,1
146,256,1,1,0.27932777566371175,8,512,128,128,DLMT,False,True,True,True,False,28,8,35,0.28059193862200255,0.0019079148849367599,0.27995985714285715,1,30,True,30,1
147,512,2048,1,0.2650210879708616,1,1,128,128,DLMT,True,False,True,False,False,28,1,35,0.2652458834577099,0.0003392684879837411,0.26513348571428574,15,30,True,1,1
148,1,128,512,0.1685024268781448,32,1,16,128,DLMT,True,False,True,False,False,26,1,35,0.16853054455042663,4.243608399098388e-05,0.1685164857142857,20,1,True,30,1
149,1,2048,1024,0.21201388848965957,1,64,32,128,DLMT,True,True,True,False,True,30,32,35,0.212029940081769,2.422557259069441e-05,0.2120219142857143,30,1,True,2,1
150,2048,1024,1024,0.09008298101634363,8,1,128,128,DLMT,False,True,True,True,False,4,1,35,0.09018873898365637,0.00015961328301330573,0.09013586,5,1,True,8,8
151,1024,256,1,0.2726572237362639,1,512,1,128,DLMT,True,False,True,False,False,12,1,35,0.27290454769230754,0.0003732691691702698,0.2727808857142857,11,1,True,28,32
152,512,256,512,0.22114273413759905,1,1,256,128,DLMT,True,True,True,False,True,1,1,35,0.22138206586240095,0.0003612070399567063,0.2212624,1,17,True,29,32
153,128,2048,2048,0.15916323278856304,1,512,512,128,DLMT,True,False,True,True,False,18,1,35,0.15941619578286553,0.00038177978479960443,0.15928971428571428,1,28,True,24,1
154,1,1,2048,0.21303761888576164,1,256,256,128,DLMT,True,True,True,True,False,29,1,35,0.21328483825709552,0.00037311132660483153,0.21316122857142858,1,5,True,8,32
155,1024,1,1,0.0985799605254605,1,16,512,128,DLMT,True,True,True,True,True,30,1,35,0.0986012051888252,3.206312065477179e-05,0.09859058285714285,22,1,True,27,8
156,1,2048,2048,inf,1,64,16,128,DLMT,True,False,True,True,True,7,32,1,inf,inf,inf,15,20,False,1,1
157,1,256,1,inf,1,1,16,128,DLMT,False,False,True,True,True,20,1,1,inf,inf,inf,14,1,False,15,32
158,2048,128,128,0.1744170880388685,32,64,1,128,DLMT,True,False,True,True,False,1,1,35,0.1745999976754172,0.0002760530324678456,0.17450854285714285,18,1,True,11,1
159,1024,1,2048,0.13745228505955512,1,64,128,128,DLMT,False,True,True,False,True,2,1,35,0.1376774863690163,0.00033988096835960445,0.1375648857142857,27,11,True,1,1
160,1024,2048,1,0.08905869903127334,1,512,512,128,DLMT,False,True,True,False,False,15,8,35,0.08908936954015526,4.628890606278999e-05,0.0890740342857143,29,1,True,2,8
161,1,1024,2048,0.08932311637957109,8,128,1,128,DLMT,False,True,True,False,False,18,1,35,0.08934450076328608,3.227399104479045e-05,0.08933380857142859,30,30,True,1,8
162,512,2048,64,inf,32,1,1,128,DLMT,True,True,True,False,True,30,1,1,inf,inf,inf,1,13,False,10,1
163,1,1024,256,0.19605642639047385,1,32,512,128,DLMT,False,False,True,False,True,7,1,35,0.19619483075238328,0.0002088842585485748,0.19612562857142857,5,7,True,1,32
164,2048,2048,1,0.24284980561800876,1,32,256,128,DLMT,True,False,True,False,False,24,1,35,0.24317053723913415,0.00048405834865019936,0.24301017142857145,1,26,True,30,32
165,1,2048,512,inf,1,256,512,128,DLMT,True,True,True,True,False,21,32,1,inf,inf,inf,10,1,False,21,1
166,2048,128,128,0.21787507656090369,1,16,1,128,DLMT,True,False,True,False,True,6,32,35,0.21799618058195339,0.0001827740346851877,0.21793562857142854,30,28,True,1,1
167,1,2048,1,inf,1,1,64,128,DLMT,False,False,True,False,True,5,1,1,inf,inf,inf,11,10,False,1,32
168,2048,1024,2048,0.13564963799778676,32,256,256,128,DLMT,True,False,True,False,False,25,1,35,0.13569956200221325,7.534689300637644e-05,0.1356746,5,25,True,1,1
169,1024,1,2048,0.20487323870333973,1,512,16,128,DLMT,False,False,True,True,False,3,1,35,0.20500476129666034,0.00019849807483773166,0.20493900000000004,11,1,True,25,1
170,1,1,2048,0.16679731458639493,32,16,16,128,DLMT,True,False,True,False,False,28,1,35,0.16682188541360507,3.708307276527097e-05,0.1668096,5,1,True,1,1
171,1,512,128,0.25606687795958555,1,1,64,128,DLMT,True,True,True,False,True,27,8,35,0.25637420775470016,0.0004638318872089736,0.25622054285714285,1,29,True,24,1
