id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
1,10,0.1339143963530763,0.13385740364692375,29,1,0.13388590000000003,False,RS,16,8,True,1,8,False,False,4.597705949709478e-05,1,True,4
2,10,0.0869809589710123,0.07367632102898769,10,1,0.08032863999999999,False,RS,16,256,True,128,16,True,True,0.01073309501413269,512,True,8
3,10,0.09899212674919487,0.0700764532508051,28,1,0.08453428999999998,False,RS,4,256,True,16,8,True,True,0.023326803210146477,512,False,1
4,10,0.13414512780955945,0.13382047219044058,29,1,0.1339828,False,RS,2,1,True,128,64,False,True,0.0002619056318600277,512,False,8
5,10,0.10199595672494516,0.05391588327505483,11,1,0.07795592,False,RS,16,1,True,32,1024,True,False,0.03878707552004405,256,True,1
6,10,0.1991621323812238,0.19913146761877623,1,7,0.1991468,False,RS,2,512,True,4,2,False,True,2.4737825288416125e-05,256,False,2
7,10,0.09915522327584948,0.0815279767241505,1,6,0.0903416,False,RS,8,16,True,512,16,True,True,0.01422022251949666,1024,True,16
8,10,0.09005250581559049,0.0749799541844095,1,23,0.08251623,False,RS,8,2,True,8,2,True,False,0.012159303354802031,2048,False,2
9,10,0.0980539329268256,0.0630292270731744,5,1,0.08054158,False,RS,1,2048,True,4,128,True,False,0.028255071457591468,32,True,2
10,10,0.09348844863174637,0.07774533136825366,28,1,0.08561689000000001,False,RS,1,4,True,1,1,True,False,0.012700260927354996,64,False,8
11,10,0.09336722961216914,0.06700177038783087,26,1,0.0801845,False,RS,4,2048,True,4,16,True,False,0.021269498664989735,4,False,2
12,10,0.10845659079372012,0.07938600920627988,30,1,0.0939213,False,RS,4,512,True,4,256,True,False,0.023451770401698886,1024,False,16
13,10,0.09032984261950622,0.07568915738049378,10,1,0.0830095,False,RS,2,64,True,8,1,True,True,0.011810908829467783,256,True,4
14,10,0.1732258792219386,0.16919432077806135,1,11,0.17121009999999998,False,RS,8,1,True,4,2048,True,False,0.003252332007959827,512,False,1
15,10,0.1167339977126248,0.0905999422873752,1,12,0.10366697,False,RS,8,1024,True,2,128,True,False,0.021082820983637365,32,False,16
16,10,0.09017214380465466,0.05316661619534535,1,4,0.07166938,False,RS,8,1024,True,8,512,True,True,0.02985303663350849,128,False,4
17,10,0.11123887364897786,0.11115052635102216,1,4,0.11119470000000001,False,RS,8,1,True,32,32,False,True,7.127138275633448e-05,256,False,8
18,10,0.08570854630980784,0.06282081369019216,1,3,0.07426468,False,RS,1,512,True,16,1,True,True,0.018463952941436997,16,True,4
19,10,0.24863599984000925,0.24856940015999077,1,3,0.2486027,False,RS,1,1,True,32,256,False,True,5.3727181202815355e-05,256,True,16
20,10,0.10330082023624017,0.10325277976375986,1,24,0.10327680000000002,False,RS,1,64,True,2,64,False,False,3.875512869285737e-05,32,True,1
21,10,0.10128224556062858,0.07869591443937145,1,29,0.08998908000000001,False,RS,4,128,True,8,32,True,True,0.018220806834539464,8,True,16
22,10,0.16044902865303073,0.16039257134696927,12,1,0.1604208,False,RS,4,2048,True,8,512,False,True,4.5545142441321384e-05,16,False,16
23,10,0.10287809761082017,0.10276670238917984,7,1,0.10282240000000001,False,RS,8,1,True,32,1,False,True,8.986456476275711e-05,32,True,4
24,10,0.10634377283208385,0.07232006716791614,24,1,0.08933192,False,RS,8,1024,True,2,2,True,False,0.02744754627804824,128,True,4
25,10,0.10446504376197129,0.0627343162380287,1,21,0.08359968,False,RS,4,2048,True,16,256,True,True,0.033664941915375404,1,False,2
26,10,0.1044985892113253,0.0763951107886747,1,26,0.09044685,False,RS,8,64,True,4,4,True,False,0.02267159057257562,16,True,2
27,10,0.09910625222342943,0.07909130777657057,1,10,0.08909878,False,RS,1,2048,True,2,8,True,True,0.016146422126390725,4,True,2
28,10,0.08211064061827597,0.05962077938172402,7,1,0.07086571,False,RS,2,256,True,16,2,True,True,0.018142982812340974,32,True,32
29,10,0.12183303637940734,0.12174196362059267,6,1,0.1217875,False,RS,1,128,True,2048,4,False,False,7.347006193001475e-05,1,True,2
30,10,0.09496190698215554,0.06189649301784447,1,21,0.0784292,False,RS,8,1024,True,16,8,True,False,0.026674474819010023,16,True,1
31,10,0.10550347771104661,0.07759438228895339,13,1,0.09154893,False,RS,32,1,True,1024,2048,True,True,0.02251477824718911,1024,False,1
32,10,0.20783058804075347,0.20764101195924647,14,1,0.20773579999999997,False,RS,16,512,True,128,1,False,True,0.00015293449578169477,1,True,1
33,10,0.09945481290787449,0.06156434709212551,6,1,0.08050958,False,RS,8,2048,True,16,256,True,False,0.030566932486423955,128,True,1
34,10,0.5037802881482243,0.5037161118517757,27,1,0.5037482,False,RS,4,1024,True,2,1,False,True,5.177219330876441e-05,1,True,32
35,10,0.35885216516473195,0.358436234835268,20,1,0.35864419999999997,False,RS,2,256,True,32,64,False,False,0.0003355386117870773,128,True,32
