id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,32,128,16,16,27,16,1,SIMA,9,2048,128,512,0.25233052289257263,0.2523585628217131,4.231875157295403e-05,1,0.25234454285714286,1
2,True,35,False,1,32,1,128,1,26,23,SIMA,17,1024,128,256,0.3300369533679092,0.3305136752035193,0.0007194837344107459,32,0.33027531428571427,1
3,True,35,False,8,256,64,1,8,3,1,SIMA,16,64,1,2048,0.2761823605027576,0.2761992966400997,2.5560556347946048e-05,1,0.2761908285714286,1
4,True,35,False,1,64,1,256,20,1,1,SIMA,9,256,1,2048,0.11768475731555154,0.11773701411301991,7.886761835182922e-05,8,0.11771088571428573,1
5,True,35,False,8,256,512,16,28,1,9,SIMA,30,256,2048,1,0.11973924463881191,0.11984149821833093,0.0001543243496599267,1,0.11979037142857142,8
6,True,35,False,8,128,64,512,1,18,26,SIMA,15,2048,512,256,0.15928449305082595,0.15939413552060258,0.00016547589749888535,1,0.15933931428571427,1
7,True,35,False,1,128,512,128,1,1,26,SIMA,17,2048,1024,1,0.12189496250789525,0.12193012320639046,5.306564283017406e-05,8,0.12191254285714286,8
8,True,35,False,1,256,16,512,5,1,7,SIMA,18,1,256,256,0.13316780066912481,0.1331903136165894,3.3977255297492514e-05,1,0.1331790571428571,1
9,True,35,False,32,64,1,32,1,6,2,SIMA,15,512,1024,64,0.15124709285064397,0.15127199286364174,3.757989041050216e-05,1,0.15125954285714285,1
10,True,35,False,1,32,32,32,9,8,1,SIMA,11,2048,512,128,0.24168680893800149,0.24172101963342713,5.163186802661856e-05,1,0.2417039142857143,8
11,True,35,False,8,1,64,32,1,24,2,SIMA,20,512,1,1,0.143330147071256,0.14335985292874395,4.4833023542918214e-05,1,0.14334499999999997,8
12,True,35,False,1,1,128,16,1,25,2,SIMA,19,512,1,1,0.1521338361369741,0.15216650672016876,4.9307481735554436e-05,1,0.15215017142857143,32
13,True,35,False,1,1,64,16,1,25,2,SIMA,20,256,64,64,0.15231691591452884,0.15247554122832824,0.0002394023613338947,1,0.15239622857142854,32
14,True,35,False,1,1,128,32,1,25,3,SIMA,20,256,1,1,0.13317750397664613,0.13319992459478242,3.383790894297006e-05,1,0.13318871428571427,8
15,True,35,False,1,1,64,64,1,25,2,SIMA,19,128,64,1,0.15540350794660288,0.15543352062482566,4.5296087140108e-05,1,0.15541851428571427,8
16,True,35,False,1,1,128,16,1,26,3,SIMA,21,512,1,1,0.13719980618207508,0.1372217366750678,3.3098196510458114e-05,1,0.13721077142857144,32
17,True,35,False,8,1,64,64,1,24,2,SIMA,20,128,1,64,0.14194748320113856,0.14197005965600432,3.407310268423813e-05,1,0.14195877142857144,8
18,True,35,False,1,1,256,16,1,24,4,SIMA,21,128,1,1,0.13144335487702458,0.13147138798011837,4.230844948658932e-05,1,0.13145737142857147,1
19,True,35,False,1,16,128,1,1,25,3,SIMA,20,256,1,1,0.1286008093903363,0.1286601620382351,8.95769011770904e-05,8,0.1286304857142857,1
20,True,35,False,1,16,64,1,1,26,2,SIMA,20,512,64,64,0.1308061657239076,0.13085240570466386,6.978684748312189e-05,8,0.13082928571428573,1
21,True,35,False,1,32,128,1,1,26,2,SIMA,19,512,1,1,0.14770046576160642,0.14772021995267923,2.9813652536229763e-05,1,0.14771034285714282,1
22,True,35,False,8,32,128,1,1,26,2,SIMA,21,512,1,1,0.13748783923764113,0.13765267504807316,0.0002487754400897265,1,0.13757025714285714,8
23,True,35,False,1,1,128,16,1,24,2,SIMA,20,256,1,1,0.15309852189983586,0.1531229638144499,3.6888513781113624e-05,1,0.15311074285714288,8
24,True,35,False,8,32,64,1,1,25,3,SIMA,21,512,1,1,0.13043378594007915,0.1305479854884924,0.00017235358530459308,1,0.13049088571428577,8
25,True,35,False,8,16,256,16,1,24,2,SIMA,20,512,1,64,0.14433768767286348,0.14450808375570795,0.0002571671798020638,1,0.14442288571428571,8
26,True,35,False,1,32,128,1,1,24,3,SIMA,19,128,1,1,0.2824247781498244,0.28255167899303274,0.00019152278278714122,32,0.2824882285714286,1
27,True,35,False,1,1,256,1,1,24,4,SIMA,20,512,1,1,0.1316467869860531,0.13167641301394695,4.4712542184171225e-05,1,0.13166160000000002,1
28,True,35,False,1,32,128,16,1,25,4,SIMA,19,128,1,64,0.3335119617008597,0.3341172954419974,0.0009135889067913686,32,0.3338146285714286,1
29,True,35,False,1,16,256,1,1,24,2,SIMA,19,512,1,1,0.12050274688958429,0.12053553882470142,4.9490629910919204e-05,8,0.12051914285714285,8
30,True,35,False,1,16,512,1,1,24,1,SIMA,20,1024,1,1,0.21210599694205115,0.21212606020080602,3.0280107297679122e-05,1,0.21211602857142858,1
31,True,35,False,8,32,128,1,1,23,1,SIMA,20,256,1,64,0.20368504993027065,0.20370957864115785,3.701950947314987e-05,1,0.20369731428571425,1
32,True,35,False,8,16,128,1,1,23,1,SIMA,19,256,1,64,0.22453089642217156,0.22455687500639987,3.920770436575907e-05,1,0.2245438857142857,8
33,True,35,False,1,1,512,16,1,24,3,SIMA,20,256,1,1,0.3364534949846485,0.33707039072963707,0.0009310386501984012,32,0.3367619428571428,1
34,True,35,False,8,1,256,1,1,25,1,SIMA,18,1024,1,1,0.11745115170413829,0.11750347686729028,7.897079801278199e-05,8,0.11747731428571428,1
35,True,35,False,1,1,256,16,2,26,1,SIMA,18,2048,1,1,0.12049157479401457,0.12051019663455681,2.810467315343148e-05,8,0.12050088571428569,8
36,True,35,False,1,1,128,1,1,25,2,SIMA,18,2048,1,1,0.12164564231282013,0.12167504340146557,4.4373056726635965e-05,8,0.12166034285714285,8
37,True,35,False,1,1,512,16,1,24,1,SIMA,17,2048,1,1,0.12667620824460363,0.12671322032682492,5.5859809947286914e-05,8,0.12669471428571427,1
38,True,35,False,1,1,512,16,1,26,1,SIMA,18,2048,1,1,0.2098112065946448,0.20982513626249805,2.1023097113528365e-05,1,0.20981817142857143,1
39,True,35,False,1,1,256,16,1,26,1,SIMA,19,512,1,1,0.2847406224789311,0.28484040609249744,0.0001505965986010454,32,0.2847905142857143,1
40,True,35,False,8,1,512,1,1,26,1,SIMA,19,1024,1,64,0.11657975297188818,0.11663264702811187,7.982938950393762e-05,8,0.11660620000000002,1
41,True,35,False,8,16,512,1,1,27,1,SIMA,19,1024,1,64,0.22343543900190543,0.2234511895695231,2.377125686751057e-05,1,0.22344331428571426,8
42,True,35,False,32,16,256,1,1,26,1,SIMA,19,1024,1,64,0.19534380769606585,0.1953744780182199,4.628862424715167e-05,1,0.19535914285714287,1
43,True,35,False,32,16,256,1,2,25,1,SIMA,20,512,1,128,0.19793863000167533,0.19812948428403898,0.00028804334424399755,1,0.19803405714285716,1
44,True,35,False,1,1,512,16,1,25,1,SIMA,18,1024,1,64,0.216454079974859,0.2164812343108553,4.098218627448647e-05,1,0.21646765714285715,1
45,True,35,False,1,1,512,1,1,27,1,SIMA,20,512,1,64,0.23302857714301747,0.23305610857126827,4.155130588090079e-05,1,0.23304234285714287,8
46,True,35,False,1,16,512,1,1,27,2,SIMA,20,512,1,1,0.1488523261676725,0.1488795024037561,4.1015238581756476e-05,1,0.1488659142857143,1
47,True,35,False,1,1,256,1,1,25,2,SIMA,20,2048,1,1,0.14590635919539086,0.14592844080460915,3.332626591743987e-05,1,0.1459174,1
48,True,35,False,1,1,512,1,2,27,1,SIMA,20,1024,1,128,0.2014201469230303,0.20143893879125543,2.8361284332335242e-05,1,0.20142954285714287,1
49,True,35,False,8,16,256,1,1,26,1,SIMA,19,2048,1,64,0.11678413550993517,0.11695323591863623,0.0002552117072357835,8,0.1168686857142857,1
50,True,35,False,32,16,256,1,2,27,1,SIMA,20,2048,1,1,0.19585655841488386,0.1958810415851161,3.6950778070291936e-05,1,0.19586879999999998,1
51,True,35,False,1,16,512,1,1,27,1,SIMA,19,1024,1,64,0.21059062001807874,0.21060920855334989,2.805440778056796e-05,1,0.2105999142857143,1
52,True,35,False,8,1,512,1,1,27,2,SIMA,20,2048,1,128,0.11897353063497444,0.11901281222216843,5.928501892879657e-05,8,0.11899317142857144,1
53,True,35,False,8,1,256,1,1,26,2,SIMA,19,1024,1,128,0.13558914753548332,0.13560822389308805,2.8790644739043045e-05,1,0.13559868571428568,1
