id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
16,32,16,False,8,128,64,16,2048,1,0.4751472218115283,4,8,RS,True,False,1,True,1,True,26,1,2048,32,10,2048,8,2,0.4870647,23,True,0.019228095688601086,True,0.49898217818847174
17,8,2048,False,1,1,64,1,1024,2,0.6670061302122183,8,2,RS,True,True,8,False,128,True,1,30,256,4,10,256,1,8,0.673943,1,False,0.011192199721234425,True,0.6808798697877816
18,4,1,False,16,32,2,8,128,10,1.3274680494464357,32,2,RS,True,False,12,False,64,False,1,8,32,1,10,2048,2,8,1.3275279999999998,1,False,9.672641831472529e-05,True,1.327587950553564
19,2,64,False,1,1,8,128,512,10,0.5577639308543233,16,1,RS,True,True,4,True,16,True,23,1,16,8,10,256,4,8,0.5687659999999999,1,False,0.017751141219651195,True,0.5797680691456765
20,2,1,False,2,1,2,128,32,16,1.3056557518058203,8,1,RS,False,True,1,False,8,False,1,4,2048,32,10,2048,32,4,1.305699,2,False,6.977822009768236e-05,True,1.3057422481941796
21,8,1,False,16,1,1,8,64,6,inf,2,2048,RS,False,False,6,False,1024,True,1,12,256,32,1,2048,8,2,inf,1,True,inf,False,inf
22,16,2,False,4,4,8,1,32,4,0.7677773544766368,32,1,RS,False,False,3,False,64,False,7,1,64,4,10,1,8,4,0.7818757,1,True,0.02274678690298917,True,0.7959740455233631
23,4,128,False,1,64,16,8,256,4,0.6754297607038087,64,8,RS,True,True,20,True,64,True,1,27,256,32,10,16,1,2,0.6864494,1,False,0.017779489543853597,True,0.6974690392961913
24,4,512,False,8,16,4,64,4,20,0.8789139625899516,128,1,RS,True,True,3,False,1024,True,1,7,512,2,10,256,4,2,0.8847039999999999,1,True,0.009341858369724952,True,0.8904940374100483
25,16,2048,False,32,16,16,4,1024,1,inf,16,128,RS,True,True,11,False,32,False,27,1,16,2,1,1024,8,1,inf,4,True,inf,False,inf
26,8,16,False,16,1,32,32,32,2,0.15241309238994374,4,8,RS,False,True,1,False,64,True,20,1,64,4,10,1,8,1,0.16264209999999998,19,True,0.01650385543108034,True,0.17287110761005622
27,16,16,False,16,256,4,64,32,5,1.1394219107927555,1,8,RS,False,False,1,True,512,False,1,8,2048,16,10,128,2,16,1.1396419999999998,7,False,0.00035509998591944786,True,1.1398620892072442
28,4,1,False,1,512,1,64,256,1,0.21569001288099537,64,64,RS,True,False,1,False,64,True,11,1,2048,32,10,64,1,1,0.2374713,18,True,0.035142726197749656,True,0.2592525871190046
29,1,256,False,8,2,32,16,32,1,1.0650447222339725,2,16,RS,False,False,11,True,32,False,17,1,1,8,10,128,2,1,1.068709,9,True,0.005912079921651931,True,1.0723732777660273
30,32,2048,False,4,256,4,256,64,1,1.0261364069248253,512,2048,RS,True,False,12,True,512,True,1,25,1,16,10,256,8,1,1.0280740000000002,2,False,0.003126183615848534,True,1.030011593075175
31,2,1,False,32,2,16,64,512,4,5.362731160910652,16,32,RS,False,False,1,False,512,False,1,5,256,4,10,512,2,16,5.36831,11,True,0.009001103265711347,True,5.373888839089348
32,16,128,False,8,512,2,512,1024,1,0.9961721162077517,16,2,RS,False,False,8,True,1,False,12,1,1,4,10,512,2,8,0.9999597,15,True,0.006111026379422723,True,1.0037472837922483
33,2,2048,False,16,8,2,512,64,1,inf,4,32,RS,True,False,15,True,1024,True,22,1,16,2,1,512,1,2,inf,3,False,inf,False,inf
34,8,512,False,32,4,8,32,8,5,1.3606622499223984,2,2,RS,True,True,1,False,16,True,1,1,32,32,10,512,1,2,1.37174,3,False,0.017873247606408883,True,1.3828177500776015
35,16,128,False,8,256,32,128,2048,6,1.0614364472131521,128,32,RS,False,True,16,False,2048,False,20,1,512,8,10,2048,4,1,1.061477,1,False,6.54293512117915e-05,True,1.061517552786848
36,32,64,False,2,16,4,64,1,1,1.746159100309585,4,4,RS,True,False,29,False,1024,False,1,5,32,2,10,128,16,32,1.7462250000000001,4,False,0.00010632497354811183,True,1.7462908996904152
37,32,16,False,32,8,2,512,256,1,1.0715405140008387,32,4,RS,True,True,5,True,64,True,26,1,32,8,10,2048,8,2,1.081893,18,False,0.01670307998543979,True,1.0922454859991613
38,16,16,False,2,16,128,32,1,3,0.7918505795126143,2,16,RS,False,False,1,False,1024,False,29,1,2048,32,10,128,8,16,0.7932747000000001,5,True,0.002297728141012342,True,0.7946988204873859
39,8,512,False,4,2,1024,1,2048,27,0.4134922873096365,8,512,RS,False,False,3,True,1024,False,22,1,4,16,10,2,8,16,0.4256402,1,True,0.01959988715171596,True,0.43778811269036355
40,4,1,False,8,1,128,64,512,7,1.7202309561695455,1,1,RS,False,True,1,False,16,False,1,9,32,8,10,512,1,32,1.720336,4,False,0.00016948156241902772,True,1.7204410438304547
41,16,2048,False,8,1,1,1024,2048,8,0.9024472808001615,128,64,RS,False,False,14,True,512,False,19,1,64,32,10,1,32,32,0.9075804,1,True,0.008281962475162502,True,0.9127135191998385
42,4,256,False,2,128,128,128,256,1,1.2497920654956098,4,64,RS,False,False,3,False,16,False,12,1,512,4,10,128,32,1,1.249875,13,False,0.00013380956617519752,True,1.2499579345043903
43,4,16,False,4,4,1,4,128,1,0.7867625918694982,2,1,RS,True,False,5,False,128,False,1,14,512,4,10,128,32,1,0.7902913,23,True,0.0056933469075755565,True,0.7938200081305019
44,1,512,False,2,256,256,1,1024,14,0.4102129235849368,32,128,RS,True,False,4,True,256,False,14,1,256,1,10,16,8,16,0.41580130000000004,1,True,0.00901649113624585,True,0.4213896764150633
45,4,4,False,32,8,4,2,64,17,inf,8,4,RS,False,False,7,False,1024,True,20,1,256,1,1,256,32,32,inf,1,False,inf,False,inf
46,2,8,False,8,32,64,64,256,1,0.8811747017422294,1,8,RS,True,True,13,True,2,False,1,24,64,32,10,512,1,1,0.8829717,9,True,0.002899342789323137,True,0.8847686982577706
47,4,1,False,32,64,32,2048,128,2,inf,8,256,RS,False,True,2,True,256,False,22,1,1024,8,1,2048,1,1,inf,1,False,inf,False,inf
48,8,256,False,32,16,4,8,4,11,1.206271815478217,4,256,RS,True,True,8,False,64,False,1,23,256,8,10,256,1,16,1.207593,1,True,0.002131647484928036,True,1.2089141845217828
49,8,2048,False,4,2,256,64,1024,13,0.9692237766514998,16,2,RS,True,True,1,True,256,False,26,1,512,1,10,1,16,16,0.9692736,1,False,8.038681483926845e-05,True,0.9693234233485001
50,1,2048,False,2,128,2,1024,32,1,1.007716242959736,128,8,RS,True,False,7,False,256,True,1,25,2048,1,10,2048,2,2,1.011533,3,True,0.006158095566000867,True,1.015349757040264
51,32,1,False,32,1,128,1024,1,12,0.9698265195207911,512,32,RS,False,False,9,False,512,True,5,1,64,32,10,1024,32,2,0.9741728000000001,1,False,0.007012448071821984,True,0.978519080479209
52,2,2048,False,8,2,16,256,256,1,1.2334805875522872,1,512,RS,False,False,9,True,1024,False,2,1,1,2,10,512,2,1,1.233978,12,False,0.0008025434567672885,True,1.2344754124477129
53,2,2048,False,8,4,32,1,128,3,inf,1,1024,RS,False,False,30,True,4,False,2,1,128,8,1,128,8,8,inf,1,False,inf,False,inf
54,2,512,False,4,2,128,32,1024,1,1.5823027958956737,8,512,RS,True,True,20,False,2048,True,28,1,2,32,10,64,16,4,1.5855210000000002,6,False,0.0051923683420959515,True,1.5887392041043267
55,32,1024,False,8,64,256,8,1024,11,1.4955061907675236,1,1,RS,True,False,1,False,512,True,1,29,128,8,10,2048,1,32,1.4970839999999999,8,False,0.0025456951899235913,True,1.4986618092324762
56,8,32,False,2,64,8,8,2048,2,1.1992716079315389,1,2,RS,True,True,13,True,128,False,25,1,64,32,10,32,8,32,1.199386,1,False,0.00018456435192093073,True,1.1995003920684613
57,8,512,False,1,8,1,128,2,1,0.552042563392048,1,16,RS,True,False,7,True,1024,True,8,1,8,32,10,128,4,1,0.5612896,15,True,0.014919507459698512,True,0.5705366366079521
58,4,256,False,32,32,8,2,2048,1,inf,16,8,RS,True,True,2,True,64,False,1,2,1,8,1,1,1,8,inf,28,False,inf,False,inf
59,16,512,False,4,8,4,1,32,21,0.9023982550109755,16,256,RS,True,True,5,False,32,True,1,19,8,2,10,32,32,16,0.9083207,1,False,0.00955548960598043,True,0.9142431449890245
60,1,128,False,4,16,16,128,2048,6,0.9566566067107584,32,128,RS,True,True,17,True,1,False,1,13,16,32,10,256,16,1,0.956745,1,False,0.00014261696953729252,True,0.9568333932892416
61,2,8,False,8,16,256,16,2048,12,0.9190323641808137,1024,4,RS,True,True,9,True,2048,True,24,1,16,4,10,1024,1,8,0.9209498999999999,1,True,0.0030938225046049394,True,0.9228674358191861
62,1,512,False,8,64,256,16,512,7,1.1118894929405383,1,1,RS,True,True,2,False,1024,True,23,1,64,2,10,512,16,32,1.114517,1,False,0.004239316100504869,True,1.1171445070594617
63,4,8,False,16,2,8,4,512,16,0.19541713382756618,2,1,RS,True,False,1,False,16,True,1,30,2048,4,10,4,2,4,0.2204023,1,True,0.040311981978191046,True,0.24538746617243382
64,4,2048,False,4,32,4,16,2048,1,0.4575361417879963,8,1,RS,False,False,1,True,1,False,1,24,2048,16,10,1,4,4,0.4674977,25,True,0.01607234277913458,True,0.47745925821200375
65,8,1,False,32,64,2,2,128,4,0.7858276153631238,512,256,RS,False,False,27,True,2048,False,15,1,1024,8,10,512,2,4,0.7858548,1,False,4.386068854906295e-05,True,0.7858819846368761
66,1,1024,False,1,32,256,2,256,3,1.3173804517217254,128,512,RS,False,True,13,False,1024,True,1,30,2048,16,10,8,1,32,1.319021,1,False,0.0026469206637147057,True,1.3206615482782746
67,16,32,False,16,1,2,256,32,1,1.218520034465161,1024,8,RS,False,True,12,True,2048,True,1,20,2048,16,10,256,16,8,1.2207459999999999,2,False,0.003591454301532992,True,1.2229719655348388
68,16,2,False,1,512,2048,1,1,4,1.0027334997561634,64,2,RS,False,True,11,True,1,False,16,1,1,32,10,1024,16,4,1.006678,1,True,0.006364201128185709,True,1.0106225002438365
69,1,64,False,1,512,1,1,2048,1,0.9686587180249921,1,32,RS,True,True,9,True,512,True,1,25,1024,4,10,1024,16,1,0.9717646000000002,13,False,0.0050111437057821515,True,0.9748704819750083
70,2,1,False,2,64,1024,64,1024,18,0.7568136180243378,32,2048,RS,True,True,2,False,1024,False,25,1,2048,16,10,1,16,4,0.7624105,1,True,0.009030214319162098,True,0.7680073819756622
71,8,64,False,4,1,2,16,16,1,0.42978258201411584,256,32,RS,False,False,9,True,1,False,9,1,1024,2,10,16,4,8,0.4449069,13,True,0.02440212844179785,True,0.46003121798588414
72,8,256,False,4,8,128,16,128,6,0.7687986906053985,128,4,RS,False,True,7,True,1024,True,1,3,32,2,10,128,32,32,0.7747204,1,True,0.009554302771003224,True,0.7806421093946014
73,32,512,False,1,1,2,2,2,30,0.733967206928345,1,4,RS,False,True,1,True,128,True,3,1,1,1,10,4,4,4,0.7441263,2,False,0.016391052754780568,True,0.754285393071655
74,4,1,False,1,64,1,256,256,1,0.8164525530408475,64,256,RS,False,True,3,True,2048,True,22,1,256,2,10,512,4,32,0.8200613999999999,12,True,0.005822645828143764,True,0.8236702469591524
75,16,64,False,16,1024,4,256,32,17,1.1567631800640084,256,16,RS,False,False,1,False,512,True,21,1,1024,4,10,2048,1,8,1.158407,1,True,0.002652199276072615,True,1.1600508199359916
76,16,64,False,2,16,128,4,1024,12,0.2738935212056628,1,2,RS,False,True,1,False,32,True,9,1,64,32,10,32,1,8,0.3027385,6,True,0.04653954499616428,True,0.33158347879433725
77,8,128,False,1,4,128,2,1,10,0.16984885388513707,4,8,RS,False,True,1,True,16,True,15,1,256,32,10,2,4,2,0.1799739,5,True,0.016336120148003314,True,0.19009894611486292
78,2,2048,False,1,256,16,8,16,13,0.954209856958541,8,4,RS,True,True,1,False,256,True,18,1,2048,8,10,128,16,2,0.957143,4,False,0.004732440385255792,True,0.9600761430414589
79,2,64,False,2,16,8,16,1024,1,0.49303689084219476,64,8,RS,False,True,4,True,256,False,1,30,1024,4,10,32,1,1,0.501501,21,True,0.013656303643372919,True,0.5099651091578052
80,8,16,False,16,32,1,512,2,2,1.2484769989252125,2,2,RS,True,False,5,True,1,False,13,1,256,16,10,2048,1,2,1.250705,1,True,0.0035947385162205876,True,1.2529330010747874
81,1,256,False,8,32,128,128,256,1,0.922936949558183,512,256,RS,False,True,13,False,512,True,9,1,1,2,10,2048,8,8,0.9280475000000001,5,True,0.008245549214576313,True,0.9331580504418173
82,2,2048,False,16,16,512,8,512,7,0.6562842418892265,4,1,RS,False,False,9,False,128,False,1,29,512,4,10,64,16,1,0.6625235999999999,1,True,0.010066808840938631,True,0.6687629581107732
83,4,2048,False,4,16,1,8,2,1,1.0851074744238745,1,2048,RS,True,False,6,True,256,True,1,15,2048,32,10,16,8,16,1.0882939999999999,16,False,0.005141257044731396,True,1.0914805255761253
84,2,1024,False,2,128,512,4,1,1,0.9499172054365888,32,256,RS,True,False,5,False,128,False,1,2,512,4,10,8,16,1,0.9567213999999999,18,True,0.01097813665609972,True,0.9635255945634111
85,2,2048,False,4,1,32,128,256,15,0.7810360637829769,1,16,RS,True,True,1,True,4,False,22,1,1024,1,10,512,32,1,0.7822023,1,True,0.0018816482163252735,True,0.7833685362170232
86,8,64,False,4,2048,1,64,1024,1,0.22909975368572366,16,1,RS,True,False,6,True,256,True,1,29,1,32,10,64,8,16,0.24612949999999997,17,True,0.027476416277418717,True,0.2631592463142763
87,4,16,False,32,256,1024,32,2048,7,1.1315918425985523,1024,2,RS,False,True,1,False,1,False,1,29,2048,32,10,1,16,2,1.131639,7,False,7.608547824648861e-05,True,1.1316861574014478
88,32,128,False,8,256,2,16,2048,1,0.47419772386431014,128,64,RS,False,False,20,True,512,True,15,1,1,1,10,64,8,8,0.4851063,3,True,0.01760029617392844,True,0.49601487613568984
89,4,1,False,16,1024,16,256,16,1,0.6369591732768659,8,64,RS,True,True,3,True,128,True,20,1,2048,2,10,2048,8,32,0.6436640999999999,23,True,0.010817974287730583,True,0.6503690267231338
90,8,32,False,2,2,16,1,2048,1,0.40153805023020944,1,32,RS,True,True,24,True,256,False,27,1,64,2,10,1,8,16,0.40930360000000005,1,True,0.012529222347775624,True,0.41706914976979065
91,1,256,False,2,2,16,128,1024,6,0.7610581732604881,4,2,RS,True,False,1,True,4,True,2,1,128,1,10,512,4,2,0.7729718999999999,8,True,0.019222042963483354,True,0.7848856267395118
92,32,64,False,4,2,16,4,16,26,0.9017726508869804,32,2,RS,True,True,2,False,1,False,18,1,128,8,10,128,2,32,0.9044054000000001,1,True,0.004247773821662357,True,0.9070381491130198
93,16,512,False,2,4,2,2,1,17,0.9726740485106898,1,32,RS,True,False,3,True,256,True,1,28,4,4,10,64,8,1,0.9788888,1,False,0.01002710761685542,True,0.9851035514893102
94,1,32,False,1,16,16,128,64,3,0.6760407932430597,64,2,RS,False,True,6,False,1,True,23,1,2048,2,10,512,1,8,0.6944678000000001,1,False,0.029730807438749462,True,0.7128948067569405
95,32,512,False,2,128,2,4,2048,4,0.7456970604130803,4,512,RS,False,False,1,False,256,False,22,1,128,8,10,1,2,4,0.7620154000000001,13,True,0.02632860661409942,True,0.77833373958692
96,16,64,False,8,1024,2048,128,1,1,1.2884378410148511,4,4,RS,False,False,3,False,32,False,1,11,1,16,10,2048,1,4,1.2909540000000002,26,True,0.004059663040204172,True,1.2934701589851492
97,4,1,False,8,8,256,256,512,8,1.613712270335219,256,256,RS,True,True,1,False,1,False,28,1,128,32,10,1024,16,8,1.613804,13,False,0.00014800000000000967,True,1.6138957296647811
98,1,256,False,1,32,1,128,2048,6,0.7226830934433751,2,32,RS,True,True,1,True,16,True,1,21,256,2,10,1024,4,16,0.7446381000000001,20,True,0.035423011499447654,True,0.766593106556625
99,16,512,False,1,32,2,128,256,5,inf,512,256,RS,False,False,1,True,2048,True,8,1,512,8,1,1024,2,32,inf,9,False,inf,False,inf
100,1,64,False,4,1,8,128,1024,1,1.2080140023862846,16,64,RS,False,True,16,False,2048,True,1,4,128,1,10,256,8,4,1.2116250000000002,7,False,0.005826115772965743,True,1.2152359976137157
101,1,2,False,8,256,2,128,32,1,0.8771879941476596,8,1,RS,False,False,4,False,8,True,13,1,1024,8,10,1024,4,32,0.8947438,8,True,0.028325179998721986,True,0.9122996058523404
102,16,2,False,16,2,1024,1,1024,5,0.7138734949918979,2,2,RS,False,True,1,True,1024,False,1,5,64,4,10,2,16,1,0.7166923,3,True,0.004547963215550453,True,0.719511105008102
103,2,512,False,32,2,1,256,64,3,1.1887318965340088,16,128,RS,True,True,15,False,256,False,13,1,2,32,10,256,16,32,1.190045,1,True,0.002118609213611589,True,1.1913581034659912
104,16,256,False,4,256,32,1,128,1,0.5477313105196857,8,32,RS,False,True,3,False,512,True,1,15,512,32,10,64,32,16,0.5565284,6,True,0.014193546288366415,True,0.5653254894803144
105,1,1,False,16,64,1024,32,1024,3,1.034468124729314,4,128,RS,False,True,1,False,1024,True,15,1,128,16,10,128,8,2,1.037487,7,False,0.004870763903126467,True,1.0405058752706862
106,8,64,False,8,16,1,128,4,1,1.249433150604859,256,4,RS,False,True,1,False,512,False,19,1,512,32,10,1,8,4,1.2529690000000002,24,True,0.0057048688854346415,True,1.2565048493951414
107,1,2,False,4,4,32,32,32,8,6.675635913563823,4,1,RS,False,False,1,True,128,False,1,21,256,16,10,1024,1,16,6.6760019999999995,14,False,0.0005906572610236679,True,6.6763680864361765
108,16,2048,False,32,32,1,1,1,28,inf,1,32,RS,False,True,2,True,2,False,1,26,1,1,1,8,16,4,inf,1,False,inf,False,inf
109,1,32,False,2,256,1,4,256,6,0.1336774595333553,64,2,RS,False,True,3,True,1,True,1,2,256,4,10,16,16,4,0.1404433,1,True,0.010916254751974231,True,0.14720914046664468
110,2,2048,False,1,16,8,256,256,1,inf,32,512,RS,True,False,18,False,32,False,16,1,32,8,1,2048,16,2,inf,5,False,inf,False,inf
111,32,8,False,4,128,512,64,2048,1,0.7681865833888444,1,4,RS,False,True,1,False,1,False,1,4,2048,32,10,1,32,16,0.7781951000000001,1,True,0.016148107179790462,True,0.7882036166111559
112,8,2048,False,1,1,4,2,128,1,1.021439177939085,4,256,RS,True,True,14,False,256,True,1,24,4,16,10,64,4,4,1.02291,1,False,0.0023730781698039546,True,1.024380822060915
113,2,2048,False,2,64,4,1024,2048,5,0.7642881850544981,128,2048,RS,False,False,3,False,1,True,2,1,1024,2,10,2048,2,8,0.7752766999999999,1,True,0.01772927237677845,True,0.7862652149455017
114,32,512,False,2,512,8,64,32,1,1.200965830846067,1,8,RS,False,True,15,True,16,False,1,10,512,32,10,2048,8,32,1.201227,6,False,0.00042137987612133525,True,1.2014881691539332
115,8,128,False,8,1,1,4,64,1,1.4877913471335749,128,2,RS,True,False,10,False,2048,True,1,25,32,4,10,1024,2,16,1.490268,12,True,0.003995922421669383,True,1.492744652866425
116,8,32,False,8,32,2,1024,1024,4,inf,1,32,RS,True,True,1,False,2,False,26,1,2048,1,1,1024,8,32,inf,13,True,inf,False,inf
117,32,8,False,4,16,2,16,32,1,1.4924438297900082,1024,8,RS,True,True,12,True,1,True,1,5,128,16,10,16,16,1,1.4965570000000001,7,False,0.006636339427726728,True,1.500670170209992
118,4,512,False,8,256,16,2048,128,27,0.8351215165092787,256,64,RS,True,True,1,True,2048,True,1,24,1024,2,10,1,16,16,0.8381568999999999,1,True,0.004897398869808337,True,0.8411922834907211
119,1,128,False,1,2,4,128,1024,9,1.299689269084048,128,32,RS,True,True,11,False,1024,True,4,1,2,32,10,512,2,2,1.301981,1,False,0.0036975625755354285,True,1.304272730915952
120,32,1024,False,32,2,8,2,1,30,1.5599716272360733,32,4,RS,False,True,1,True,128,True,1,17,1024,4,10,16,32,16,1.56871,1,False,0.014098810588131188,True,1.5774483727639268
121,2,8,False,8,1024,128,32,512,6,0.47365338056576356,2,8,RS,True,False,1,True,64,True,1,22,1,1,10,2048,16,4,0.4826796,13,True,0.014563232946018533,True,0.4917058194342364
122,32,64,False,32,64,1024,4,2048,1,1.7488439241293903,128,4,RS,True,False,2,True,1,False,1,16,256,32,10,128,16,1,1.748891,22,False,7.595393340704645e-05,True,1.7489380758706097
123,4,2048,False,4,32,256,1,2048,7,1.0553584528721662,16,8,RS,True,True,4,False,512,False,1,22,32,8,10,64,16,2,1.055439,1,False,0.00012995768542107286,True,1.0555195471278338
124,8,256,False,8,256,8,4,32,2,0.6612200947880795,1024,256,RS,False,True,1,True,1,False,1,28,1,4,10,256,32,4,0.6692694,30,True,0.01298704376831001,True,0.6773187052119205
125,8,1,False,32,2,16,512,1024,1,inf,1,64,RS,False,False,10,False,16,False,1,7,16,1,1,2048,8,32,inf,10,False,inf,False,inf
126,32,1,False,16,32,4,16,16,1,0.8819747455930333,256,1024,RS,False,True,4,True,512,False,18,1,256,4,10,2048,8,1,0.882019,14,False,7.140168065249083e-05,True,0.8820632544069666
127,16,512,False,1,2,8,128,256,10,1.1921504299119456,64,4,RS,False,True,8,False,256,False,23,1,64,4,10,128,2,16,1.2003489999999999,1,True,0.013227873185058893,True,1.2085475700880541
128,4,1,False,4,8,128,64,1024,3,0.9964327480563286,32,1,RS,False,True,1,True,64,False,24,1,16,2,10,1024,32,1,0.9964656999999999,25,False,5.31658725123619e-05,True,0.9964986519436712
129,2,8,False,16,256,4,16,2048,1,1.5033257777889457,128,4,RS,False,True,3,False,1024,True,28,1,256,32,10,16,16,32,1.506523,14,False,0.005158515387201984,True,1.5097202222110544
130,2,512,False,16,8,1,64,64,1,0.5520374801333494,8,128,RS,False,False,1,True,32,True,1,7,16,16,10,512,32,1,0.5750780000000001,27,True,0.03717441842181259,True,0.5981185198666508
131,1,1,False,32,128,8,256,1,1,1.5582837818021793,2048,512,RS,True,True,14,False,2048,False,1,29,256,2,10,1024,2,1,1.558373,4,False,0.0001439479072442516,True,1.5584622181978207
132,4,32,False,8,8,1,8,16,1,1.649564613955324,1,1,RS,False,False,19,False,2048,True,6,1,16,16,10,512,1,2,1.6519330000000003,2,True,0.0038212407670807835,True,1.6543013860446767
133,8,64,False,2,16,256,1024,512,1,1.0072636498671264,256,8,RS,True,False,6,False,512,True,1,24,1,1,10,1,32,16,1.011242,3,True,0.006418815778630811,True,1.0152203501328736
134,8,1024,False,8,1024,4,4,64,18,1.1337302943141605,4,32,RS,False,True,1,False,512,True,1,12,1024,4,10,64,32,8,1.137742,5,False,0.006472632849158091,True,1.1417537056858396
135,8,2048,False,8,512,8,4,2048,13,1.086465572824081,2,4,RS,False,True,2,True,128,False,27,1,2048,4,10,64,4,32,1.086537,1,False,0.00011524322105877009,True,1.086608427175919
136,16,256,False,4,4,64,128,1,5,1.2395968786635898,512,16,RS,True,True,1,False,1024,False,28,1,128,32,10,256,1,4,1.245514,22,True,0.009546900229917523,True,1.2514311213364102
137,2,2048,False,16,64,256,2048,1024,2,0.6857631286850048,64,8,RS,True,False,1,False,1,True,26,1,1,1,10,1,4,4,0.6937295,5,True,0.012853235182241095,True,0.7016958713149952
138,32,64,False,2,16,256,64,1024,4,0.7942042265383411,8,64,RS,False,True,13,False,32,True,7,1,256,2,10,64,8,16,0.7992703999999999,1,False,0.00817394976984811,True,0.8043365734616588
139,1,1024,False,1,8,4,1,1024,1,1.4348780488230202,4,2,RS,False,True,13,False,64,True,17,1,2048,1,10,512,1,32,1.439737,1,True,0.007839609747940266,True,1.44459595117698
140,1,256,False,16,32,32,1,1,3,1.5278532757324417,128,4,RS,True,True,1,True,256,False,1,15,128,4,10,256,4,2,1.5547779999999998,6,False,0.0434413360291785,True,1.5817027242675579
141,32,1024,False,16,8,32,64,32,1,1.4206854721252273,1,2,RS,True,False,3,True,4,False,1,16,1024,1,10,64,2,8,1.42074,17,False,8.797726979168947e-05,True,1.4207945278747725
142,32,1024,False,32,16,1024,256,1024,1,1.3911276822471301,32,2,RS,False,True,8,False,512,False,14,1,1,4,10,512,1,2,1.3912209999999998,7,False,0.0001505622794726375,True,1.3913143177528695
143,16,32,False,32,256,1,8,2,1,inf,2,16,RS,True,False,9,False,128,False,21,1,512,8,1,128,4,4,inf,5,False,inf,False,inf
144,2,2048,False,32,16,4,1,8,2,1.9315533860909204,512,32,RS,True,False,1,False,1024,False,1,17,32,8,10,1024,32,32,1.933386,7,True,0.0029568063852744753,True,1.9352186139090797
