id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
88,2,128,1,16,16,512,inf,False,DLMT,4,inf,False,22,1,True,inf,True,inf,True
89,2,16,1,1,4,8,inf,False,DLMT,2,inf,False,14,1,True,inf,False,inf,False
90,1,16,1,1,16,512,inf,False,DLMT,8,inf,False,1,10,False,inf,True,inf,False
91,8,4,1,32,1,2048,inf,False,DLMT,4,inf,False,21,1,False,inf,False,inf,True
92,1,1,1,2048,64,2048,inf,False,DLMT,2,inf,False,5,1,True,inf,False,inf,False
93,4,4,1,1024,4,2048,inf,False,DLMT,32,inf,False,29,1,True,inf,True,inf,True
94,1,1,1,16,512,1,inf,False,DLMT,8,inf,False,29,1,False,inf,True,inf,False
95,2,1,1,1,512,2048,inf,False,DLMT,16,inf,False,1,1,True,inf,True,inf,True
96,16,2048,1,1,16,2048,inf,False,DLMT,4,inf,False,1,19,True,inf,True,inf,True
97,16,2048,1,2048,2048,1,inf,False,DLMT,8,inf,False,1,26,True,inf,True,inf,False
98,2,8,10,4,8,2048,2.4585109999999997,False,DLMT,1,0.0009881341002111173,True,1,21,False,2.457898559393438,False,2.4591234406065614,False
99,2,2048,1,128,4,512,inf,False,DLMT,8,inf,False,15,1,False,inf,False,inf,False
100,4,1024,10,2,1,2,2.337755,False,DLMT,32,0.00010984079387912099,True,1,30,False,2.3376869212216094,True,2.3378230787783907,False
101,32,8,1,128,1,256,inf,False,DLMT,4,inf,False,1,25,False,inf,True,inf,True
102,16,256,1,1024,256,2048,inf,False,DLMT,8,inf,False,1,22,True,inf,True,inf,True
103,4,1,10,16,16,32,1.567208,False,DLMT,32,0.03624528681083927,True,1,15,True,1.5447433512901878,True,1.589672648709812,False
104,2,64,1,256,32,2048,inf,False,DLMT,32,inf,False,1,30,False,inf,False,inf,True
105,2,1024,10,8,8,1,2.279687,False,DLMT,1,0.0009864892295408168,True,1,21,False,2.2790755788761086,False,2.2802984211238915,True
106,4,2048,10,1,2048,128,1.329372,False,DLMT,1,0.06289303137868298,True,28,1,True,1.2903912115849174,True,1.3683527884150826,True
107,4,16,10,4,8,1,2.7030000000000003,False,DLMT,1,0.0005666921562894757,True,1,9,False,2.702648767016686,True,2.7033512329833145,False
108,8,1,1,64,2048,2048,inf,False,DLMT,2,inf,False,11,1,False,inf,False,inf,False
109,8,32,10,1,8,1,2.7788779999999997,False,DLMT,4,0.03594111456257301,True,23,1,True,2.7566018757386277,False,2.801154124261372,True
110,1,64,1,1024,4,1024,inf,False,DLMT,4,inf,False,2,1,False,inf,True,inf,True
111,8,4,10,8,2,8,4.5884990000000005,False,DLMT,1,0.00023492339176855572,True,1,30,False,4.58835339564881,False,4.588644604351191,True
112,16,2048,1,512,4,1024,inf,False,DLMT,8,inf,False,1,19,False,inf,False,inf,False
113,4,1,1,2048,1,2048,inf,False,DLMT,8,inf,False,1,6,True,inf,True,inf,False
114,8,2048,10,512,1,1,1.2834750000000001,False,DLMT,1,0.09856969760022598,True,2,1,True,1.2223819910916172,False,1.3445680089083831,True
115,32,1,1,1,8,4,inf,False,DLMT,2,inf,False,2,1,False,inf,False,inf,False
116,1,1,10,256,256,1,1.56882,False,DLMT,1,0.038479189960288936,True,1,24,True,1.5449707892155096,False,1.5926692107844906,False
117,8,1,1,64,2048,1024,inf,False,DLMT,16,inf,False,1,1,False,inf,True,inf,True
118,2,512,1,128,8,2048,inf,False,DLMT,8,inf,False,11,1,True,inf,True,inf,True
119,4,2048,1,2048,2048,1,inf,False,DLMT,32,inf,False,8,1,False,inf,True,inf,True
120,16,256,1,32,1,1,inf,False,DLMT,4,inf,False,29,1,False,inf,True,inf,False
121,2,2048,1,1,256,4,inf,False,DLMT,4,inf,False,1,9,False,inf,True,inf,True
122,16,1024,10,1,1,4,2.329562,False,DLMT,1,0.000884316685356591,True,11,1,False,2.3290139049114322,True,2.330110095088568,False
123,8,1,10,2,1,512,2.317365,False,DLMT,4,0.001109407499523889,True,9,1,False,2.3166773947429937,False,2.3180526052570065,True
124,2,2048,1,128,256,128,inf,False,DLMT,16,inf,False,23,1,False,inf,False,inf,False
125,1,1,10,2,256,512,1.353698,False,DLMT,8,0.07604643933807818,True,1,30,True,1.306564794673809,True,1.400831205326191,False
126,1,512,10,8,1,8,1.3404399999999999,False,DLMT,16,0.044262961039677376,True,20,1,True,1.3130060366325174,False,1.3678739633674823,True
127,2,1,10,512,2,512,4.010230999999999,False,DLMT,1,0.0020735353867247968,True,20,1,False,4.008945833067999,True,4.011516166931999,True
128,1,256,1,1,1,1024,inf,False,DLMT,32,inf,False,1,3,False,inf,False,inf,False
129,32,1,10,2,512,128,2.231915,False,DLMT,1,0.00011307077429646581,True,30,1,False,2.231844919295792,True,2.2319850807042076,True
130,16,2048,1,8,32,2048,inf,False,DLMT,2,inf,False,25,1,True,inf,True,inf,True
131,32,256,1,512,8,1,inf,False,DLMT,4,inf,False,1,7,True,inf,False,inf,False
132,4,256,1,16,256,128,inf,False,DLMT,2,inf,False,1,26,True,inf,False,inf,False
133,2,32,1,2048,32,2048,inf,False,DLMT,4,inf,False,29,1,False,inf,False,inf,False
