id,SCREP,runs,T1_I,T1_J,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,cost_std,correct_result,T2_J,T2_I,OMP,VEC,PAR1j,ACOPY_A,PAR1i,mean_confidence_interval_sup,baseline
32,False,10,2,2,0.06777912999999999,6,2,DLMT,0.058768305210723334,0.014538394662138595,True,16,128,True,False,True,False,True,0.07678995478927665,False
33,True,10,4,256,0.14383439999999997,21,1,DLMT,0.1289264600431433,0.02405301620670472,True,1,2048,True,False,False,False,True,0.15874233995685666,False
34,True,10,1,256,0.08031629,1,6,DLMT,0.06576759137283207,0.023473403091134867,True,256,4,True,True,False,True,False,0.09486498862716793,False
35,True,10,256,32,0.05706611,30,1,DLMT,0.0535383586402765,0.005691803218567907,True,512,512,True,False,True,True,False,0.06059386135972351,False
36,False,10,4,16,0.06937984,7,6,DLMT,0.05852518276724309,0.017513301441601466,True,1024,4,True,False,False,False,False,0.0802344972327569,False
37,False,10,1,8,0.07098863000000001,1,24,DLMT,0.062377505425698476,0.013893503699574847,True,2048,8,True,True,True,True,True,0.07959975457430155,False
38,True,10,64,2048,0.019488609999999996,1,30,DLMT,0.016138175765783247,0.0054057132754984335,True,1,128,True,True,False,True,False,0.022839044234216746,False
39,True,10,1,2,0.057040709999999994,8,2,DLMT,0.05406306482081569,0.004804241763785416,True,256,64,True,True,True,False,False,0.0600183551791843,False
40,False,10,1,4,0.028602460000000003,1,4,DLMT,0.025854132702926604,0.004434251895912094,True,1,512,True,False,True,True,False,0.031350787297073406,False
41,True,10,8,1,0.06606598,1,11,DLMT,0.0611872443075336,0.007871530809671012,True,2048,128,True,True,True,True,True,0.0709447156924664,False
42,True,10,1,4,0.07068060000000001,17,2,DLMT,0.060005624220355665,0.01722339680579879,True,4,512,True,True,False,False,False,0.08135557577964435,False
43,True,10,4,1024,0.07938889,4,3,DLMT,0.06853313779853837,0.017515068104203876,True,2048,2048,True,True,True,False,False,0.09024464220146164,False
44,True,10,8,16,0.04468240999999999,21,2,DLMT,0.03826271520038651,0.010357770658056684,True,512,1,True,True,True,True,False,0.051102104799613475,False
45,False,10,64,2048,0.06507402999999999,20,1,DLMT,0.05950190619952835,0.008990268572745753,True,2048,64,True,True,False,False,True,0.07064615380047162,False
46,True,10,1024,2,0.06334913,1,5,DLMT,0.048332541873631646,0.024228313141737706,True,2048,2048,True,True,False,False,True,0.07836571812636836,False
47,True,10,16,1,0.06396046000000001,1,30,DLMT,0.05901769973275751,0.007974830402986638,True,8,16,True,True,True,True,True,0.06890322026724251,False
48,False,10,128,1,0.10411882000000001,10,2,DLMT,0.09965424212258699,0.007203313425750681,True,4,2048,True,True,False,True,False,0.10858339787741304,False
49,False,10,8,64,0.07467433,1,28,DLMT,0.06661507490717072,0.013003097270500594,True,128,1024,True,True,False,False,True,0.08273358509282927,False
50,False,10,4,2048,0.04565283,2,4,DLMT,0.04227112845948384,0.005456161092389044,True,1,1024,True,True,False,True,True,0.04903453154051616,False
51,True,10,2,8,0.06915443,30,1,DLMT,0.06139014648593795,0.012527179324416968,True,8,16,True,True,False,False,False,0.07691871351406206,False
52,True,10,32,4,0.03706453,1,20,DLMT,0.03206966458262314,0.008058898760134662,True,1,1,True,False,False,True,False,0.042059395417376855,False
53,False,10,64,32,0.07641096,1,4,DLMT,0.0660040515685441,0.01679088713047646,True,1,64,True,True,True,False,False,0.0868178684314559,False
54,False,10,256,256,0.07197125000000001,1,1,DLMT,0.06505471638025632,0.011159388603077683,True,2048,256,True,False,False,True,False,0.0788877836197437,False
55,True,10,2048,32,0.055752140000000006,5,9,DLMT,0.052863745873530155,0.004660240847252422,True,1,2048,True,True,True,True,False,0.058640534126469857,False
56,False,10,32,1,0.09061849,1,17,DLMT,0.08430059207575125,0.010193527851872485,True,512,2048,True,False,False,False,False,0.09693638792424875,False
57,True,10,4,8,0.040742230000000004,2,2,DLMT,0.03548238959709041,0.008486419104316027,True,32,16,True,False,True,True,True,0.0460020704029096,False
58,True,10,2048,1,0.08080723999999999,4,1,DLMT,0.07663685097316303,0.006728658361991639,True,1,1,True,True,False,True,True,0.08497762902683695,False
59,False,10,2048,1,0.08175151,28,1,DLMT,0.06847013009261108,0.021428664663550548,True,2048,1,True,False,True,False,False,0.09503288990738892,False
60,True,10,1,64,0.06857979,4,9,DLMT,0.059356403649440094,0.014881349268426571,True,256,1,True,False,True,False,True,0.07780317635055992,False
61,False,10,2048,1,0.07252863999999999,2,14,DLMT,0.06422380966944859,0.013399317351208606,True,8,1,True,False,True,False,False,0.0808334703305514,False
62,False,10,2,2048,0.06611111,1,12,DLMT,0.05991544172103873,0.009996318066513288,True,1,256,True,False,False,True,False,0.07230677827896127,False
63,False,10,8,2048,0.07016231,4,10,DLMT,0.059503465702363804,0.017197369682044404,True,2048,256,True,True,False,True,False,0.0808211542976362,False
64,True,10,32,2048,0.020532730000000003,1,30,DLMT,0.013035148293233278,0.012096872862773255,True,1,256,True,False,False,True,False,0.028030311706766727,False
65,False,10,2,2048,0.06967759,1,29,DLMT,0.062344796624083786,0.011830997335765907,True,1,256,True,False,False,True,False,0.0770103833759162,False
66,False,10,64,2048,0.06818155,22,1,DLMT,0.06151774054856014,0.010751634175998549,True,1,256,True,True,True,True,False,0.07484535945143984,False
67,True,10,16,2048,0.05416672,2,21,DLMT,0.05098660785785983,0.005130909375500606,True,1,256,True,True,False,True,False,0.057346832142140175,False
68,True,10,32,2048,0.06760609000000001,30,1,DLMT,0.06209981697713955,0.008884022516906405,True,1,256,True,True,True,True,False,0.07311236302286046,False
69,False,10,128,2048,0.01721747,1,8,DLMT,0.012450953480724176,0.007690472286543916,True,1,256,True,False,True,True,False,0.02198398651927582,False
70,True,10,32,2048,0.06707025,2,1,DLMT,0.06182509940685182,0.00846271802735386,True,2048,256,True,False,False,True,False,0.07231540059314817,False
71,False,10,128,2048,0.06603044999999999,8,1,DLMT,0.06203803206198522,0.006441513290563018,True,2048,256,True,False,True,True,False,0.07002286793801477,False
72,True,10,8,2048,0.07979151,13,1,DLMT,0.06741044086032635,0.01997607030446429,True,1,256,True,False,True,True,False,0.09217257913967364,False
73,True,10,128,2048,0.05897588,21,2,DLMT,0.0496667713021995,0.01501965684233831,True,2048,256,True,False,False,True,False,0.0682849886978005,False
74,True,10,2,2048,0.07756610000000001,5,8,DLMT,0.06670565454217768,0.01752264037586802,True,2048,256,True,True,True,True,False,0.08842654545782234,False
75,False,10,128,2048,0.07521616,3,1,DLMT,0.059430845892558495,0.025468603787848283,True,1,256,True,True,False,True,False,0.09100147410744151,False
76,True,10,128,2048,0.02460047,1,23,DLMT,0.016690201011622344,0.012762717634191395,True,2048,256,True,True,True,True,False,0.032510738988377655,False
77,False,10,16,2048,0.07130228000000001,1,30,DLMT,0.060442455971371135,0.017521637739252572,True,2048,256,True,True,True,True,False,0.08216210402862888,False
78,False,10,4,2048,0.07428114999999999,30,1,DLMT,0.06437385076407276,0.015984799360345442,True,2048,256,True,False,True,True,False,0.08418844923592722,False
79,False,10,2,2048,0.06986421000000001,23,1,DLMT,0.06271881349911268,0.011528644355729775,True,2048,256,True,True,False,True,False,0.07700960650088734,False
80,False,10,32,2048,0.04178153,1,19,DLMT,0.031566757145236546,0.01648088855566046,True,2048,256,True,False,True,True,False,0.05199630285476345,False
81,True,10,4,2048,0.06689619,1,1,DLMT,0.06009027480565564,0.010980912785051162,True,1,256,True,True,True,True,False,0.07370210519434435,False
82,True,10,128,2048,0.02091827,1,9,DLMT,0.015860681774891736,0.008160098034833895,True,1,256,True,False,True,True,False,0.025975858225108263,False
83,True,10,128,2048,0.02787059,2,20,DLMT,0.024577127370982003,0.005313793201555739,True,2048,256,True,False,False,True,False,0.031164052629018,False
84,False,10,32,2048,0.06761433,6,1,DLMT,0.06109297176697833,0.010521798164101988,True,2048,256,True,False,True,True,False,0.07413568823302166,False
85,False,10,2,2048,0.06763158,9,5,DLMT,0.06107325864461757,0.010581435819188243,True,2048,256,True,True,True,True,False,0.07418990135538242,False
86,True,10,32,2048,0.053126320000000005,20,1,DLMT,0.05111176700068753,0.003250353575474521,True,1,256,True,True,True,True,False,0.05514087299931248,False
87,False,10,16,2048,0.018878270000000003,1,8,DLMT,0.016245743854161384,0.004247414078248081,True,2048,256,True,True,False,True,False,0.02151079614583862,False
88,False,10,8,2048,0.06732236,21,1,DLMT,0.05791757464691194,0.015174025061347437,True,2048,256,True,False,False,True,False,0.07672714535308806,False
89,False,10,128,2048,0.06828913,6,1,DLMT,0.05607609781938996,0.01970495332174375,True,1,256,True,True,False,True,False,0.08050216218061004,False
90,True,10,2,2048,0.07168627000000001,1,1,DLMT,0.060881752713395985,0.01743240381651653,True,2048,256,True,False,False,True,False,0.08249078728660403,False
91,False,10,32,2048,0.03348334,1,21,DLMT,0.028724181202403384,0.007678601068970831,True,2048,256,True,False,True,True,False,0.03824249879759662,False
92,True,10,16,2048,0.032613130000000004,6,7,DLMT,0.028295514732381195,0.006966198569815536,True,1,256,True,False,False,True,False,0.03693074526761882,False
93,True,10,4,2048,0.06415673000000001,1,30,DLMT,0.058911620118288,0.008462652342032018,True,2048,256,True,False,True,True,False,0.06940183988171202,False
94,False,10,4,2048,0.06497797,1,18,DLMT,0.05920038958557828,0.0093217597968463,True,1,256,True,True,True,True,False,0.0707555504144217,False
95,False,10,16,2048,0.06810869,1,30,DLMT,0.06101255753356449,0.011449159958656356,True,2048,256,True,True,False,True,False,0.0752048224664355,False
96,True,10,16,2048,0.06995691,30,1,DLMT,0.060691150694379435,0.014949715345681333,True,1,256,True,True,True,True,False,0.07922266930562055,False
97,False,10,64,2048,0.07072105,30,1,DLMT,0.06028707211200483,0.01683456198285242,True,2048,256,True,True,False,True,False,0.08115502788799515,False
98,False,10,128,2048,0.024423499999999997,1,30,DLMT,0.01914578894568013,0.00851525226766653,True,1,256,True,False,True,True,False,0.029701211054319866,False
