id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,256,16,32,23,20,1,RS,25,512,1,2048,0.24276051047650038,0.24278977523778533,4.416730714463126e-05,1,0.24277514285714286,8
2,True,35,False,1,128,16,128,19,17,1,RS,14,256,512,512,0.20594166225564228,0.20611679488721493,0.00026431572956969415,1,0.2060292285714286,1
3,True,35,False,1,32,64,32,28,1,29,RS,28,256,64,1,0.19693898744617114,0.19708855541097167,0.00022573272257432207,1,0.1970137714285714,1
4,True,35,False,1,256,32,256,2,1,27,RS,25,1024,64,1,0.13346143447710468,0.1336301655228953,0.0002546542530008657,8,0.1335458,1
5,True,35,False,8,16,256,16,1,17,2,RS,27,256,1024,64,0.14443767771522592,0.14446472228477408,4.081652326483097e-05,1,0.1444512,8
6,True,35,False,8,512,16,32,14,1,18,RS,8,64,128,1,0.1416399482322733,0.14170908033915527,0.00010433637125828528,1,0.1416745142857143,1
7,True,35,False,1,16,16,256,5,20,1,RS,14,256,128,128,0.20974935580898357,0.20978887276244496,5.964024117445235e-05,1,0.20976911428571426,1
8,True,35,False,1,1,64,32,27,30,1,RS,24,1,1024,128,0.1384911291198406,0.13883664230873075,0.0005214594777533294,8,0.13866388571428567,1
9,True,35,False,1,128,64,64,10,8,1,RS,14,256,1,128,0.21128293686657318,0.21146957741914119,0.00028168384941350006,1,0.21137625714285718,32
10,True,35,False,1,256,16,1,3,24,1,RS,21,1024,2048,2048,0.20410833704046838,0.2042363486738173,0.00019319922254459665,1,0.20417234285714284,1
11,True,35,False,1,16,1,128,1,25,15,RS,17,1024,1024,1024,0.12251122235475459,0.12259734907381681,0.00012998517968897718,8,0.1225542857142857,8
12,True,35,False,8,512,1,16,26,1,15,RS,12,64,256,1,0.13942723258056164,0.13949608170515268,0.00010390928539758534,8,0.13946165714285716,1
13,True,35,False,8,512,16,16,30,26,1,RS,20,512,128,1024,0.24670154235953998,0.24683068621188856,0.00019490800341678604,1,0.24676611428571427,1
14,True,35,False,1,128,1,32,6,1,16,RS,14,128,2048,2048,0.11870689303485367,0.1187355641080035,4.327129415627768e-05,1,0.11872122857142858,8
15,True,35,False,32,128,128,128,3,1,16,RS,29,128,256,256,0.14829909077397532,0.14837473779745322,0.00011416889029067615,1,0.14833691428571427,1
16,True,35,False,8,64,32,16,17,15,1,RS,5,1,1024,2048,0.2548809153472623,0.2549570846527377,0.00011495713486835717,1,0.254919,8
17,True,35,False,8,1,1,32,1,29,22,RS,24,64,128,256,0.12515358323700349,0.12536687390585366,0.0003219050512819218,8,0.12526022857142857,1
18,True,35,False,8,32,256,128,8,1,13,RS,7,512,2048,256,0.18186801184405887,0.18209575958451252,0.0003437241228849978,1,0.1819818857142857,1
19,True,35,False,8,64,32,16,24,1,23,RS,6,1,64,256,0.16673650478177368,0.1669821237896549,0.0003706960072565081,1,0.1668593142857143,8
20,True,35,False,1,128,16,128,27,1,29,RS,12,256,1024,1,0.13125980097146275,0.13142437045710867,0.0002483734942643065,8,0.1313420857142857,1
21,True,35,False,8,16,128,128,14,1,6,RS,23,256,128,128,0.1468383118664082,0.14687271670502036,5.1924875089509366e-05,1,0.14685551428571428,8
22,True,35,False,1,64,128,512,16,24,1,RS,4,512,512,256,0.2164348138242413,0.21646181474718734,4.0750650426760345e-05,1,0.21644831428571432,8
23,True,35,False,1,128,64,128,21,11,1,RS,28,2048,128,2048,0.21531747877706167,0.21535000693722403,4.909253237198117e-05,1,0.21533374285714285,1
24,True,35,False,8,256,16,1,1,29,4,RS,9,2048,2048,2048,0.11300516164200264,0.11305455264371167,7.454246837767491e-05,8,0.11302985714285715,1
25,True,35,False,1,256,64,32,27,1,3,RS,12,128,1024,512,0.14423100848010817,0.14425699151989185,3.921442883138207e-05,1,0.144244,32
26,True,35,False,8,32,32,32,2,1,1,RS,9,128,2048,1,0.12875932075694627,0.12894513638591085,0.0002804388485126513,8,0.12885222857142856,1
27,True,35,False,1,16,32,32,27,1,26,RS,5,2048,256,512,0.41791856857586107,0.41818857428128176,0.00040750118567500315,1,0.4180535714285714,1
28,True,35,False,8,256,1,512,4,1,7,RS,21,1,64,512,0.1163769360355391,0.11640272110731804,3.891564923140869e-05,1,0.11638982857142857,8
29,True,35,False,1,64,256,32,1,10,14,RS,25,256,512,512,0.14520443902907565,0.14543996097092432,0.0003554571945296034,1,0.14532219999999998,8
30,True,35,False,32,128,1,64,18,2,1,RS,18,128,256,2048,0.30855204666892583,0.30862766761678834,0.00011412953614383823,1,0.3085898571428571,1
31,True,35,False,8,16,1,1,1,10,10,RS,17,2048,256,64,0.15268776611940024,0.15272691959488552,5.909166866930215e-05,1,0.15270734285714288,8
32,True,35,False,1,32,64,512,14,1,27,RS,1,2048,1,1024,0.11662808327161202,0.1166538595855308,3.89024315907552e-05,8,0.11664097142857141,8
33,True,35,False,8,1,1,512,1,17,28,RS,4,1,256,256,0.11260208495169384,0.11264665790544899,6.727091739028505e-05,8,0.11262437142857142,1
34,True,35,False,32,16,256,32,7,12,1,RS,4,512,512,512,0.22399540413190802,0.2240312815823777,5.4147387673246154e-05,1,0.22401334285714286,1
35,True,35,False,1,1,256,1,3,7,1,RS,9,128,1024,128,0.11973220115029465,0.11975254170684815,3.0698613941987374e-05,8,0.1197423714285714,1
36,True,35,False,1,1,64,1,28,27,1,RS,3,512,256,256,0.11708832809349161,0.1171155576207941,4.1095667381745345e-05,8,0.11710194285714286,8
37,True,35,False,1,128,512,1,1,12,25,RS,24,1,2048,2048,0.2623238552749549,0.26240505901075944,0.00012255525700845404,32,0.26236445714285717,1
38,True,35,False,1,32,1,1,1,6,22,RS,15,1024,2048,1024,0.2549088059521393,0.25502176547643207,0.0001704821015202986,32,0.25496528571428567,1
39,True,35,False,1,16,16,32,13,1,3,RS,2,256,256,2048,0.20420529160190495,0.20422585125523793,3.102928175982566e-05,1,0.20421557142857144,1
40,True,35,False,8,16,64,1,13,9,1,RS,19,1,512,2048,0.19329439050704714,0.19331760949295293,3.50428309358722e-05,1,0.19330600000000003,8
41,True,35,False,1,1,32,128,13,1,16,RS,12,512,512,1,0.1342392973481283,0.13434110265187169,0.00015364779762263317,1,0.1342902,32
42,True,35,False,8,512,32,32,1,23,8,RS,2,1,64,512,0.1237038050359112,0.12372899496408878,3.801743960718159e-05,8,0.12371639999999999,1
43,True,35,False,1,16,32,1,12,25,1,RS,2,512,2048,2048,0.21982448342948738,0.21984934514194118,3.752208601311452e-05,1,0.21983691428571428,8
44,True,35,False,1,16,1,1,19,23,1,RS,30,512,512,128,0.19904827321402982,0.19907841250025585,4.5487167959539546e-05,1,0.19906334285714283,1
45,True,35,False,8,16,64,1,4,1,1,RS,18,2048,1,512,0.12736214902658932,0.12739385097341072,4.784558495827903e-05,8,0.12737800000000002,1
46,True,35,False,32,1,64,128,17,1,20,RS,14,256,256,64,0.17272797276440682,0.172879170092736,0.00022819180975840417,1,0.17280357142857142,1
47,True,35,False,1,32,1,1,1,17,17,RS,21,128,1,1024,0.12418420006402443,0.12422099993597556,5.5539535467989296e-05,8,0.1242026,8
48,True,35,False,8,1,64,64,20,1,13,RS,30,256,256,1024,0.11248267690329534,0.1124995516681332,2.5467931015377357e-05,1,0.11249111428571427,8
49,True,35,False,8,256,1,16,10,8,1,RS,11,2048,1,1,0.2209752819932243,0.22100128943534714,3.92512576166673e-05,1,0.22098828571428572,1
50,True,35,False,8,64,128,1,21,21,1,RS,24,128,2048,64,0.11463922955165465,0.11468859901977393,7.450996920012925e-05,8,0.11466391428571429,1
51,True,35,False,32,64,128,128,1,5,28,RS,5,2048,256,1024,0.1856701178533421,0.18575856786094364,0.00013349156053734022,1,0.18571434285714286,1
