id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
20,4,1,1,32,1,256,inf,False,DLMT,2,inf,False,1,21,True,inf,True,inf,False
21,2,256,1,512,4,512,inf,False,DLMT,2,inf,False,23,1,False,inf,False,inf,True
22,8,2048,10,2048,16,1,2.8851310000000003,False,DLMT,1,0.0010754389801378656,True,29,1,False,2.8844644482625643,False,2.8857975517374364,False
23,2,1,1,64,4,1,inf,False,DLMT,32,inf,False,1,29,False,inf,False,inf,False
24,1,16,1,32,16,1,inf,False,DLMT,8,inf,False,1,16,True,inf,False,inf,False
25,2,1024,1,1,256,64,inf,False,DLMT,16,inf,False,27,1,True,inf,False,inf,False
26,1,1,10,2,2048,2048,2.3036839999999996,False,DLMT,1,0.0005506214670715257,True,28,1,False,2.3033427275500284,True,2.304025272449971,False
27,2,2048,10,2,1,8,2.248693,False,DLMT,1,0.00033190510692065675,True,1,9,False,2.2484872868635337,False,2.248898713136466,True
28,16,2048,1,512,256,1024,inf,False,DLMT,2,inf,False,1,30,False,inf,True,inf,True
29,32,1,1,512,128,2048,inf,False,DLMT,2,inf,False,30,1,True,inf,True,inf,True
30,4,32,10,1,32,2,2.275638,False,DLMT,4,0.0008635716530781219,True,21,1,False,2.275102762579383,True,2.2761732374206165,True
31,32,1024,10,512,8,1,4.866620000000001,False,DLMT,1,0.00024339268682530818,True,1,20,False,4.8664691464218075,False,4.866770853578195,True
32,1,2048,10,2,16,2048,2.540207,False,DLMT,4,0.00013259336333314243,True,23,1,False,2.5401248192920898,False,2.5402891807079104,False
33,1,2048,10,16,2048,32,1.381385,False,DLMT,32,0.057488022796057275,True,1,19,True,1.3457542090539925,True,1.4170157909460077,False
34,1,1,10,1,1,1,2.51396,True,DLMT,1,0.00011899579824514398,True,1,1,False,2.5138862469953827,False,2.5140337530046173,False
35,2,2048,1,16,128,32,inf,False,DLMT,8,inf,False,1,30,True,inf,False,inf,False
36,32,1,10,2048,2048,2048,1.2152370000000001,False,DLMT,1,0.24229969199526444,True,1,30,True,1.0650608545724098,False,1.3654131454275904,True
37,1,1024,10,2,128,8,2.304575,False,DLMT,32,0.0006029800991741039,True,1,22,False,2.304201275929953,True,2.3049487240700466,True
38,32,8,10,4,4,1,1.3879929999999998,False,DLMT,1,0.06030323292328532,True,30,1,True,1.3506173558022427,True,1.4253686441977569,True
39,1,256,10,1,8,128,1.3576460000000001,False,DLMT,1,0.048410866796619136,True,1,1,True,1.3276411852498977,False,1.3876508147501025,False
40,2,512,10,4,16,1,2.6526819999999995,False,DLMT,16,0.0006598605913372591,True,28,1,False,2.652273021683475,False,2.653090978316524,False
41,32,1,1,1024,512,1,inf,False,DLMT,4,inf,False,1,1,False,inf,False,inf,True
42,16,1,10,2,4,64,2.7151810000000003,False,DLMT,4,0.0004889059214203827,True,1,30,False,2.7148779785386394,True,2.715484021461361,False
43,1,256,1,128,1,128,inf,False,DLMT,2,inf,False,30,1,True,inf,False,inf,True
44,1,2048,10,8,2048,16,1.4000150000000002,False,DLMT,32,0.035245395231150396,True,24,1,True,1.3781700791241223,False,1.4218599208758782,False
45,32,2048,1,1024,16,1024,inf,False,DLMT,4,inf,False,1,13,True,inf,True,inf,False
46,4,1024,1,2048,4,2048,inf,False,DLMT,32,inf,False,29,1,False,inf,False,inf,True
47,1,512,10,1,2,4,1.355512,False,DLMT,16,0.0401357667922266,True,2,1,True,1.3306360511244437,True,1.3803879488755564,True
48,4,1,1,1,1024,8,inf,False,DLMT,8,inf,False,20,1,False,inf,True,inf,True
49,2,8,1,1,1,256,inf,False,DLMT,32,inf,False,1,11,True,inf,True,inf,True
50,32,2048,10,1,32,128,1.3778789999999999,False,DLMT,1,0.05372634278452237,True,22,1,True,1.3445796796382607,True,1.411178320361739,True
51,16,16,10,1,16,16,1.415363,False,DLMT,1,0.059437164476445245,True,1,10,True,1.37852414072323,False,1.4522018592767698,True
52,1,1,10,128,64,1,2.62489,False,DLMT,1,0.0016644698855792107,True,1,9,False,2.623858369833498,False,2.6259216301665025,False
53,4,2048,1,32,2048,64,inf,False,DLMT,8,inf,False,1,5,True,inf,False,inf,True
54,4,2048,1,2,2048,2048,inf,False,DLMT,2,inf,False,8,1,False,inf,True,inf,True
55,2,1,1,1,2,4,inf,False,DLMT,2,inf,False,1,24,True,inf,True,inf,True
56,4,256,10,4,64,128,1.3335389999999998,False,DLMT,1,0.036079559711836844,True,1,25,True,1.3111770681228676,True,1.355900931877132,True
57,32,4,10,16,2,32,7.124706000000001,False,DLMT,1,0.0002219549503840556,True,13,1,False,7.124568433424357,True,7.124843566575644,False
58,8,2048,1,1,256,1024,inf,False,DLMT,16,inf,False,3,1,True,inf,True,inf,False
59,32,512,1,4,256,512,inf,False,DLMT,2,inf,False,11,1,True,inf,False,inf,True
60,32,64,10,128,1,1,5.404291,False,DLMT,1,0.0006652435644184096,True,1,26,False,5.403878685343501,False,5.404703314656499,True
61,4,64,1,128,16,2048,inf,False,DLMT,2,inf,False,1,26,True,inf,True,inf,False
62,8,1,1,2048,4,1,inf,False,DLMT,16,inf,False,12,1,True,inf,False,inf,False
63,1,8,1,1,4,1024,inf,False,DLMT,8,inf,False,1,19,False,inf,False,inf,True
64,1,1,1,1,2048,512,inf,False,DLMT,32,inf,False,1,8,False,inf,True,inf,True
65,1,16,1,2048,8,1,inf,False,DLMT,2,inf,False,20,1,False,inf,True,inf,True
66,16,1,1,8,1,2048,inf,False,DLMT,2,inf,False,1,10,True,inf,True,inf,False
67,1,1,1,256,4,1024,inf,False,DLMT,32,inf,False,17,1,True,inf,True,inf,True
68,1,2048,1,8,256,256,inf,False,DLMT,4,inf,False,13,1,False,inf,True,inf,False
69,2,1,10,2,256,1,1.343464,False,DLMT,1,0.08091346997873716,True,5,1,True,1.2933142332606544,True,1.3936137667393456,True
70,8,1,1,32,256,2048,inf,False,DLMT,2,inf,False,1,1,True,inf,False,inf,False
71,1,1,10,8,2048,16,2.656478,False,DLMT,16,0.00023760471375791528,True,1,30,False,2.6563307337787605,False,2.6566252662212393,False
72,8,128,1,1,64,32,inf,False,DLMT,8,inf,False,1,30,True,inf,True,inf,False
73,8,1024,1,64,1,128,inf,False,DLMT,4,inf,False,1,1,False,inf,True,inf,True
74,2,2048,10,2,1024,1024,1.261657,False,DLMT,32,0.07123014713588621,True,11,1,True,1.2175089086548547,False,1.3058050913451453,True
75,32,512,1,4,4,1,inf,False,DLMT,4,inf,False,7,1,False,inf,False,inf,False
76,16,8,10,8,8,256,3.7462449999999996,False,DLMT,1,0.00019510253714393144,True,29,1,False,3.7461240764166877,False,3.7463659235833116,True
77,2,2048,1,256,1,1,inf,False,DLMT,32,inf,False,30,1,False,inf,True,inf,False
78,1,1024,1,512,512,1024,inf,False,DLMT,16,inf,False,1,21,False,inf,False,inf,False
79,1,1,1,1,8,64,inf,False,DLMT,4,inf,False,4,1,False,inf,False,inf,True
80,8,1,1,1,16,2048,inf,False,DLMT,8,inf,False,22,1,True,inf,False,inf,False
81,2,4,1,32,1,256,inf,False,DLMT,32,inf,False,1,27,True,inf,True,inf,False
82,32,4,1,128,4,2048,inf,False,DLMT,2,inf,False,1,11,False,inf,True,inf,True
83,8,2048,1,32,2,2048,inf,False,DLMT,8,inf,False,1,22,True,inf,True,inf,True
84,32,512,1,4,1,512,inf,False,DLMT,2,inf,False,27,1,True,inf,True,inf,True
85,8,8,1,2048,1,2048,inf,False,DLMT,16,inf,False,1,3,False,inf,False,inf,False
86,2,64,1,8,4,1,inf,False,DLMT,8,inf,False,20,1,False,inf,True,inf,True
87,16,1,1,256,2048,512,inf,False,DLMT,4,inf,False,17,1,False,inf,True,inf,False
88,1,16,10,16,1,16,1.373254,False,DLMT,1,0.038537397732592134,True,15,1,True,1.3493687123273943,False,1.3971392876726056,True
89,2,64,10,256,8,2048,5.941343000000001,False,DLMT,1,0.0019652839489499203,True,1,22,False,5.940124926771373,False,5.942561073228628,False
90,16,2048,10,2,2048,4,1.3875,False,DLMT,1,0.03787663211004908,True,1,20,True,1.364024251577764,False,1.4109757484222358,False
91,1,128,1,1,1,2048,inf,False,DLMT,2,inf,False,1,28,False,inf,False,inf,True
92,32,2048,10,512,128,1,1.2814163,False,DLMT,1,0.13236294141189972,True,23,1,True,1.1993784064516848,True,1.3634541935483153,True
93,32,2048,10,1,4,1024,1.27451,False,DLMT,1,0.06549359999267106,True,2,1,True,1.2339173920768005,True,1.3151026079231996,False
94,2,2048,1,2048,32,1,inf,False,DLMT,2,inf,False,1,28,True,inf,False,inf,False
95,4,2048,10,4,1,1,2.3490640000000003,False,DLMT,8,9.024411338143147e-05,True,1,11,False,2.3490080671468316,False,2.349119932853169,False
96,4,1,10,4,64,8,2.3671459999999995,False,DLMT,32,0.00027720750350593775,True,1,21,False,2.366974188166409,False,2.36731781183359,False
97,2,16,10,1,1,2,1.4096730000000002,False,DLMT,4,0.03425331226319581,True,30,1,True,1.3884429672192944,True,1.430903032780706,False
98,1,64,10,2,16,1,1.377746,False,DLMT,32,0.043945421194932284,True,1,12,True,1.3505088462508492,True,1.4049831537491506,False
99,2,1024,1,256,128,256,inf,False,DLMT,4,inf,False,1,8,True,inf,False,inf,True
100,2,1024,10,2048,2,2048,2.749965,False,DLMT,1,0.00021397429752192392,True,1,7,False,2.749832379793355,True,2.750097620206645,True
101,2,256,1,1024,64,2048,inf,False,DLMT,4,inf,False,21,1,False,inf,False,inf,True
102,8,2048,1,32,256,128,inf,False,DLMT,2,inf,False,10,1,True,inf,True,inf,True
103,1,1,1,8,1024,512,inf,False,DLMT,8,inf,False,1,27,False,inf,False,inf,False
104,8,1,1,128,2048,1,inf,False,DLMT,4,inf,False,1,29,False,inf,False,inf,True
105,32,2048,1,1,32,64,inf,False,DLMT,4,inf,False,1,19,False,inf,True,inf,True
106,2,1,10,8,512,256,2.257815,False,DLMT,32,0.0002127087210247958,True,1,30,False,2.257683164191381,False,2.2579468358086188,True
107,8,2048,1,2048,512,1,inf,False,DLMT,4,inf,False,1,4,True,inf,False,inf,False
108,32,2048,10,512,512,2048,1.4894070000000004,False,DLMT,1,0.2030643453218709,True,1,30,True,1.3635487275313267,True,1.615265272468674,False
109,2,2,1,4,1,2048,inf,False,DLMT,2,inf,False,1,15,True,inf,False,inf,True
110,4,1024,10,4,4,8,2.5942309999999997,False,DLMT,32,0.00021755229256437917,True,1,16,False,2.594096162169802,False,2.5943658378301975,False
111,1,1,1,1024,2,1,inf,False,DLMT,32,inf,False,24,1,False,inf,True,inf,False
112,1,8,10,2,8,1,2.4791030000000007,False,DLMT,8,0.0012930819772930347,True,26,1,False,2.478301554214112,True,2.4799044457858894,True
113,8,512,10,2048,64,2048,2.380594,False,DLMT,1,0.0005306260453464404,True,30,1,False,2.3802651206130827,False,2.380922879386917,True
114,2,8,1,1,1,512,inf,False,DLMT,2,inf,False,30,1,False,inf,False,inf,False
115,1,2048,10,1,2048,2,1.4015920000000002,False,DLMT,32,0.05956046353076846,True,23,1,True,1.3646767205818728,False,1.4385072794181275,False
116,8,128,10,2,4,2048,1.042296,False,DLMT,16,0.38808030277559824,True,1,27,True,0.801765756204434,True,1.2828262437955658,False
117,1,512,1,256,1,2048,inf,False,DLMT,8,inf,False,8,1,False,inf,True,inf,True
118,16,64,1,32,4,128,inf,False,DLMT,8,inf,False,24,1,True,inf,False,inf,True
119,8,1,1,2048,2048,2048,inf,False,DLMT,2,inf,False,17,1,False,inf,True,inf,False
120,32,512,1,8,1,1,inf,False,DLMT,2,inf,False,29,1,False,inf,True,inf,True
121,2,16,1,2048,2,1,inf,False,DLMT,16,inf,False,11,1,True,inf,False,inf,True
122,2,1,1,256,32,1024,inf,False,DLMT,4,inf,False,30,1,True,inf,True,inf,True
123,1,2048,1,2,4,4,inf,False,DLMT,2,inf,False,1,30,True,inf,True,inf,True
124,1,256,1,16,8,1024,inf,False,DLMT,4,inf,False,2,1,True,inf,True,inf,False
125,32,1,10,4,2048,512,1.1541185999999999,False,DLMT,1,0.23659530083634375,True,1,9,True,1.0074780078750307,True,1.300759192124969,True
126,1,512,10,1,128,32,2.549241,False,DLMT,1,0.00014902684321963243,True,1,10,False,2.549148633902892,True,2.5493333660971076,False
127,4,128,10,16,128,128,1.357639,False,DLMT,1,0.0484318994981613,True,1,23,True,1.327621149285966,True,1.387656850714034,True
128,2,2048,10,4,2,512,5.245979,False,DLMT,1,0.0019968497690110686,True,20,1,False,5.244741362432909,False,5.2472166375670914,True
129,32,32,1,16,1,16,inf,False,DLMT,4,inf,False,23,1,True,inf,True,inf,False
130,32,1,10,1,8,1,1.4009209999999999,False,DLMT,1,0.043767494662134816,True,11,1,True,1.3737941242319922,False,1.4280478757680075,False
131,4,1,1,1,2,16,inf,False,DLMT,16,inf,False,1,1,True,inf,True,inf,True
132,32,16,10,256,16,1,2.461539,False,DLMT,1,9.11537163257854e-05,True,4,1,False,2.4614825033794454,False,2.461595496620555,False
133,1,8,1,2048,1,2048,inf,False,DLMT,32,inf,False,1,29,True,inf,False,inf,True
