id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,256,2048,512,0.14692440233746087,1,False,64,32,SIMA,False,False,False,False,False,11,8,64,35,0.14697136909111055,7.088371621529162e-05,0.14694788571428571,1,13,True,24,1
2,1,256,256,0.2628206078420445,1,False,128,32,SIMA,False,True,True,True,True,11,1,32,35,0.2629899635865269,0.000255597068106209,0.2629052857142857,11,1,True,21,32
3,1024,1024,2048,inf,1,False,32,64,SIMA,True,False,False,True,False,19,32,512,1,inf,inf,inf,3,13,False,1,1
4,64,256,1024,0.0932934450149332,8,False,1,32,SIMA,False,False,True,True,True,22,1,16,35,0.09333001784220965,5.519687243431888e-05,0.09331173142857142,1,14,True,28,8
5,1,1024,512,0.08847261028092024,8,False,1,1,SIMA,True,True,True,False,False,5,1,1,35,0.08856624114765121,0.00014131067767330721,0.08851942571428573,17,1,True,5,8
6,128,1024,256,0.23369728592671898,1,False,64,128,SIMA,False,True,False,True,False,25,1,64,35,0.23381139978756674,0.00017222426290942097,0.23375434285714286,4,14,True,1,32
7,2048,512,1,0.09217215841958469,8,False,128,128,SIMA,True,False,True,False,True,20,1,512,35,0.09223249872327242,9.106750266047976e-05,0.09220232857142856,1,27,True,24,8
8,2048,64,64,0.13755419021001503,1,False,64,256,SIMA,False,True,True,False,True,25,8,16,35,0.13757295264712782,2.8316865962870392e-05,0.13756357142857142,22,14,True,1,1
9,2048,64,1,0.19973949564079488,1,False,1,1,SIMA,False,True,False,True,True,17,8,16,35,0.19981061864491942,0.00010734109660520661,0.19977505714285715,1,10,True,23,1
10,128,1,256,0.09538690097177639,8,False,64,32,SIMA,True,True,True,True,True,8,1,16,35,0.09541010474250934,3.501986771382638e-05,0.09539850285714287,15,1,True,10,8
11,1,512,64,0.1885456032791608,1,False,256,32,SIMA,False,False,True,True,False,26,1,16,35,0.1885926824351249,7.105335735795318e-05,0.18856914285714285,23,13,True,1,32
12,256,1,512,0.09848231686600475,1,False,512,1,SIMA,True,True,False,False,True,18,8,128,35,0.09851880884828099,5.507485859246087e-05,0.09850056285714287,13,22,True,1,8
13,512,1,256,0.20116386343165177,8,False,512,1,SIMA,True,True,False,True,False,17,1,64,35,0.2013161365683483,0.00022981545391279263,0.20124000000000003,12,22,True,1,1
14,512,1,1024,0.12052623232127782,8,False,512,16,SIMA,False,False,False,False,True,18,1,64,35,0.1205606819644364,5.199249553384474e-05,0.12054345714285711,13,22,True,1,8
15,256,1,512,0.19408279733164585,1,False,512,16,SIMA,True,True,False,False,True,18,8,256,35,0.19422125981121124,0.0002089719715606826,0.19415202857142855,14,23,True,1,1
16,128,1,512,0.1373685184174095,1,False,512,1,SIMA,True,True,False,False,False,18,8,64,35,0.13741708158259053,7.329307119854094e-05,0.1373928,13,21,True,1,1
17,128,1,1024,0.12188766264104425,1,False,512,16,SIMA,True,False,True,False,False,17,8,64,35,0.12191919450181293,4.758888568580071e-05,0.1219034285714286,13,21,True,1,1
18,512,1,256,0.12032920475408308,1,False,512,1,SIMA,False,True,False,False,False,17,1,128,35,0.12036039524591695,4.7073680847916106e-05,0.12034480000000002,12,22,True,1,8
19,256,1,1024,0.25131499905444227,1,False,256,16,SIMA,True,True,True,False,True,18,1,128,35,0.2514710580884149,0.00023552925031745242,0.2513930285714286,13,22,True,1,32
20,128,1,1024,0.13468966239549063,1,False,256,1,SIMA,True,False,False,False,True,19,1,64,35,0.13485119474736657,0.00024378975552298953,0.1347704285714286,14,21,True,1,1
21,256,1,512,0.2603614487498953,1,False,256,16,SIMA,True,False,False,False,True,19,1,256,35,0.2604652941072476,0.0001567267113188271,0.26041337142857146,14,22,True,1,32
22,256,1,1024,0.11514711992633114,1,False,512,16,SIMA,True,True,False,False,False,18,1,256,35,0.11530579435938312,0.00023947649366985429,0.11522645714285713,12,21,True,1,8
