id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.25390282434048517,1,1,1,32,1,9,29,DLMT,10,512,64,1024,0.2536982613738006,0.00030873292599241413,1,0.2538005428571429,1
2,True,35,0.20365430642058352,32,16,64,1,25,18,1,DLMT,5,512,1,128,0.20357483643655933,0.00011993862375977054,1,0.20361457142857142,1
3,True,35,0.2860319998095467,1,128,256,1,1,23,23,DLMT,30,512,1,1024,0.2859037144761675,0.00019361229932258827,32,0.2859678571428571,1
4,True,35,0.2725151404657971,1,512,1,512,12,16,1,DLMT,3,512,1024,1024,0.2724502309627744,9.796348340903799e-05,32,0.27248268571428574,1
5,True,35,0.19986601280728036,32,128,16,512,10,27,1,DLMT,26,1,64,2048,0.19984730147843396,2.8239731744114085e-05,1,0.19985665714285716,1
6,True,35,0.1724128748822506,1,1,32,1,18,20,1,DLMT,3,1,2048,2048,0.1723927822606065,3.0324422702581603e-05,1,0.17240282857142855,32
7,True,35,0.41361804463912905,32,16,16,512,1,27,20,DLMT,1,512,64,1,0.41358184107515666,5.4639568528486126e-05,1,0.41359994285714285,1
8,True,35,0.2640371553072421,1,1,1,64,27,1,30,DLMT,28,64,256,1024,0.2637054732641864,0.0005005850731995545,32,0.26387131428571425,1
9,True,35,0.11817792680214169,8,16,1,1,1,25,29,DLMT,16,2048,2048,1,0.11813218748357258,6.903123220983438e-05,8,0.11815505714285714,1
10,True,35,0.2589738180131037,1,1,512,32,1,14,29,DLMT,9,1,1024,2048,0.25764366770118197,0.002007505094714862,1,0.25830874285714284,1
11,True,35,0.22432018574703796,32,64,512,512,18,1,24,DLMT,22,1024,2048,1024,0.22420935711010495,0.0001672660986425565,1,0.22426477142857146,1
12,True,35,0.16291640799876145,1,512,64,1,1,28,25,DLMT,3,1,128,1,0.16282450628695283,0.00013870098214857583,1,0.16287045714285714,32
13,True,35,0.14474435074612105,32,512,1,32,1,1,10,DLMT,10,256,2048,1024,0.14472404925387897,3.063965684254138e-05,1,0.1447342,1
14,True,35,0.2638765492256475,1,64,512,1,3,2,1,DLMT,1,2048,1,2048,0.2637728793457812,0.00015646187512409593,32,0.26382471428571436,1
15,True,35,0.16659608204842444,32,64,512,16,28,1,7,DLMT,29,1024,1,1,0.16656734652300412,4.336856756985654e-05,1,0.16658171428571428,1
16,True,35,0.2853415689129388,1,1,128,256,1,30,6,DLMT,27,1,1024,1,0.285209973944204,0.00019860730611137616,32,0.2852757714285714,1
17,True,35,0.22748861161256995,1,32,1,16,4,11,1,DLMT,30,1024,2048,64,0.22718264553028722,0.0004617737284932199,1,0.22733562857142858,32
18,True,35,0.23838355770958944,1,16,64,256,4,5,1,DLMT,30,2048,128,256,0.23836295657612486,3.1091884891759705e-05,1,0.23837325714285715,1
19,True,35,0.14399482103158667,1,512,32,512,21,1,13,DLMT,2,1024,64,1,0.1439736932541275,3.188671273398374e-05,1,0.1439842571428571,32
20,True,35,0.1376601420273224,1,1,256,512,1,28,9,DLMT,18,2048,1,2048,0.13763540082982045,3.734020102041327e-05,1,0.13764777142857143,32
21,False,1,inf,1,1,1,64,1,2,8,DLMT,19,1,1,1,inf,inf,1,inf,32
22,True,35,0.21806925512610834,1,512,16,16,25,26,1,DLMT,22,2048,512,1024,0.2179185734453202,0.00022741357811310333,1,0.21799391428571427,1
23,True,35,0.21550114483291097,1,32,512,32,7,29,1,DLMT,4,1,512,1,0.2154631980242319,5.727052880311133e-05,1,0.21548217142857143,1
24,True,35,0.17781238347638992,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.1776212736664672,0.00028842899455144735,1,0.17771682857142856,1
25,True,35,0.13275651404125938,8,512,512,16,26,1,21,DLMT,17,64,2048,1024,0.1326920573873121,9.72800292024683e-05,1,0.13272428571428574,8
26,True,35,0.14154156278027313,1,256,256,256,26,1,7,DLMT,19,2048,512,1,0.14151020864829833,4.73206517456467e-05,1,0.14152588571428573,32
27,True,35,0.15722041375910445,1,64,16,256,1,6,3,DLMT,22,1,2048,1024,0.1571884433837527,4.825070582120852e-05,1,0.15720442857142858,32
28,True,35,0.1795921788567966,1,16,16,1,12,22,1,DLMT,5,1,2048,1,0.17956696400034625,3.8055062148181926e-05,1,0.17957957142857142,1
29,True,35,0.3048777287848872,1,512,16,16,5,6,1,DLMT,25,2048,64,1,0.30446512835796996,0.0006227096679932362,32,0.3046714285714286,1
30,True,35,0.2568869521699407,1,512,16,1,1,11,20,DLMT,7,128,1,1024,0.25658287640148786,0.00045892080682703496,32,0.25673491428571427,1
31,True,35,0.3354864020801071,1,256,32,16,29,26,1,DLMT,23,1,2048,512,0.3350339407770359,0.0006828689682179943,32,0.3352601714285715,1
