id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,2048,2048,0.11088942840395583,1,False,16,128,DLMT,False,False,False,False,True,30,8,512,35,0.11091577159604415,3.975798212758314e-05,0.11090259999999999,16,1,True,30,8
2,256,2048,512,0.13806328901196802,8,False,1,1,DLMT,True,False,True,False,False,30,1,1,35,0.13812202527374623,8.864663166822857e-05,0.13809265714285712,29,25,True,1,1
3,1024,1,512,0.16124026622326887,8,False,512,256,DLMT,False,False,True,True,True,6,8,128,35,0.16134133377673116,0.00015253436146839456,0.1612908,1,23,True,26,1
4,1024,1,1,0.22954401571435057,1,False,64,1,DLMT,False,True,True,False,True,15,1,256,35,0.22963964142850662,0.0001443213647611842,0.2295918285714286,5,1,True,15,32
5,2048,512,1,0.19587472844059164,1,False,512,256,DLMT,False,True,True,False,False,19,1,16,35,0.19590407155940834,4.428556682003213e-05,0.1958894,16,21,True,1,1
6,1024,256,2048,0.26191349878367404,1,False,64,512,DLMT,False,True,True,False,True,12,1,128,35,0.26201055835918313,0.00014648539385292056,0.2619620285714286,19,30,True,1,1
7,2048,2048,128,inf,32,False,64,256,DLMT,False,True,True,False,True,29,1,32,1,inf,inf,inf,1,4,False,17,1
8,1,1,1024,0.09481659390187885,1,False,256,64,DLMT,True,True,True,False,False,28,8,1,35,0.09484205752669259,3.8430511262776455e-05,0.09482932571428572,1,8,True,30,1
9,1024,64,128,0.16715250781588128,8,False,1,512,DLMT,False,True,True,False,False,14,8,16,35,0.1672850350412616,0.0002000142974481394,0.16721877142857144,27,21,True,1,1
10,2048,1,2048,0.1332342681229166,1,False,32,16,DLMT,False,True,False,True,False,23,1,512,35,0.1333132175913691,0.00011915304512795807,0.13327374285714286,1,25,True,13,8
11,2048,128,1024,0.1377553640823675,8,False,32,1,DLMT,True,False,False,True,False,24,8,128,35,0.13794103591763252,0.00028022183049454384,0.1378482,22,10,True,1,1
12,256,512,1,0.1462648079985548,8,False,16,64,DLMT,True,False,True,True,False,16,8,1,35,0.14630422057287373,5.948270885779761e-05,0.14628451428571426,1,14,True,15,1
13,1,256,1,0.2743106034217396,8,False,256,64,DLMT,True,False,False,False,True,1,8,512,35,0.2747222537211175,0.0006212757053360602,0.27451642857142855,16,29,True,1,1
14,512,64,2048,inf,1,False,64,128,DLMT,False,False,True,True,False,25,32,256,1,inf,inf,inf,1,2,False,1,1
15,64,1,64,0.20515213519430278,1,False,16,1,DLMT,True,True,True,True,True,9,1,64,35,0.20525632194855434,0.00015724195836158816,0.20520422857142856,20,1,True,3,32
16,1,1024,2048,0.1584325765264429,8,False,128,512,DLMT,True,False,False,False,True,18,1,1,35,0.15849342347355708,9.18321450100286e-05,0.158463,30,21,True,1,1
17,64,2048,128,0.29536924137489895,1,False,256,16,DLMT,False,False,False,True,True,18,1,32,35,0.29540653005367234,5.627725824805595e-05,0.29538788571428565,27,9,True,1,1
18,1024,1024,256,0.2617903141429513,1,False,16,1,DLMT,True,False,False,True,True,14,1,1,35,0.26182551442847724,5.312538883410816e-05,0.26180791428571426,22,1,True,20,1
19,1,2048,512,inf,1,False,32,512,DLMT,False,True,True,True,False,7,32,256,1,inf,inf,inf,1,28,False,30,1
20,1024,64,512,0.09635707519317421,1,False,32,64,DLMT,True,True,False,False,True,19,8,128,35,0.09654233052111147,0.00027959322440769893,0.09644970285714284,14,29,True,1,8
