id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,2048,1024,0.09577111948035462,8,False,512,512,DLMT,True,True,True,True,True,18,1,128,35,0.09579454337678824,3.535208841217147e-05,0.09578283142857143,1,29,True,26,8
2,1,1,64,0.094112571667049,8,False,512,32,DLMT,True,True,True,False,True,29,1,32,35,0.09414623404723668,5.0804333255650374e-05,0.09412940285714284,25,23,True,1,8
3,1,64,2048,0.17265146385768762,1,False,1,256,DLMT,True,False,False,True,True,19,1,1,35,0.1728352789994553,0.00027741964970206493,0.17274337142857146,26,11,True,1,1
4,2048,1,512,0.16095055531771008,8,False,64,128,DLMT,False,False,True,True,True,30,8,16,35,0.1611429875394328,0.0002904248204381476,0.16104677142857143,1,10,True,30,1
5,1,1,256,inf,1,False,1,16,DLMT,False,True,False,False,False,13,32,64,1,inf,inf,inf,30,1,False,20,1
6,2048,1024,1,0.10738187164410708,8,False,64,512,DLMT,True,True,True,True,False,30,1,1,35,0.10741521407017866,5.032144834228581e-05,0.10739854285714287,1,18,True,29,1
7,256,1024,2048,0.09972411974081101,1,False,1,1,DLMT,False,True,False,False,True,24,1,512,35,0.09974854883061761,3.686915817441248e-05,0.09973633428571431,7,2,True,1,8
8,256,1024,256,0.1531703777269271,8,False,1,256,DLMT,True,True,False,True,True,30,8,1,35,0.15342836513021574,0.00038936278241060866,0.15329937142857142,1,17,True,3,1
9,128,64,64,0.13212680467412022,1,False,1,1,DLMT,True,False,True,True,False,20,1,64,35,0.13215365246873692,4.051954428899383e-05,0.13214022857142857,1,18,True,17,1
10,2048,512,1024,0.182152952421718,8,False,512,512,DLMT,False,False,False,True,True,5,8,512,35,0.18229950472113918,0.00022118138460991616,0.1822262285714286,1,2,True,15,1
11,512,512,128,0.25787572746094434,1,False,64,512,DLMT,False,False,False,False,True,27,1,64,35,0.2580613582533414,0.0002801598872947036,0.2579685428571429,1,30,True,30,32
12,1,512,2048,0.096577049489079,8,False,64,1,DLMT,True,True,True,False,True,9,1,64,35,0.09659611051092101,2.8767499518925942e-05,0.09658658,1,4,True,4,1
13,512,2048,512,inf,32,False,64,1,DLMT,False,False,False,False,True,29,1,1,1,inf,inf,inf,23,19,False,1,1
14,64,1,512,0.2623029153338781,1,False,64,1,DLMT,True,True,True,True,True,1,1,512,35,0.26249097038040764,0.0002838186486228874,0.2623969428571429,20,1,True,23,32
15,2048,512,1,0.1234553256936147,1,False,256,16,DLMT,False,True,False,True,False,1,8,64,35,0.12348764573495671,4.877843283874662e-05,0.1234714857142857,1,18,True,16,8
16,2048,1024,512,inf,1,False,512,1,DLMT,False,False,True,True,False,30,32,512,1,inf,inf,inf,18,1,False,14,1
17,2048,2048,128,0.1322102333532726,1,False,64,512,DLMT,True,False,False,True,False,3,1,128,35,0.1322374809324417,4.1122911832101805e-05,0.13222385714285714,28,1,True,3,8
18,1,1024,512,0.24394224898514982,1,False,512,16,DLMT,False,True,False,True,False,13,1,512,35,0.24429500815770733,0.0005323953464277834,0.24411862857142858,1,18,True,29,32
19,256,2048,512,0.11898681418023724,1,False,1,1,DLMT,True,True,False,False,False,28,8,1,35,0.11903832867690564,7.77473144099468e-05,0.11901257142857144,11,1,True,21,8
20,512,1,2048,0.13182533773478175,1,False,256,512,DLMT,False,True,True,False,False,18,32,1,35,0.13192426226521828,0.00014930004305807566,0.13187480000000001,1,20,True,21,1
21,1024,1,1,0.12554181707770082,8,False,64,512,DLMT,False,False,False,False,True,23,1,512,35,0.12566966863658494,0.00019295763307852187,0.12560574285714288,1,17,True,16,8
22,1024,1,256,inf,1,False,1,64,DLMT,True,False,True,True,True,5,32,128,1,inf,inf,inf,4,29,False,1,1
23,1,2048,256,0.10914865717810772,1,False,16,256,DLMT,False,True,True,False,False,4,1,256,35,0.10916831425046371,2.9667077884483838e-05,0.10915848571428571,13,12,True,1,1
24,2048,1,1024,0.3052944725901778,1,False,1,32,DLMT,False,True,False,True,False,4,1,1,35,0.3054250702669649,0.00019710216143110776,0.30535977142857135,29,18,True,1,32
25,128,1,2048,0.18942816240280086,32,False,64,64,DLMT,False,False,False,True,False,26,1,64,35,0.18949189474005623,9.618686744762953e-05,0.18946002857142855,12,7,True,1,1
26,1,1,1,0.19529645402143248,8,False,16,512,DLMT,False,True,True,True,True,3,8,256,35,0.19531623169285323,2.9849089823062533e-05,0.19530634285714285,19,1,True,8,1
27,2048,1,256,0.162776408467802,1,False,128,32,DLMT,True,True,False,False,True,18,8,128,35,0.162805991532198,4.4647700308719124e-05,0.1627912,1,4,True,7,1
28,1,2048,1,0.21832080607593324,8,False,64,32,DLMT,False,True,False,True,True,18,1,512,35,0.21843113678120962,0.00016651460437266968,0.21837597142857143,1,29,True,25,1
29,2048,2048,1,0.2467665628470291,1,False,1,128,DLMT,True,False,True,False,False,28,1,256,35,0.24708298001011378,0.00047754683155322995,0.24692477142857144,1,5,True,16,32
30,1024,256,1024,0.21011421511033215,32,False,1,128,DLMT,True,True,False,True,False,15,1,128,35,0.2101448134610964,4.6180002739946475e-05,0.21012951428571428,29,1,True,30,1
31,1,2048,128,0.14581025277215248,1,False,64,1,DLMT,True,False,False,False,True,1,32,1,35,0.14592431865641903,0.00017215185512938454,0.14586728571428575,1,27,True,29,1
32,2048,1024,128,0.2896546062875939,1,False,256,256,DLMT,False,True,True,False,False,16,1,1,35,0.28974762228383466,0.0001403826956020252,0.28970111428571427,18,29,True,1,32
33,1,256,1024,0.15667468996177242,8,False,16,1,DLMT,False,False,False,False,False,30,8,64,35,0.1568357100382276,0.0002430166131887164,0.1567552,15,26,True,1,1
34,2048,256,1,0.2062770100389029,8,False,128,1,DLMT,True,True,False,True,False,26,1,512,35,0.2063672756753829,0.0001362317653029244,0.2063221428571429,14,1,True,1,1
35,256,512,128,0.09142364164975295,8,False,32,32,DLMT,False,False,True,True,False,6,1,1,35,0.0914425754931042,2.8575557701629432e-05,0.09143310857142857,5,1,True,9,8
36,64,2048,2048,0.14090492926059495,1,False,256,64,DLMT,True,True,True,False,True,1,32,512,35,0.1411127278822621,0.00031361627925260147,0.14100882857142852,3,18,True,1,1
37,256,1,2048,0.16558612605641862,1,False,512,256,DLMT,True,False,False,False,False,3,1,16,35,0.1656046739435814,2.7993060364515772e-05,0.1655954,17,1,True,30,1
38,128,256,1024,0.24398190286549956,1,False,256,64,DLMT,True,True,True,False,True,4,1,1,35,0.24401615427735748,5.169331855930231e-05,0.24399902857142852,26,1,True,17,1
39,512,2048,1,0.13023800516368392,8,False,512,512,DLMT,True,False,True,False,True,8,8,64,35,0.13036268055060177,0.00018816405347570766,0.13030034285714284,30,18,True,1,1
40,256,1,1,0.10025462591615776,1,False,512,256,DLMT,False,False,True,False,False,29,8,512,35,0.1002842312266994,4.468127489822389e-05,0.10026942857142858,30,2,True,1,8
41,128,1,2048,0.29856250094620046,8,False,1,16,DLMT,True,False,False,True,False,2,8,512,35,0.29866995619665665,0.00016217487663705652,0.29861622857142855,1,30,True,16,1
42,2048,2048,1024,0.18494217196318097,1,False,32,256,DLMT,False,True,True,True,True,30,1,128,35,0.18502771375110472,0.00012910238303812287,0.18498494285714284,1,27,True,12,1
43,2048,1024,2048,inf,32,False,1,1,DLMT,False,False,True,True,True,1,1,128,1,inf,inf,inf,20,1,False,30,1
44,2048,256,1024,0.19841698818245623,32,False,256,64,DLMT,True,False,False,False,False,3,1,1,35,0.19851375467468657,0.00014604306326057015,0.1984653714285714,1,30,True,5,1
45,1,1,64,inf,32,False,512,1,DLMT,False,True,True,False,True,29,1,1,1,inf,inf,inf,3,1,False,6,1
46,512,1,2048,0.09190892460150628,1,False,32,1,DLMT,True,False,True,True,False,15,8,1,35,0.09198030396992234,0.00010772800973578233,0.09194461428571431,29,25,True,1,8
47,128,2048,1,0.26310818482696313,1,False,64,64,DLMT,True,False,False,True,True,25,1,64,35,0.2632957008873226,0.00028300519357749585,0.2632019428571429,12,1,True,16,32
48,1,512,512,inf,32,False,32,512,DLMT,True,False,True,False,True,11,1,512,1,inf,inf,inf,1,27,False,29,1
49,2048,256,64,0.11308984540072296,1,False,1,64,DLMT,False,False,False,False,True,19,8,1,35,0.11312146888499135,4.7727166781399854e-05,0.11310565714285715,15,1,True,30,8
