id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
18,4,1024,False,2,2048,32,2,1024,4,0.8872324392222202,64,4,DLMT,False,True,1,False,128,True,1,30,1,32,10,8,1,16,0.8889213999999999,20,False,0.0027250311631245726,True,0.8906103607777796
19,1,1024,False,1,32,1,2,1,1,0.5765586184761492,2,128,DLMT,False,False,7,True,1,False,27,1,2048,1,10,1,8,32,0.5828606,7,True,0.010167847748663429,True,0.5891625815238507
20,2,8,False,4,256,1,8,64,2,0.25290891574655233,128,1,DLMT,False,True,10,True,256,True,1,21,2048,8,10,32,32,1,0.2621442,1,True,0.014900545780608168,True,0.27137948425344766
21,1,512,False,32,1,2,1,8,1,1.3586295023863308,2,64,DLMT,True,False,13,False,128,False,1,30,512,16,10,1,16,4,1.358663,7,False,5.4046276467505455e-05,True,1.358696497613669
22,8,256,False,8,4,16,64,2048,1,0.553510200925368,4,8,DLMT,True,True,9,True,128,False,1,22,256,32,10,64,1,4,0.5689669,12,True,0.024938404261098977,True,0.5844235990746321
23,8,1,False,16,64,32,128,256,12,0.1921789801537227,2,1,DLMT,True,False,1,False,4,True,1,6,512,32,10,128,8,2,0.1967635,3,True,0.007396832190201424,True,0.20134801984627732
24,16,1024,False,4,8,32,32,2048,6,0.7258282151226583,8,1024,DLMT,True,True,17,True,128,True,1,14,2048,8,10,1,8,8,0.7287764,1,False,0.004756709434052085,True,0.7317245848773417
25,1,1024,False,4,2,1,64,512,30,1.4193212313137205,32,32,DLMT,True,True,3,False,2048,True,1,1,256,4,10,512,4,4,1.4213779999999998,1,False,0.00331846591062798,True,1.4234347686862792
26,8,2048,False,2,2,2048,512,1,2,1.3748474266347195,32,2048,DLMT,False,False,18,False,1024,False,10,1,2,32,10,2048,16,4,1.378949,1,True,0.006617628653830636,True,1.3830505733652805
27,2,16,False,16,16,2,8,1,17,inf,8,2,DLMT,False,False,6,True,64,False,1,9,256,8,1,2048,8,32,inf,1,False,inf,False,inf
28,16,8,False,8,8,32,1024,2048,1,1.4792187090730609,64,4,DLMT,True,True,3,False,128,False,10,1,2048,16,10,2048,2,2,1.48136,30,True,0.0034548371886385667,True,1.4835012909269392
29,32,1,False,2,256,4,8,64,8,1.2133718842915238,16,4,DLMT,True,True,10,True,1024,False,1,27,2048,1,10,2048,1,2,1.213434,1,False,0.00010021975853094824,True,1.213496115708476
30,32,1,False,16,1,2048,256,2048,30,0.5458588798168238,16,128,DLMT,True,False,1,False,128,True,16,1,2,1,10,256,32,32,0.5489246,1,True,0.004946345200246337,True,0.5519903201831762
31,8,1,False,4,4,16,128,256,3,5.175665948564759,2048,1,DLMT,False,False,1,True,2048,False,1,24,256,8,10,1,2,4,5.176116,27,False,0.0007261294650405349,True,5.176566051435242
32,4,512,False,8,2,1024,16,1,10,1.127375157773884,2048,256,DLMT,True,True,1,False,1,False,1,1,512,16,10,512,4,4,1.1296039999999998,2,True,0.0035960956605741276,True,1.1318328422261157
33,2,2048,False,16,128,8,4,512,1,inf,4,1024,DLMT,False,True,1,True,64,False,23,1,1,1,1,256,1,32,inf,5,False,inf,False,inf
34,1,2048,False,1,2,1,8,1024,1,0.15707020886750447,1,4,DLMT,True,False,30,True,8,True,23,1,2048,16,10,16,1,1,0.1614675,2,True,0.0070947505276789,True,0.16586479113249555
35,4,256,False,32,128,1,8,1,24,0.150032570111081,32,1,DLMT,False,False,1,True,64,True,29,1,1,2,10,32,2,2,0.16770049999999997,4,True,0.028506085024955635,True,0.18536842988891894
36,8,2048,False,16,4,256,128,2048,1,1.4204768407445987,2048,2048,DLMT,False,True,6,True,1,True,29,1,128,1,10,256,8,8,1.425201,18,True,0.007622131526023423,True,1.4299251592554012
37,4,256,False,2,512,32,256,64,1,0.7173574777840379,64,32,DLMT,False,True,6,True,2048,True,1,12,1,8,10,1024,8,8,0.7202244999999999,17,False,0.004625758624269096,True,0.723091522215962
38,32,16,False,32,1,4,1,1024,2,0.7468284892446749,4,16,DLMT,False,False,1,True,1,False,1,8,128,8,10,1,8,2,0.7539009,30,True,0.011410886481338776,True,0.760973310755325
39,32,1024,False,1,8,8,128,128,5,1.3062039374108305,16,4,DLMT,False,True,22,True,64,False,1,30,32,4,10,256,4,16,1.3062619999999998,1,False,9.368030742905462e-05,True,1.306320062589169
40,32,256,False,32,1024,2,16,4,1,0.17516055387494037,64,256,DLMT,False,False,29,True,1,True,9,1,2048,2,10,1,8,16,0.18386670000000002,2,True,0.014046814948948393,True,0.19257284612505968
41,8,1,False,4,2,512,1,512,1,1.0846244360265,2,64,DLMT,False,True,29,False,16,True,1,1,16,4,10,64,8,32,1.08994,3,False,0.008576325553522316,True,1.0952555639734998
42,32,256,False,32,1024,2048,1,1,18,0.23055179050568878,1,32,DLMT,False,False,3,True,2,True,1,19,1024,2,10,256,16,8,0.23276819999999998,1,True,0.003576036235834308,True,0.2349846094943112
43,4,4,False,2,32,8,32,16,9,0.4651720906784522,1,1,DLMT,True,False,10,True,32,True,1,22,1,1,10,1024,4,4,0.47710290000000005,1,True,0.019249604626848837,True,0.4890337093215479
44,16,1,False,16,1,8,8,16,7,0.6926768454863858,8,8,DLMT,True,False,5,False,16,True,1,20,16,32,10,256,4,1,0.7038568,1,False,0.018038147985865956,True,0.7150367545136141
45,1,2048,False,8,16,1,16,16,1,1.354483567240146,4,128,DLMT,False,True,4,True,4,True,30,1,1,32,10,1024,1,2,1.357918,28,False,0.005541239572514424,True,1.3613524327598538
46,2,1,False,1,256,32,8,2048,10,0.6460051152987557,2,1024,DLMT,False,False,1,False,2,False,30,1,256,4,10,8,32,16,0.6538731999999999,2,True,0.01269465596067889,True,0.6617412847012442
47,1,512,False,1,1,4,16,2048,1,0.8868007393297191,1,2,DLMT,False,False,23,True,64,True,14,1,128,8,10,1024,1,32,0.8958872,3,True,0.014660428362090914,True,0.9049736606702808
48,1,64,False,32,1,32,64,64,1,1.2397717899216592,4,4,DLMT,True,True,30,False,256,False,1,22,2048,8,10,1,1,8,1.239868,2,False,0.00015522886329543932,True,1.2399642100783408
49,1,2048,False,32,128,2048,256,2048,8,0.9822630992618384,2048,16,DLMT,False,True,1,True,1,True,11,1,2048,16,10,1024,2,32,0.9849644,6,False,0.004358377523804005,True,0.9876657007381615
50,1,2048,False,2,2,8,8,32,1,2.3229421410145026,2,2048,DLMT,True,False,2,True,2,False,12,1,2048,32,10,128,32,2,2.3238649999999996,24,False,0.00148897447929778,True,2.3247878589854967
51,8,2048,False,4,1,1,2048,128,18,1.2255211199514582,2,2,DLMT,False,True,1,False,8,False,1,29,1024,32,10,2048,4,8,1.2258200000000001,3,False,0.0004822240143335722,True,1.226118880048542
52,16,128,False,1,128,1,4,16,4,0.9628713056641809,1,8,DLMT,True,False,1,True,512,True,1,29,1,8,10,1,16,1,0.9679216,9,False,0.008148329806776369,True,0.9729718943358192
53,1,256,False,2,16,8,2,256,1,1.2655674642304346,2048,64,DLMT,False,False,2,False,2048,True,1,14,1,16,10,1024,4,8,1.2678399999999999,16,True,0.003666592423490797,True,1.270112535769565
54,2,1024,False,16,64,32,32,512,1,0.22028182684424702,64,128,DLMT,True,False,4,False,1,True,8,1,1,1,10,64,1,16,0.240555,29,True,0.03270947990720732,True,0.26082817315575296
55,1,512,False,1,64,1,1024,256,1,1.1829207449671137,8,256,DLMT,True,False,4,True,128,False,1,2,256,2,10,1024,8,1,1.1848789999999998,26,True,0.0031595203749936584,True,1.1868372550328858
56,2,256,False,32,1,2048,2048,2048,4,1.4533818186784258,32,4,DLMT,True,True,1,True,32,False,19,1,4,16,10,2048,8,32,1.4534489999999998,25,False,0.0001083928041892104,True,1.4535161813215738
57,1,256,False,8,512,512,128,2048,20,0.8245504874852814,64,2,DLMT,True,True,1,False,2048,False,1,5,512,1,10,1,4,32,0.8292227999999999,2,True,0.007538480096146708,True,0.8338951125147185
58,1,256,False,8,1,512,256,512,13,0.39765981052026683,16,256,DLMT,False,True,9,True,1,True,23,1,128,32,10,2048,1,1,0.40165449999999997,1,False,0.006445178279147912,True,0.4056491894797331
59,8,2048,False,1,2,2,8,1024,1,inf,256,1,DLMT,True,False,8,False,512,False,1,16,16,8,1,512,1,32,inf,13,False,inf,False,inf
60,8,512,False,16,256,8,4,64,25,1.1758697691385163,512,4,DLMT,True,False,3,False,512,True,1,1,512,16,10,1024,16,16,1.1792,1,False,0.005373116414149219,True,1.1825302308614838
61,32,16,False,32,2,64,1,64,2,0.16761321601355447,32,4,DLMT,True,False,3,True,1,True,6,1,1,4,10,8,1,8,0.1816141,1,True,0.02258953889060155,True,0.19561498398644553
62,8,16,False,32,64,128,8,512,17,0.8874958479868659,2048,8,DLMT,True,True,7,True,2048,True,1,4,2048,2,10,64,1,32,0.8907656000000002,1,False,0.005275537625683271,True,0.8940353520131344
63,8,128,False,8,512,128,32,128,1,0.7150413054681432,4,64,DLMT,False,False,3,False,1024,False,12,1,2048,32,10,64,16,32,0.7191823,20,True,0.006681232207459919,True,0.723323294531857
64,32,1,False,2,8,2,128,1024,4,1.5387806697970787,512,1024,DLMT,True,False,1,True,2048,False,1,29,16,1,10,256,1,2,1.538838,10,False,9.249864863878855e-05,True,1.5388953302029211
65,32,1,False,1,4,32,16,64,16,1.0428638059750492,64,1024,DLMT,False,True,1,False,2048,True,1,21,2048,1,10,256,16,1,1.0442899999999997,7,True,0.0023010736624453944,True,1.0457161940249502
66,8,1,False,32,16,1,1024,1,6,1.5020292130917794,1,2048,DLMT,False,False,1,False,128,True,1,15,64,1,10,2048,2,32,1.5132439999999998,10,True,0.01809434784677249,True,1.5244587869082202
67,4,1,False,8,1024,128,128,1024,12,0.7379857781330715,2,2048,DLMT,True,False,7,True,1,False,1,29,2048,8,10,512,32,16,0.7395207000000001,1,True,0.0024764991439530128,True,0.7410556218669287
68,16,256,False,32,64,64,128,64,1,inf,2,64,DLMT,True,False,1,False,1024,False,22,1,512,32,1,512,4,32,inf,30,False,inf,False,inf
69,32,1024,False,2,1,512,1024,512,1,1.1506696581264122,1,8,DLMT,False,False,11,True,2,False,1,6,2048,8,10,1,8,32,1.150778,10,False,0.00017480274597387701,True,1.150886341873588
70,16,8,False,4,1,4,128,1,1,1.2694884093398895,2048,2,DLMT,True,True,24,True,1,False,1,13,128,1,10,1024,8,2,1.269529,5,False,6.549045732014649e-05,True,1.2695695906601103
71,2,512,False,1,2048,1,1,8,1,0.7814260470881269,4,2,DLMT,True,False,12,False,16,True,17,1,2048,4,10,1024,1,8,0.8011883,8,False,0.031885142477492544,True,0.820950552911873
72,4,2048,False,2,4,4,128,2048,1,0.6512412393757749,4,8,DLMT,True,True,2,True,128,True,30,1,128,16,10,1024,2,2,0.6609585000000001,1,False,0.01567818410562907,True,0.6706757606242253
73,1,2,False,1,16,128,1,1024,28,0.7611660998250289,4,1,DLMT,True,True,1,True,16,False,8,1,32,32,10,1,32,2,0.7681055000000001,2,True,0.011196282340580748,True,0.7750449001749713
74,2,4,False,4,16,1,256,512,1,inf,2,4,DLMT,True,True,17,False,8,False,5,1,64,16,1,1,1,4,inf,7,False,inf,False,inf
75,16,2048,False,4,2048,8,1,2048,3,0.43680277490599867,4,32,DLMT,True,False,15,True,8,False,2,1,1,16,10,16,32,2,0.44508069999999994,1,True,0.013355907457376302,True,0.4533586250940012
76,1,1,False,4,1,1,1,32,16,0.8140062210736465,128,8,DLMT,False,False,4,False,1,False,16,1,8,8,10,128,4,4,0.8179376000000002,1,True,0.006343030714098755,True,0.8218689789263538
77,8,128,False,8,2,1,4,256,1,inf,2,1,DLMT,False,False,5,False,2048,False,30,1,2,1,1,512,2,1,inf,13,False,inf,False,inf
78,8,1024,False,8,256,1024,4,1,16,inf,2,512,DLMT,True,False,1,True,2048,True,25,1,256,1,1,64,2,8,inf,4,False,inf,False,inf
79,4,2048,False,16,1,2,2,1,4,1.3783755812357517,1024,256,DLMT,True,True,1,False,1024,False,2,1,128,32,10,8,2,32,1.378434,7,False,9.425497334361114e-05,True,1.3784924187642482
80,1,1,True,1,1,1,1,1,1,1.4204375657957407,1,1,DLMT,False,False,1,False,1,False,1,1,1,1,10,1,1,1,1.420478,1,False,6.523802572119004e-05,True,1.4205184342042592
81,8,4,False,32,512,8,4,128,5,0.17817252093398142,8,2,DLMT,True,True,15,False,8,True,1,21,1024,1,10,16,2,2,0.2031273,1,True,0.040262954308023645,True,0.2280820790660186
