id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.1788236890678489,0.17906905378929394,0.0003703122300911773,1,0.17894637142857142,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.18132859868556037,0.1814725441715825,0.0002172470990388969,1,0.18140057142857144,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17137591987069575,0.17152899441501854,0.00023102496375403234,1,0.17145245714285715,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.19344429533380078,0.19361879038048493,0.0002633534662070427,1,0.19353154285714286,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.18051199548813993,0.18062297594043156,0.00016749522320328586,1,0.18056748571428574,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17181146611457396,0.1718334481711403,3.317601789343184e-05,1,0.17182245714285713,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.19264962574990388,0.19266580282152465,2.4414950254265866e-05,1,0.19265771428571427,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.17751799405443142,0.17790846308842573,0.00058930826692775,1,0.17771322857142857,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.1766241575200648,0.1767017281942209,0.00011707212498703302,1,0.17666294285714285,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.1682340519886495,0.1682622337256363,4.2532772478336125e-05,1,0.1682481428571429,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16381976369457443,0.16385526487685417,5.3579511771126856e-05,1,0.1638375142857143,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.24291269485779135,0.24305056228506575,0.00020807389974502208,32,0.24298162857142855,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.16300651275059608,0.16302714439226107,3.11379288367891e-05,1,0.16301682857142857,1
16,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.3925404008003255,0.39267925634253165,0.00020956519418130284,1,0.39260982857142857,1
17,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,256,1,0.3917811740364932,0.3917972259635069,2.422607803882032e-05,1,0.39178920000000006,1
18,True,35,False,1,1,1,1,15,1,16,SIMP,1,1,1,1,0.10583217904710765,0.10586210666717805,4.516771467519218e-05,1,0.10584714285714285,1
19,True,35,False,1,1,1,1,15,1,1,SIMP,16,1,1,1,0.1648043194470155,0.16482122341012734,2.551199797774213e-05,1,0.16481277142857143,1
20,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.16363067753457214,0.16368360817971359,7.988461066067801e-05,1,0.16365714285714286,1
21,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,256,0.16424408544404426,0.16425980027024148,2.3717314780728034e-05,1,0.16425194285714287,1
22,True,35,False,1,64,1,1,15,1,1,SIMP,1,1,1,1,0.16413122030900817,0.16414700826242035,2.3827680695926258e-05,1,0.16413911428571426,1
23,True,35,False,1,1,1,1,15,1,1,SIMP,1,256,1,1,0.18871162598646585,0.1887270597278199,2.3293092608440487e-05,1,0.18871934285714287,1
24,True,35,False,1,1,1,64,15,1,1,SIMP,1,1,1,1,0.1949215139984057,0.19494465743016567,3.492880221951314e-05,1,0.1949330857142857,1
25,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.11761754324780768,0.11770799960933515,0.00013651961360170743,8,0.11766277142857141,1
26,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.16280149340668293,0.16281770659331707,2.446945617937189e-05,1,0.1628096,8
27,True,35,False,8,1,1,1,15,1,1,SIMP,1,1,1,1,0.16349705191250988,0.1635140338017758,2.5629606604353592e-05,1,0.16350554285714283,1
28,True,35,False,1,1,32,1,15,1,1,SIMP,1,1,1,1,0.3928292808891033,0.3928538619680396,3.7098544995946914e-05,1,0.39284157142857146,1
29,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.11750522768360641,0.11761025803067934,0.00015851513543906615,8,0.11755774285714288,1
30,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.10924241667149677,0.10927524047136038,4.95387211982636e-05,1,0.10925882857142857,8
31,True,35,False,8,1,1,1,15,1,8,SIMP,1,1,1,1,0.11245362232623188,0.11247266338805384,2.873737522276247e-05,1,0.11246314285714286,1
32,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,1,0.10890979712628258,0.1089322028737174,3.3815465607998724e-05,1,0.10892099999999999,1
33,True,35,False,1,1,1,1,23,1,8,SIMP,1,1,1,1,0.11495813474438624,0.1150543795413281,0.00014525570416281912,1,0.11500625714285717,1
34,True,35,False,1,32,1,1,15,1,8,SIMP,1,1,1,1,0.1088298861942952,0.10886382809141906,5.1226189092881395e-05,1,0.10884685714285713,1
35,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,1,128,0.109848091777761,0.10987122250795331,3.490963261020692e-05,1,0.10985965714285716,1
36,True,35,False,1,1,1,1,15,1,8,SIMP,9,1,1,1,0.1091159235172811,0.1091396764827189,3.584872980415607e-05,1,0.1091278,1
37,True,35,False,1,1,1,1,15,1,8,SIMP,1,128,1,1,0.11790307902632918,0.1179232638308137,3.0463547972979522e-05,1,0.11791317142857144,1
38,True,35,False,1,1,1,32,15,1,8,SIMP,1,1,1,1,0.12813383939395115,0.12815530346319168,3.2394254970627086e-05,1,0.1281445714285714,1
39,True,35,False,1,1,1,1,15,1,8,SIMP,1,1,128,1,0.12379450394635841,0.12396526748221304,0.00025772175155483105,1,0.12387988571428572,1
40,True,35,False,1,1,32,1,15,1,8,SIMP,1,1,1,1,0.1192887321497422,0.11949149642168636,0.0003060182787657879,1,0.11939011428571428,1
41,True,35,False,1,16,1,1,15,1,12,SIMP,1,1,1,1,0.12011145088000587,0.12020974911999412,0.0001483548256232814,1,0.12016059999999999,1
42,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.10531295989099788,0.10542018296614501,0.00016182447028701558,1,0.10536657142857145,1
43,True,35,False,1,1,1,1,15,1,12,SIMP,5,1,1,1,0.10505961415810393,0.10520810012761035,0.00022409974091361828,1,0.10513385714285714,1
44,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.10361841097833623,0.10369353187880663,0.00011337484873873374,1,0.10365597142857143,8
45,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,64,0.10940743389959444,0.10943245181469126,3.775783200279066e-05,1,0.10941994285714285,1
46,True,35,False,8,1,1,1,15,1,12,SIMP,1,1,1,1,0.10944535896580937,0.1095274410341906,0.00012388086442800066,1,0.10948639999999998,1
47,True,35,False,1,1,1,1,19,1,12,SIMP,1,1,1,1,0.10766315753681882,0.10769364246318117,4.600881903039364e-05,1,0.1076784,1
48,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,1,1,0.11832551211853087,0.11838300216718337,8.676580724065358e-05,8,0.11835425714285712,1
49,True,35,False,1,1,1,1,15,1,12,SIMP,1,64,1,1,0.11634214816473398,0.11641053754955172,0.0001032154315309603,1,0.11637634285714285,1
50,True,35,False,1,1,16,1,15,1,12,SIMP,1,1,1,1,0.11993501984237498,0.11995995158619643,3.762777957730642e-05,1,0.1199474857142857,1
51,True,35,False,1,1,1,1,15,1,12,SIMP,1,1,64,1,0.1198926250434434,0.11992297495655656,4.5805052746862704e-05,1,0.11990779999999998,1
52,True,35,False,1,1,1,16,15,1,12,SIMP,1,1,1,1,0.1195694573520261,0.11965654264797392,0.00013143189436792902,1,0.11961300000000001,1
53,True,35,False,1,1,1,1,15,1,12,SIMP,3,1,1,1,0.10537881536554887,0.10557489892016543,0.00029593552800347134,1,0.10547685714285715,1
54,True,35,False,1,1,1,1,15,1,14,SIMP,1,1,1,1,0.10511237984474746,0.10523893444096681,0.00019100021583490313,1,0.10517565714285713,1
55,True,35,False,1,1,1,1,17,1,12,SIMP,1,1,1,1,0.10682495234050869,0.10695544765949129,0.00019694767978178574,1,0.10689019999999999,1
56,True,35,False,1,1,1,1,15,1,13,SIMP,1,1,1,1,0.10610867793921834,0.10628886491792451,0.00027194391078353867,1,0.10619877142857143,1
57,True,35,False,1,1,1,1,15,1,12,SIMP,2,1,1,1,0.10557912940290798,0.10561378488280634,5.2303150878668816e-05,1,0.10559645714285716,1
58,True,35,False,1,1,1,1,16,1,12,SIMP,1,1,1,1,0.10504935861738665,0.10510132709689907,7.843247973608209e-05,1,0.10507534285714286,1
59,True,35,False,8,16,64,32,8,25,1,SIMP,23,2048,512,1024,0.12372936839546776,0.12393308874738933,0.0003074612250316433,8,0.12383122857142854,1
60,True,35,False,1,512,64,256,24,23,1,SIMP,23,256,64,1024,0.1261275009575038,0.12615832761392481,4.652456888789032e-05,8,0.1261429142857143,1
61,True,35,False,1,16,32,16,9,1,27,SIMP,22,1,256,256,0.141392328918905,0.1417188139382379,0.0004927415599459399,8,0.14155557142857145,1
62,True,35,False,32,128,512,64,1,13,10,SIMP,9,1,1024,1,0.13503248386804992,0.13512608756052155,0.00014126966541811646,1,0.13507928571428574,1
63,True,35,False,1,1,32,512,19,1,5,SIMP,10,1,1,64,0.11703554063347985,0.11711543079509157,0.00012057276911915454,8,0.11707548571428571,8
64,True,35,False,8,32,16,16,8,1,2,SIMP,3,64,64,512,0.15535013140442971,0.1553859257384274,5.4021945654013805e-05,1,0.15536802857142856,8
65,True,35,False,1,32,16,16,7,4,1,SIMP,4,64,128,512,0.2694239673620214,0.26944963263797866,3.8734849572815613e-05,1,0.26943680000000003,8
66,True,35,False,1,32,16,16,7,3,1,SIMP,4,64,128,512,0.26934563243434106,0.2693808818513731,5.319953966350291e-05,1,0.2693632571428571,8
67,True,35,False,1,32,16,16,7,2,1,SIMP,4,64,128,512,0.270467147078685,0.2705035386356006,5.4923293448820076e-05,1,0.2704853428571428,8
68,True,35,False,1,64,256,16,1,7,18,SIMP,14,512,256,1024,0.12168001391619516,0.12172170036951911,6.291451926776336e-05,8,0.12170085714285714,8
69,True,35,False,1,16,16,1,1,1,14,SIMP,21,128,1024,512,0.17932065866272498,0.17936454133727506,6.622912609160114e-05,32,0.17934260000000002,1
70,True,35,False,1,32,16,512,14,1,26,SIMP,20,1,64,64,0.11850495476635464,0.11853161666221676,4.023897998463833e-05,8,0.1185182857142857,8
71,True,35,False,1,16,16,64,7,1,20,SIMP,21,64,256,256,0.4261958763475179,0.42621972365248206,3.5991110013447396e-05,32,0.42620779999999997,1
72,True,35,False,1,16,16,512,11,25,1,SIMP,8,512,1,1024,0.11644574661414192,0.11647459624300091,4.354077610325166e-05,8,0.11646017142857142,1
73,True,35,False,1,128,16,16,6,1,18,SIMP,19,1024,2048,1024,0.14832245168508534,0.14836771974348606,6.831999139702632e-05,1,0.1483450857142857,32
74,True,35,False,1,1,16,64,1,7,6,SIMP,24,128,64,512,0.13498751743757104,0.13502636827671466,5.86349202911629e-05,8,0.13500694285714285,1
75,True,35,False,1,16,16,1,1,27,9,SIMP,23,512,64,2048,0.2675491878467738,0.26771692643894046,0.00025315641047238816,32,0.2676330571428571,1
76,True,35,False,1,256,16,1,15,15,1,SIMP,7,1,1024,2048,0.12009654224468322,0.12011551489817393,2.8634131196664458e-05,8,0.12010602857142857,8
77,True,35,False,32,256,64,256,13,1,25,SIMP,27,256,128,1024,0.1699297168861614,0.17008028311383863,0.00022723933261148947,1,0.17000500000000002,1
78,True,35,False,1,128,256,512,6,1,8,SIMP,15,2048,512,256,0.12666552092543393,0.12672367907456605,8.777412570260768e-05,1,0.1266946,1
79,False,1,False,1,256,1,256,15,1,10,SIMP,9,256,1,1024,inf,inf,inf,1,inf,32
80,True,35,False,1,32,64,16,18,1,8,SIMP,17,1024,128,512,0.3080400042839139,0.3085709100018003,0.000801259770356558,32,0.3083054571428571,1
81,True,35,False,1,1,512,128,17,1,22,SIMP,27,1024,2048,1024,0.1302796210440435,0.13030786467024225,4.262617764247925e-05,8,0.13029374285714287,1
82,True,35,False,1,64,128,32,1,2,26,SIMP,22,1,2048,2048,0.12107494427177862,0.1211057414425071,4.6480068144246656e-05,8,0.12109034285714286,8
83,True,35,False,1,256,1,256,8,6,1,SIMP,20,256,256,2048,0.23595772117967148,0.23607856453461426,0.00018238062911820165,1,0.23601814285714287,1
84,True,35,False,1,16,256,64,9,1,24,SIMP,25,256,2048,1024,0.13269867929597795,0.1327184064183078,2.9772799529717784e-05,8,0.13270854285714287,1
85,True,35,False,1,32,256,64,5,1,25,SIMP,24,128,2048,1024,0.13358688632579477,0.1336160851027767,4.4067721538931275e-05,8,0.13360148571428573,1
86,True,35,False,1,32,256,64,3,1,25,SIMP,23,64,2048,1024,0.13198147759296297,0.13201595097846558,5.20283282335245e-05,8,0.13199871428571427,1
87,True,35,False,1,32,256,64,2,1,25,SIMP,23,64,2048,1024,0.13270272289953297,0.13276641995760988,9.613362299106245e-05,8,0.13273457142857142,1
88,True,35,False,1,16,1,1,17,7,1,SIMP,15,512,1,512,0.11847401681861532,0.11851969746709896,6.894268545357766e-05,8,0.11849685714285714,1
89,True,35,False,32,32,16,128,28,1,24,SIMP,1,2048,2048,256,0.22818183349797266,0.22832645221631304,0.00021826316263461786,1,0.22825414285714285,1
90,True,35,False,8,16,512,64,1,9,13,SIMP,18,1024,1,512,0.11393873957403855,0.11396960328310429,4.6580489916019954e-05,8,0.11395417142857142,1
91,True,35,False,8,128,128,64,1,15,17,SIMP,19,2048,256,1024,0.1239086128839728,0.12393710140174148,4.29957757773247e-05,1,0.12392285714285714,8
