id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
117,512,128,DLMT,32,1,False,1,256,True,1,128,1,True,0.0923819331348705,32,32,1024,1024,False,False,True,512,False,16,True,1024,False,12,4,512,True,1,16,1,8,1,4,1,2.3866583931752623e-05,35,0.09239774686512947,16,0.09238983999999999,4,1,32,True,1,1,12,256,True,1,32,1,8
118,512,1024,DLMT,8,1,False,1,256,False,512,512,1,True,0.11015305456414687,256,1,1,2048,False,False,True,64,False,32,True,512,False,16,8,2048,True,1,1,12,1,1,1,4,4.2352514803775845e-05,35,0.11018111686442458,16,0.11016708571428573,4,1,32,True,1024,1,16,1,True,1,1,1,8
119,512,2048,DLMT,1,1,False,1,256,False,256,1,1,False,0.08967493104136053,256,512,1,1,False,False,False,64,False,16,True,1024,False,8,8,1024,False,16,1,8,1,1,8,1,3.385970526771131e-05,35,0.0896973661014966,1,0.08968614857142856,4,1,32,True,1,1,12,1024,True,1,8,1,8
120,512,1024,DLMT,1,1,False,1,256,False,1,256,1,False,0.09239682328052948,16,128,512,128,False,True,False,512,False,256,True,1,False,1,1,64,True,8,1,1,1,1,12,1,2.6543952614639518e-05,35,0.0924144110051848,4,0.09240561714285714,4,1,1,True,1024,1,16,1,True,1,32,1,8
121,512,2048,DLMT,32,1,False,1,256,False,256,32,1,True,0.10636601569114627,512,32,2048,1,False,True,True,128,False,256,True,2048,True,12,16,1,False,16,1,12,1,1,1,4,3.738158446538648e-05,35,0.10639078430885372,1,0.1063784,4,1,1,True,1024,1,12,256,True,1,1,1,8
122,512,1024,DLMT,32,1,False,1,256,False,32,512,1,True,0.11770775669057329,64,1,1,1,False,True,True,16,True,256,True,1,True,1,8,2048,False,1,12,1,16,1,1,4,4.3855328022012885e-05,35,0.11773681473799816,12,0.11772228571428572,4,1,1,True,256,2048,1,512,True,1,32,1,8
123,512,128,DLMT,1,1,False,1,256,True,16,16,1,True,0.10748504604999272,128,128,2048,2048,False,False,False,1,False,64,True,1024,False,16,16,2048,False,1,16,1,4,1,1,4,4.522419435547859e-05,35,0.10751501109286445,12,0.10750002857142858,4,1,8,True,2048,256,4,2048,True,1,1,1,8
124,512,1,DLMT,8,1,False,1,256,True,128,1,1,False,0.09172977359721655,16,64,2048,256,False,True,False,64,False,32,True,128,False,16,16,64,True,1,16,16,1,1,4,1,0.00030648823959859297,35,0.0919328492599263,16,0.09183131142857143,4,1,32,True,2048,1,12,2048,True,1,32,1,8
125,512,2048,DLMT,8,1,False,1,256,True,64,256,8,True,0.09096766716550782,128,512,1024,1024,False,True,True,1,True,512,True,1,False,4,4,2048,True,12,1,12,1,1,16,1,2.978354236685594e-05,35,0.0909874014059208,1,0.09097753428571431,4,1,32,True,1,2048,8,1024,True,1,1,1,8
126,512,1,DLMT,8,1,False,1,256,True,256,16,8,False,0.10871422973746107,512,128,1,512,False,False,False,512,False,1,False,64,True,1,16,1,True,4,1,1,1,1,1,1,2.8197553809087078e-05,35,0.10873291311968179,8,0.10872357142857143,4,1,1,True,1024,512,8,1,True,1,32,1,8
127,512,2048,DLMT,1,1,False,1,256,False,16,1,32,False,0.1292407821948578,16,1,512,512,False,True,False,512,True,16,True,128,False,4,4,1,True,16,1,12,1,1,1,16,4.455452060254575e-05,35,0.1292703035194278,1,0.1292555428571428,4,1,32,True,2048,1024,4,2048,True,1,8,1,8
128,512,512,DLMT,1,1,False,1,256,False,256,32,32,False,0.10787560754743912,1,64,2048,1024,False,True,True,16,True,128,False,256,False,1,16,512,True,1,16,4,1,1,16,1,5.198103264751494e-05,35,0.10791004959541804,8,0.10789282857142858,4,1,8,True,128,1,8,1,True,1,1,1,8
129,512,2048,DLMT,1,1,False,1,256,True,512,1,8,True,0.12349114801536372,512,256,512,1,False,True,False,256,True,16,True,64,True,1,1,1,True,4,1,12,1,1,1,16,2.6805634497551157e-05,35,0.12350890912749342,12,0.12350002857142857,4,1,8,True,512,2048,16,1,True,1,1,1,8
130,512,256,DLMT,1,1,False,1,256,True,256,16,32,False,0.1485914151180112,1,128,1024,1,False,False,False,128,False,128,False,2048,True,4,12,128,True,12,1,1,16,1,1,1,7.282870033054952e-05,35,0.1486396705962745,12,0.14861554285714285,4,1,8,True,1,1024,8,1,True,1,8,1,8
131,512,128,DLMT,8,1,False,1,256,False,1,64,1,False,0.10438793546028217,512,64,1024,64,False,True,True,32,False,32,False,512,True,4,1,2048,False,1,16,1,8,1,1,4,2.4601244368726552e-05,35,0.10440423596828928,12,0.10439608571428573,4,1,8,True,1,1,8,512,True,1,1,1,8
132,512,512,DLMT,1,1,False,1,256,True,1,32,32,False,0.13184541556965287,1,512,1,2048,False,True,True,128,True,64,True,512,True,16,8,64,False,4,1,8,1,1,16,1,5.057694885124874e-05,35,0.13187892728748993,16,0.1318621714285714,4,1,8,True,512,1,16,64,True,1,1,1,8
133,512,1024,DLMT,32,1,False,1,256,True,512,16,1,True,0.11404330496630562,32,64,1,2048,False,False,True,128,False,1,False,256,True,4,8,1,False,1,1,1,16,1,1,1,0.00012602742170023115,35,0.11412680931940868,1,0.11408505714285715,4,1,32,True,1,1024,16,1024,True,1,8,1,8
134,512,64,DLMT,32,1,False,1,256,False,16,1,1,False,0.1257855878556967,64,64,512,1,False,False,True,256,True,512,True,1,True,1,1,2048,False,8,1,1,12,1,1,12,3.367096490377205e-05,35,0.12580789785858904,1,0.12579674285714287,4,1,1,True,1024,1,1,1,True,1,1,1,8
135,512,128,DLMT,1,1,False,1,256,False,16,16,1,True,0.11334989343866708,32,16,2048,2048,False,False,False,1,True,1,False,64,True,12,8,2048,True,1,1,1,4,1,1,1,3.869925907638459e-05,35,0.11337553513276147,1,0.11336271428571427,4,1,32,True,128,512,12,256,True,1,32,1,8
136,512,2048,DLMT,1,1,False,1,256,True,256,32,1,False,0.08941989785319485,256,512,1024,512,False,True,False,1,False,512,False,512,True,1,8,1024,True,16,1,12,1,1,8,1,2.682768445209684e-05,35,0.0894376735753766,4,0.08942878571428572,4,1,32,True,128,1024,16,1,True,1,32,1,8
137,512,512,DLMT,1,1,False,1,256,False,512,64,32,False,0.13217382308980605,64,64,512,2048,False,False,True,1,True,256,True,1,True,16,1,1,False,16,1,4,1,1,1,8,0.00017776092635552615,35,0.13229160548162253,1,0.1322327142857143,4,1,1,True,512,1,4,2048,True,1,32,1,8
138,512,1024,DLMT,8,1,False,1,256,True,512,1,1,True,0.11084773484563866,32,512,2048,512,False,False,True,1,True,128,False,512,True,8,1,1024,False,1,1,1,12,1,1,8,3.374473201516744e-05,35,0.11087009372578989,4,0.11085891428571427,4,1,1,True,2048,1,12,2048,True,1,8,1,8
139,512,512,DLMT,32,1,False,1,256,False,512,512,1,False,0.12919060083798145,32,128,2048,1,False,True,True,64,False,32,True,2048,True,16,1,1024,False,1,12,12,1,1,1,16,2.9319687611445272e-05,35,0.12921002773344709,4,0.12920031428571427,4,1,32,True,1024,1024,12,1,True,1,32,1,8
140,512,1,DLMT,1,1,False,1,256,False,512,256,32,False,0.08781975731872967,16,32,1024,2048,False,False,False,32,False,16,True,1,True,12,16,2048,True,1,4,1,12,1,16,1,3.9800066659774135e-05,35,0.08784612839555601,4,0.08783294285714284,4,1,32,True,2048,1024,16,1024,True,1,8,1,8
141,512,2048,DLMT,32,1,False,1,256,True,256,128,1,True,0.0932917354485974,1,1,2048,1024,False,True,False,128,True,256,True,256,True,8,16,2048,False,16,1,4,1,1,16,1,2.6998802089827107e-05,35,0.0933096245514026,16,0.09330068,4,1,8,True,1,1,12,1024,True,1,8,1,8
