id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
19,512,128,1,0.1478794471807818,1,16,128,1,RS,True,False,False,False,True,13,32,35,0.1479138099620753,5.1861400848407334e-05,0.14789662857142855,18,6,True,1,1
20,128,256,512,0.24758874726452837,1,1,16,32,RS,True,False,True,True,False,16,8,35,0.24760936702118583,3.111999160589586e-05,0.2475990571428571,20,1,True,25,1
21,64,1,512,0.15733685716833126,32,64,128,32,RS,True,False,False,False,False,1,1,35,0.15736262854595437,3.889498157650639e-05,0.15734974285714282,1,10,True,18,1
22,1,256,256,inf,1,16,256,256,RS,False,False,False,True,False,19,32,1,inf,inf,inf,1,24,False,14,1
23,512,2048,512,0.10148066447148091,1,512,1,512,RS,True,True,False,True,True,3,8,35,0.10155527838566197,0.0001126096889295789,0.10151797142857144,7,1,True,27,8
24,2048,2048,512,0.09022438542388658,1,32,128,64,RS,True,True,True,True,False,28,8,35,0.09028934600468483,9.804057161008642e-05,0.0902568657142857,21,24,True,1,8
25,2048,2048,1024,0.09397153102238055,8,1,16,256,RS,True,False,True,False,True,15,1,35,0.09401547469190517,6.632118164428244e-05,0.09399350285714286,1,3,True,18,8
26,256,512,256,0.3715636117095243,1,1,16,16,RS,True,True,False,False,True,22,8,35,0.37167050257619,0.000161323090696391,0.37161705714285714,14,1,True,20,1
27,2048,128,512,0.1330484075929927,1,256,32,16,RS,True,True,False,False,False,5,8,35,0.133106278121293,8.734003920871263e-05,0.13307734285714284,16,1,True,11,8
28,2048,1,1,0.1646441579081797,32,16,64,64,RS,False,False,True,False,False,7,1,35,0.16466189923467744,2.6775773393432247e-05,0.16465302857142858,9,17,True,1,1
29,2048,64,1,0.11859872625645389,1,128,16,1,RS,True,False,False,True,False,3,1,35,0.11917830231497469,0.00087471459415314,0.11888851428571429,1,18,True,28,8
30,1,1024,1024,0.24599018248404378,1,1,64,64,RS,False,False,True,True,True,26,1,35,0.2461425603730991,0.00022997354949947518,0.24606637142857143,1,14,True,29,32
31,1,256,256,0.25763566172740054,1,256,128,512,RS,False,True,True,True,True,8,1,35,0.25778730970117075,0.00022887193816986784,0.25771148571428565,11,1,True,9,32
32,2048,2048,1024,0.17254308951821093,8,64,32,64,RS,False,True,True,False,False,21,8,35,0.17257279619607477,4.4834261680195055e-05,0.17255794285714285,18,1,True,16,1
33,1,64,2048,inf,32,512,1,16,RS,True,False,False,False,True,22,1,1,inf,inf,inf,1,26,False,7,1
34,128,256,2048,0.15654897374391386,1,16,64,64,RS,True,True,True,True,False,6,1,35,0.156586969113229,5.734381805729159e-05,0.15656797142857143,26,3,True,1,1
35,512,512,128,inf,32,32,64,64,RS,False,True,False,True,True,1,1,1,inf,inf,inf,1,7,False,9,1
36,128,1024,64,0.29011018632301794,1,32,128,16,RS,True,False,False,True,False,8,1,35,0.2901803851055537,0.0001059462320313103,0.2901452857142858,11,1,True,7,32
37,1024,1,256,0.25228782210699713,1,32,16,256,RS,True,False,False,False,False,10,1,35,0.2524762921787172,0.00028444501782112736,0.25238205714285716,17,22,True,1,32
38,128,64,1024,0.2923109940942575,1,64,32,32,RS,False,False,False,False,False,23,1,35,0.29292266304859965,0.0009231502117582977,0.29261682857142857,1,22,True,25,32
39,256,64,1,0.2077049801431049,1,128,32,64,RS,True,True,True,True,True,20,1,35,0.2079346769997522,0.00034666579094604126,0.20781982857142856,1,18,True,9,32
40,512,2048,128,0.1043341111870686,1,16,128,256,RS,False,True,True,False,False,19,8,35,0.10438057452721712,7.012394857154948e-05,0.10435734285714286,1,7,True,21,8
41,64,128,64,0.24022534936630868,1,1,32,16,RS,True,True,False,True,True,5,8,35,0.24026910777654853,6.6041582448068e-05,0.2402472285714286,15,3,True,1,1
42,512,1,256,inf,1,64,1,512,RS,False,True,False,False,False,20,32,1,inf,inf,inf,5,1,False,21,1
43,128,256,1,inf,32,64,16,32,RS,True,True,True,False,True,4,1,1,inf,inf,inf,13,1,False,11,1
44,256,1,2048,0.1533137034728825,32,512,64,32,RS,True,True,True,False,False,20,1,35,0.1533804108128318,0.00010067683599578464,0.15334705714285715,9,26,True,1,1
45,2048,2048,256,0.22243510946617343,1,32,64,16,RS,True,True,False,False,True,7,8,35,0.22249169053382659,8.539394424832383e-05,0.2224634,19,15,True,1,1
46,512,64,1024,0.09353767256463981,1,16,64,64,RS,True,False,False,False,True,10,1,35,0.09356363029250304,3.917622727718298e-05,0.09355065142857143,4,6,True,1,8
47,128,512,1,0.1220379129049419,1,256,64,32,RS,False,True,False,True,False,24,8,35,0.12212734423791527,0.00013497260795420368,0.12208262857142858,5,12,True,1,8
48,512,2048,1024,0.09818846351943294,8,128,256,32,RS,False,True,True,False,False,26,8,35,0.09821078219485277,3.368405375769038e-05,0.09819962285714286,1,5,True,5,1
49,64,1024,2048,0.21027913640572257,8,32,256,1,RS,True,True,True,True,True,13,1,35,0.21030669216570605,4.158802810464584e-05,0.2102929142857143,14,1,True,9,1
50,128,1024,256,0.21472479318084042,1,16,256,1,RS,True,True,True,False,True,10,1,35,0.21475309253344527,4.271028170435254e-05,0.21473894285714284,26,1,True,27,1
51,1024,1,128,0.27666124553044597,8,1,32,16,RS,False,True,True,True,True,19,1,35,0.2767102973266969,7.40305287275013e-05,0.2766857714285714,25,26,True,1,1
52,2048,128,512,inf,1,16,1,32,RS,True,True,False,True,True,15,32,1,inf,inf,inf,1,13,False,14,1
53,1,64,2048,0.21044170959784117,8,32,32,64,RS,True,True,False,True,False,1,8,35,0.21048680468787315,6.805894204171218e-05,0.21046425714285716,30,1,True,29,1
54,1,256,256,inf,1,16,1,256,RS,False,True,True,True,False,15,32,1,inf,inf,inf,11,1,False,24,1
55,1,1024,1,0.10124924565323996,1,64,32,32,RS,False,False,True,True,True,14,8,35,0.10126944006104575,3.0478041610447183e-05,0.10125934285714286,15,10,True,1,8
56,64,256,2048,0.23295336667185867,32,16,16,64,RS,False,False,True,True,False,16,1,35,0.23297766189956992,3.6667129248780596e-05,0.2329655142857143,25,1,True,25,1
57,128,1024,512,inf,32,256,16,64,RS,True,False,True,True,True,8,1,1,inf,inf,inf,1,2,False,6,1
58,128,2048,1,0.10826686330505707,1,128,64,64,RS,False,False,True,True,True,21,8,35,0.10839513669494293,0.0001935942738232276,0.108331,1,30,True,5,8
59,64,1024,128,0.1196067555286646,8,32,1,16,RS,True,False,False,False,False,18,1,35,0.11965295875704965,6.973137963730883e-05,0.11962985714285712,1,6,True,1,8
60,512,128,512,0.1983487907710066,8,16,128,1,RS,False,False,True,False,True,10,1,35,0.19843663780042203,0.00013258152670899974,0.1983927142857143,14,1,True,9,1
61,1024,1024,2048,0.24057951823010065,1,64,1,512,RS,False,False,False,False,True,11,1,35,0.24060185319847077,3.370864359569122e-05,0.2405906857142857,15,1,True,4,1
62,128,128,256,0.10110118092392312,1,256,16,32,RS,True,False,True,True,False,6,8,35,0.10112447621893403,3.5157999060800474e-05,0.10111282857142857,23,1,True,1,8
63,256,512,1,0.09735126814223925,1,128,256,64,RS,True,True,True,False,True,22,1,35,0.09737685757204646,3.862038015433601e-05,0.09736406285714286,12,28,True,1,8
64,2048,1024,1,0.32523121227169643,1,64,64,32,RS,False,False,False,False,True,1,1,35,0.32583970201401785,0.0009183520440085529,0.32553545714285714,30,1,True,3,32
65,512,128,64,0.11364255049401421,1,1,16,16,RS,True,False,False,True,True,15,8,35,0.11366556379170008,3.473239974198063e-05,0.11365405714285715,1,25,True,23,8
66,128,1024,64,0.24772111318789386,1,1,128,128,RS,False,True,False,True,True,23,1,35,0.24775562966924908,5.209336986290322e-05,0.24773837142857147,20,1,True,9,1
67,64,256,256,0.12207911403873811,1,256,256,32,RS,False,True,False,False,False,4,8,35,0.12218865738983326,0.00016532630443693934,0.12213388571428568,1,9,True,3,1
68,1024,128,1024,0.2573973010126587,8,32,1,256,RS,False,False,False,True,True,3,1,35,0.25747949898734146,0.00012405579389935704,0.25743840000000007,11,1,True,8,1
69,512,512,1,0.10302589983387343,1,64,512,512,RS,True,True,True,True,True,14,8,35,0.10305021445184083,3.669639363919141e-05,0.10303805714285713,14,10,True,1,8
70,256,128,1,0.20387871863614263,1,256,16,16,RS,False,True,True,False,False,10,1,35,0.20391168136385732,4.974839552330241e-05,0.20389519999999997,14,1,True,12,1
71,128,128,2048,0.32976643201492484,1,16,64,16,RS,False,True,False,True,True,20,1,35,0.3298110536993609,6.734446328165524e-05,0.3297887428571429,21,25,True,1,1
72,256,1024,64,0.09376503369158795,8,64,64,1,RS,True,True,True,False,True,3,1,35,0.09387233202269774,0.0001619380489759036,0.09381868285714284,9,15,True,1,8
73,512,128,2048,0.17534010873258496,1,32,32,256,RS,False,True,True,True,False,5,1,35,0.17538149126741506,6.245583582477614e-05,0.1753608,22,13,True,1,1
74,128,512,256,0.29017554931173434,1,32,64,128,RS,True,False,False,True,False,17,1,35,0.29022822211683713,7.949547028553768e-05,0.29020188571428573,13,1,True,12,32
75,1024,1,1,0.19141937596075184,8,128,1,256,RS,False,True,False,True,True,10,1,35,0.19156553832496245,0.00022059288200628044,0.19149245714285715,19,14,True,1,1
76,1,2048,512,0.12364022470238496,1,128,16,512,RS,False,False,False,False,False,21,8,35,0.12374508958332926,0.0001582654087027128,0.12369265714285711,5,6,True,1,8
77,1,512,512,0.22516454936561656,1,128,1,16,RS,False,False,False,False,False,16,32,35,0.22518253634866917,2.714652606782266e-05,0.22517354285714286,30,1,True,3,1
78,128,2048,128,0.10624663646569275,8,64,1,1,RS,False,True,False,False,True,18,1,35,0.10629107782002152,6.707230335653524e-05,0.10626885714285714,12,7,True,1,8
79,1,2048,64,0.22241980788455354,32,32,256,32,RS,False,True,False,False,False,30,1,35,0.22255790640116077,0.00020842266710524847,0.22248885714285715,1,29,True,7,1
80,1024,1024,128,0.12254663919931333,1,128,32,32,RS,False,True,False,False,False,4,8,35,0.12261936080068672,0.00010975375034269007,0.12258300000000003,1,11,True,2,1
81,1,1,1024,0.11021287952301514,1,16,256,64,RS,True,True,False,True,False,13,1,35,0.11024357761984199,4.633054266543249e-05,0.11022822857142857,26,17,True,1,8
82,1,256,64,inf,32,32,128,32,RS,True,True,False,False,True,15,1,1,inf,inf,inf,15,1,False,13,1
83,512,1024,1,0.22635830298076579,8,32,16,256,RS,False,True,False,False,False,26,8,35,0.22655655416209133,0.0002992069790739036,0.22645742857142856,6,1,True,9,1
84,256,1024,256,0.29329580355053336,1,16,512,256,RS,False,False,False,True,True,3,1,35,0.29332271073518085,4.0609177609524924e-05,0.2933092571428571,13,21,True,1,32
85,2048,2048,1,0.11359790970779389,1,512,16,32,RS,False,False,False,True,True,6,1,35,0.11372597600649183,0.00019328172522543985,0.11366194285714286,9,1,True,21,8
86,128,64,2048,0.252377364474038,1,64,32,16,RS,True,False,False,True,True,11,1,35,0.2525763498116763,0.0003003149910969336,0.25247685714285717,1,30,True,15,32
87,512,2048,1024,inf,32,512,512,256,RS,False,True,False,False,True,5,1,1,inf,inf,inf,24,21,False,1,1
88,1,512,1,inf,1,1,1,128,RS,False,True,False,True,False,28,32,1,inf,inf,inf,1,20,False,28,1
89,1,1,2048,0.11413501585192305,8,1,128,16,RS,False,True,True,False,True,25,1,35,0.11420601271950555,0.00010715072732999509,0.1141705142857143,20,25,True,1,8
90,512,2048,1024,0.2545620185512404,8,128,1,512,RS,False,False,False,True,False,21,1,35,0.2545832385916167,3.2025958858654056e-05,0.25457262857142854,7,1,True,13,1
91,256,1024,512,0.15833244792673706,1,32,16,128,RS,False,True,False,True,False,10,1,35,0.15836886635897718,5.496385454207508e-05,0.15835065714285712,1,5,True,19,1
92,512,128,128,0.21263087754551083,1,32,128,256,RS,False,True,False,True,False,17,1,35,0.2127148367402034,0.00012671388307231891,0.2126728571428571,16,1,True,4,1
93,512,1024,2048,0.0969815049398562,1,512,512,1,RS,True,False,False,False,False,29,8,35,0.09702535220300094,6.617568207400063e-05,0.09700342857142857,15,11,True,1,8
94,256,1024,1024,inf,1,32,16,1,RS,False,True,True,True,False,17,32,1,inf,inf,inf,24,1,False,6,1
95,1,512,256,0.29709535879058757,1,128,512,16,RS,True,False,False,True,True,19,1,35,0.2971340697808411,5.842385590472232e-05,0.29711471428571434,27,17,True,1,1
96,1,128,1024,0.27230451387728627,1,64,16,256,RS,True,False,False,True,True,6,1,35,0.27245400040842793,0.00022560982031021216,0.2723792571428571,7,18,True,1,32
97,1024,1024,512,0.14679594065091425,1,32,256,1,RS,False,True,False,False,True,27,8,35,0.14683657363479993,6.132458973464087e-05,0.1468162571428571,22,12,True,1,1
98,1,1024,512,0.3418963819151811,1,16,1,16,RS,True,True,False,False,True,18,1,35,0.34192316094196173,4.0415757686666276e-05,0.34190977142857143,24,1,True,22,1
99,512,64,128,0.27022327779778604,1,1,16,1,RS,True,False,False,True,True,28,1,35,0.27071066505935676,0.0007355803339915357,0.2704669714285714,7,21,True,1,32
100,1,64,256,inf,32,32,64,256,RS,False,False,True,True,True,9,1,1,inf,inf,inf,21,18,False,1,1
101,512,1,128,0.3717141509319234,1,1,32,16,RS,True,True,False,False,True,4,32,35,0.37176956335379097,8.363018691396378e-05,0.3717418571428572,17,1,True,24,1
102,1,256,64,0.12065631610904874,1,16,64,64,RS,False,False,False,True,False,10,8,35,0.12083865531952272,0.00027519212731976064,0.12074748571428573,1,19,True,28,8
103,2048,128,1024,0.09281110883605262,1,16,1,1,RS,False,True,True,False,False,22,1,35,0.09283527973537595,3.647948889724328e-05,0.09282319428571428,1,15,True,10,1
104,1,2048,64,0.21279034654305296,8,16,16,128,RS,True,True,False,True,False,14,8,35,0.21280931059980418,2.8621156724436593e-05,0.21279982857142857,11,1,True,13,1
105,1,128,64,0.1048688230042491,1,32,16,32,RS,True,True,False,True,True,11,8,35,0.10489797699575087,4.4000129869938695e-05,0.10488339999999999,26,25,True,1,8
106,256,512,256,0.2781880903095926,1,1,64,256,RS,True,False,True,True,False,28,1,35,0.2783317954046931,0.00021688429342553672,0.27825994285714284,25,15,True,1,32
107,1,2048,1024,0.10214653877327538,1,256,512,32,RS,True,False,True,False,True,7,8,35,0.10217723265529606,4.6324181546126316e-05,0.10216188571428572,22,8,True,1,8
108,256,256,2048,0.21034156387868466,1,64,256,16,RS,True,True,True,True,False,12,1,35,0.2105776932641724,0.0003563739677613403,0.21045962857142853,1,1,True,18,32
109,1,128,1,inf,1,256,16,256,RS,False,False,False,True,True,8,32,1,inf,inf,inf,10,16,False,1,1
110,1024,256,256,0.20939499100398745,1,1,32,32,RS,True,True,True,True,False,28,1,35,0.20962495185315533,0.0003470642168421335,0.2095099714285714,28,1,True,9,1
111,64,1024,1,0.3011575239048852,1,128,256,16,RS,True,False,False,True,False,2,1,35,0.3012680189522577,0.00016676263468334515,0.30121277142857145,19,1,True,4,32
112,1,1,256,0.21924910899567482,1,32,1,16,RS,False,True,False,True,False,29,1,35,0.2192695767186109,3.0890537485165456e-05,0.21925934285714285,17,1,True,16,1
113,512,1024,1024,0.09395532809299242,1,128,1,512,RS,True,False,True,False,False,20,1,35,0.09412070047843615,0.0002495852561383238,0.09403801428571429,30,8,True,1,8
114,64,1,1,0.2221695391515349,32,128,32,32,RS,False,True,False,True,False,23,1,35,0.2222050322770366,5.356735222586434e-05,0.22218728571428575,22,1,True,3,1
115,64,128,2048,inf,1,256,64,1,RS,True,False,False,True,True,3,32,1,inf,inf,inf,10,1,False,25,1
116,1024,2048,2048,0.12863264187061402,1,128,256,32,RS,True,False,True,False,True,2,1,35,0.12879478670081457,0.0002447141272620611,0.1287137142857143,19,12,True,1,1
117,2048,128,1,inf,32,128,16,128,RS,False,False,True,True,True,18,1,1,inf,inf,inf,1,2,False,7,1
118,1,1024,128,inf,32,1,512,64,RS,True,False,False,True,True,2,1,1,inf,inf,inf,21,23,False,1,1
119,128,64,1,0.09802818237627006,1,512,32,64,RS,True,False,False,True,True,14,8,35,0.09814192619515852,0.00017166578383235204,0.09808505428571429,15,26,True,1,8
120,1024,1,1,0.21734980367895118,32,512,128,256,RS,True,True,True,True,False,18,1,35,0.21750002489247733,0.00022671862629745364,0.21742491428571425,8,25,True,1,1
121,512,256,2048,0.1926042311044052,1,16,32,128,RS,True,False,False,False,False,6,1,35,0.1928808546098805,0.00041748897969080167,0.19274254285714285,10,20,True,1,32
122,64,1,128,0.11692462412524107,8,1,128,64,RS,True,False,False,True,False,5,1,35,0.11696714730333033,6.417733085691893e-05,0.1169458857142857,5,1,True,26,8
123,256,1,2048,0.15418226705970836,1,16,16,64,RS,False,False,True,False,True,14,1,35,0.1542558472260059,0.0001110495237931885,0.15421905714285714,1,15,True,9,32
124,1,2048,2048,0.09182018708946851,1,32,256,256,RS,True,False,False,True,True,20,1,35,0.09185408719624574,5.116311777450703e-05,0.09183713714285713,12,1,True,2,8
125,1024,512,1024,0.3709479284714889,1,256,128,16,RS,False,True,False,True,True,26,1,35,0.3710789858142253,0.00019779590388032542,0.3710134571428571,4,30,True,1,1
126,256,512,2048,0.11661232288597927,8,32,1,64,RS,False,True,False,True,True,5,1,35,0.11685984854259217,0.00037357358207519234,0.11673608571428572,22,1,True,7,8
127,256,64,64,0.25768731016341734,1,32,64,64,RS,False,True,False,True,False,1,1,35,0.2580937184080114,0.000613364229774894,0.25789051428571436,1,23,True,29,32
128,128,2048,256,0.12110183088110928,1,256,16,32,RS,True,False,True,False,False,23,8,35,0.12112571197603357,3.604210689440523e-05,0.12111377142857142,17,1,True,27,8
129,1,2048,512,inf,32,256,512,256,RS,True,True,True,True,True,6,1,1,inf,inf,inf,9,1,False,22,1
130,512,1,128,0.10507498730538936,1,1,32,32,RS,False,True,True,True,True,14,8,35,0.10510106983746778,3.936458576239419e-05,0.10508802857142857,2,11,True,1,8
131,512,256,2048,0.14328942128387637,1,16,1,32,RS,False,True,True,True,True,6,1,35,0.14337520728755224,0.00012947096120720527,0.1433323142857143,1,16,True,4,1
132,1,128,1024,0.1406760946503531,8,32,16,32,RS,True,False,True,True,False,5,8,35,0.1408686482067897,0.00029060794264185283,0.1407723714285714,1,3,True,16,1
133,1024,1024,512,0.19724317740076486,8,16,256,256,RS,True,True,False,False,True,26,1,35,0.19726247974209227,2.913170655026381e-05,0.19725282857142856,25,1,True,13,1
134,64,1024,256,0.2687909771822618,8,256,128,64,RS,False,False,False,True,True,21,1,35,0.268849708532024,8.863921829758772e-05,0.2688203428571429,27,22,True,1,1
135,1,512,128,0.11899335214123295,8,64,256,32,RS,False,False,False,False,False,10,1,35,0.11911259071590989,0.0001799586437751396,0.11905297142857142,23,1,True,12,8
136,2048,2048,2048,0.1885339532730356,1,1,16,512,RS,False,False,False,True,True,15,8,35,0.18858090386982154,7.085933176342647e-05,0.18855742857142857,1,18,True,30,1
137,512,1024,1024,0.08911221747544973,8,64,1,128,RS,True,True,True,False,False,27,1,35,0.08913497681026458,3.434911091146513e-05,0.08912359714285716,16,15,True,1,8
138,256,256,512,0.20976654702915012,1,512,16,1,RS,False,False,False,True,False,15,8,35,0.2098098529708499,6.535870255749998e-05,0.2097882,7,1,True,7,1
139,1024,512,256,inf,32,32,16,32,RS,True,False,False,False,True,21,1,1,inf,inf,inf,26,7,False,1,1
140,512,1024,64,0.20569561245642853,8,16,32,128,RS,False,True,False,True,False,12,8,35,0.2058573018292857,0.00024402673657463283,0.2057764571428571,29,1,True,3,1
141,1,512,128,0.18167770412445572,1,64,16,16,RS,True,False,False,False,False,23,1,35,0.18174086730411565,9.53278767288614e-05,0.18170928571428568,23,29,True,1,1
142,2048,128,2048,inf,1,64,1,16,RS,True,False,False,True,False,14,32,1,inf,inf,inf,16,1,False,24,1
143,2048,512,1024,0.16647271736646854,8,128,128,256,RS,False,True,True,False,False,18,1,35,0.16649825406210286,3.854079206582714e-05,0.1664854857142857,14,1,True,10,1
144,256,256,1,0.1914886856842157,8,64,128,128,RS,False,False,True,False,True,13,8,35,0.19152040003007006,4.786429797258119e-05,0.19150454285714288,23,1,True,20,1
145,1024,2048,1,0.11891123396424352,1,256,128,128,RS,False,False,False,False,False,2,8,35,0.1189457374643279,5.207377811669666e-05,0.11892848571428571,1,19,True,5,1
146,256,256,1024,0.10415380605891572,8,128,16,64,RS,False,True,True,False,False,6,1,35,0.10418739394108428,5.069189847923065e-05,0.1041706,7,10,True,1,1
147,1,1024,1,0.1851958209412339,1,256,256,512,RS,False,True,True,True,False,28,1,35,0.185226121915909,4.57311933019062e-05,0.18521097142857146,15,1,True,16,1
148,1,512,512,0.13867181253498756,1,64,1,128,RS,False,True,False,False,False,30,32,35,0.13878578746501247,0.00017201458409930607,0.1387288,1,11,True,16,1
149,512,128,128,0.10813974749555545,8,16,128,1,RS,False,True,True,True,True,8,1,35,0.1082333953615874,0.00014133633355819513,0.10818657142857142,1,29,True,18,8
150,2048,1,128,inf,1,32,128,256,RS,True,True,False,True,False,20,32,1,inf,inf,inf,30,23,False,1,1
151,256,1024,512,0.1515096776331429,1,1,256,32,RS,True,True,False,False,False,9,32,35,0.15154540808114278,5.3925526877161335e-05,0.15152754285714284,27,20,True,1,1
152,1024,64,1024,0.1127321699778809,8,64,16,256,RS,False,True,False,False,False,29,1,35,0.11277325859354771,6.201224368902424e-05,0.1127527142857143,19,1,True,23,8
153,2048,1024,1024,0.17964532619453935,8,512,128,128,RS,False,False,True,True,False,21,1,35,0.1796671880911749,3.299466870973705e-05,0.17965625714285713,26,1,True,9,1
154,1024,1,256,0.12876563339085187,8,1,256,32,RS,False,True,True,True,False,12,8,35,0.12880659518057666,6.182083394943762e-05,0.12878611428571426,14,22,True,1,1
155,256,1024,2048,0.09611556564049868,8,128,32,1,RS,False,False,True,False,False,8,1,35,0.0961354343595013,2.9986501725182017e-05,0.09612549999999999,15,1,True,27,8
156,1024,1024,2048,0.1539921339502231,1,1,1,128,RS,True,True,True,True,True,26,8,35,0.15413255176406254,0.00021192302414618794,0.15406234285714282,1,3,True,15,1
157,1,1,128,inf,1,128,128,32,RS,True,True,False,True,False,19,32,1,inf,inf,inf,3,1,False,14,1
158,512,128,128,inf,32,32,64,128,RS,True,True,False,False,True,28,1,1,inf,inf,inf,24,1,False,20,1
159,128,256,128,0.20449089346043872,1,1,1,32,RS,False,True,True,True,True,12,1,35,0.20451087796813275,3.0161253695590094e-05,0.20450088571428574,5,10,True,1,1
160,512,2048,512,0.10255090671782185,1,16,512,32,RS,True,False,True,True,False,24,8,35,0.10265406471074956,0.00015568931909939316,0.10260248571428571,20,1,True,15,8
161,128,1024,128,0.1835013162384406,8,128,512,32,RS,False,True,False,False,True,7,1,35,0.18361794090441655,0.00017601364974898664,0.18355962857142857,2,24,True,1,1
162,1,64,1024,0.14745360357498147,1,128,64,128,RS,True,False,True,True,True,23,8,35,0.14747148213930425,2.6982897077480737e-05,0.14746254285714286,1,5,True,24,1
163,256,256,128,0.10733907608208582,1,1,128,256,RS,False,False,False,False,True,10,8,35,0.10744503820362844,0.00015992139906076045,0.10739205714285713,1,22,True,7,8
164,512,1,2048,0.09199550918288651,8,128,16,64,RS,False,True,True,True,True,29,1,35,0.09201650795997063,3.1692021271053984e-05,0.09200600857142857,1,18,True,17,8
165,2048,1024,256,0.14106040141466258,1,256,256,64,RS,True,False,False,True,False,13,8,35,0.14109994144248028,5.9675065725878984e-05,0.14108017142857143,22,18,True,1,1
166,512,512,64,0.1294229949715429,1,16,128,512,RS,True,True,False,False,True,9,8,35,0.12946157645702852,5.822840319616501e-05,0.1294422857142857,16,14,True,1,1
167,2048,512,2048,0.12431769132245425,8,256,1,64,RS,False,False,False,True,False,10,1,35,0.12435350867754576,5.405668981990734e-05,0.1243356,1,14,True,3,1
168,512,2048,128,0.11195888301475454,1,1,128,16,RS,False,True,False,True,True,11,1,35,0.1120068884138169,7.245127285821542e-05,0.11198288571428572,27,6,True,1,8
169,1024,512,2048,0.10045582780422445,1,256,64,16,RS,False,False,True,False,False,25,8,35,0.10048251505291843,4.0277243283654426e-05,0.10046917142857144,5,14,True,1,8
170,1,512,512,0.11528724747719617,1,128,128,128,RS,False,False,False,False,True,8,1,35,0.11531698109423237,4.487491913471253e-05,0.11530211428571427,30,1,True,20,8
171,2048,512,1,0.17696417986485768,8,64,1,16,RS,False,True,True,True,False,5,1,35,0.17698330584942806,2.886554333174305e-05,0.17697374285714287,7,2,True,1,1
