id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0172757186277255,1,1,1,8,64,1,512,DLMT,False,False,True,False,False,10,8,1,0.08768905428571429,1,8,9,117
2,1.8798809496229352,1,2048,1024,8,128,64,64,DLMT,True,True,True,False,True,14,1,8,0.09409797999999998,1,9,1,98
3,1.9672356120880448,1,2048,64,1,16,1,512,DLMT,True,True,True,False,False,14,1,8,0.08991958000000001,7,1,16,110
