id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,32,512,16,16,5.014671383825173,16,2,16,RS,500,10,False,256,1024,64,2,6,2,False,1,1,False,10,0.06962885135488013,5.0578270000000005,True,True,5.100982616174828
2,128,1,2,2,5.676599957160405,256,64,2,RS,500,10,False,2048,2,8,1,19,1,False,3,1,False,10,0.0001888412031310488,5.676717,True,False,5.676834042839595
3,256,256,4,8,0.9573285774925119,2,1,2,RS,500,10,False,64,8,32,5,2,1,True,7,1,False,10,0.012620821561609997,0.9651509,True,True,0.9729732225074882
4,64,256,64,1,3.2453297840284967,32,1,4,RS,500,10,False,128,1,32,5,3,1,False,5,1,False,10,0.00021009521650906587,3.24546,True,False,3.2455902159715033
5,16,1024,128,16,3.7019395851686596,4,2,64,RS,500,10,True,1024,2048,128,8,1,1,False,12,1,False,10,0.03868765250050719,3.725917999999999,True,True,3.7498964148313387
6,1,2048,512,512,0.2794300082925165,4,1,8,RS,500,10,False,1,1024,16,21,2,1,True,2,1,False,10,0.03609950151470239,0.3018043,True,True,0.32417859170748353
7,1024,1024,128,1,4.096268435188545,8,8,16,RS,500,10,True,2048,512,1,3,10,3,True,1,1,False,10,0.0034294640980770184,4.098394,True,True,4.100519564811455
8,64,2048,512,1,2.926086810183569,512,1,128,RS,500,10,False,512,256,512,1,2,1,False,3,15,False,10,7.291090453420241e-05,2.926132,True,False,2.926177189816431
9,256,1,2048,2,0.8596845749681986,4,128,1,RS,500,10,True,128,1024,512,3,2,1,False,4,5,False,10,0.019641533728555916,0.8718583000000001,True,True,0.8840320250318016
10,256,64,2,16,5.862984868987279,8,64,8,RS,500,10,False,64,32,256,1,2,1,True,7,8,False,10,0.00023899999999999247,5.863133,True,False,5.863281131012721
11,1,1024,8,1,5.213056151702503,1,16,1,RS,500,10,False,512,2,1024,8,7,1,False,2,1,False,10,0.04704595354544316,5.242215,True,True,5.271373848297497
12,1,8,8,4,5.7060289331941485,128,4,1024,RS,500,10,True,2048,1,1024,13,1,1,False,3,1,False,10,0.003320560344279131,5.708087,True,True,5.710145066805851
13,1024,64,16,2,2.620436186764377,8,1,1,RS,500,10,True,1,2,128,2,7,1,True,8,1,False,10,0.0003030247514643092,2.620624,True,False,2.6208118132356226
14,32,128,8,8,6.1431397961468805,2,2,1,RS,500,10,True,512,1,2,1,5,2,True,17,1,False,10,0.02233513198976002,6.156983,True,True,6.17082620385312
15,64,2048,4,8,4.755817882590289,2,1,16,RS,500,10,False,1,8,2048,15,5,1,True,2,1,False,10,0.0002244571228543336,4.7559569999999995,True,False,4.75609611740971
16,256,64,32,1,10.306367379833521,8,128,8,RS,500,10,False,1024,8,1,1,1,7,False,4,1,False,10,0.010314087453575269,10.31276,True,True,10.31915262016648
17,128,16,16,128,4.038639401994951,2,1,16,RS,500,10,False,256,1024,32,4,2,1,False,5,1,False,10,0.0003188118567431292,4.038837,True,False,4.039034598005049
18,1024,2048,32,16,1.0023571499777633,16,32,8,RS,500,10,False,1,1,512,1,1,19,False,1,1,False,10,0.04873038415608891,1.0325600000000001,True,True,1.062762850022237
19,16,256,4,1,2.2093053870488917,4,16,16,RS,500,10,True,32,1024,1024,1,16,1,False,3,4,False,10,0.0008544969280225385,2.2098349999999995,True,False,2.2103646129511074
20,4,64,2,8,3.353219064905325,256,1,1024,RS,500,10,True,1,2048,1024,10,2,1,True,1,2,False,10,0.00010315522284398737,3.353283,True,False,3.3533469350946747
21,4,8,1,16,0.22725818158449168,2,2,4,RS,500,10,True,8,16,1,1,2,1,False,2,2,False,10,0.027428129509684027,0.244258,True,True,0.2612578184155083
22,256,2048,2048,512,2.9751392523800875,2,2,32,RS,500,10,True,2048,1024,128,1,1,2,False,5,7,False,10,0.0065533723379645956,2.979201,True,False,2.983262747619913
23,256,8,2,2,2.842716118095254,64,4,16,RS,500,10,True,1,2,512,3,16,1,True,1,2,False,10,0.00014663219291818677,2.8428070000000005,True,False,2.8428978819047472
24,128,2048,2048,32,4.732753936050255,8,32,2048,RS,500,10,False,1024,1024,2048,1,1,3,True,2,9,False,10,0.00013563185466564944,4.732837999999999,True,False,4.732922063949744
25,4,2048,128,4,4.027384737362184,2048,1,8,RS,500,10,True,1,32,1,1,6,2,True,4,3,False,10,0.004443828191998487,4.030139,True,True,4.032893262637816
26,32,2048,32,8,5.274315262881573,1,2,8,RS,500,10,True,2048,64,256,14,6,1,True,2,1,False,10,0.0047737348062076666,5.277274,True,True,5.280232737118427
27,512,2048,512,2,6.5903941711882945,1024,512,4,RS,500,10,True,1024,16,128,4,1,4,True,4,1,False,10,0.09363390441501411,6.648428,True,True,6.7064618288117055
28,16,1,1,64,4.33109957957757,512,8,1,RS,500,10,False,512,1024,1,1,3,2,True,6,3,False,10,0.009318274786675754,4.336875,True,True,4.34265042042243
29,256,2,2,2,1.0827085216970886,4,16,256,RS,500,10,True,128,64,1024,12,2,1,False,1,2,False,10,0.01610609601983048,1.0926909999999999,True,True,1.102673478302911
30,2048,1024,16,2,5.846393105588483,2,16,32,RS,500,10,False,1024,512,64,1,7,5,False,5,1,False,10,0.0010114543983789617,5.8470200000000006,True,False,5.847646894411518
31,8,512,256,8,4.6753297082856315,256,2,16,RS,500,10,True,1024,512,2048,1,3,1,False,20,3,False,10,0.003803340768324638,4.677687000000001,True,True,4.68004429171437
32,64,2048,1,16,4.970433465905471,4,8,8,RS,500,10,True,512,16,512,1,15,1,True,7,1,False,10,0.004242586593105714,4.973063000000001,True,True,4.97569253409453
33,1,512,256,256,3.3007497426512806,4,32,64,RS,500,10,True,2048,1,512,12,2,1,False,1,3,False,10,0.009992428183379627,3.3069429999999995,True,True,3.3131362573487184
34,8,2048,16,8,4.692399785484033,4,8,512,RS,500,10,False,512,1,2048,3,5,1,False,4,2,False,10,0.004630909197987034,4.695269999999999,True,True,4.6981402145159645
35,512,2,2,2,0.34347965809786835,2,4,16,RS,500,10,True,8,1,1,3,2,1,False,12,1,False,10,0.0385266752031628,0.36735829999999997,True,True,0.3912369419021316
36,128,2048,4,16,4.256066505402155,256,1,16,RS,500,10,False,512,1024,32,1,5,1,True,14,3,False,10,0.00037188842412740536,4.256297000000001,True,False,4.256527494597846
37,1,1,2,1,4.252049150928235,512,4,1,RS,500,10,True,2048,64,16,1,16,1,True,4,1,False,10,0.00012076423311550548,4.252124,True,False,4.252198849071766
38,512,256,8,256,8.801662878992374,64,4,128,RS,500,10,True,1,256,1024,3,1,21,False,1,1,False,10,0.00039064689938612767,8.801905,True,False,8.802147121007625
39,64,64,4,512,0.630987293419264,32,16,2,RS,500,10,True,128,2048,1024,6,7,1,True,2,1,False,10,0.009635615436493926,0.6369594000000001,True,True,0.6429315065807362
40,2,1024,4,32,1.1835268244233836,64,1,2048,RS,500,10,False,1,32,1,1,25,4,False,1,1,False,10,0.01469385055048542,1.1926340000000002,True,True,1.2017411755766167
41,32,64,16,64,7.405886863721838,32,2,1,RS,500,10,True,32,1024,2,1,1,8,True,1,1,False,10,0.0008182322408705383,7.406394000000001,True,False,7.406901136278163
42,128,16,4,4,3.8154580331880066,128,4,128,RS,500,10,True,1024,8,1024,3,3,1,True,5,2,False,10,0.0033026512077420347,3.8175049999999997,True,True,3.819551966811993
43,256,128,2,32,4.978468273747531,32,8,2,RS,500,10,False,2048,1024,4,1,1,1,False,26,3,False,10,0.00011249888888357518,4.978538,True,False,4.97860772625247
44,1,64,4,32,0.33660473635853494,2,1024,2,RS,500,10,True,32,32,256,2,1,20,False,1,1,False,10,0.05951977947338179,0.37349479999999996,True,True,0.410384863641465
45,2048,1,2048,1,4.827698132842147,32,2,4,RS,500,10,False,1024,32,512,1,2,2,False,20,2,False,10,0.0003563551599177111,4.827919,True,False,4.828139867157852
46,1,512,4,8,6.800096738321,32,2,512,RS,500,10,False,128,8,1,4,1,1,False,22,1,False,10,0.00045863820163605923,6.800380999999999,True,False,6.800665261678998
47,1,128,8,1,1.9210481295508766,16,256,32,RS,500,10,True,256,2,1,2,4,3,True,5,1,False,10,0.023536604343022863,1.9356360000000001,True,True,1.9502238704491237
48,16,2048,4,16,3.5305551056389697,4,1,8,RS,500,10,True,1024,128,32,1,3,5,False,9,1,False,10,0.01983380588792778,3.542848,True,True,3.5551408943610308
49,1,2048,256,8,2.493837738492754,1,16,256,RS,500,10,False,128,64,1024,3,2,7,True,1,1,False,10,0.017736930653300752,2.5048310000000003,True,True,2.5158242615072464
50,2048,2,2,128,2.6459882666275862,4,1024,128,RS,500,10,True,32,256,256,14,4,1,False,3,1,False,10,0.0004416514462786028,2.6462619999999997,True,False,2.646535733372413
51,64,1,2048,2,11.996104939324164,4,1,8,RS,500,10,False,64,4,256,10,1,2,True,1,1,False,10,0.0007987490219087298,11.9966,True,False,11.997095060675838
52,2048,1,1024,128,0.968005274778793,2,32,2,RS,500,10,False,128,1,32,2,4,1,True,1,11,False,10,0.014773795761414864,0.9771620000000001,True,True,0.9863187252212072
53,1024,1,256,64,0.8049526164567843,2,256,1024,RS,500,10,True,128,1024,1024,8,3,1,False,8,1,False,10,0.01635683252497255,0.8150904999999999,True,True,0.8252283835432156
54,1,1024,128,256,2.127596725001904,256,2048,1024,RS,500,10,True,1024,1024,1024,1,9,1,False,10,1,False,10,0.0038968931214494336,2.1300120000000002,True,True,2.1324272749980966
55,2048,1,128,128,4.256134605499663,2,32,4,RS,500,10,False,2048,128,1024,5,1,4,True,2,2,False,10,0.0003313910077234915,4.256340000000001,True,False,4.256545394500338
56,2048,4,4,256,6.715515299358589,512,2,256,RS,500,10,False,512,256,512,1,1,6,False,1,4,False,10,0.0002495996794869969,6.71567,True,False,6.715824700641411
57,1024,4,4,128,1.1328995747982045,2,64,8,RS,500,10,True,256,256,8,2,7,3,True,4,1,False,10,0.002890351016745192,1.1346909999999997,True,True,1.1364824252017949
58,4,4,1,16,3.489196306298125,128,1,8,RS,500,10,True,256,512,128,1,6,4,False,7,1,False,10,0.012740814769864628,3.4970929999999996,True,True,3.5049896937018743
59,256,16,16,16,0.7653589446093372,4,128,32,RS,500,10,False,64,64,256,4,1,1,False,1,3,False,10,0.014318209937349016,0.7742332999999999,True,True,0.7831076553906626
60,2048,512,2,128,3.42103877806597,2048,1,8,RS,500,10,False,2048,1024,32,1,15,1,False,3,3,False,10,0.03703840905060582,3.443995,True,True,3.46695122193403
61,1024,2048,2,2,1.8211229353768097,128,1,256,RS,500,10,False,1,1,256,1,5,3,True,4,4,False,10,0.020605303297937635,1.8338940000000001,True,True,1.8466650646231906
62,64,64,64,1,4.9144552325502255,64,4,8,RS,500,10,False,512,1024,2048,2,14,2,True,3,1,False,10,0.0005207648221606104,4.914778,True,False,4.915100767449775
63,512,512,8,2,5.198763962351611,256,2,128,RS,500,10,True,512,1024,512,4,2,3,False,6,1,False,10,0.009848477851932205,5.204868,True,True,5.210972037648389
64,4,32,4,2,9.16130760943141,2,1,256,RS,500,10,False,1,8,256,5,1,2,False,6,1,False,10,0.0004652999032883754,9.161596,True,False,9.16188439056859
65,256,2048,256,2048,0.5530604438482433,16,2,2,RS,500,10,False,64,2048,1024,6,3,1,True,2,2,False,10,0.02499706410060988,0.5685534999999999,True,True,0.5840465561517566
66,1024,4,2,512,6.667963610118963,8,16,1,RS,500,10,False,256,2048,1,2,19,2,False,1,1,False,10,0.0007492636385146887,6.6684280000000005,True,False,6.668892389881038
67,32,2,2,2048,0.3426500589100153,8,4,128,RS,500,10,True,16,2048,1,2,7,2,True,9,1,False,10,0.024819400427891082,0.35803299999999993,True,True,0.37341594108998455
68,64,64,8,16,1.374072039133745,4,8,1024,RS,500,10,False,128,64,1024,12,1,1,True,2,1,False,10,0.01012263819367264,1.3803459999999999,True,True,1.3866199608662546
69,128,512,8,256,6.948173908179652,64,16,16,RS,500,10,False,2048,512,512,2,3,4,False,1,1,False,10,0.0001711724276863309,6.94828,True,False,6.948386091820347
70,512,512,16,512,3.7478890062405354,16,16,16,RS,500,10,False,2048,1024,128,1,3,1,True,2,19,False,10,0.0035414833050574387,3.7500839999999998,True,True,3.752278993759464
71,1024,512,512,512,1.0302070370057659,2,2,512,RS,500,10,False,128,512,1,3,2,1,False,12,2,False,10,0.0052823317767819004,1.0334809999999999,True,True,1.0367549629942339
72,2048,1,32,1,5.520051535231083,4,128,1,RS,500,10,False,256,1024,128,2,13,2,True,1,1,False,10,0.00024437880431836626,5.520203,True,False,5.520354464768918
73,512,128,64,8,0.1860678848365061,4,16,1024,RS,500,10,True,16,8,1024,2,4,8,True,1,1,False,10,0.022632990637783592,0.20009570000000002,True,True,0.21412351516349393
74,64,128,64,2,0.43529386717135937,2,32,128,RS,500,10,False,32,1024,2048,1,28,1,False,3,1,False,10,0.09165890313352001,0.4921036000000001,True,True,0.5489133328286409
75,1,2,1,1,1.1527741058164882,32,8,2,RS,500,10,True,128,64,1024,2,19,2,True,1,1,False,10,0.022108751231130194,1.166477,True,True,1.1801798941835118
76,128,1,8,64,4.5572999726046355,2,64,64,RS,500,10,False,2,128,1,1,4,5,False,1,2,False,10,0.0001016907075399966,4.5573630000000005,True,False,4.5574260273953655
77,256,16,2,256,2.88038294485542,4,256,4,RS,500,10,True,512,2048,2048,1,7,2,True,4,2,False,10,0.003081752910276832,2.8822929999999998,True,True,2.8842030551445794
78,16,32,8,64,1.1913688654971437,16,8,2,RS,500,10,True,16,512,4,1,1,14,False,5,1,False,10,0.06619306765062334,1.232395,True,True,1.273421134502856
79,512,512,128,8,6.838245341709735,64,16,1024,RS,500,10,True,1024,2048,2048,2,1,7,False,2,1,False,10,9.625487000659674e-05,6.838305,True,False,6.838364658290265
80,128,32,4,256,0.5885134934597297,8,16,256,RS,500,10,True,64,1,256,2,1,5,False,1,6,False,10,0.012928800849653482,0.5965267,True,True,0.6045399065402702
81,32,128,128,2,0.21559952917540665,4,32,4,RS,500,10,True,16,128,32,3,2,1,True,1,14,False,10,0.023494494253122368,0.23016129999999996,True,True,0.24472307082459327
82,512,1024,2,2,7.201751532009091,64,256,64,RS,500,10,True,1,128,128,5,1,4,False,1,3,False,10,0.00016209873534355791,7.201852,True,False,7.201952467990909
83,1,1,256,2,4.329691347015382,16,4,1,RS,500,10,False,256,8,16,1,2,10,False,2,3,False,10,0.06539041275294118,4.37022,True,True,4.410748652984617
84,512,32,16,4,3.4729441969124415,1,1,512,RS,500,10,True,1024,512,2048,5,6,2,False,1,1,False,10,0.13640284074754452,3.557486,True,True,3.6420278030875584
85,32,32,8,64,0.29177366797417614,1,32,2,RS,500,10,False,1,64,1024,5,8,2,False,2,1,False,10,0.04593507618149773,0.32024400000000003,True,True,0.3487143320258239
86,16,1024,1,256,5.664579657100298,512,8,256,RS,500,10,True,1024,512,512,1,12,6,False,2,1,False,10,0.0003426018096858263,5.664792,True,False,5.665004342899702
87,2048,64,1,2,2.8328312112944327,16,1,64,RS,500,10,True,32,1,128,8,5,1,False,4,1,False,10,0.0384607611599146,2.856669,True,False,2.8805067887055675
88,1024,512,16,8,0.3167954698658063,1,1,2,RS,500,10,False,2,512,1024,1,20,2,True,4,1,False,10,0.024150290586450504,0.33176369999999994,True,True,0.34673193013419357
89,64,8,4,2,5.247979051543755,64,1,64,RS,500,10,True,1,1024,128,1,2,7,True,6,1,False,10,0.0005630062166619774,5.248327999999999,True,False,5.248676948456243
90,128,64,1,128,2.313637116639568,8,8,32,RS,500,10,True,32,1,256,1,1,14,False,2,3,False,10,9.984487968842409e-05,2.313699,True,False,2.313760883360432
91,1,128,64,128,3.2264386191488303,8,64,4,RS,500,10,True,256,2048,2048,1,5,5,False,1,1,False,10,0.00019100000000001668,3.2265570000000006,True,False,3.226675380851171
