id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,512,128,23.814109948389692,301,64,8,4,16,1024,RS,500,10,True,16,8,1024,2,4,8,True,1,1,0.20009570000000002,True
