id,speedup,T2_J,T2_I,T4_I,T4_J,T2_Ja,T2_Ia,technique,T4_Ia,VEC4,points,VEC2,VEC3,VEC1,U4_J,U2_J,SCR,U4_I,U1_I,RT2_I,U2_I,RT2_J,cost_mean,OMP,RT4_J,RT4_I,T4_Ja,U3_I
1,3.8508843241382116,4,16,512,256,2048,2048,RS,2048,True,301,True,True,False,1,1,True,2,16,1,22,2,1.672916,True,1,8,1024,28
