id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
20,128,1,RS,1,8,True,1,1,False,32,64,1,True,0.08689731554897547,32,16,2048,1,True,False,False,32,False,128,True,512,True,8,8,512,True,12,1,1,16,4,16,1,1.835706926055286e-05,35,0.08690947873673881,12,0.08690339714285714,12,1,32,True,128,256,4,128,True,1,32,1,12
21,256,64,RS,1,32,True,1,32,True,512,128,1,True,0.18158349752238706,32,16,1024,2048,True,False,False,1,True,64,True,1,False,12,4,256,True,1,8,8,1,1,1,1,0.0001077666261617469,35,0.1816549024776129,16,0.18161919999999998,1,8,8,True,128,64,16,1024,False,4,8,8,1
22,16,128,RS,1,8,True,8,64,False,32,512,1,False,0.12613453555192888,256,128,2048,64,False,False,False,1,False,256,True,2048,True,1,8,512,False,1,16,1,1,12,8,1,5.202586483899182e-05,35,0.12616900730521396,8,0.12615177142857142,16,1,32,True,512,1,8,512,False,1,8,1,4
23,16,64,RS,8,8,False,8,1,True,1,16,1,True,0.11126520248509604,16,1,64,2048,False,False,True,64,True,1,True,2048,True,1,1,1,True,16,1,1,4,1,12,1,3.1988212114553765e-05,35,0.11128639751490395,16,0.1112758,16,32,1,True,1,1024,8,2048,False,16,8,8,1
24,512,64,RS,8,8,False,8,256,False,32,16,1,False,0.08254058060916805,16,32,512,256,True,False,False,64,True,32,True,1024,False,16,1,512,False,8,1,1,12,4,1,4,3.165753145712971e-05,35,0.0825615565336891,8,0.08255106857142858,12,8,1,True,1,2048,1,64,True,1,8,8,8
25,512,512,RS,32,1,True,8,32,True,16,128,1,True,0.15550024444273305,1,32,1024,256,False,False,True,64,True,128,False,2048,True,16,12,128,False,8,1,8,1,4,1,4,8.886740409286102e-05,35,0.15555912698583843,12,0.15552968571428574,1,32,1,True,256,64,12,1,True,1,32,1,1
26,16,1024,RS,1,32,True,1,16,True,256,512,1,False,0.17019911071410032,512,32,256,1024,False,False,False,32,False,1,True,1024,False,8,8,1024,True,16,1,16,1,1,1,1,5.158338602966639e-05,35,0.1702332892858997,12,0.1702162,16,32,1,True,64,1024,1,1024,True,1,8,1,12
27,128,512,RS,1,32,False,1,512,True,64,16,1,False,0.1713331651485993,32,32,512,512,True,False,True,32,False,1,False,128,True,8,8,2048,True,1,16,1,4,1,1,1,0.00011014975335090616,35,0.171406149137115,4,0.17136965714285715,16,8,1,True,2048,1,4,1024,False,8,1,1,1
28,64,128,RS,32,1,True,8,128,True,256,1,1,False,0.11491602517523915,128,64,64,1024,True,False,True,32,True,128,False,128,False,8,16,512,True,8,1,4,1,1,1,8,2.786635745035557e-05,35,0.11493448911047512,1,0.11492525714285713,16,8,1,True,2048,2048,12,512,False,1,1,8,16
29,64,512,RS,1,8,False,1,1,False,16,16,1,True,0.1283670953285927,64,512,256,512,False,True,False,64,True,32,True,1024,False,4,16,1,False,1,1,16,1,4,1,8,2.601600763109333e-05,35,0.12838433324283588,1,0.1283757142857143,16,1,8,True,1024,256,1,1024,False,8,1,8,1
30,32,1024,RS,32,8,True,1,32,True,64,1,1,False,0.09531524513399571,64,64,1,128,False,False,False,16,True,16,False,2048,False,16,16,1,False,8,1,1,8,4,1,12,2.2959322680758376e-05,35,0.09533045772314715,12,0.09532285142857143,8,1,1,True,64,1,4,256,True,16,8,8,1
31,32,2048,RS,32,1,False,1,256,True,16,1,1,False,0.1581565682561633,128,128,256,1,True,False,True,16,True,1,True,64,True,12,8,128,True,12,1,4,1,1,1,4,0.00016188546215501655,35,0.15826383174383662,1,0.15821019999999997,12,32,1,True,512,256,1,256,True,4,1,8,1
32,1,1,RS,1,1,False,32,1,False,1,256,8,True,0.20131753196759375,16,64,64,1,False,True,True,512,True,512,True,2048,False,12,1,1,False,1,4,1,4,8,8,1,0.00030300036505669217,35,0.20151829660383483,12,0.2014179142857143,12,32,1,True,1024,256,4,2048,True,1,1,32,16
33,1,1,RS,1,1,True,8,32,False,64,16,1,True,0.15212963737419105,128,1,2048,256,True,True,True,256,False,16,True,128,True,1,12,512,True,4,1,1,8,12,1,4,0.0001838409783103933,35,0.15225144834009463,4,0.15219054285714284,12,1,8,True,512,2048,12,128,False,1,1,32,16
34,256,2048,RS,1,8,True,1,64,True,32,64,1,True,0.09992409496979235,1,512,512,1,False,True,False,128,False,64,True,64,True,16,4,1024,True,8,1,1,8,4,1,16,2.2325940983893273e-05,35,0.0999388878873505,8,0.09993149142857143,8,1,8,True,128,1024,16,256,True,1,8,8,12
35,128,2048,RS,8,8,False,8,32,True,64,32,8,True,0.0894651864453744,16,1,128,1024,True,False,False,1,False,1,False,64,True,12,12,256,True,1,12,1,16,1,1,16,3.1872767981076786e-05,35,0.08948630498319701,4,0.08947574571428571,1,1,8,True,1,2048,4,512,True,1,8,8,8
36,16,2048,RS,32,8,False,1,1,True,1,128,1,False,0.08415626731929796,64,256,64,2048,False,True,True,128,True,64,False,128,True,8,4,128,False,8,1,4,1,4,4,1,3.055063030847229e-05,35,0.0841765098235592,12,0.08416638857142858,4,8,1,True,128,1024,1,128,True,12,8,8,1
37,32,256,RS,1,1,False,8,256,False,16,512,8,False,0.0963502322297219,128,64,512,128,True,True,False,64,False,512,True,1,False,16,12,2048,False,1,12,1,16,12,12,1,6.486005065854202e-05,35,0.09639320777027811,12,0.09637172000000001,4,8,1,True,512,1,8,1,True,1,32,1,16
38,16,256,RS,32,1,True,1,16,False,128,128,1,False,0.1107497250329089,16,1,256,2048,False,True,True,1,True,32,True,2048,False,8,12,128,True,8,1,1,1,12,1,4,3.541294586297366e-05,35,0.1107731892528054,16,0.11076145714285715,16,1,32,True,2048,64,8,128,True,16,32,1,1
39,64,1,RS,1,1,False,1,512,False,32,64,32,True,0.15173951518641732,16,32,256,1,False,True,True,1,False,128,False,256,True,16,4,1,True,1,1,16,1,16,1,8,6.364374057427427e-05,35,0.15178168481358273,1,0.15176060000000002,1,32,1,True,1024,1024,1,128,True,1,1,8,12
40,1,1,RS,32,1,True,1,32,False,64,1,1,True,0.1166692555265813,256,32,256,128,False,True,True,32,False,32,False,64,False,12,4,1,True,4,1,8,1,4,1,12,3.976235528686782e-05,35,0.11669560161627582,16,0.11668242857142856,12,1,8,True,512,64,16,128,True,4,8,8,1
41,256,1,RS,32,1,False,1,64,True,128,256,1,False,0.08211647460431118,256,64,2048,512,False,False,False,64,False,1,False,1,False,12,4,2048,False,1,1,1,4,12,8,1,3.5841136552679576e-05,35,0.08214022253854592,4,0.08212834857142855,16,1,8,True,64,512,1,2048,True,4,32,1,1
42,128,256,RS,1,1,False,1,128,False,1,128,32,True,0.15714529163616855,1,1,2048,256,True,True,True,128,True,16,False,64,False,1,8,256,True,1,16,1,8,1,12,1,0.00022352090894297327,35,0.15729339407811713,16,0.15721934285714284,4,32,1,True,2048,1,8,2048,True,8,8,1,1
43,1,1,RS,32,8,False,8,1,False,128,128,1,False,0.10465466012249063,16,128,64,128,True,False,False,64,True,128,False,256,True,16,4,128,False,1,16,1,1,4,1,8,2.3621263336930315e-05,35,0.1046703113060808,1,0.10466248571428571,16,1,1,True,1,512,1,1,False,8,8,1,1
44,16,64,RS,32,8,False,1,1,True,64,256,1,False,0.12411907902370561,128,16,512,256,True,False,False,1,False,16,True,1,False,1,12,1024,False,16,1,1,4,16,4,1,1.2697742045782155e-05,35,0.12412749240486581,4,0.12412328571428571,16,8,1,True,2048,128,8,512,False,1,32,1,8
45,64,512,RS,1,1,True,32,256,True,512,64,1,False,0.11044371278060336,64,128,256,512,True,False,True,128,False,1,True,64,True,8,1,128,True,12,1,4,1,1,8,1,2.3289833115128697e-05,35,0.11045914436225376,1,0.11045142857142856,12,8,1,True,1,256,1,2048,False,1,1,8,8
46,16,1024,RS,1,1,True,8,256,True,32,512,1,True,0.11535577445816293,16,64,256,2048,True,False,True,256,True,16,False,128,False,4,8,128,True,12,1,12,1,8,4,1,3.138287587139125e-05,35,0.11537656839897993,8,0.11536617142857143,8,1,32,True,1024,256,16,1024,False,1,8,8,1
47,256,1,RS,8,1,True,1,32,False,32,32,1,True,0.11864663225752456,32,16,1024,2048,True,False,True,64,True,32,False,256,True,16,16,64,True,1,12,16,1,1,1,8,5.906451678340585e-05,35,0.11868576774247541,8,0.11866619999999999,8,8,8,True,64,1024,1,1024,False,1,1,1,16
48,1,64,RS,1,8,False,8,64,True,256,64,32,True,0.1225778467833031,16,32,256,1,False,True,False,128,True,64,True,512,True,16,12,1,False,4,1,1,4,8,8,1,7.100828350643642e-05,35,0.12262489607383976,4,0.12260137142857143,12,1,32,True,2048,256,8,1024,False,1,8,1,4
49,1,128,RS,1,32,False,1,128,False,32,1,1,False,0.12321396505981012,64,64,256,512,True,False,False,256,True,16,False,64,False,8,12,512,True,1,4,1,16,4,16,1,0.00018311059666836635,35,0.12333529208304699,8,0.12327462857142855,8,32,1,True,1024,1,16,2048,True,4,1,1,1
50,64,1,RS,8,8,False,1,1,True,1,1,8,True,0.13156144003642592,32,64,2048,512,False,True,False,1,False,32,True,64,True,4,4,64,True,1,8,4,1,16,1,4,0.00035562663750923415,35,0.1317970742492884,12,0.13167925714285716,4,1,1,True,64,512,16,1024,True,1,1,32,12
51,16,512,RS,1,1,True,32,256,True,1,1,32,True,0.1624503806522698,512,128,256,2048,True,True,False,256,True,1,False,512,True,12,12,1,True,4,1,1,8,1,8,1,7.560623017196614e-05,35,0.16250047649058735,12,0.16247542857142858,12,1,8,True,1024,256,16,256,False,1,8,1,4
52,256,2048,RS,1,32,False,1,64,False,64,64,32,False,0.14447231143418562,32,16,256,64,True,False,True,256,False,16,True,256,True,16,8,1,True,4,1,1,12,8,1,8,0.00010643100668354934,35,0.14454283142295724,8,0.14450757142857143,12,8,8,True,2048,256,1,1,False,8,32,1,1
53,256,512,RS,1,8,True,1,512,False,128,64,1,False,0.08526511366071536,64,64,1,512,True,True,False,16,False,32,True,128,False,1,1,64,True,8,1,1,4,12,1,12,2.3640767969845883e-05,35,0.08528077776785607,8,0.08527294571428572,4,1,8,True,64,1024,1,64,True,1,8,8,12
54,64,64,RS,1,8,False,1,16,True,512,256,1,False,0.09251341134802234,128,1,128,1024,False,True,True,1,False,32,False,1,True,8,4,256,False,16,1,1,16,8,4,1,3.2358172042919927e-05,35,0.09253485150912051,1,0.09252413142857142,1,8,1,True,256,1024,1,256,True,1,1,1,16
55,128,64,RS,8,32,False,1,128,True,32,1,1,True,0.12898042024073197,1,1,128,1,True,True,False,512,True,128,False,2048,True,4,1,128,False,1,16,16,1,4,8,1,5.651353458983612e-05,35,0.12901786547355376,8,0.12899914285714287,8,1,1,True,2048,2048,12,1024,True,8,32,1,1
56,256,64,RS,1,32,False,1,16,True,32,64,8,True,0.17913627547157232,64,1,256,2048,True,True,False,32,True,1,True,128,True,8,1,128,False,1,8,1,8,1,8,1,6.022770397857368e-05,35,0.17917618167128477,8,0.17915622857142854,16,1,32,True,1,64,12,128,True,4,1,32,1
57,128,128,RS,8,1,False,8,32,True,32,16,1,False,0.15743174033220145,1,32,512,64,False,False,False,1,False,64,True,2048,False,1,12,2048,True,1,4,1,12,12,1,8,0.00020992019863728733,35,0.15757083109636996,4,0.1575012857142857,8,1,32,True,2048,256,16,1,False,1,1,32,12
58,1,1024,RS,8,32,True,1,64,False,512,128,1,False,0.21404525719263962,512,32,64,2048,False,False,False,512,False,256,True,256,True,12,16,2048,True,1,12,16,1,4,1,12,0.00015342403824109333,35,0.2141469142359318,12,0.2140960857142857,8,8,8,True,2048,64,16,1,False,8,1,32,1
59,64,256,RS,1,32,True,1,128,False,32,64,1,False,0.23315722272376196,32,64,512,128,True,True,False,256,True,64,False,64,True,16,1,1,True,1,8,4,1,8,4,1,0.00010678501767570208,35,0.23322797727623798,16,0.23319259999999997,12,32,1,True,1,1024,1,1024,False,1,1,8,8
60,64,256,RS,8,1,False,8,128,True,64,64,8,False,0.1088276832768303,128,16,1024,64,False,True,False,512,False,32,True,64,False,1,8,2048,True,12,1,16,1,12,1,1,2.4586274584800262e-05,35,0.10884397386602686,8,0.10883582857142858,12,8,8,True,1,256,1,256,True,8,1,1,1
61,256,1024,RS,1,1,False,8,1,True,16,16,8,True,0.11160676566168368,1,1,256,1,True,True,True,32,False,64,True,1024,True,1,8,512,False,1,4,16,1,1,1,16,3.554903483290434e-05,35,0.11163032005260204,1,0.11161854285714286,8,1,1,True,512,512,4,512,True,4,1,1,1
62,128,2048,RS,8,8,True,1,32,True,256,1,1,False,0.08489046600140504,64,256,1,2048,False,False,False,256,True,64,True,1024,False,16,16,2048,True,12,1,8,1,8,1,1,7.246813030708077e-05,35,0.08493848257002354,16,0.08491447428571429,4,8,1,True,2048,1,4,2048,True,1,1,8,4
63,32,128,RS,1,32,True,1,32,False,512,16,1,False,0.23570807504426725,128,32,512,512,True,True,False,32,True,1,True,1,True,1,4,512,True,16,1,1,12,16,1,1,9.921029406760148e-05,35,0.23577381067001849,16,0.23574094285714287,4,1,32,True,128,512,12,256,False,12,1,32,1
64,16,1,RS,1,8,True,1,128,True,1,256,1,False,0.09233155317110608,128,512,512,256,False,True,False,128,False,16,False,256,False,12,4,256,True,1,1,4,1,8,12,1,8.107067030482355e-05,35,0.09238526968603678,8,0.09235841142857143,8,1,8,True,512,256,1,1,True,1,32,1,8
65,512,1,RS,8,32,False,1,32,False,256,1,8,True,0.17041816734838824,32,32,2048,256,False,True,True,1,True,64,False,1,True,12,1,2048,False,1,1,1,8,1,12,1,8.358063441359812e-05,35,0.17047354693732605,8,0.17044585714285715,8,1,8,True,512,64,8,2048,False,1,1,8,1
66,32,1024,RS,32,1,False,1,32,True,512,128,1,False,0.10931845237876593,1,64,1024,2048,True,False,False,1,True,16,False,256,False,12,8,64,False,1,8,1,1,8,1,8,0.000187417843769652,35,0.10944263333551978,16,0.10938054285714285,4,8,1,True,1,512,4,512,False,1,8,1,4
67,128,256,RS,1,1,False,1,512,True,1,16,8,False,0.0879411539254181,64,256,256,1,True,True,True,512,False,16,False,64,False,8,1,64,True,1,12,1,4,12,1,12,2.901283403556934e-05,35,0.08796037750315333,12,0.08795076571428571,8,1,32,True,1024,512,1,64,True,1,32,1,12
68,32,128,RS,1,1,False,1,64,False,1,1,32,False,0.1962031254477006,128,1,1024,2048,False,False,False,64,False,512,False,512,False,4,12,2048,True,1,1,8,1,4,1,12,0.00039271153249567566,35,0.19646333169515653,8,0.19633322857142857,16,32,1,True,64,512,16,128,True,1,32,1,8
69,128,512,RS,1,1,True,32,1,False,16,512,8,True,0.10744803258545096,1,32,1024,128,True,False,True,256,False,16,True,1024,True,12,4,1,True,1,16,1,4,4,1,16,0.00011995024818989148,35,0.10752751027169191,4,0.10748777142857144,4,8,1,True,512,1024,8,2048,False,12,8,1,1
70,128,128,RS,1,32,True,1,128,True,64,64,32,False,0.22858290089932992,32,64,2048,128,True,True,False,1,True,64,True,512,False,16,1,512,True,1,16,8,1,4,8,1,0.00010922254383428584,35,0.22865527052924145,1,0.22861908571428569,8,1,32,True,256,1024,8,1024,False,1,1,8,4
71,16,512,RS,1,32,False,1,128,False,16,256,8,True,0.17675621490318408,32,32,1,2048,False,False,False,64,True,128,False,128,False,4,16,256,False,1,1,1,12,16,4,1,6.187663830030709e-05,35,0.1767972136682445,1,0.1767767142857143,1,1,1,True,1,256,12,256,False,1,1,8,1
72,32,512,RS,32,1,True,32,1,True,64,1,1,True,0.154267323604849,32,512,512,64,True,True,True,32,False,1,True,256,False,8,4,1024,False,12,1,1,4,12,12,1,6.793042058471644e-05,35,0.15431233353800813,16,0.15428982857142856,8,1,1,True,64,2048,8,256,True,4,1,32,1
73,1,256,RS,32,8,True,1,256,True,64,256,1,True,0.1248149435892931,1,1,2048,256,False,False,False,256,True,16,True,64,True,12,1,64,False,1,12,4,1,8,1,16,2.4749190875251263e-05,35,0.12483134212499256,4,0.12482314285714283,16,8,8,True,1,1,1,1024,False,1,8,1,12
74,16,1,RS,1,1,False,8,32,False,512,512,32,False,0.15307513997988476,32,512,1,512,False,False,False,32,False,128,False,256,True,8,4,512,False,1,8,8,1,1,1,16,9.996294823787642e-05,35,0.15314137430582958,1,0.15310825714285717,12,1,32,True,256,128,16,512,True,1,1,32,12
75,1,512,RS,1,1,False,32,256,True,128,1,32,True,0.18114048609575864,1,256,128,2048,False,False,True,32,False,16,False,256,False,16,12,1,False,1,8,1,16,1,12,1,0.00019481910814383427,35,0.18126957104709854,4,0.1812050285714286,4,1,1,True,512,2048,8,1024,True,1,32,1,12
76,1,2048,RS,1,8,False,1,1,True,64,32,32,True,0.08878863971211282,16,128,1024,512,False,False,False,64,True,128,True,2048,False,8,1,1,False,16,1,1,4,4,4,1,3.549799994365876e-05,35,0.08881216028788719,8,0.0888004,4,8,1,True,256,256,16,2048,True,1,1,1,16
77,32,2048,RS,1,1,True,32,16,True,32,32,32,False,0.1824574446961549,16,512,1,1,True,False,True,512,True,1,True,512,False,1,12,512,True,12,1,16,1,12,8,1,0.0007999304020746203,35,0.1829874695895594,8,0.18272245714285715,1,32,1,True,2048,1,16,2048,True,4,1,32,1
78,512,1,RS,1,1,False,32,16,True,32,64,8,False,0.08577779822812003,128,16,1024,256,False,True,False,16,True,32,True,1024,False,16,12,1,False,1,1,4,1,16,12,1,3.2225290359832156e-05,35,0.08579915034330855,12,0.08578847428571429,8,8,8,True,1,64,1,128,True,12,8,8,1
79,128,1024,RS,1,8,True,1,32,True,32,64,8,True,0.13330654643047862,32,128,256,64,True,False,True,16,False,64,True,256,False,12,16,64,True,1,1,1,16,12,4,1,2.9483914673762874e-05,35,0.13332608214094993,16,0.13331631428571428,8,1,1,True,128,64,8,1024,False,1,8,1,4
80,16,1,RS,32,1,False,1,32,True,512,32,1,True,0.09193846566692218,16,128,256,512,False,False,False,1,True,128,True,1,False,4,12,1024,True,1,1,8,1,8,12,1,2.0758547784526005e-05,35,0.09195222004736353,4,0.09194534285714286,1,1,1,True,64,1,16,512,True,1,1,8,1
81,256,1024,RS,1,1,True,8,64,False,128,32,1,True,0.1951289021045926,256,16,1,1024,False,True,False,1,False,1,True,256,False,8,8,1024,False,1,12,4,1,16,12,1,0.0003206838356527827,35,0.19534138360969305,16,0.19523514285714283,8,32,1,True,128,256,12,2048,False,1,1,32,1
82,256,2048,RS,8,32,False,1,16,False,32,16,1,True,0.20248512712651884,32,16,1,1,True,False,True,64,False,32,True,64,False,16,8,512,True,4,1,12,1,8,12,1,0.00011949239579597207,35,0.20256430144490972,8,0.20252471428571428,4,1,32,True,256,1024,1,128,False,1,32,1,8
83,256,256,RS,1,8,True,8,16,True,512,64,1,True,0.11397489035750166,64,1,1024,1024,True,True,False,64,True,64,True,1024,True,12,16,64,True,1,16,1,1,1,1,12,3.22404233526666e-05,35,0.11399625249964115,12,0.11398557142857141,1,1,1,True,1,64,1,1024,False,1,8,8,16
84,64,512,RS,1,32,True,1,64,False,32,256,1,True,0.2951390848119447,256,256,2048,256,False,False,False,64,False,1,False,2048,False,8,8,1,False,1,16,1,16,8,1,8,0.00021138141172887405,35,0.295279143759484,16,0.29520911428571434,8,32,1,True,1,128,12,2048,False,1,8,8,16
85,1,1,RS,1,1,True,32,64,True,64,256,32,True,0.12466195340137295,16,512,512,1024,False,True,True,128,True,128,False,128,False,1,1,256,False,4,1,8,1,1,1,16,3.7052152984898374e-05,35,0.12468650374148416,1,0.12467422857142856,1,1,32,True,256,1,4,512,False,4,32,1,1
86,16,256,RS,32,8,True,1,128,False,16,32,1,True,0.12504473485200882,128,64,1024,2048,False,False,True,16,True,256,True,1024,True,4,8,128,False,1,1,1,8,4,1,16,2.0118506050755495e-05,35,0.12505806514799125,1,0.12505140000000003,12,8,1,True,64,128,12,1,False,16,8,8,1
87,1,128,RS,1,1,True,1,64,True,1,128,32,False,0.20301260176180816,64,16,2048,256,False,False,True,64,True,64,False,64,False,8,8,1024,True,1,12,1,16,1,1,16,0.00012754632611769833,35,0.20309711252390614,1,0.20305485714285715,1,8,1,True,64,1,4,1024,True,1,1,32,8
88,16,128,RS,1,8,False,8,512,False,1,128,32,True,0.13720280301998153,64,32,1024,64,False,True,False,32,True,32,True,512,False,12,16,512,False,16,1,1,4,12,12,1,0.00010477468926321897,35,0.137272225551447,8,0.13723751428571426,16,8,1,True,64,1,1,2048,True,12,1,8,1
89,128,1,RS,8,32,False,1,128,False,64,512,1,True,0.18577024492138566,128,512,1,64,False,False,False,32,False,256,True,512,True,8,4,1,False,8,1,16,1,12,1,8,0.00013043451402516222,35,0.18585666936432865,12,0.18581345714285716,4,32,1,True,1024,128,4,1024,True,8,1,1,1
90,64,128,RS,8,1,True,32,32,False,128,16,1,True,0.10583365413415914,256,128,512,128,False,False,False,128,True,128,False,256,True,8,16,1,False,16,1,1,4,16,1,4,2.8037671451247907e-05,35,0.10585223158012659,1,0.10584294285714287,16,8,1,True,256,256,12,1,False,4,8,8,1
