id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,256,2048,2048,512,3.3741026697149543,1024,1,2048,DLMT,500,10,False,2048,1,1,2,10,1,True,2,2,False,10,0.0009524604978684909,3.3746929999999997,True,False,3.375283330285045
2,1,1,1,64,2.945412982980239,1,2048,16,DLMT,500,10,True,4,512,256,9,1,1,False,8,1,False,10,0.00018395923461461114,2.945527,True,False,2.9456410170197604
3,128,1,1024,8,0.9046556074072282,2,4,4,DLMT,500,10,True,128,256,16,1,1,16,False,1,3,False,10,0.008877600345250957,0.9101579,True,True,0.9156601925927718
4,1024,1,4,16,3.24842409516065,4,1,64,DLMT,500,10,True,2048,1024,1,2,27,1,False,2,1,False,10,0.00016280356261455026,3.248525,True,False,3.2486259048393498
5,1,2048,32,2,4.843678560546391,128,64,512,DLMT,500,10,True,2048,64,512,29,2,1,False,1,1,False,10,0.005341184231984476,4.846988999999999,True,True,4.8502994394536065
6,16,512,512,32,3.3555288597096307,64,4,2,DLMT,500,10,False,2048,256,2,1,5,1,False,9,6,False,10,0.0028769838372851293,3.3573120000000003,True,True,3.35909514029037
7,1,256,2,256,4.493193473072451,2,64,1,DLMT,500,10,False,1024,1,512,1,7,1,False,1,3,False,10,0.000517149881562477,4.493514,True,False,4.493834526927549
8,1024,16,4,128,0.37001727703342074,2,512,8,DLMT,500,10,False,32,2048,512,29,1,1,False,2,1,False,10,0.07333976653146641,0.4154729,True,True,0.4609285229665792
9,1,256,4,16,0.5752092162594274,8,2048,2048,DLMT,500,10,False,1,2048,1,1,1,5,True,19,1,False,10,0.016610142392225292,0.5855041000000001,True,True,0.5957989837405727
10,32,1024,128,4,6.465311129908801,2,1,1,DLMT,500,10,False,512,32,256,1,22,3,True,2,1,False,10,0.0002821418083162049,6.465486,True,False,6.4656608700912
11,1024,256,8,4,4.168892786276333,128,1024,64,DLMT,500,10,True,512,128,1024,1,2,1,False,1,17,False,10,0.012268916863358464,4.176497,True,True,4.184101213723667
12,32,2048,2048,1,1.8366006356075724,8,16,1,DLMT,500,10,True,256,4,2048,6,1,1,True,3,2,False,10,0.0033484689038424478,1.8386760000000002,True,True,1.840751364392428
13,32,32,8,1,11.233110341915044,32,8,512,DLMT,500,10,False,2048,1024,1024,1,1,24,True,3,1,False,10,0.2545997464649172,11.39091,True,True,11.548709658084956
14,1024,1,16,4,6.469275002380286,2,64,2048,DLMT,500,10,False,8,128,2048,22,1,1,False,2,1,False,10,0.0006873201582960667,6.469701000000001,True,False,6.470126997619715
15,32,1,2048,16,7.469786772879526,16,8,64,DLMT,500,10,False,256,32,256,1,2,10,True,2,1,False,10,0.0004505152605629599,7.470066,True,False,7.470345227120474
16,1,8,4,1,8.5218622917496,1,2,4,DLMT,500,10,False,32,2,32,1,1,1,True,1,1,False,10,0.009944752586163187,8.528026,True,False,8.534189708250402
17,1,256,128,256,0.35516809057691195,64,16,16,DLMT,500,10,True,64,2048,1,1,28,1,True,1,3,False,10,0.016066617033152934,0.3651261,True,True,0.37508410942308806
18,4,512,2,2048,2.810415797722849,4,4,2048,DLMT,500,10,True,512,2048,1,1,3,1,False,2,22,False,10,0.011391188875617894,2.817476,True,True,2.824536202277151
19,16,512,8,2048,0.2815473134262573,1,16,128,DLMT,500,10,False,16,1,1,2,2,1,False,4,8,False,10,0.019872838489757818,0.2938644,True,True,0.3061814865737428
20,256,128,128,1,8.903851764995062,2048,4,16,DLMT,500,10,False,1,1,1024,1,6,8,False,2,1,False,10,0.00014558846108118657,8.903942,True,False,8.904032235004939
21,2048,512,4,4,5.730969875502454,2048,4,32,DLMT,500,10,True,2048,16,64,1,3,1,True,18,1,False,10,0.14351377449220698,5.8199190000000005,True,False,5.908868124497547
22,32,1024,128,32,5.314932392998013,2,4,512,DLMT,500,10,True,1,64,1,19,1,2,True,1,1,False,10,0.00014941552797471404,5.315025,True,False,5.315117607001988
23,32,32,32,8,3.567229958984361,2,8,16,DLMT,500,10,True,512,2048,32,2,1,1,True,30,1,False,10,0.00035663566843490183,3.5674509999999997,True,False,3.5676720410156384
24,2048,1,64,16,0.4115597545844617,1,16,1,DLMT,500,10,True,2,32,8,1,30,1,False,2,1,False,10,0.024456222824467404,0.42671760000000003,True,True,0.44187544541553836
25,2048,1,4,4,0.5001839182075859,32,2048,64,DLMT,500,10,False,1,2048,1024,1,7,4,False,4,1,False,10,0.08946648311496322,0.5556348,True,True,0.6110856817924141
26,8,2048,256,256,2.790271993761329,4,2,8,DLMT,500,10,True,8,2048,16,7,3,1,False,1,4,False,10,0.0002517061779138787,2.7904280000000004,True,False,2.7905840062386718
27,1,512,64,8,4.053709338291361,2048,2,1,DLMT,500,10,True,1,8,16,1,2,1,False,2,1,False,10,0.0001656381598545615,4.053811999999999,True,False,4.053914661708637
28,1024,2048,1024,4,0.5113833405465859,64,16,32,DLMT,500,10,True,1,512,1024,1,2,1,True,2,29,False,10,0.017144473413902222,0.5220094000000001,True,True,0.5326354594534143
29,256,2048,4,1,3.77133555335545,64,1,2,DLMT,500,10,True,128,128,32,1,5,2,False,15,1,False,10,0.0016206109958901169,3.7723400000000007,True,False,3.7733444466445514
30,128,1024,2,2048,4.379722932127821,8,1,8,DLMT,500,10,False,1024,1,8,3,1,1,False,10,1,False,10,0.003554510374158404,4.381926,True,True,4.384129067872179
31,2048,1,16,16,11.00642646444607,32,64,16,DLMT,500,10,False,512,16,1,1,2,20,False,2,1,False,10,0.1834211789843257,11.12011,True,True,11.23379353555393
32,2048,256,8,2,6.789146449469219,16,256,2,DLMT,500,10,True,1,1,8,1,1,4,True,1,13,False,10,0.00023967686580050413,6.789295,True,False,6.789443550530781
33,1024,512,128,1,12.414596789742252,16,1024,2048,DLMT,500,10,False,128,4,1,28,1,1,False,1,1,False,10,0.00027946377224953773,12.41477,True,False,12.41494321025775
34,1024,8,8,128,0.49339737903710357,8,16,1,DLMT,500,10,False,32,256,128,3,1,5,False,1,4,False,10,0.09436074494730318,0.5518816999999998,True,True,0.610366020962896
35,512,2048,256,8,3.1278454961003663,2,256,64,DLMT,500,10,False,16,2048,1,1,1,1,False,3,25,False,10,0.00012343419299375193,3.1279220000000003,True,False,3.1279985038996343
36,2048,128,32,2048,2.9309281875475497,256,512,128,DLMT,500,10,True,512,2048,128,1,2,1,True,12,5,False,10,8.843641783784067e-05,2.9309830000000003,True,False,2.931037812452451
37,1,1,1,4,2.931385637179371,16,2,1,DLMT,500,10,True,2048,2048,32,1,3,1,True,2,20,False,10,0.0003135920917370302,2.93158,True,False,2.9317743628206285
38,512,256,2,4,0.8002718350986537,64,128,256,DLMT,500,10,True,64,256,512,3,2,8,False,2,1,False,10,0.014173015986726333,0.8090561999999999,True,True,0.817840564901346
39,2048,1024,1,256,2.819509037074163,2,256,16,DLMT,500,10,True,2048,256,1,1,5,2,True,3,1,False,10,8.86791971095154e-05,2.819564,True,False,2.8196189629258375
40,1,1024,1024,128,4.689821139199267,1024,128,2,DLMT,500,10,True,1024,2048,16,1,1,2,False,29,1,False,10,0.11724982778665383,4.762492,True,True,4.835162860800733
