id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
17,1,64,4,2,7.084069634519484,512,False,2048,DLMT,8,True,True,0.0007379302135025927,3,False,32,10,1,32,False,7.084527,1,False,1,True,2048,7.084984365480516,1,30
18,64,4,512,2,7.03464811065995,1,False,128,DLMT,1,False,True,0.0008726906668459913,15,False,1,10,1,32,False,7.035189,8,False,32,True,512,7.0357298893400495,1,10
19,64,1,1024,2048,6.986237750526287,2048,False,8,DLMT,2048,False,False,0.002922336222955849,22,False,8,10,1,32,False,6.988048999999999,8,True,1,True,1,6.989860249473711,1,2
20,1,2,64,1,6.964289155608741,2048,False,256,DLMT,512,False,True,0.00429310377233078,1,False,1,10,22,32,False,6.96695,1,True,8,True,2,6.9696108443912586,1,12
21,1,2,2,1,6.993897631656545,32,False,16,DLMT,1,True,False,0.001301024211919191,1,True,1,10,30,1,False,6.9947040000000005,1,False,8,True,1,6.995510368343456,27,1
22,128,16,1,64,7.004790510084373,2048,False,1,DLMT,4,True,True,0.000936583685529549,1,False,1,10,17,8,False,7.005371000000001,32,False,32,True,1,7.005951489915629,18,1
23,64,1,128,4,6.990312486110752,2048,False,16,DLMT,1,True,True,0.0009269417457423668,1,True,8,10,23,32,False,6.990886999999999,32,False,32,True,512,6.991461513889246,1,30
24,2,4,32,2048,7.002508830199639,2,False,32,DLMT,2048,False,True,0.0027769983795459573,1,True,8,10,7,32,False,7.00423,1,True,32,True,2048,7.00595116980036,24,1
25,512,2048,1,2048,6.994046274439964,1,False,2048,DLMT,16,False,True,0.00571112283180818,1,False,1,10,12,32,False,6.997586,8,True,1,True,1,7.001125725560036,23,1
26,16,4,1024,8,7.006993419835053,32,False,512,DLMT,1024,True,True,0.0010835520292077315,1,True,32,10,7,1,False,7.007665,32,False,1,True,1,7.008336580164947,4,1
27,16,8,8,32,6.964794381007277,1,False,8,DLMT,16,False,False,0.0049122997669117235,30,True,1,10,1,8,False,6.967839,1,True,1,True,1,6.970883618992723,4,1
28,32,64,1024,8,6.969137794200305,1024,False,256,DLMT,1024,True,False,0.001486307168791241,1,True,32,10,30,8,False,6.970059000000001,8,False,8,True,2048,6.970980205799696,21,1
29,16,1024,2048,1,6.975593593213771,1024,False,2048,DLMT,2048,False,True,0.0033775791626548487,10,False,1,10,1,1,False,6.977687,1,True,1,True,64,6.9797804067862295,1,1
30,8,64,2048,1024,7.021480620127155,64,False,1024,DLMT,1,True,False,0.005163610074356886,29,True,8,10,1,1,False,7.024680999999999,1,True,8,True,2048,7.027881379872843,28,1
31,64,64,2048,512,6.977414646786682,1,False,256,DLMT,2048,True,True,0.004424613090429495,6,True,32,10,1,32,False,6.980157,8,True,32,True,1,6.982899353213318,1,29
32,2,64,2,2,7.039538230307361,512,False,1,DLMT,1024,False,True,0.0013452345520392373,1,True,1,10,8,8,False,7.040372,1,False,1,True,8,7.041205769692638,25,1
33,16,2,256,1024,6.991411993338255,2048,False,1,DLMT,1,False,False,0.0028832219824354776,1,False,1,10,1,1,False,6.993199,32,True,8,True,1,6.994986006661745,1,23
34,32,128,2,8,6.9860786987562005,32,False,2048,DLMT,1,False,False,0.0038533726785766344,1,True,32,10,14,32,False,6.988467,1,True,8,True,512,6.9908553012437995,1,1
35,128,512,128,1,6.999370675414995,1,False,1,DLMT,128,False,False,0.006152557517000621,1,False,8,10,10,8,False,7.003184,8,True,32,True,4,7.006997324585005,29,1
36,32,4,2048,16,7.006253774278057,1,False,8,DLMT,1,True,True,0.0008151496795067531,3,True,8,10,1,8,False,7.006759,32,False,8,True,64,7.007264225721943,1,20
37,16,256,1,8,7.034572679888559,2048,False,512,DLMT,2,True,False,0.0067656562135539255,5,True,1,10,1,8,False,7.038766,8,True,1,True,8,7.042959320111441,29,1
38,4,2048,8,256,6.995064320431856,512,False,2048,DLMT,32,True,False,0.008612007663721572,1,False,1,10,4,8,False,7.000401999999999,32,True,32,True,1024,7.005739679568142,1,27
39,512,4,16,256,6.98746459432127,512,False,512,DLMT,256,False,True,0.000999371802684107,1,False,1,10,21,1,False,6.988083999999999,8,False,1,True,2048,6.988703405678728,9,1
40,4,4,1,256,6.987859249420347,1,False,128,DLMT,2,False,False,0.0051125782145605885,16,False,32,10,1,1,False,6.991028,32,True,1,True,2048,6.994196750579653,1,4
41,64,8,32,1024,7.000924118313219,64,False,2048,DLMT,1,False,True,0.003076632737263336,1,True,32,10,1,8,False,7.0028310000000005,1,True,1,True,1024,7.004737881686782,1,14
42,512,1,2048,2,6.986559485433033,2048,False,16,DLMT,2048,False,False,0.002746899342895549,1,True,32,10,17,8,False,6.988262000000001,32,True,32,True,2048,6.989964514566968,1,4
43,32,512,16,16,6.995766590415557,1,False,2048,DLMT,2048,True,True,0.0011962173715507494,1,False,32,10,26,1,False,6.996508,32,False,8,True,64,6.997249409584444,15,1
44,8,8,32,1,6.994724220625323,32,False,1,DLMT,512,False,False,0.004612459322313974,1,True,32,10,24,1,False,6.9975830000000006,8,True,1,True,2048,7.000441779374678,29,1
45,8,2,4,8,6.993502131426801,32,False,1024,DLMT,4,False,False,0.004002724197343756,30,False,8,10,1,8,False,6.995983,1,True,1,True,16,6.998463868573198,1,5
46,32,1,2,1,7.061675097040268,2048,False,2048,DLMT,128,True,False,0.003951149706098254,1,True,8,10,3,32,False,7.064124,1,True,8,True,512,7.066572902959731,13,1
47,2,2048,32,16,7.058199855971356,1024,False,1,DLMT,1,False,True,0.0018685919832858125,1,False,8,10,2,8,False,7.0593580000000005,8,True,8,True,2048,7.060516144028645,8,1
48,4,256,1,2048,7.122527015374999,512,False,256,DLMT,64,False,False,0.0008615503467586978,1,True,8,10,8,8,False,7.123061,1,False,32,True,2048,7.123594984625001,10,1
49,128,64,2,1,7.027451135294983,1,False,512,DLMT,4,False,True,0.001185657623431004,1,True,1,10,3,32,False,7.028186,8,False,8,True,1024,7.028920864705016,1,26
50,16,32,1,4,6.9887888888735565,64,False,512,DLMT,1,False,True,0.0030043982758615664,4,False,8,10,1,1,False,6.990651,8,True,32,True,4,6.992513111126443,22,1
51,1,16,1,1,6.977006747783688,32,False,16,DLMT,1024,True,True,0.04660936391971043,1,False,8,10,30,8,False,7.005895,32,True,8,True,128,7.034783252216312,12,1
52,2048,8,2,4,6.973474748125229,2048,False,64,DLMT,128,False,True,0.0007732425234038814,23,False,32,10,1,32,False,6.973954000000001,32,False,32,True,8,6.974433251874773,1,29
53,1024,128,128,4,6.9657627486287685,2048,False,128,DLMT,256,True,True,0.0033708746639411757,15,False,8,10,1,8,False,6.967852000000001,32,True,1,True,2048,6.969941251371233,1,23
54,64,256,1,4,7.049467064081682,1024,False,256,DLMT,2048,True,False,0.0008308164658937126,1,False,1,10,1,1,False,7.049982,1,False,1,True,256,7.050496935918318,1,4
55,128,8,32,4,7.035142706824201,512,False,1,DLMT,512,True,False,0.003203144704817456,30,False,8,10,1,32,False,7.037128,1,True,32,True,1024,7.039113293175799,1,24
56,1,16,2048,1,6.988542419573751,16,False,2048,DLMT,2048,False,False,0.0004591524801195919,2,False,1,10,1,1,False,6.988826999999999,1,False,32,True,2,6.989111580426247,3,1
57,2,256,128,256,6.976658966159144,16,False,2048,DLMT,512,True,True,0.0013650219778450266,15,False,1,10,1,32,False,6.977504999999999,1,False,8,True,2048,6.978351033840854,1,11
58,1,64,1,1,6.974317387352226,1,False,2048,DLMT,2048,True,False,0.000639909368582716,1,True,8,10,22,32,False,6.974713999999999,32,False,32,True,2048,6.9751106126477715,1,6
59,1,1,1,128,6.973785300697615,8,False,256,DLMT,1024,False,False,0.0026584583878629807,21,True,8,10,1,8,False,6.975433000000001,1,True,1,True,512,6.977080699302387,1,30
60,256,2,512,32,6.969052068794819,256,False,128,DLMT,1024,False,True,0.0009082538191495973,1,True,1,10,6,8,False,6.969615,32,False,8,True,1,6.970177931205181,30,1
61,4,2,2,128,6.986208587342288,8,False,2048,DLMT,1,False,True,0.0012720538510613878,1,False,8,10,29,8,False,6.986997,8,False,1,True,128,6.987785412657711,30,1
62,16,2048,1,16,7.007319546151495,2048,False,1,DLMT,128,True,True,0.0009365254935131932,1,True,8,10,30,32,False,7.007900000000001,32,False,32,True,64,7.008480453848507,1,2
63,256,1,2,1024,6.989872331710837,256,False,4,DLMT,2,True,True,0.0011450048034834985,9,False,32,10,1,1,False,6.990582000000001,32,False,8,True,2048,6.991291668289165,7,1
64,512,2,128,8,6.972409628058767,1024,False,2,DLMT,128,False,True,0.004124544096018369,19,True,1,10,1,1,False,6.974966,8,True,8,True,8,6.977522371941234,1,30
65,1,16,2,256,6.985579377324747,256,False,32,DLMT,16,True,False,0.0012465777151868434,1,False,8,10,14,1,False,6.986352000000001,8,False,32,True,512,6.987124622675255,1,2
66,1,1,1,1,6.9897699056738345,1,True,1,DLMT,1,False,False,0.0008068704976636465,1,False,1,10,1,1,False,6.99027,1,False,1,True,1,6.990770094326165,1,1
67,8,8,2048,2,6.998461979539768,1024,False,128,DLMT,2048,True,True,0.003062335709879118,1,False,8,10,17,32,False,7.000360000000001,32,True,32,True,2,7.002258020460233,1,12
68,8,16,2048,2,6.973674929500605,256,False,1,DLMT,1,True,True,0.0053196142717307346,1,True,1,10,30,8,False,6.976972000000001,32,True,1,True,2,6.980269070499396,1,9
69,8,2048,2048,1,6.96446844402098,64,False,2048,DLMT,2048,False,True,0.003218089650708914,1,False,8,10,24,32,False,6.966463,32,True,1,True,2,6.96845755597902,1,6
70,8,4,2048,2,6.9806715213695085,1,False,128,DLMT,1,False,False,0.00583334560951088,1,True,1,10,25,32,False,6.984286999999999,32,True,1,True,2,6.98790247863049,1,4
71,8,2,2048,1,6.990447312413595,16,False,8,DLMT,2048,True,True,0.0037200807786928916,1,False,32,10,25,1,False,6.992753,32,True,8,True,2,6.995058687586406,1,2
72,8,2,2048,2,6.96832244078209,16,False,2048,DLMT,1,False,True,0.002403309384993928,1,False,8,10,10,8,False,6.969812,32,True,8,True,2,6.971301559217911,1,30
73,8,256,2048,1,6.99964566802766,2048,False,512,DLMT,2048,True,True,0.007630477376940562,1,True,8,10,4,32,False,7.0043750000000005,32,True,8,True,2,7.009104331972341,1,1
74,8,256,2048,2,6.954267180433572,8,False,2048,DLMT,2048,True,True,0.00464963321134041,1,True,8,10,1,32,False,6.957148999999999,32,True,8,True,2,6.960030819566427,1,10
75,8,512,2048,1,6.973062544243864,1,False,1,DLMT,1,True,False,0.003576110876357276,1,True,1,10,3,32,False,6.9752790000000005,32,True,8,True,2,6.977495455756137,1,30
76,8,1,2048,1,7.156479507160063,64,False,2048,DLMT,1,True,False,0.004673307608108,1,True,1,10,1,8,False,7.159376,32,True,32,True,2,7.162272492839937,1,3
77,8,256,2048,1,6.970611565539074,32,False,1,DLMT,1,False,False,0.0032598429410017676,1,False,8,10,9,1,False,6.972632,32,True,8,True,2,6.974652434460926,1,11
78,8,8,2048,1,6.968436691078994,2048,False,64,DLMT,2048,True,False,0.006389707426791884,1,False,1,10,27,8,False,6.972396999999999,32,True,32,True,2,6.9763573089210045,1,27
79,8,1,2048,2,6.939256022727897,32,False,128,DLMT,2048,True,False,0.012639625785599826,1,False,32,10,13,8,False,6.94709,32,True,8,True,2,6.954923977272103,1,7
80,8,2048,2048,1,7.152372500061233,8,False,1,DLMT,1,True,False,0.0051863919057471815,1,True,8,10,17,32,False,7.155587,32,True,32,True,2,7.158801499938766,1,29
81,8,1,2048,1,7.154963488241372,1,False,4,DLMT,2048,False,False,0.002414526868767668,1,True,32,10,30,1,False,7.15646,32,True,32,True,2,7.157956511758628,1,3
82,8,64,2048,1,6.970865560147456,2048,False,1024,DLMT,1,False,True,0.004481223158915427,1,False,32,10,5,1,False,6.973643,32,True,32,True,2,6.976420439852544,1,30
83,8,4,2048,2,6.967933041267106,1,False,16,DLMT,1,True,False,0.003446234031518948,1,False,8,10,8,8,False,6.970069,32,True,32,True,2,6.972204958732894,1,23
84,8,4,2048,1,6.9827822591227955,128,False,8,DLMT,2048,True,False,0.0035620499715753717,1,True,8,10,3,8,False,6.984989999999999,32,True,1,True,2,6.987197740877202,1,28
85,8,4,2048,1,6.973215784945386,128,False,2048,DLMT,2048,True,False,0.006029759613782273,1,True,8,10,21,1,False,6.976952999999999,32,True,8,True,2,6.980690215054612,1,22
86,8,2048,2048,1,6.957792429506961,2048,False,2048,DLMT,1,False,True,0.003748933715071522,1,True,8,10,2,8,False,6.960116000000001,32,True,8,True,2,6.962439570493041,1,15
87,8,8,2048,2,6.978032714357864,2048,False,1,DLMT,2048,False,False,0.0078853256115396,1,False,32,10,21,32,False,6.98292,32,True,8,True,2,6.987807285642136,1,30
88,8,2,2048,2,6.965725336454035,8,False,128,DLMT,1,False,True,0.003936242497611078,1,False,8,10,30,1,False,6.968165000000001,32,True,32,True,2,6.970604663545966,1,1
89,8,32,2048,1,6.979628546407346,32,False,32,DLMT,2048,False,True,0.004594185890884227,1,True,1,10,1,8,False,6.982476,32,True,32,True,2,6.985323453592654,1,10
90,8,64,2048,1,6.983363784922544,128,False,2048,DLMT,1,True,False,0.005244016018282177,1,True,32,10,30,32,False,6.986614,32,True,8,True,2,6.989864215077457,1,19
91,8,8,2048,1,6.979506010931877,512,False,128,DLMT,1,False,False,0.006803844574944237,1,False,32,10,1,32,False,6.983723,32,True,8,True,2,6.987939989068123,1,6
92,8,2,2048,1,6.983399608461911,16,False,8,DLMT,1,False,False,0.003916442390741834,1,True,1,10,12,32,False,6.9858270000000005,32,True,1,True,2,6.9882543915380895,1,2
93,8,4,2048,2,6.971903917774758,2048,False,4,DLMT,1,True,False,0.008785295043423517,1,False,32,10,5,32,False,6.977349000000001,32,True,32,True,2,6.982794082225245,1,11
94,8,2048,2048,2,6.981531225212292,512,False,2048,DLMT,2048,True,False,0.005444985215774334,1,False,1,10,3,1,False,6.9849060000000005,32,True,8,True,2,6.988280774787709,1,26
95,8,64,2048,2,6.951273105123225,512,False,1,DLMT,2048,False,True,0.004005993509730207,1,False,1,10,19,32,False,6.953756,32,True,32,True,2,6.956238894876775,1,22
96,8,8,2048,2,6.998254925230762,8,False,128,DLMT,1,True,True,0.003322186629315221,1,False,32,10,15,1,False,7.000314,32,True,1,True,2,7.002373074769238,1,22
97,8,1,2048,1,6.956400279531369,1,False,256,DLMT,2048,True,True,0.008381352217870409,1,False,1,10,8,32,False,6.961595,32,True,1,True,2,6.966789720468631,1,5
98,8,256,2048,1,6.976375997287249,128,False,256,DLMT,2048,False,False,0.0035947411589710523,1,False,32,10,30,32,False,6.978604,32,True,1,True,2,6.98083200271275,1,25
99,8,128,2048,2,6.9740758607636995,256,False,256,DLMT,2048,False,False,0.006444290496245535,1,True,32,10,9,1,False,6.97807,32,True,32,True,2,6.9820641392363,1,6
100,8,2048,2048,2,6.977421693008236,256,False,1,DLMT,2048,True,False,0.0035436021221351803,1,True,32,10,1,32,False,6.979617999999999,32,True,32,True,2,6.981814306991763,1,1
101,8,1,2048,2,6.9780237317525975,8,False,1,DLMT,2048,True,False,0.0035564471035009967,1,True,32,10,1,8,False,6.980228000000001,32,True,1,True,2,6.982432268247405,1,16
102,8,128,2048,1,6.983475836011177,1,False,2048,DLMT,1,False,False,0.004790557900704154,1,False,32,10,18,8,False,6.986445000000001,32,True,1,True,2,6.989414163988824,1,2
103,8,1,2048,2,6.986698679337786,256,False,8,DLMT,1,False,True,0.005889561019295192,1,True,8,10,21,8,False,6.990348999999999,32,True,1,True,2,6.993999320662213,1,24
104,8,8,2048,1,6.998166841170897,8,False,512,DLMT,2048,False,True,0.004375896365317749,1,True,32,10,10,32,False,7.000879,32,True,32,True,2,7.003591158829104,1,20
105,8,64,2048,2,6.993211884081143,64,False,256,DLMT,2048,False,True,0.0036530075280515745,1,False,1,10,12,8,False,6.995476000000001,32,True,8,True,2,6.997740115918859,1,15
106,8,2048,2048,1,6.993370876506986,8,False,1,DLMT,1,False,False,0.007830207149239562,1,True,1,10,19,1,False,6.9982240000000004,32,True,8,True,2,7.003077123493015,1,20
107,8,8,2048,2,6.991563058219918,2048,False,512,DLMT,1,True,True,0.003517197890366857,1,False,32,10,8,1,False,6.993742999999999,32,True,1,True,2,6.995922941780081,1,26
108,8,32,2048,1,6.998164741217973,8,False,1024,DLMT,1,True,False,0.007522259035688641,1,False,1,10,29,32,False,7.002827000000001,32,True,8,True,2,7.007489258782028,1,25
109,8,1,2048,1,6.979590139736967,32,False,64,DLMT,1,False,False,0.037479907150365394,1,False,8,10,1,8,False,7.00282,32,True,8,True,2,7.026049860263033,1,15
110,8,4,2048,1,6.97161673538517,512,False,4,DLMT,1,True,False,0.0020333570763642504,1,False,8,10,20,1,False,6.972877000000001,32,True,32,True,2,6.974137264614833,1,7
111,8,256,2048,1,6.98740036422308,1,False,1,DLMT,2048,False,False,0.0039942814122191595,1,False,8,10,10,1,False,6.989876,32,True,32,True,2,6.992351635776919,1,18
112,8,1024,2048,2,6.984909999550846,512,False,1024,DLMT,1,False,True,0.004462766406613492,1,True,32,10,27,1,False,6.987676,32,True,8,True,2,6.990442000449155,1,1
113,8,1,2048,1,6.96197378119246,1,False,1,DLMT,1,False,True,0.002275298661714492,1,False,32,10,28,8,False,6.963384,32,True,8,True,2,6.96479421880754,1,30
114,8,4,2048,1,7.137845873128072,8,False,512,DLMT,1,True,True,0.008446545388500518,1,True,32,10,2,8,False,7.143081,32,True,32,True,2,7.1483161268719275,1,6
115,8,8,2048,2,7.0228548140826845,1,False,128,DLMT,2048,False,False,0.003775741649000827,1,True,8,10,29,8,False,7.025195000000001,32,True,32,True,2,7.027535185917317,1,29
116,8,256,2048,2,6.977117009212147,128,False,1,DLMT,2048,False,False,0.0022055529918819585,1,True,32,10,20,8,False,6.978484,32,True,1,True,2,6.9798509907878525,1,26
117,8,2,2048,2,6.99759812773711,32,False,8,DLMT,2048,True,True,0.002644216519122388,1,True,32,10,1,1,False,6.999236999999999,32,True,8,True,2,7.000875872262888,1,24
118,8,8,2048,1,6.973088305484894,1024,False,2048,DLMT,2048,False,True,0.003747520380198149,1,True,32,10,1,32,False,6.975411000000001,32,True,8,True,2,6.977733694515108,1,19
119,8,2,2048,2,6.963965943354631,2048,False,1,DLMT,1,True,False,0.006471585663498482,1,False,8,10,29,8,False,6.967977,32,True,1,True,2,6.97198805664537,1,15
120,8,4,2048,2,7.019561392478849,128,False,1,DLMT,2048,True,False,0.002688965600375037,1,True,1,10,23,32,False,7.021227999999999,32,True,1,True,2,7.022894607521149,1,1
121,8,1,2048,1,6.985553192030595,256,False,512,DLMT,1,False,True,0.0036024941360119603,1,True,8,10,7,32,False,6.987786000000002,32,True,1,True,2,6.990018807969408,1,30
122,8,2048,2048,2,7.007154628457969,128,False,2048,DLMT,1,True,False,0.0074821050513874466,1,True,32,10,6,32,False,7.011792,32,True,8,True,2,7.0164293715420305,1,5
123,8,16,2048,1,6.967041572593875,8,False,32,DLMT,1,True,False,0.005433130681292292,1,True,1,10,9,8,False,6.970409000000001,32,True,32,True,2,6.973776427406127,1,1
124,8,512,2048,2,7.002970206264462,32,False,1,DLMT,1,False,True,0.015069165205810232,1,False,8,10,1,8,False,7.012309999999999,32,True,32,True,2,7.021649793735537,1,30
125,8,4,2048,2,6.991698615212685,16,False,2048,DLMT,2048,False,True,0.004042279554904607,1,True,8,10,10,8,False,6.994204000000001,32,True,1,True,2,6.996709384787317,1,2
126,8,512,2048,1,6.979349348581103,2048,False,1,DLMT,2048,True,True,0.0030133371865756304,1,True,8,10,30,8,False,6.981217000000001,32,True,8,True,2,6.983084651418899,1,5
127,8,2,2048,2,6.9680201229899685,256,False,32,DLMT,2048,False,True,0.003841394147962504,1,False,1,10,7,32,False,6.970401,32,True,32,True,2,6.972781877010031,1,19
128,8,1,2048,2,7.017395656721959,32,False,256,DLMT,2048,True,False,0.004229371229863975,1,False,8,10,16,1,False,7.020017,32,True,32,True,2,7.022638343278041,1,27
129,8,1,2048,2,6.9720534164211605,8,False,8,DLMT,1,False,False,0.0029954799281582895,1,True,32,10,24,8,False,6.973910000000001,32,True,32,True,2,6.975766583578841,1,21
130,8,1,2048,2,6.980828335817735,8,False,2048,DLMT,2048,True,True,0.011929208523619719,1,False,1,10,16,32,False,6.988222,32,True,1,True,2,6.9956156641822655,1,6
131,8,8,2048,2,6.993519754668876,256,False,128,DLMT,2048,True,True,0.005699053956579069,1,False,1,10,15,8,False,6.997051999999999,32,True,8,True,2,7.0005842453311224,1,7
132,8,64,2048,1,6.953889695882396,1,False,64,DLMT,1,True,True,0.007711104265927141,1,False,8,10,25,32,False,6.958669,32,True,1,True,2,6.9634483041176045,1,14
133,8,2048,2048,1,6.984621056539509,256,False,2048,DLMT,2048,True,False,0.0022119303786510727,1,True,1,10,23,8,False,6.985992,32,True,1,True,2,6.987362943460492,1,25
134,8,256,2048,2,6.956324545924606,512,False,2048,DLMT,1,True,False,0.005960767484141692,1,True,1,10,3,1,False,6.960019,32,True,1,True,2,6.9637134540753935,1,10
135,8,64,2048,2,6.984923177501988,2048,False,64,DLMT,1,True,True,0.004047826083220557,1,True,1,10,22,32,False,6.987432000000001,32,True,8,True,2,6.9899408224980135,1,30
136,8,1024,2048,1,6.996276752415654,2048,False,1024,DLMT,2048,False,False,0.005294085001206573,1,False,32,10,3,32,False,6.999558,32,True,1,True,2,7.002839247584347,1,4
137,8,16,2048,1,6.9726186109056565,16,False,256,DLMT,2048,False,True,0.004176201743211178,1,False,32,10,30,1,False,6.975207,32,True,1,True,2,6.977795389094344,1,9
138,8,1,2048,2,7.007104656412539,16,False,1,DLMT,1,False,False,0.0033807040686815687,1,True,8,10,14,32,False,7.0092,32,True,1,True,2,7.01129534358746,1,7
139,8,256,2048,2,6.992173103890705,256,False,1,DLMT,2048,True,True,0.00633902484614158,1,True,8,10,30,32,False,6.996101999999999,32,True,8,True,2,7.000030896109292,1,30
140,8,4,2048,1,6.942456010655833,16,False,1,DLMT,1,True,False,0.004859653897141282,1,True,8,10,11,1,False,6.945468,32,True,8,True,2,6.948479989344167,1,9
141,8,256,2048,1,6.982227933274667,2048,False,1,DLMT,2048,False,True,0.002297641399348488,1,False,1,10,30,32,False,6.983652000000001,32,True,1,True,2,6.985076066725335,1,6
142,8,2048,2048,1,6.977466909011242,64,False,1,DLMT,2048,True,True,0.004730742964905124,1,False,8,10,28,1,False,6.980399,32,True,32,True,2,6.9833310909887585,1,1
143,8,1024,2048,1,6.9623475683607445,1024,False,1,DLMT,1,False,True,0.002959739177697878,1,False,1,10,8,1,False,6.964181999999999,32,True,32,True,2,6.966016431639254,1,30
144,8,512,2048,2,7.0055352847188335,512,False,1,DLMT,1,True,False,0.0033554887870473286,1,False,32,10,22,32,False,7.0076149999999995,32,True,8,True,2,7.0096947152811655,1,18
145,8,16,2048,2,6.98090484942285,512,False,1,DLMT,2048,False,False,0.0028076226598316508,1,False,1,10,30,1,False,6.982645,32,True,32,True,2,6.9843851505771495,1,25
146,8,2048,2048,2,6.958167822913616,512,False,1,DLMT,2048,True,False,0.004669571286531568,1,True,1,10,1,1,False,6.961062,32,True,32,True,2,6.963956177086384,1,29
147,8,2048,2048,2,7.019196071963282,1024,False,1,DLMT,1,True,True,0.005685634529232474,1,True,32,10,29,8,False,7.02272,32,True,1,True,2,7.026243928036717,1,5
148,8,1,2048,2,6.963489346661998,1,False,1,DLMT,1,True,True,0.006382195938703192,1,True,8,10,30,8,False,6.9674450000000006,32,True,32,True,2,6.971400653338003,1,22
149,8,4,2048,2,6.988900642302017,8,False,1,DLMT,1,True,False,0.006883497730078841,1,True,1,10,21,32,False,6.993167,32,True,1,True,2,6.997433357697982,1,26
150,8,1,2048,1,7.02724490805092,64,False,1,DLMT,1,False,False,0.0024638660677885867,1,False,32,10,30,8,False,7.028771999999999,32,True,1,True,2,7.030299091949078,1,3
151,8,1,2048,2,6.959685257265334,2048,False,1,DLMT,2048,True,True,0.006671145328952178,1,False,8,10,3,1,False,6.96382,32,True,1,True,2,6.967954742734666,1,3
152,8,256,2048,2,7.081015304864633,128,False,1,DLMT,1,True,True,0.007340644726452704,1,True,8,10,14,8,False,7.085565000000001,32,True,32,True,2,7.090114695135369,1,1
153,8,1,2048,1,6.974521422496799,256,False,1,DLMT,2048,True,False,0.003045486660617734,1,False,1,10,25,1,False,6.976408999999999,32,True,32,True,2,6.9782965775032,1,12
