id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,1,128,128,25,13,1,SIMA,19,1.591177546567319,1,128,2048,131,8,0.11222922857142857,1
