id,T_J,runs,T_I,RT_J,RT_I,cost_mean,U_J,U_I,technique,mean_confidence_interval_inf,correct_result,OMP,VEC,cost_std,SCREP,mean_confidence_interval_sup,baseline
34,1,10,1,32,32,1.026999,1,24,DLMT,1.0268393272783252,True,False,False,0.0002576218158464186,False,1.0271586727216748,False
35,1,10,16,1,16,0.7693358000000001,21,1,DLMT,0.7692927889040708,True,False,False,6.939567709879809e-05,True,0.7693788110959294,False
36,128,1,1,1,32,inf,1,8,DLMT,inf,False,True,True,inf,False,inf,False
37,16,1,2048,1,8,inf,1,19,DLMT,inf,False,True,True,inf,False,inf,False
38,128,10,4,2,2,0.4416629,1,2,DLMT,0.44163118193245027,True,False,False,5.1175091597369796e-05,False,0.4416946180675498,False
39,2048,1,512,4,16,inf,1,1,DLMT,inf,False,True,True,inf,True,inf,False
40,256,1,2048,2,32,inf,1,29,DLMT,inf,False,True,False,inf,True,inf,False
41,128,1,128,16,1,inf,10,1,DLMT,inf,False,True,True,inf,False,inf,False
42,32,10,2048,16,32,1.0004846,20,1,DLMT,1.0002299808079553,True,False,True,0.0004108119277723124,False,1.0007392191920448,False
43,32,10,1,16,16,1.0194,30,1,DLMT,1.0190223520155264,True,False,False,0.0006093110863917948,True,1.0197776479844738,False
44,2048,10,1,2,1,0.4435989,21,1,DLMT,0.4435741121502161,True,False,False,3.999362449190373e-05,False,0.44362368784978395,False
45,2048,10,8,1,1,0.2449433,1,30,DLMT,0.2449068530481157,True,False,True,5.88048467390229e-05,False,0.2449797469518843,False
46,16,1,16,32,1,inf,1,8,DLMT,inf,False,True,True,inf,True,inf,False
47,1,10,1024,1,2,0.23823760000000002,29,1,DLMT,0.23820912960876628,True,False,True,4.593517170970099e-05,False,0.23826607039123376,False
48,1024,10,2048,32,8,1.0525179999999998,9,1,DLMT,1.052386264756544,True,False,True,0.00021254646550814338,True,1.0526497352434556,False
49,32,10,128,2,1,0.7212738000000001,1,24,DLMT,0.721209685027348,True,False,True,0.00010344544455895902,True,0.7213379149726522,False
50,2048,10,8,16,32,0.2095637,1,20,DLMT,0.20954157401180584,True,False,True,3.5698879534236e-05,False,0.20958582598819414,False
51,2,10,1,4,32,0.9779345999999999,6,1,DLMT,0.9778842611952632,True,False,True,8.121847080559986e-05,True,0.9779849388047366,False
52,1024,1,2048,2,32,inf,30,1,DLMT,inf,False,True,False,inf,True,inf,False
53,32,10,256,32,8,1.054979,1,30,DLMT,1.0548635632792256,True,False,True,0.00018624983221469008,False,1.0550944367207742,False
54,16,1,1,4,8,inf,23,1,DLMT,inf,False,True,True,inf,True,inf,False
55,2048,10,4,1,32,0.22273899999999996,26,1,DLMT,0.22269496837197186,True,False,True,7.10422409556477e-05,False,0.22278303162802807,False
56,128,1,64,32,1,inf,18,1,DLMT,inf,False,True,False,inf,False,inf,False
57,2048,1,2048,4,1,inf,1,5,DLMT,inf,False,True,True,inf,True,inf,False
58,1,1,2048,8,32,inf,1,19,DLMT,inf,False,True,False,inf,False,inf,False
59,32,10,8,32,8,0.9753817,1,11,DLMT,0.9749209350144583,True,False,True,0.000743415099389304,True,0.9758424649855417,False
60,4,10,1,2,1,0.5908208,30,1,DLMT,0.5907442896734246,True,False,False,0.00012344456245618637,True,0.5908973103265754,False
61,1,10,16,16,16,0.9873621000000001,7,1,DLMT,0.9871745154829711,True,False,False,0.0003026557285101245,True,0.9875496845170292,False
62,128,10,2,2,16,0.44819640000000005,1,1,DLMT,0.44679663765334743,True,False,False,0.002258427824837445,False,0.4495961623466527,False
63,128,10,2048,4,32,0.978523,1,30,DLMT,0.97831686843435,True,False,False,0.00033258021588783383,True,0.9787291315656501,False
64,4,1,1,16,16,inf,1,30,DLMT,inf,False,True,False,inf,True,inf,False
65,1,1,16,4,4,inf,1,30,DLMT,inf,False,True,True,inf,False,inf,False
66,256,1,2048,16,4,inf,30,1,DLMT,inf,False,True,False,inf,False,inf,False
67,64,1,2048,1,4,inf,1,1,DLMT,inf,False,True,False,inf,True,inf,False
68,2048,10,1,32,2,0.4110951,10,1,DLMT,0.41104678503916886,True,False,False,7.795312694178021e-05,False,0.4111434149608311,False
69,128,1,512,1,1,inf,1,25,DLMT,inf,False,True,True,inf,True,inf,False
70,2,10,512,1,8,0.8742276999999999,1,9,DLMT,0.8741684195616528,True,False,False,9.564522988628888e-05,False,0.8742869804383471,False
71,8,1,512,2,32,inf,9,1,DLMT,inf,False,True,True,inf,True,inf,False
72,1,10,1024,16,4,0.22674269999999996,21,1,DLMT,0.22653224201880587,True,False,True,0.0003395606131458733,True,0.22695315798119406,False
73,2048,1,256,4,8,inf,30,1,DLMT,inf,False,True,False,inf,False,inf,False
74,1,1,128,32,32,inf,1,3,DLMT,inf,False,True,True,inf,True,inf,False
75,128,10,1,16,32,0.9063468,1,9,DLMT,0.9059877181441265,True,False,True,0.0005793558146769561,False,0.9067058818558735,False
76,2048,10,32,8,2,0.2303941,1,19,DLMT,0.23035841525055414,True,False,False,5.7575081415485746e-05,True,0.23042978474944584,False
77,8,1,4,16,2,inf,1,8,DLMT,inf,False,True,False,inf,False,inf,False
78,8,10,2048,32,16,0.7080744,1,25,DLMT,0.7080281297374571,True,False,True,7.46541358532807e-05,False,0.7081206702625429,False
79,8,10,128,8,1,0.2441659,1,1,DLMT,0.24412895434096812,True,False,True,5.960947911196928e-05,False,0.24420284565903186,False
80,64,10,8,32,1,0.5743642,7,1,DLMT,0.5743065298790365,True,False,False,9.304708485492915e-05,True,0.5744218701209635,False
81,1,1,1,8,16,inf,21,1,DLMT,inf,False,True,False,inf,False,inf,False
82,512,1,32,1,4,inf,10,1,DLMT,inf,False,True,True,inf,False,inf,False
83,2,10,128,16,1,0.8673162,1,30,DLMT,0.8669269843333338,True,False,True,0.000627974808411919,True,0.8677054156666661,False
84,256,10,2048,2,16,0.784057,1,18,DLMT,0.784016051290921,True,False,False,6.606814663663029e-05,True,0.784097948709079,False
85,2048,1,16,8,2,inf,1,1,DLMT,inf,False,True,False,inf,True,inf,False
86,1,1,2048,16,4,inf,1,8,DLMT,inf,False,True,False,inf,True,inf,False
87,4,10,256,2,2,1.375027,19,1,DLMT,1.3749886878424598,True,False,False,6.181423784205938e-05,True,1.3750653121575402,False
88,128,10,1,1,2,0.19847870000000004,1,30,DLMT,0.19845499974788702,True,False,True,3.8238854585355066e-05,True,0.19850240025211305,False
89,4,1,1,32,4,inf,4,1,DLMT,inf,False,True,False,inf,False,inf,False
90,8,10,2048,1,32,0.7677504999999999,1,24,DLMT,0.7677031911219175,True,False,False,7.632987619535071e-05,False,0.7677978088780822,False
91,256,1,1,4,1,inf,1,24,DLMT,inf,False,True,True,inf,False,inf,False
92,32,1,64,1,16,inf,30,1,DLMT,inf,False,True,True,inf,True,inf,False
93,1,10,32,32,16,1.013433,1,23,DLMT,1.0132801466824262,True,False,True,0.00024661913956548764,False,1.013585853317574,False
94,256,1,64,32,32,inf,1,1,DLMT,inf,False,True,True,inf,True,inf,False
95,1024,10,8,16,32,0.2247349,30,1,DLMT,0.22472166929945164,True,False,False,2.1346896729974264e-05,False,0.22474813070054833,False
96,1,1,4,2,32,inf,1,11,DLMT,inf,False,True,False,inf,False,inf,False
97,16,10,8,4,8,0.7206682,1,4,DLMT,0.7205289278222807,True,False,True,0.00022470683122681204,False,0.7208074721777192,False
98,16,1,4,1,1,inf,23,1,DLMT,inf,False,True,True,inf,True,inf,False
99,2048,10,1,1,32,0.7527595999999999,11,1,DLMT,0.7526917868322514,True,False,True,0.00010941224794329474,True,0.7528274131677484,False
100,1,10,1024,1,1,0.20350079999999998,2,1,DLMT,0.20347843441478977,True,False,False,3.608545413321121e-05,False,0.2035231655852102,False
101,1,10,2,2,2,0.1954026,30,1,DLMT,0.19537272973733746,True,False,True,4.819377553170203e-05,True,0.19543247026266256,False
102,128,10,256,16,2,0.20768700000000004,1,13,DLMT,0.20743469972018935,True,False,True,0.00040707050986285234,False,0.20793930027981072,False
103,2,1,2048,8,32,inf,6,1,DLMT,inf,False,True,True,inf,False,inf,False
104,2048,1,64,2,16,inf,1,30,DLMT,inf,False,True,False,inf,False,inf,False
105,2048,10,2048,32,1,0.2311439,27,1,DLMT,0.23108211078705257,True,False,True,9.969297868957678e-05,False,0.23120568921294746,False
