id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,0.41347797224577476,1,1,0.5649779,23,1,RS,2048,0.2444355308736641,True,64,30,True,True,0.7164778277542253,False,8,True,1
2,10,False,0.8283393762453944,64,64,0.8537809000000001,21,1,RS,64,0.041048286011598586,True,1024,16,True,False,0.8792224237546057,False,32,True,4
3,10,False,5.767309479476961,1,2,5.767754,1,30,RS,4,0.0007172056887671265,True,2,16,False,True,5.768198520523039,True,8,False,16
4,10,False,0.7667665511275539,2,16,0.7922073000000001,1,10,RS,64,0.04104703578834896,True,2048,5,True,False,0.8176480488724462,True,2,True,2
5,10,False,0.8894195417701408,4,2,0.9503949,1,6,RS,1024,0.09837987568751042,True,1,3,True,False,1.0113702582298594,False,2,False,16
6,10,False,0.9544541490946965,2,8,0.9690869,1,5,RS,256,0.023609016114400028,True,2048,17,True,True,0.9837196509053034,False,16,False,8
7,10,False,4.524179421452071,512,1024,4.526261,15,1,RS,512,0.0033584950498697476,True,2048,23,False,True,4.528342578547929,True,2,False,16
8,10,False,1.355966678187486,1024,64,1.356354,1,3,RS,2048,0.0006249191947764217,True,64,20,False,True,1.3567413218125142,True,4,True,2
9,10,False,0.9633437058360925,4,512,0.9937414,26,1,RS,128,0.049044752828819524,True,1,2,True,True,1.0241390941639075,False,1,False,2
10,10,False,4.076023777650531,32,32,4.07747,22,1,RS,32,0.0023333880945954105,True,1024,2,False,False,4.078916222349469,True,4,False,2
11,10,False,5.608467143677748,2,512,5.608689000000001,1,30,RS,16,0.000357951113980722,True,2048,19,False,True,5.608910856322254,True,8,False,8
12,10,False,0.8058303890897855,2,8,0.8469674000000001,1,10,RS,512,0.06637195970618918,True,32,24,True,True,0.8881044109102147,True,4,True,2
13,10,False,0.6595848778297609,1024,4,0.6929374,1,12,RS,1,0.053812180530433844,True,256,1,True,False,0.7262899221702391,False,8,True,1
14,10,False,0.9481250395324721,2,8,0.9692772,1,28,RS,32,0.034127670221683774,True,512,27,True,False,0.9904293604675278,False,1,False,2
15,10,False,4.323576057998454,32,1,4.323608,1,19,RS,128,5.1536394906848646e-05,True,1024,17,False,True,4.323639942001546,False,8,False,1
16,10,False,3.3172159269113806,8,2,3.3173000000000004,30,1,RS,1,0.0001356465996625559,True,128,3,False,True,3.31738407308862,False,4,True,4
17,10,False,0.7791293584631984,8,256,0.8070675000000002,30,1,RS,1,0.045076420559423305,True,2048,3,True,True,0.8350056415368019,False,2,True,2
18,10,False,4.513875193285844,128,512,4.513962,2,1,RS,256,0.00014005713120006415,True,512,26,False,True,4.514048806714157,True,4,False,16
19,10,False,4.3017276342942345,1,8,4.301867,1,20,RS,1,0.00022485773280028418,True,32,12,False,False,4.302006365705765,True,4,False,1
20,10,False,0.7997413054085274,8,256,0.8197139,17,1,RS,128,0.032224515445387215,True,1024,15,True,False,0.8396864945914726,False,4,False,2
21,10,False,0.8446397770200922,1,2048,0.8716380999999999,1,7,RS,4,0.04356008288662913,True,1,20,True,True,0.8986364229799075,True,2,False,8
22,10,False,5.726334107384121,8,64,5.726466,1,20,RS,16,0.00021280037593954433,True,1,23,False,True,5.72659789261588,True,32,False,4
23,10,False,5.613176011054769,2,256,5.613228,1,30,RS,128,8.388086790215634e-05,True,1024,19,False,False,5.613279988945232,True,4,False,1
24,10,False,0.7920963310576061,128,1024,0.8105094999999999,5,1,RS,256,0.029708481002064028,True,1024,30,True,True,0.8289226689423936,True,8,False,8
25,10,False,1.7339120174679592,64,16,1.736202,25,1,RS,2048,0.0036947416689126957,True,32,22,False,False,1.7384919825320408,True,4,True,8
26,10,False,0.6636155753553946,64,128,0.7807164,1,18,RS,2048,0.18893475833324055,True,256,29,True,False,0.8978172246446053,False,2,False,1
27,10,False,2.34239084290491,8,4,2.3429270000000004,1,20,RS,1,0.0008650554895496756,True,32,29,False,True,2.343463157095091,False,32,True,1
28,10,False,5.611623229975794,2,16,5.614442,3,1,RS,256,0.004547906771252106,True,1,30,False,False,5.617260770024207,False,32,False,4
29,10,False,0.8164511868790124,32,1,0.8335556000000001,24,1,RS,32,0.0275968864374226,True,64,25,True,False,0.8506600131209877,True,4,False,8
30,10,False,0.8732034571634474,16,2,0.8877507999999998,24,1,RS,16,0.023471215608911265,True,256,17,True,False,0.9022981428365523,True,16,False,1
31,10,False,1.8655258268602335,1,1,1.8655599999999999,4,1,RS,1,5.513619500833951e-05,True,8,17,False,False,1.8655941731397663,False,4,True,8
32,10,False,1.3625305563895194,1,512,1.3635950000000001,6,1,RS,64,0.0017174122976152152,True,512,9,False,True,1.3646594436104809,True,8,True,1
33,10,False,0.8806969703817373,1,4,0.8960768000000001,1,30,RS,2,0.024814380265483167,True,16,9,True,False,0.9114566296182629,False,4,True,2
34,10,False,2.129350091354527,2,32,2.1295189999999997,1,15,RS,16,0.00027252339349128897,True,64,1,False,False,2.1296879086454723,True,32,True,2
35,10,False,5.6076415965700015,2,4,5.607747,1,9,RS,4,0.00017006175348967473,True,16,15,False,True,5.607852403429998,False,1,False,1
36,10,False,0.8631149987736007,4,2,0.8800171999999999,23,1,RS,128,0.027270630362351354,True,8,14,True,True,0.8969194012263992,False,4,False,32
37,10,False,0.7783316619236509,1024,16,0.8278852999999999,30,1,RS,1,0.07995165416556431,True,32,1,True,True,0.877438938076349,False,4,False,2
38,10,False,5.602801724520425,2,1,5.6029290000000005,1,25,RS,128,0.00020535091916026632,True,512,17,False,True,5.603056275479576,False,8,False,16
39,10,False,0.8670061482199006,4,8,0.9013932,1,22,RS,1024,0.05548132848409453,True,1024,25,True,True,0.9357802517800994,False,2,False,2
40,10,False,0.8789889905189084,64,2,0.9029548999999999,28,1,RS,1,0.03866747591051168,True,32,21,True,True,0.9269208094810913,True,2,True,8
41,10,False,0.6601189660164216,8,32,0.7138368999999999,5,1,RS,1024,0.08667048166527057,True,1,27,True,True,0.7675548339835782,True,8,True,2
42,10,False,3.8791761979186976,4,2,3.880135,13,1,RS,1024,0.0015469663861893896,True,512,24,False,False,3.8810938020813026,False,32,True,1
43,10,False,5.737331768646137,1,128,5.737387,3,1,RS,4,8.911228871487102e-05,True,128,24,False,False,5.737442231353863,False,1,False,4
44,10,False,0.5524435806005165,64,8,0.6673419,21,1,RS,2048,0.1853811557221769,True,512,20,True,False,0.7822402193994836,True,8,False,2
45,10,False,0.8020122778879999,1,32,0.8382357,9,1,RS,1024,0.05844419561949672,True,64,13,True,False,0.8744591221120002,False,4,False,16
46,10,False,0.6758130210520196,4,2,0.7622804999999999,1,20,RS,4,0.13950979669274127,True,4,29,True,False,0.8487479789479803,True,2,True,2
47,10,False,1.6737279365618754,128,512,1.6748090000000002,8,1,RS,512,0.001744227336100407,True,512,9,False,True,1.675890063438125,True,2,True,1
48,10,False,1.4344240544429163,1024,64,1.4361130000000002,13,1,RS,1024,0.002725006605496599,True,512,30,False,True,1.437801945557084,True,8,True,8
49,10,False,0.7749095678372051,64,2,0.8029389,3,1,RS,128,0.045223550854504996,True,128,23,True,False,0.8309682321627949,True,4,True,2
50,10,False,0.7334592696106259,16,32,0.7802203000000001,1,8,RS,512,0.07544595866718112,True,32,13,True,True,0.8269813303893743,True,2,True,4
51,10,False,2.196507966540844,1,128,2.197357,1,13,RS,2,0.001369861671848645,True,128,4,False,False,2.1982060334591558,False,32,True,1
52,10,False,0.8504860609190561,4,4,0.8743606000000002,28,1,RS,64,0.0385200555612268,True,256,11,True,False,0.8982351390809442,False,4,False,16
53,10,False,2.2068893057340038,2,32,2.207089,18,1,RS,16,0.0003221940409131731,True,1024,3,False,False,2.207288694265996,True,1,True,16
54,10,False,5.710190299684341,4,8,5.7103470000000005,25,1,RS,16,0.0002528260271411563,True,64,12,False,False,5.71050370031566,True,8,False,2
