id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,1,1024,1,64,4.0633385783799545,128,2,16,RS,500,10,False,1024,1,512,11,2,1,True,6,1,False,10,0.0005944249321824967,4.063706999999999,True,False,4.064075421620044
2,64,128,16,128,2.0468714883617425,2,32,1,RS,500,10,True,8,1024,1,1,4,5,True,2,2,False,10,0.00029769783338143627,2.047056,True,False,2.0472405116382575
3,1,4,1,512,1.7841999922169325,64,32,4,RS,500,10,False,256,1,1,2,6,1,True,3,6,False,10,0.0032543142134710996,1.786217,True,True,1.7882340077830674
4,128,2048,32,2,2.9377547807981084,16,32,8,RS,500,10,True,64,1024,32,3,10,1,True,6,1,False,10,0.0003553097240436998,2.9379750000000002,True,False,2.938195219201892
5,256,1024,16,256,4.760277314674699,1,8,4,RS,500,10,True,512,1,128,2,1,3,True,1,6,False,10,0.0005351532490790546,4.760609,True,False,4.7609406853253
6,256,16,8,128,3.653265246093541,2,16,32,RS,500,10,True,1024,512,1,2,1,3,False,17,1,False,10,0.000430390520341725,3.653532,True,False,3.6537987539064587
7,1,1,4,2,3.501560617921487,256,64,32,RS,500,10,False,256,8,1024,1,14,1,False,4,3,False,10,0.02415698948544708,3.5165330000000004,True,True,3.531505382078514
8,1024,1,1024,128,0.22586332178221155,16,256,1,RS,500,10,True,16,1024,1024,4,5,4,False,1,1,False,10,0.04207661704034677,0.25194219999999995,True,True,0.2780210782177883
9,256,1,1,1,3.1705803281315834,2,64,64,RS,500,10,False,16,1,2048,1,1,1,False,3,30,False,10,7.69155380921631e-05,3.170628,True,False,3.170675671868416
10,512,64,32,512,3.4384070301899516,16,1,64,RS,500,10,True,1024,1024,128,1,2,10,True,2,3,False,10,0.001032550725146263,3.439047,True,False,3.4396869698100483
11,32,16,16,2,6.812210337749065,4,4,16,RS,500,10,False,512,512,16,2,1,1,False,5,2,False,10,0.0011369278780995053,6.812914999999999,True,False,6.813619662250934
12,2048,64,64,128,2.4202461677813325,2,2048,16,RS,500,10,False,256,256,32,4,5,2,True,5,1,False,10,0.0034573239651498715,2.422389,True,True,2.4245318322186673
13,128,2048,512,64,3.9560172152334676,1024,8,4,RS,500,10,False,1,128,512,1,4,2,False,3,8,False,10,0.00017229045243422555,3.956124,True,False,3.9562307847665323
14,2048,64,8,8,5.318438055718125,16,512,8,RS,500,10,False,1,1024,128,1,10,1,False,1,4,False,10,0.00020965686251577897,5.318568000000001,True,False,5.318697944281877
