id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
40,256,2048,1024,0.3611288182536807,1,1,16,16,DLMT,False,False,False,False,True,22,32,35,0.36137552460346223,0.0003723370581851343,0.36125217142857147,29,19,True,1,1
41,256,1,512,0.19046367910396086,32,16,256,1,DLMT,True,True,False,False,False,17,1,35,0.19049146375318202,4.1933475011386155e-05,0.19047757142857144,27,1,True,28,1
42,512,1,256,0.16729830427096262,1,16,16,512,DLMT,True,True,True,False,False,23,32,35,0.1673219243004659,3.564809866985088e-05,0.16731011428571427,1,1,True,19,1
43,256,2048,1024,0.11904092087908241,1,512,16,1,DLMT,False,True,False,False,False,4,8,35,0.11906433626377472,3.533924222187455e-05,0.11905262857142856,1,25,True,28,8
44,1024,64,1,0.44843271490002967,8,512,16,512,DLMT,True,False,False,True,False,5,1,35,0.44961111367139883,0.001778476850267882,0.44902191428571425,9,30,True,1,1
45,1024,256,128,inf,32,16,16,1,DLMT,False,True,False,True,True,29,1,1,inf,inf,inf,1,30,False,30,1
46,2048,2048,128,0.28605106205679964,1,64,128,16,DLMT,True,True,True,True,False,24,1,35,0.2861905950860575,0.00021058767915584564,0.28612082857142856,20,1,True,24,32
47,128,1024,2048,0.2940718748863014,1,512,256,64,DLMT,False,False,False,True,True,28,8,35,0.2941021251136987,4.565460389865429e-05,0.29408700000000004,25,1,True,23,1
48,1024,1,256,0.2095875173597974,1,64,512,64,DLMT,False,True,False,True,False,3,1,35,0.20961419692591685,4.0265648498190174e-05,0.20960085714285712,5,10,True,1,1
49,1,1024,1,0.19337554215575342,8,512,128,64,DLMT,True,True,False,False,True,19,8,35,0.193411029272818,5.355828410169799e-05,0.1933932857142857,3,1,True,29,1
50,128,64,1,0.2512981184010582,1,512,1,1,DLMT,True,True,True,False,True,30,1,35,0.25148496731322756,0.00028199831234116665,0.2513915428571429,10,30,True,1,1
51,1,1024,1024,0.12780996421843283,1,1,512,128,DLMT,True,False,False,False,True,23,1,35,0.12783192149585287,3.3138620418857965e-05,0.12782094285714285,1,11,True,16,1
52,1024,1,1,0.2900378968883065,1,512,1,512,DLMT,False,True,True,False,True,20,1,35,0.29008313168312205,6.826978893795756e-05,0.2900605142857143,28,20,True,1,32
53,2048,2048,1024,0.20754413415529474,8,256,1,512,DLMT,False,True,True,True,False,9,1,35,0.2076135801304195,0.00010481007117833656,0.20757885714285712,26,1,True,5,1
54,512,64,2048,0.16585125792344577,1,512,64,256,DLMT,False,False,True,False,False,4,1,35,0.1659427420765542,0.00013807078929716667,0.165897,1,30,True,29,1
55,1,64,1024,inf,32,32,16,1,DLMT,False,False,True,True,False,30,1,1,inf,inf,inf,5,8,False,1,1
56,1,1024,1,inf,32,64,32,512,DLMT,True,False,True,True,True,3,1,1,inf,inf,inf,1,4,False,7,1
57,1,1024,2048,0.21919302366587473,1,1,1,256,DLMT,True,True,False,True,True,18,1,35,0.2200522906198396,0.0012968329762013575,0.21962265714285717,5,20,True,1,32
58,1,1,1,inf,1,16,512,16,DLMT,False,True,False,True,False,2,32,1,inf,inf,inf,25,1,False,10,1
59,1,128,2048,0.09101538893085176,1,512,16,128,DLMT,True,True,True,False,False,18,8,35,0.09116566249771965,0.00022679763962346605,0.0910905257142857,23,12,True,1,8
60,1,64,1024,0.1539487142098131,32,16,64,512,DLMT,True,False,True,True,False,25,1,35,0.15399197150447264,6.528528289948014e-05,0.15397034285714287,30,4,True,1,1
61,2048,512,1024,0.1709684843486867,1,1,32,32,DLMT,True,True,False,True,True,28,1,35,0.1710125442227419,6.649656121230208e-05,0.1709905142857143,1,5,True,7,1
62,1024,2048,64,0.17828544229107735,1,1,512,128,DLMT,False,False,False,True,False,30,8,35,0.17838198628035123,0.00014570725473232998,0.1783337142857143,1,24,True,28,1
63,256,2048,2048,0.17374781692425245,1,16,1,256,DLMT,True,False,True,False,False,29,1,35,0.1737649259328904,2.5821459197769835e-05,0.17375637142857142,27,1,True,19,32
64,64,1024,64,0.2425194382182777,1,16,1,16,DLMT,False,True,False,True,False,13,1,35,0.24255039035315085,4.6713944952883646e-05,0.24253491428571428,17,23,True,1,32
65,512,1024,256,0.2378518075125451,1,256,512,256,DLMT,True,True,False,False,True,6,1,35,0.2380144782017406,0.00024550777035793137,0.23793314285714284,1,28,True,30,32
66,1,2048,1024,0.12370325037300793,1,512,1,512,DLMT,False,False,False,False,True,28,1,35,0.12374257819842067,5.935480311702818e-05,0.1237229142857143,24,6,True,1,1
67,128,512,128,inf,32,128,1,1,DLMT,False,False,True,True,True,4,1,1,inf,inf,inf,1,30,False,22,1
68,64,1,512,0.15498283728911388,1,512,512,16,DLMT,False,True,True,False,False,29,1,35,0.15507961985374324,0.00014606732023562477,0.15503122857142856,1,29,True,10,1
69,64,1,2048,0.23251474686928594,1,512,128,32,DLMT,False,False,True,True,True,29,1,35,0.23286559598785697,0.0005295126322903932,0.23269017142857146,1,20,True,28,32
70,1,1,64,0.12759122653530064,1,32,512,1,DLMT,True,True,True,False,True,25,32,35,0.1276138591789851,3.4157904633912686e-05,0.12760254285714287,29,16,True,1,1
71,1,512,1,0.17448838574653808,1,512,1,128,DLMT,True,False,True,False,False,13,32,35,0.17453692853917618,7.326232430973822e-05,0.17451265714285713,6,1,True,19,1
72,2048,2048,1024,inf,1,512,32,512,DLMT,False,True,True,True,False,28,32,1,inf,inf,inf,14,7,False,1,1
73,2048,1,1,0.23544045292803992,1,512,256,64,DLMT,False,True,False,True,False,13,1,35,0.2354908042148172,7.599176110014871e-05,0.23546562857142855,28,25,True,1,1
74,256,512,1024,0.16560139961931652,32,1,32,256,DLMT,False,True,False,False,False,30,1,35,0.16568197180925492,0.00012160210793016984,0.16564168571428572,1,24,True,27,1
75,1,1024,2048,0.14883008924198587,1,64,16,1,DLMT,True,True,False,True,False,16,1,35,0.14904962504372837,0.00033133040418092236,0.14893985714285712,1,16,True,24,1
76,2048,512,1024,0.471744184986759,1,16,16,256,DLMT,False,True,False,False,True,8,32,35,0.47179490072752667,7.654180663706435e-05,0.47176954285714284,28,28,True,1,1
77,256,1,1024,0.27516603640585546,1,1,128,256,DLMT,True,False,False,False,True,6,8,35,0.2768278493084302,0.002508060809730523,0.2759969428571428,16,30,True,1,1
78,64,2048,512,0.21748573826368062,1,512,256,1,DLMT,False,False,False,False,False,7,32,35,0.21757603316489077,0.00013627593256301376,0.2175308857142857,7,1,True,1,1
79,1024,512,1024,0.17636334757125335,1,1,16,64,DLMT,False,True,True,False,False,4,1,35,0.1763942524287467,4.6642592429788696e-05,0.17637880000000003,29,1,True,30,1
80,2048,2048,1,0.16658959250801456,32,256,16,64,DLMT,True,False,True,False,False,28,1,35,0.16662177892055688,4.8576756010355796e-05,0.16660568571428572,28,1,True,22,1
81,1,1024,64,0.1939211478531519,8,1,512,256,DLMT,False,True,True,False,True,3,1,35,0.19394222357541957,3.180814938575888e-05,0.19393168571428573,3,1,True,16,1
82,256,2048,2048,inf,32,256,128,1,DLMT,True,True,True,True,True,7,1,1,inf,inf,inf,30,1,False,24,1
83,2048,64,1,inf,1,1,16,1,DLMT,False,True,False,False,True,29,1,1,inf,inf,inf,1,12,False,16,32
84,256,1,2048,0.207634205329072,32,16,64,1,DLMT,False,False,False,False,False,3,1,35,0.20765493752807085,3.1289693158596566e-05,0.20764457142857143,15,1,True,14,1
85,1,512,128,0.19030695508070153,1,16,256,1,DLMT,False,False,False,True,True,25,1,35,0.19033538777644135,4.2911527398514214e-05,0.19032117142857144,30,1,True,30,1
86,1,1,2048,inf,1,16,1,512,DLMT,False,True,False,True,True,3,32,1,inf,inf,inf,6,1,False,23,1
87,2048,1024,1,inf,1,1,128,1,DLMT,False,False,True,True,False,6,1,1,inf,inf,inf,2,7,False,1,32
88,1,64,1,0.199921278919682,1,16,16,32,DLMT,True,True,False,False,False,20,8,35,0.19995277822317517,4.75397492116015e-05,0.1999370285714286,15,1,True,3,1
89,2048,256,2048,0.15264546431970522,32,512,256,256,DLMT,False,True,True,False,False,17,1,35,0.1526895071088662,6.647077614736153e-05,0.1526674857142857,28,22,True,1,1
90,512,1,64,0.23166586026550806,1,32,128,1,DLMT,False,False,False,False,True,8,32,35,0.2319655111630634,0.0004522426511400743,0.23181568571428574,30,29,True,1,1
91,1024,2048,128,inf,32,64,64,1,DLMT,False,True,False,False,True,28,1,1,inf,inf,inf,5,1,False,25,1
92,64,1,1024,0.18104089210513005,1,16,256,1,DLMT,False,True,False,False,False,2,1,35,0.1810992793234413,8.811984418265449e-05,0.18107008571428568,1,14,True,27,32
93,1,512,1,0.14427777001255707,1,512,256,128,DLMT,True,True,True,False,False,9,1,35,0.1443341728445858,8.512494538342282e-05,0.14430597142857143,1,29,True,2,1
94,2048,1024,1,0.15436985136764333,1,32,512,256,DLMT,False,True,True,False,True,29,32,35,0.1544591772037853,0.00013481338878582982,0.15441451428571432,1,14,True,1,1
95,512,128,64,0.2198673195725784,1,1,1,16,DLMT,False,False,True,False,False,7,1,35,0.21989542328456443,4.241501466919248e-05,0.21988137142857142,7,1,True,5,1
96,1,1,1,inf,1,1,32,256,DLMT,True,True,True,False,True,8,1,1,inf,inf,inf,1,23,False,24,32
97,64,1024,128,0.14017841445289594,1,16,64,16,DLMT,False,True,False,True,False,26,1,35,0.1402045569756755,3.945512563375545e-05,0.14019148571428572,27,29,True,1,8
98,2048,1,1,0.22333953023781777,1,1,512,16,DLMT,True,True,False,True,False,26,8,35,0.22336355547646797,3.6259653183387396e-05,0.22335154285714287,24,1,True,27,1
99,512,2048,256,0.27223072110335944,1,256,1,512,DLMT,False,False,False,True,True,1,8,35,0.27249773603949756,0.0004029874216905777,0.2723642285714285,1,29,True,21,1
100,1,2048,2048,inf,1,256,64,1,DLMT,False,True,True,True,True,1,32,1,inf,inf,inf,5,1,False,1,1
101,2048,2048,1,inf,1,1,512,16,DLMT,True,False,True,False,True,10,1,1,inf,inf,inf,26,24,False,1,32
102,2048,128,2048,0.22067642253024303,1,128,16,16,DLMT,True,False,False,False,False,27,32,35,0.22070140604118552,3.770590816044538e-05,0.22068891428571427,29,1,True,24,1
103,2048,1,128,inf,32,16,256,1,DLMT,True,False,False,True,True,29,1,1,inf,inf,inf,1,30,False,9,1
104,256,1,128,0.24219797559411185,1,32,512,256,DLMT,True,False,False,False,False,13,1,35,0.2423802529773166,0.00027509881564148473,0.24228911428571423,1,5,True,1,32
105,2048,256,1,0.2364328278327058,1,512,32,32,DLMT,False,False,True,True,False,28,1,35,0.2365930007387227,0.00024173803665817058,0.23651291428571425,1,9,True,20,32
106,1024,2048,2048,0.2487484127361288,1,1,512,64,DLMT,False,True,True,True,True,4,1,35,0.24876901583529976,3.1094851598269764e-05,0.24875871428571428,3,1,True,23,1
107,1,256,512,0.22359322812886423,1,16,16,256,DLMT,True,False,False,False,True,26,1,35,0.22361848615685004,3.812021800053314e-05,0.22360585714285713,20,1,True,29,1
108,2048,2048,1024,0.2334954718402311,1,512,1,64,DLMT,True,True,False,False,True,16,1,35,0.2336396138740546,0.00021754373522281468,0.23356754285714285,7,2,True,1,32
109,128,64,2048,0.27485612720708463,8,512,32,16,DLMT,True,True,True,True,True,30,1,35,0.2749434727929153,0.0001318247321256533,0.27489979999999997,1,28,True,19,1
110,256,1024,1,0.29321798636541513,1,1,1,16,DLMT,True,True,False,False,False,23,32,35,0.29332389934887065,0.00015984723829906366,0.2932709428571429,1,30,True,28,1
111,1,2048,2048,inf,32,32,512,1,DLMT,True,False,True,True,False,2,1,1,inf,inf,inf,2,16,False,1,1
112,1,1,1,0.16462739860884626,8,512,512,1,DLMT,True,False,True,False,True,12,8,35,0.1646462585340109,2.846399802686548e-05,0.16463682857142858,12,1,True,21,1
113,1,2048,128,0.17818256102122457,8,1,512,256,DLMT,False,False,True,False,False,28,8,35,0.17854492469306113,0.0005468907617670295,0.17836374285714285,1,28,True,28,1
114,1,512,1,0.10067722356083596,8,64,1,16,DLMT,True,True,True,True,True,8,1,35,0.10070100501059263,3.5891719242800245e-05,0.1006891142857143,30,1,True,30,8
115,1024,64,1,0.16961165267854614,32,32,1,512,DLMT,True,False,True,True,False,7,1,35,0.16964046160716814,4.347935001297886e-05,0.16962605714285714,5,1,True,14,1
116,1,128,2048,0.10222186035249911,1,32,1,512,DLMT,False,False,True,False,True,28,8,35,0.10224493964750092,3.483200498720436e-05,0.10223340000000002,11,14,True,1,8
117,1,256,128,inf,1,64,128,256,DLMT,False,True,False,True,False,25,32,1,inf,inf,inf,6,1,False,17,1
118,1,128,2048,0.22437562160738247,1,256,1,16,DLMT,True,False,True,True,False,21,1,35,0.22455437839261752,0.0002697854173756829,0.224465,6,2,True,1,32
119,1,2048,1,inf,1,1,32,128,DLMT,True,True,True,False,True,4,1,1,inf,inf,inf,6,1,False,1,32
120,1,2048,64,0.21625920944962465,1,16,64,512,DLMT,True,True,False,True,True,1,1,35,0.21629067626466106,4.7490716600880687e-05,0.21627494285714285,6,30,True,1,32
121,1,1,2048,0.08963168324534034,8,1,512,1,DLMT,True,True,True,False,False,2,1,35,0.08970729389751679,0.00011411399756741615,0.08966948857142856,6,1,True,25,8
122,1,2048,2048,0.20108129499406513,1,256,256,32,DLMT,False,True,True,True,True,27,1,35,0.20109916214879198,2.6965677352924137e-05,0.20109022857142855,6,15,True,1,1
123,1,1,1,inf,32,256,256,32,DLMT,True,False,True,True,True,25,1,1,inf,inf,inf,6,23,False,1,1
124,1,64,1,inf,1,512,32,512,DLMT,False,True,False,True,True,2,32,1,inf,inf,inf,6,1,False,10,1
125,1,256,1,0.2339730063668954,1,512,128,32,DLMT,False,False,True,True,False,30,1,35,0.23413259363310462,0.00024085417046123888,0.2340528,6,1,True,21,32
126,1,2048,1024,0.18148399360752315,1,256,32,128,DLMT,True,True,False,True,False,2,1,35,0.18152143496390544,5.650768414425722e-05,0.1815027142857143,6,1,True,18,1
127,1,2048,1024,inf,32,512,512,512,DLMT,False,True,False,False,True,10,1,1,inf,inf,inf,6,1,False,5,1
128,1,64,1024,0.0882969026707068,1,512,1,1,DLMT,False,True,True,False,True,7,1,35,0.08831659447215032,2.971949212629383e-05,0.08830674857142856,6,25,True,1,8
129,1,2048,1,0.18331825461489257,1,16,16,1,DLMT,False,False,True,True,True,5,1,35,0.18334865967082167,4.588827603594369e-05,0.18333345714285712,6,26,True,1,1
130,1,1024,2048,inf,1,64,512,512,DLMT,True,False,True,True,True,4,32,1,inf,inf,inf,6,1,False,24,1
131,1,512,64,0.15791924789777137,1,64,512,1,DLMT,False,True,False,False,False,4,32,35,0.15802943781651432,0.00016630212486523795,0.15797434285714285,6,23,True,1,1
132,1,1,2048,0.21208123506572552,1,32,512,256,DLMT,False,True,False,True,True,28,1,35,0.2121672220771315,0.0001297743284572513,0.2121242285714285,6,3,True,1,32
133,1,1,1024,inf,1,1,1,128,DLMT,False,True,True,True,False,23,32,1,inf,inf,inf,6,12,False,1,1
134,1,512,1024,0.11960008589106294,8,32,128,16,DLMT,False,False,False,True,False,3,1,35,0.11962219982322278,3.337504872732013e-05,0.11961114285714286,6,30,True,1,8
135,1,2048,64,0.19803729850343568,32,1,1,32,DLMT,True,False,False,False,False,28,1,35,0.19810613006799296,0.00010388278323698191,0.19807171428571432,6,1,True,10,1
136,1,128,512,0.16769167678357075,1,512,1,512,DLMT,True,False,False,False,False,25,8,35,0.1678162660735721,0.00018803411327496185,0.16775397142857143,6,27,True,1,1
137,1,2048,512,0.19470645983159776,1,512,16,1,DLMT,True,False,False,False,True,4,32,35,0.19482662588268798,0.00018135842063354276,0.19476654285714287,6,1,True,8,1
138,1,1,1,0.10787804230700293,1,256,16,128,DLMT,False,False,True,False,False,23,1,35,0.10795521483585421,0.00011647123144837997,0.10791662857142857,6,1,True,27,8
139,1,256,512,0.2601776091522178,1,1,1,1,DLMT,False,True,False,True,True,29,1,35,0.26027204799063913,0.0001425300942085634,0.2602248285714285,6,1,True,27,32
140,1,512,2048,inf,32,16,1,128,DLMT,False,False,False,False,True,1,1,1,inf,inf,inf,6,1,False,25,1
141,1,1,1,0.21579251463257132,32,256,32,16,DLMT,True,True,True,True,False,10,1,35,0.21593588536742864,0.000216379666327498,0.21586419999999998,6,1,True,1,1
142,1,1,1,0.2704091944242845,1,16,512,512,DLMT,False,False,False,False,True,12,1,35,0.270449034147144,6.0127375000824917e-05,0.27042911428571426,6,1,True,2,1
143,1,1,1024,0.13466290268351852,1,64,512,1,DLMT,True,False,False,False,True,21,1,35,0.13468898303076718,3.936128834791891e-05,0.13467594285714285,6,17,True,1,1
144,1,512,256,0.23661872178538415,32,128,512,16,DLMT,False,True,True,False,False,7,1,35,0.2366392210717587,3.0938174028936404e-05,0.23662897142857142,6,1,True,27,1
145,1,1,1,0.19148481513078044,32,512,128,512,DLMT,True,True,False,False,False,30,1,35,0.19150312772636238,2.7637950838126032e-05,0.1914939714285714,6,1,True,12,1
146,1,2048,64,0.24243578795953924,8,32,512,512,DLMT,False,True,False,True,False,1,8,35,0.24253512632617513,0.00014992461779310547,0.24248545714285719,6,1,True,1,1
147,1,1024,2048,0.13312136084731663,1,32,128,512,DLMT,False,True,False,False,False,1,1,35,0.1331499534383977,4.315284652564036e-05,0.13313565714285716,6,5,True,1,1
148,1,256,64,0.2535058959667365,1,1,1,16,DLMT,False,True,False,False,False,21,1,35,0.25364724689040635,0.0002133313031365989,0.25357657142857143,6,4,True,1,32
149,1,1,2048,0.2789237445958024,1,128,16,64,DLMT,True,False,False,False,False,2,1,35,0.2790124839756263,0.00013392829028542404,0.27896811428571433,6,1,True,29,32
150,1,2048,64,0.2136288965558801,1,32,512,512,DLMT,True,True,True,True,True,10,1,35,0.2137977320155485,0.00025481183774122835,0.2137133142857143,6,1,True,30,32
151,1,1024,1,0.20203004604750002,1,128,1,128,DLMT,True,False,True,False,True,18,32,35,0.20205618252392848,3.9446000288692635e-05,0.20204311428571425,6,1,True,4,1
152,1,1024,2048,0.31363514910290946,1,256,512,16,DLMT,True,False,False,True,True,28,1,35,0.3136797080399476,6.724976291590155e-05,0.31365742857142853,6,28,True,1,1
153,1,2048,1,inf,32,64,16,1,DLMT,True,False,False,False,True,2,1,1,inf,inf,inf,6,22,False,1,1
154,1,1,1024,0.16337414731949176,1,512,1,1,DLMT,False,True,False,True,True,1,1,35,0.16339042410907964,2.4565447777108387e-05,0.1633822857142857,6,1,True,16,1
155,1,1,1024,0.16324884189558825,1,1,512,1,DLMT,True,True,False,False,True,27,32,35,0.16339578667584037,0.00022177372914476467,0.1633223142857143,6,1,True,26,1
156,1,2048,512,0.1820798772414763,32,32,16,256,DLMT,False,False,True,True,False,14,1,35,0.1821204084728094,6.117102155065922e-05,0.18210014285714285,6,1,True,28,1
157,1,1,2048,0.21197076844659113,1,1,512,64,DLMT,True,False,True,True,False,18,1,35,0.21217568869626602,0.0003092721488282041,0.21207322857142857,6,30,True,1,32
158,1,1,2048,0.2634835710151891,1,1,16,512,DLMT,False,False,False,False,True,28,32,35,0.2635120289848108,4.29496715437271e-05,0.26349779999999995,6,1,True,28,1
159,1,256,1,0.22239284031963427,32,32,256,128,DLMT,False,True,True,False,False,15,1,35,0.22254401682322297,0.00022816038039868432,0.22246842857142862,6,30,True,1,1
160,1,2048,256,0.09967976337807137,1,256,512,512,DLMT,True,False,True,False,False,24,1,35,0.0997016137647858,3.297729757123917e-05,0.09969068857142858,6,3,True,1,1
161,1,1,256,inf,32,32,256,512,DLMT,True,True,False,True,True,18,1,1,inf,inf,inf,6,3,False,1,1
162,1,1,64,0.21121165680675358,1,16,32,64,DLMT,True,False,True,True,True,15,1,35,0.2112448574789607,5.0107508908140665e-05,0.21122825714285715,6,1,True,7,1
163,1,512,1024,inf,1,256,1,512,DLMT,False,False,False,True,True,21,32,1,inf,inf,inf,6,28,False,1,1
164,1,512,64,0.2646034233049703,1,1,1,16,DLMT,True,True,True,True,False,24,8,35,0.264632690980744,4.417170578363893e-05,0.26461805714285713,6,1,True,25,1
165,1,2048,2048,inf,32,512,256,1,DLMT,False,False,True,False,False,26,1,1,inf,inf,inf,6,8,False,1,1
166,1,256,2048,inf,32,16,128,1,DLMT,True,False,False,True,False,2,1,1,inf,inf,inf,6,6,False,1,1
167,1,512,2048,0.19235206620506248,1,64,256,64,DLMT,False,True,True,True,True,29,1,35,0.19255730522350903,0.0003097532447821366,0.19245468571428576,6,1,True,1,32
168,1,1,1,inf,1,512,256,1,DLMT,False,False,False,True,False,29,32,1,inf,inf,inf,6,1,False,15,1
169,1,1,64,inf,1,64,512,16,DLMT,False,False,True,True,False,4,32,1,inf,inf,inf,6,27,False,1,1
170,1,1,2048,inf,1,256,1,128,DLMT,True,True,True,True,False,2,32,1,inf,inf,inf,6,9,False,1,1
171,1,512,2048,0.17012434783216066,1,64,256,1,DLMT,True,True,True,False,False,2,32,35,0.17014713788212507,3.439546719068499e-05,0.17013574285714286,6,1,True,2,1
172,1,1024,64,0.16910150132063426,1,64,512,256,DLMT,True,False,False,False,False,10,1,35,0.1691189558222229,2.634288813137168e-05,0.16911022857142857,6,1,True,15,1
173,1,2048,1,0.2430069329340985,1,1,16,16,DLMT,True,True,False,False,True,22,32,35,0.2430458670659015,5.876062821797887e-05,0.2430264,6,26,True,1,1
