id,RT1_J,T1_Ja,runs,T1_I,T1_J,T1_Ia,cost_mean,baseline,technique,RT1_I,cost_std,correct_result,U1_J,U1_I,OMP,mean_confidence_interval_inf,VEC1,mean_confidence_interval_sup,SCR
41,8,32,1,64,4,1,inf,False,RS,2,inf,False,1,8,True,inf,True,inf,False
42,16,4,10,2,1,2,3.38476,False,RS,4,0.0001245792920191615,True,3,1,False,3.3846827863736784,True,3.3848372136263216,False
43,4,1,1,4,512,256,inf,False,RS,2,inf,False,1,17,False,inf,True,inf,False
44,4,64,10,2,1,1,1.379533,False,RS,32,0.04270605180767708,True,2,1,True,1.3530640012402604,True,1.4060019987597394,True
45,16,1,10,1024,2048,1024,2.3254479999999997,False,RS,1,0.00045766363193940665,True,7,1,False,2.3251643423544572,True,2.3257316576455422,False
46,32,256,10,128,32,512,2.548995,False,RS,1,0.00013433167906345248,True,1,8,False,2.5489117418926353,True,2.549078258107365,False
47,4,512,10,16,64,1,2.3805050000000003,False,RS,32,0.0004288414625476174,True,1,30,False,2.380239206191867,False,2.3807707938081335,False
48,1,2,1,32,2,256,inf,False,RS,4,inf,False,28,1,False,inf,True,inf,True
49,32,2048,10,8,16,256,1.359406,False,RS,1,0.09024037690524125,True,1,12,True,1.30347546268084,True,1.4153365373191598,False
50,4,128,1,1,64,128,inf,False,RS,2,inf,False,2,1,False,inf,True,inf,True
51,8,64,10,2,16,128,2.661614,False,RS,4,0.0006134199214241913,True,1,25,False,2.6612338053799847,True,2.6619941946200156,False
52,8,512,1,32,64,1,inf,False,RS,2,inf,False,1,21,True,inf,False,inf,True
53,8,2048,10,2,256,16,2.3369940000000002,False,RS,16,0.0011427965698233684,True,30,1,False,2.336285700363089,True,2.3377022996369115,True
54,32,1024,1,128,16,128,inf,False,RS,2,inf,False,3,1,True,inf,True,inf,False
55,1,2048,10,4,2048,2048,0.9664944999999999,False,RS,1,0.28061678960434644,True,13,1,True,0.7925696078219717,True,1.1404193921780281,False
56,4,32,10,64,1,128,2.248808,False,RS,1,0.00016061133210327694,True,13,1,False,2.2487084538942304,True,2.2489075461057695,True
57,1,1,1,1024,64,1024,inf,False,RS,2,inf,False,1,18,True,inf,True,inf,False
58,1,64,1,256,2,512,inf,False,RS,16,inf,False,1,3,True,inf,True,inf,True
59,1,1,1,32,1,1,inf,False,RS,4,inf,False,1,3,False,inf,True,inf,False
60,2,16,1,1024,1,1024,inf,False,RS,4,inf,False,1,29,False,inf,True,inf,False
61,2,1,10,2,64,2048,2.36299,False,RS,4,0.002607282109784087,True,8,1,False,2.361374019500539,True,2.364605980499461,False
62,1,2048,1,2,4,32,inf,False,RS,2,inf,False,1,21,True,inf,False,inf,False
63,32,256,1,2048,128,1,inf,False,RS,2,inf,False,6,1,False,inf,True,inf,False
64,32,1024,10,8,2,32,8.157968,False,RS,1,0.00015138031576121056,True,6,1,False,8.157874175232303,False,8.158061824767698,False
65,32,2,10,128,1,128,5.484155,False,RS,1,0.0027570863243649825,True,19,1,False,5.482446171592524,True,5.485863828407477,False
66,2,32,1,128,8,256,inf,False,RS,16,inf,False,1,19,False,inf,False,inf,False
67,16,1,1,32,16,2048,inf,False,RS,2,inf,False,1,1,True,inf,True,inf,True
68,16,2048,1,16,2,2048,inf,False,RS,2,inf,False,1,1,False,inf,True,inf,True
69,16,8,1,16,4,2048,inf,False,RS,4,inf,False,1,17,True,inf,True,inf,True
70,4,8,1,8,4,32,inf,False,RS,8,inf,False,9,1,True,inf,False,inf,True
71,2,128,1,2,4,128,inf,False,RS,2,inf,False,1,8,True,inf,True,inf,True
72,4,64,10,1024,1,1,2.251638,False,RS,1,0.0002419421418438863,True,29,1,False,2.25148804546238,False,2.25178795453762,True
73,16,32,1,256,4,256,inf,False,RS,2,inf,False,1,7,False,inf,True,inf,True
74,16,8,1,32,1,128,inf,False,RS,8,inf,False,1,5,False,inf,False,inf,False
75,16,8,1,32,2,2048,inf,False,RS,2,inf,False,1,22,False,inf,True,inf,True
76,2,2048,10,4,64,8,2.260367,False,RS,16,0.00013863982111939104,True,2,1,False,2.2602810717275905,True,2.2604529282724095,True
77,16,32,10,4,2,8,4.1725639999999995,False,RS,1,0.00022848194677039542,True,1,16,False,4.17242238802442,False,4.172705611975579,True
78,1,8,10,8,8,16,1.394892,False,RS,1,0.03695351750510359,True,1,14,True,1.3719883934241572,True,1.4177956065758428,False
79,8,4,1,1,1,2,inf,False,RS,2,inf,False,14,1,False,inf,False,inf,True
80,4,128,1,1,2,32,inf,False,RS,16,inf,False,13,1,False,inf,False,inf,True
81,1,1,1,64,512,256,inf,False,RS,2,inf,False,24,1,False,inf,False,inf,False
82,1,1024,1,512,64,512,inf,False,RS,4,inf,False,1,22,True,inf,True,inf,True
83,32,256,1,2,128,2,inf,False,RS,2,inf,False,23,1,False,inf,True,inf,True
84,1,2048,10,16,4,512,2.534927,False,RS,1,6.309516621733402e-05,True,1,19,False,2.534887893929416,True,2.534966106070584,False
85,2,8,10,8,4,128,1.374225,False,RS,1,0.0438429474944375,True,1,27,True,1.347051358941358,False,1.401398641058642,False
86,4,2048,10,2,256,8,1.4024889999999999,False,RS,16,0.03652098559732472,True,3,1,True,1.3798534745519115,True,1.4251245254480882,False
87,32,16,10,8,2,64,3.5132779999999997,False,RS,1,0.002435630513850637,True,1,6,False,3.5117684083069856,False,3.514787591693014,True
88,2,128,1,8,4,8,inf,False,RS,4,inf,False,1,23,False,inf,False,inf,False
89,1,1,1,512,2048,1,inf,False,RS,2,inf,False,1,14,True,inf,False,inf,True
90,8,2048,1,512,1024,1,inf,False,RS,2,inf,False,17,1,True,inf,True,inf,False
91,32,256,1,256,16,512,inf,False,RS,2,inf,False,9,1,False,inf,False,inf,False
92,2,128,1,8,128,32,inf,False,RS,2,inf,False,1,14,False,inf,False,inf,True
93,8,4,10,1,2,1,2.911913,False,RS,2,0.06962620139717522,True,18,1,True,2.8687590262557943,True,2.955066973744206,False
94,32,1,10,1,32,2,2.322133,False,RS,1,0.0009942841646129257,True,1,6,False,2.3215167476140737,True,2.3227492523859263,False
95,1,128,10,1,2,1,4.253407000000001,False,RS,1,0.006034532376249271,True,1,16,False,4.249666826810921,False,4.2571471731890815,False
96,32,256,1,256,16,2048,inf,False,RS,2,inf,False,8,1,True,inf,True,inf,False
97,4,128,1,4,4,128,inf,False,RS,2,inf,False,1,18,True,inf,True,inf,False
98,1,32,10,64,1,2048,5.531278,False,RS,1,0.0017668774716997025,True,1,26,False,5.5301828981203505,False,5.53237310187965,False
99,32,64,1,16,16,512,inf,False,RS,4,inf,False,1,16,True,inf,False,inf,False
100,32,16,10,4,16,128,1.374209,False,RS,1,0.084110857735491,True,1,21,True,1.322077508212667,True,1.426340491787333,False
101,4,256,10,2,8,8,1.3649559999999998,False,RS,4,0.0294867787999978,True,1,29,True,1.3466802409810978,False,1.3832317590189018,True
102,32,4,10,1,2,1,1.4799969999999998,False,RS,1,0.11762552682560021,True,1,8,True,1.4070932828012859,False,1.5529007171987137,False
103,2,1024,1,32,8,256,inf,False,RS,4,inf,False,27,1,True,inf,False,inf,False
104,32,32,1,256,4,2048,inf,False,RS,4,inf,False,12,1,False,inf,False,inf,True
105,8,512,10,4,8,1,3.0639649999999996,False,RS,8,6.184658438428233e-05,True,20,1,False,3.063926667794233,True,3.064003332205766,False
106,1,512,10,2,16,64,2.2984549999999997,False,RS,16,0.0005069566056380358,True,1,21,False,2.298140790814231,False,2.2987692091857683,True
107,16,128,1,2,8,8,inf,False,RS,2,inf,False,1,14,True,inf,True,inf,True
108,32,1024,1,8,1024,32,inf,False,RS,2,inf,False,1,3,True,inf,True,inf,True
109,32,2048,1,16,32,1024,inf,False,RS,2,inf,False,7,1,True,inf,False,inf,True
110,8,1,1,1,1,32,inf,False,RS,8,inf,False,28,1,True,inf,False,inf,False
111,8,512,1,128,256,1,inf,False,RS,16,inf,False,20,1,False,inf,True,inf,False
112,4,1,1,64,128,1024,inf,False,RS,32,inf,False,8,1,False,inf,True,inf,False
113,2,1024,1,8,128,256,inf,False,RS,2,inf,False,1,2,True,inf,False,inf,False
114,32,1,10,128,128,256,1.5390920000000001,False,RS,1,0.04978935384196104,True,1,22,True,1.5082328058270986,False,1.5699511941729016,True
115,4,2048,1,8,2048,64,inf,False,RS,2,inf,False,27,1,False,inf,False,inf,True
116,32,64,10,2,1,128,2.4651500000000004,False,RS,4,0.00015375304875026846,True,11,1,False,2.4650547046241833,True,2.4652452953758175,False
117,4,256,1,1024,1,2048,inf,False,RS,16,inf,False,5,1,False,inf,True,inf,False
118,1,128,10,8,64,512,2.7017610000000003,False,RS,16,0.0002951762185542754,True,1,22,False,2.701578051246086,False,2.7019439487539145,False
119,8,1024,10,2,2,1,2.884285,False,RS,1,0.0002324327859834178,True,1,17,False,2.884140939313903,True,2.8844290606860974,True
120,16,2048,10,256,32,2048,2.418384,False,RS,1,0.0003457802770546959,True,22,1,False,2.418169687102013,True,2.4185983128979873,False
121,1,1024,1,2048,1,1,inf,False,RS,8,inf,False,1,15,True,inf,False,inf,True
122,8,128,1,16,2,1024,inf,False,RS,4,inf,False,8,1,True,inf,False,inf,False
123,8,1,10,512,8,2048,2.706545,False,RS,1,0.0003317604557508741,True,17,1,False,2.7063393765176107,False,2.7067506234823897,True
124,32,1024,1,512,32,1024,inf,False,RS,4,inf,False,5,1,False,inf,True,inf,False
125,1,32,1,512,4,2048,inf,False,RS,2,inf,False,1,8,False,inf,True,inf,True
126,1,512,1,8,64,128,inf,False,RS,8,inf,False,1,16,True,inf,True,inf,True
127,4,1,10,32,1,32,1.5425650000000002,False,RS,1,0.03565348629517176,True,1,20,True,1.520467146309914,True,1.5646628536900864,False
128,4,2048,1,16,16,512,inf,False,RS,16,inf,False,1,26,False,inf,True,inf,False
129,16,128,10,32,32,128,1.539132,False,RS,1,0.055354703287073974,True,1,19,True,1.5048234298879786,True,1.5734405701120213,False
130,4,2048,1,4,8,256,inf,False,RS,2,inf,False,28,1,False,inf,True,inf,False
131,8,64,1,8,8,32,inf,False,RS,8,inf,False,27,1,False,inf,True,inf,False
132,4,32,10,8,16,8,2.473669,False,RS,16,0.00023985203772329335,True,1,30,False,2.473520340898531,True,2.4738176591014693,False
133,4,64,10,4,32,512,1.3317039999999998,False,RS,1,0.10792625928846045,True,11,1,True,1.264811840637798,True,1.3985961593622016,False
134,8,512,10,2,128,2,1.4065870000000003,False,RS,4,0.03333131442052652,True,1,11,True,1.3859284169019765,True,1.427245583098024,False
135,2,1,1,32,2048,1024,inf,False,RS,16,inf,False,1,23,True,inf,False,inf,True
136,1,64,10,8,2,512,3.277748,False,RS,1,0.0003890192797278898,True,1,15,False,3.2775068877829536,True,3.277989112217046,False
137,4,32,1,256,8,1,inf,False,RS,2,inf,False,1,15,False,inf,False,inf,True
138,1,1024,1,4,2,1024,inf,False,RS,4,inf,False,29,1,False,inf,True,inf,True
139,16,1,1,128,256,128,inf,False,RS,2,inf,False,30,1,False,inf,False,inf,True
140,4,32,10,4,8,1,1.391664,False,RS,1,0.05333990836137612,True,1,7,True,1.3586041897740386,False,1.4247238102259614,False
141,1,1024,1,1,16,4,inf,False,RS,4,inf,False,1,26,False,inf,True,inf,True
142,4,1,10,2,512,32,1.3718550000000003,False,RS,1,0.024767972565391788,True,24,1,True,1.3565039336437148,True,1.3872060663562857,True
143,4,256,1,8,2,256,inf,False,RS,4,inf,False,18,1,True,inf,True,inf,False
144,1,2,10,512,2,2048,3.13763,False,RS,1,0.00026884940022250253,True,11,1,False,3.137463368477304,True,3.137796631522696,False
145,2,1,1,32,1,64,inf,False,RS,2,inf,False,8,1,False,inf,True,inf,False
146,2,1,1,8,2048,64,inf,False,RS,2,inf,False,20,1,True,inf,True,inf,True
147,1,2048,1,16,32,1024,inf,False,RS,4,inf,False,15,1,True,inf,False,inf,True
148,16,256,1,16,256,1024,inf,False,RS,2,inf,False,1,12,True,inf,False,inf,False
149,8,1024,1,128,512,256,inf,False,RS,16,inf,False,1,7,False,inf,True,inf,True
150,1,16,1,32,1,2048,inf,False,RS,8,inf,False,2,1,False,inf,True,inf,True
151,2,1,1,8,512,256,inf,False,RS,8,inf,False,17,1,False,inf,True,inf,False
152,1,4,1,32,1,1024,inf,False,RS,8,inf,False,8,1,True,inf,False,inf,False
153,4,512,10,2,32,64,2.4528849999999998,False,RS,8,0.00011968709203584644,True,6,1,False,2.452810818534925,False,2.4529591814650744,False
154,32,2,10,64,1,2048,1.2068310000000002,False,RS,1,0.3297279350752678,True,1,26,True,1.0024672638283083,False,1.411194736171692,True
155,2,1,10,4,16,16,1.391943,False,RS,16,0.04859048899733359,True,1,30,True,1.3618268563022031,True,1.4220591436977967,False
156,2,1024,1,8,1024,16,inf,False,RS,8,inf,False,1,18,True,inf,False,inf,True
157,32,256,1,32,16,2048,inf,False,RS,2,inf,False,16,1,False,inf,True,inf,False
158,2,4,10,32,2,128,6.010178,False,RS,1,0.0031368767906948297,True,10,1,False,6.008233779348176,True,6.012122220651824,False
159,8,1024,1,16,512,512,inf,False,RS,2,inf,False,1,1,True,inf,False,inf,True
160,2,128,10,32,8,64,1.356915,False,RS,1,0.03253213372959112,True,4,1,True,1.3367517451241318,True,1.3770782548758684,True
161,4,8,10,4,2,512,1.318288,False,RS,32,0.09716655729210538,True,1,2,True,1.2580646504842163,True,1.3785113495157835,True
162,1,512,10,1,32,64,1.385934,False,RS,1,0.03973635015952019,True,13,1,True,1.3613056075692147,True,1.4105623924307853,False
163,4,32,1,64,16,64,inf,False,RS,32,inf,False,20,1,True,inf,False,inf,True
164,8,1,1,32,512,32,inf,False,RS,8,inf,False,1,8,False,inf,True,inf,True
165,8,256,10,128,64,1024,1.3045370000000003,False,RS,1,0.10103887598840358,True,1,5,True,1.2419136065927512,False,1.3671603934072494,False
166,1,8,1,16,2,128,inf,False,RS,16,inf,False,2,1,True,inf,False,inf,False
167,16,1,1,16,128,2048,inf,False,RS,2,inf,False,1,12,True,inf,False,inf,True
168,1,16,1,8,8,2048,inf,False,RS,2,inf,False,1,15,True,inf,False,inf,True
169,1,256,10,2,16,32,1.3712469999999999,False,RS,32,0.03757438889722625,True,11,1,True,1.3479585804196195,False,1.3945354195803803,True
170,8,512,1,64,32,2048,inf,False,RS,8,inf,False,1,7,False,inf,False,inf,True
171,4,2048,1,1,1,128,inf,False,RS,8,inf,False,1,29,False,inf,True,inf,False
172,1,64,1,128,8,256,inf,False,RS,16,inf,False,1,21,True,inf,False,inf,False
173,32,2048,10,8,2048,512,2.307878,False,RS,1,0.00028809026363278505,True,4,1,False,2.3076994430857454,True,2.308056556914255,False
174,16,64,1,1,2,4,inf,False,RS,4,inf,False,8,1,False,inf,True,inf,False
175,2,1024,10,4,256,1024,1.356098,False,RS,1,0.10861351995032663,True,1,5,True,1.2887798798936752,True,1.423416120106325,False
176,8,2,1,1,2,8,inf,False,RS,2,inf,False,1,22,True,inf,False,inf,True
177,16,512,1,8,512,8,inf,False,RS,2,inf,False,1,10,False,inf,False,inf,False
178,16,2048,1,128,1,128,inf,False,RS,4,inf,False,1,14,True,inf,True,inf,False
179,4,64,10,1,2,512,1.3636,False,RS,1,0.09065829360847245,True,17,1,True,1.3074104399842603,True,1.4197895600157395,True
180,16,32,10,1,16,1,2.8844579999999995,False,RS,2,0.060639181359909575,True,1,9,True,2.8468741366301122,True,2.922041863369887,True
181,2,1024,1,2,1024,2,inf,False,RS,2,inf,False,9,1,False,inf,True,inf,True
182,32,2048,10,32,32,32,4.836934,False,RS,1,0.004979474269438549,True,1,21,False,4.833847746584314,True,4.840020253415687,True
183,32,1,10,1,256,1,2.785856,False,RS,2,0.07385149967333093,True,1,3,True,2.7400832073742274,False,2.8316287926257724,True
184,8,1024,1,32,1,1,inf,False,RS,8,inf,False,4,1,False,inf,False,inf,False
185,2,16,1,8,2,512,inf,False,RS,2,inf,False,10,1,False,inf,True,inf,True
186,2,512,10,2,8,128,2.6197790000000003,False,RS,4,0.0010794114136880501,True,14,1,False,2.6191099861679836,True,2.620448013832017,False
187,16,16,1,64,8,256,inf,False,RS,4,inf,False,24,1,False,inf,True,inf,True
188,4,8,10,2,4,32,4.450092,False,RS,1,0.00013687950905816884,True,23,1,False,4.4500071627602615,True,4.450176837239738,False
189,2,512,1,256,512,512,inf,False,RS,2,inf,False,13,1,False,inf,False,inf,False
190,1,1024,1,8,1,128,inf,False,RS,2,inf,False,7,1,True,inf,True,inf,False
191,1,4,1,64,2,1,inf,False,RS,16,inf,False,1,2,True,inf,False,inf,True
192,1,1024,10,16,2,256,1.338193,False,RS,1,0.07373011854730739,True,1,22,True,1.2924954387931524,False,1.3838905612068475,True
193,2,1024,1,32,256,1,inf,False,RS,16,inf,False,1,30,True,inf,True,inf,True
194,16,2048,1,1,8,4,inf,False,RS,2,inf,False,1,5,True,inf,False,inf,True
195,32,1,1,16,512,1,inf,False,RS,2,inf,False,1,30,True,inf,True,inf,True
196,4,1024,10,2,64,256,1.2785807999999999,False,RS,8,0.15533843942102676,True,1,14,True,1.1823028069209043,True,1.3748587930790954,True
197,8,16,1,8,4,256,inf,False,RS,4,inf,False,1,27,False,inf,False,inf,False
198,8,1,1,1024,1024,1,inf,False,RS,8,inf,False,1,15,False,inf,False,inf,True
199,1,2048,1,1,8,512,inf,False,RS,8,inf,False,11,1,True,inf,False,inf,False
200,16,64,1,1,64,1024,inf,False,RS,4,inf,False,1,14,False,inf,False,inf,False
201,32,1024,10,32,2,512,7.182543000000001,False,RS,1,0.00028323311953230097,True,14,1,False,7.1823674535195305,False,7.182718546480471,True
202,4,2048,10,16,16,256,1.347152,False,RS,32,0.04967576527845343,True,8,1,True,1.316363207454487,True,1.3779407925455127,True
203,2,256,10,4,16,2048,2.270277,False,RS,8,0.0001390000000000525,True,1,21,False,2.27019084849051,True,2.2703631515094904,True
204,8,32,1,128,1,1,inf,False,RS,8,inf,False,2,1,True,inf,False,inf,False
205,2,2048,1,4,32,512,inf,False,RS,4,inf,False,11,1,True,inf,True,inf,True
206,2,1024,1,64,2,64,inf,False,RS,8,inf,False,26,1,False,inf,True,inf,True
207,16,1024,1,128,256,128,inf,False,RS,4,inf,False,23,1,True,inf,False,inf,False
208,1,128,10,32,16,1024,1.3381370000000001,False,RS,1,0.0820661664816872,True,1,3,True,1.2872727976943712,False,1.389001202305629,False
209,32,16,1,2,1,4,inf,False,RS,2,inf,False,1,8,False,inf,True,inf,False
210,2,128,1,4,32,2048,inf,False,RS,4,inf,False,18,1,True,inf,False,inf,True
211,2,64,1,8,1,64,inf,False,RS,2,inf,False,1,19,False,inf,False,inf,False
212,16,16,1,64,16,2048,inf,False,RS,2,inf,False,11,1,True,inf,True,inf,False
213,16,1,10,4,32,32,1.409847,False,RS,1,0.025444040579279077,True,24,1,True,1.3940769100472072,True,1.425617089952793,False
214,2,1024,1,32,16,2048,inf,False,RS,16,inf,False,1,18,True,inf,True,inf,False
215,2,256,1,8,8,128,inf,False,RS,8,inf,False,13,1,True,inf,True,inf,False
216,1,32,10,8,1,64,1.3882400000000001,False,RS,16,0.03945208993196683,True,13,1,True,1.3637877906461342,True,1.412692209353866,False
217,16,1,1,1,32,32,inf,False,RS,2,inf,False,28,1,True,inf,False,inf,True
218,1,512,1,8,64,8,inf,False,RS,8,inf,False,1,17,False,inf,False,inf,True
219,4,256,1,32,128,1,inf,False,RS,2,inf,False,1,15,True,inf,True,inf,True
220,8,1,1,512,64,1,inf,False,RS,2,inf,False,1,18,False,inf,False,inf,False
221,8,512,1,32,128,256,inf,False,RS,2,inf,False,28,1,False,inf,False,inf,True
222,2,512,1,32,16,1024,inf,False,RS,16,inf,False,12,1,True,inf,True,inf,False
223,16,1024,1,128,2,2048,inf,False,RS,8,inf,False,1,2,True,inf,False,inf,False
224,2,512,10,1,4,8,3.418155,False,RS,32,0.0009343794732334758,True,15,1,False,3.417575876244203,True,3.4187341237557973,True
225,2,1,1,64,1,2048,inf,False,RS,2,inf,False,16,1,False,inf,False,inf,True
226,8,1,1,1024,16,1024,inf,False,RS,8,inf,False,28,1,False,inf,False,inf,True
227,2,128,10,64,2,256,1.499292,False,RS,1,0.0390233611571325,True,1,14,True,1.4751055146109826,True,1.5234784853890175,True
228,8,256,10,4,32,256,2.359227,False,RS,16,0.0007610788395429243,True,1,25,False,2.3587552871160593,False,2.359698712883941,True
229,32,64,1,32,2,64,inf,False,RS,2,inf,False,13,1,True,inf,False,inf,True
230,1,2048,1,128,2048,1,inf,False,RS,4,inf,False,22,1,True,inf,True,inf,False
231,1,2048,1,2,32,8,inf,False,RS,2,inf,False,28,1,False,inf,False,inf,True
232,2,2048,1,8,2,128,inf,False,RS,8,inf,False,1,28,False,inf,False,inf,True
233,16,2048,1,32,512,2048,inf,False,RS,4,inf,False,21,1,False,inf,True,inf,False
234,8,1024,1,128,16,1024,inf,False,RS,4,inf,False,1,30,False,inf,True,inf,False
235,2,16,10,1,8,1024,2.158233,False,RS,1,0.00021057302771251593,True,1,3,False,2.1581024878834865,False,2.1583635121165137,True
236,2,128,1,32,8,64,inf,False,RS,2,inf,False,16,1,True,inf,False,inf,False
237,8,64,1,512,4,512,inf,False,RS,4,inf,False,1,8,True,inf,False,inf,True
238,2,1,10,4,8,512,2.459874,False,RS,1,0.00023858751015083112,True,1,19,False,2.459726124646439,False,2.4600218753535614,False
239,32,1,1,2,256,16,inf,False,RS,2,inf,False,1,10,True,inf,False,inf,True
240,1,1,10,1,8,64,1.525343,False,RS,1,0.043759219382891186,True,1,27,True,1.4982212532089585,False,1.5524647467910413,True
241,16,2048,1,8,2048,512,inf,False,RS,4,inf,False,13,1,False,inf,True,inf,True
242,4,1,1,128,1,1024,inf,False,RS,8,inf,False,1,10,False,inf,True,inf,False
243,32,2048,10,64,8,128,3.49519,False,RS,1,0.05076299616846901,True,1,2,False,3.4637273471498875,False,3.5266526528501125,False
244,32,1024,1,16,512,32,inf,False,RS,2,inf,False,1,8,False,inf,False,inf,False
245,1,1024,1,32,512,128,inf,False,RS,16,inf,False,1,13,False,inf,True,inf,False
246,4,16,1,32,4,32,inf,False,RS,8,inf,False,1,5,True,inf,False,inf,True
247,32,32,10,8,16,1,2.8186359999999997,False,RS,1,9.134549797333585e-05,True,1,21,False,2.8185793845141323,False,2.818692615485867,False
248,4,1024,1,1,64,256,inf,False,RS,16,inf,False,5,1,False,inf,False,inf,True
249,4,1024,1,16,2,16,inf,False,RS,16,inf,False,12,1,True,inf,False,inf,True
250,16,128,1,64,16,128,inf,False,RS,2,inf,False,1,20,True,inf,True,inf,False
251,8,256,10,1,128,4,2.314058,False,RS,16,0.0002078845833629791,True,1,23,False,2.313929154167939,False,2.314186845832061,True
252,4,1,1,256,8,512,inf,False,RS,32,inf,False,1,17,True,inf,True,inf,True
253,4,128,1,512,128,1024,inf,False,RS,2,inf,False,1,5,True,inf,True,inf,True
254,8,128,1,16,2,16,inf,False,RS,16,inf,False,17,1,False,inf,True,inf,False
255,1,1024,10,2,8,1024,1.3385289999999999,False,RS,32,0.11976052592152389,True,1,20,True,1.2643020209676576,True,1.412755979032342,False
256,2,1,1,4,8,32,inf,False,RS,2,inf,False,18,1,False,inf,True,inf,False
257,32,1,1,16,64,256,inf,False,RS,4,inf,False,1,23,True,inf,False,inf,True
258,2,128,1,1,16,32,inf,False,RS,16,inf,False,11,1,True,inf,False,inf,True
