id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
1,128,16,64,inf,1,False,2,1,RS,False,True,True,True,False,16,32,8,1,2,13,28,1,inf,False,inf,inf
2,2048,1024,1,1.9427101829127444,1,False,32,128,RS,True,True,False,False,False,19,8,64,10,4,20,1,1,0.0001239395013706078,True,1.9427870000000003,1.942863817087256
3,64,512,1,2.9824891624882173,2,False,512,8,RS,True,False,False,True,False,29,4,128,10,2,28,1,25,0.00014656056768441394,True,2.98258,2.9826708375117827
4,1,2048,128,1.78150081385619,16,False,1,64,RS,True,True,True,True,True,22,1,1,10,4,5,1,1,0.00030362641518814166,True,1.781689,1.78187718614381
5,64,1,256,inf,32,False,256,4,RS,True,True,False,True,True,9,1,128,1,2,1,16,6,inf,False,inf,inf
6,16,1024,16,4.858290243046498,16,False,32,1,RS,True,True,False,False,True,29,2,16,10,1,1,4,18,0.016616391575790354,True,4.868589,4.878887756953502
7,1024,256,16,1.4628288853256277,2,False,16,64,RS,True,True,True,False,True,13,2,8,10,8,26,14,1,6.472248450115543e-05,True,1.462869,1.4629091146743722
8,2048,2048,2048,inf,1,False,4,256,RS,False,False,True,True,False,9,8,32,1,1,18,18,1,inf,False,inf,inf
9,512,64,1,4.976525784385161,4,False,4,256,RS,False,False,True,False,True,19,8,4,10,1,16,18,1,0.0001600781059358837,True,4.976625,4.97672421561484
10,2048,4,64,6.806490247242175,1,False,1,256,RS,False,True,False,False,False,22,1,8,10,64,4,1,25,0.00024645689278244496,True,6.806642999999999,6.806795752757823
11,1024,16,64,inf,1,False,2,32,RS,True,False,False,True,False,15,16,16,1,1,16,1,23,inf,False,inf,inf
12,128,2048,64,inf,1,False,2,16,RS,True,False,True,True,True,23,8,32,1,8,7,1,30,inf,False,inf,inf
13,256,128,128,3.08985665245337,1,False,64,128,RS,True,False,False,True,True,30,1,32,10,32,6,1,26,0.0017559797834827099,True,3.090945,3.09203334754663
14,512,16,32,1.922620169660922,4,False,16,128,RS,False,False,False,False,False,1,16,4,10,4,11,1,15,0.0007757892755123546,True,1.9231009999999997,1.9235818303390775
15,64,512,1024,3.351628190450306,1,False,128,64,RS,True,True,True,True,False,8,1,8,10,1,2,1,11,0.0008870828597149729,True,3.352178,3.3527278095496937
16,64,64,4,6.46064248728595,1,False,1,8,RS,False,False,False,False,True,30,2,4,10,8,1,30,28,0.0007430080753262826,True,6.461103,6.461563512714049
17,16,256,2048,3.7759776105979768,32,False,16,1,RS,True,True,False,True,False,2,2,128,10,1,12,14,1,0.0006863388376013905,True,3.7764029999999997,3.7768283894020227
18,32,256,512,inf,2,False,4,1,RS,False,True,True,True,False,30,32,32,1,2,29,1,1,inf,False,inf,inf
19,8,256,512,2.816844279182199,4,False,64,1,RS,False,False,True,True,True,18,4,128,10,2,29,28,1,7.054076835418733e-05,True,2.8168879999999996,2.8169317208178004
20,32,512,2048,3.644055518735552,8,False,16,4,RS,True,True,True,True,False,29,1,16,10,1,1,15,8,0.002385435809239005,True,3.645534,3.647012481264448
21,2048,8,2,4.50336270715789,1,False,4,128,RS,False,True,False,True,True,28,4,2,10,4,1,7,30,0.00025216859439659617,True,4.503519,4.50367529284211
22,1,128,1024,3.253076713024049,4,False,4,8,RS,True,False,True,True,False,3,4,8,10,1,1,17,9,0.0048391594311409675,True,3.256076,3.259075286975951
23,2,1024,2048,inf,64,False,4,1,RS,False,True,False,True,True,4,1,128,1,1,24,1,3,inf,False,inf,inf
24,16,512,16,3.5297762154510015,2,False,64,2,RS,False,True,False,False,True,15,2,1,10,2,26,1,15,7.70973410694835e-05,True,3.529824,3.5298717845489986
25,2048,2048,512,8.101997055674001,32,False,16,2,RS,True,False,True,True,False,6,2,4,10,2,17,1,1,0.0005049158345702601,True,8.10231,8.102622944325997
26,256,256,128,3.988924291957694,1,False,1,128,RS,True,False,True,True,True,1,8,16,10,1,5,1,23,0.0034732579806285575,True,3.9910769999999998,3.9932297080423056
27,1,2048,2048,3.5537140209647546,8,False,256,2048,RS,True,True,False,False,True,23,1,64,10,1,19,24,1,0.0027734637188901877,True,3.555433,3.557151979035245
28,64,64,1,2.58532091748222,1,False,1,4,RS,True,False,True,False,False,28,4,512,10,4,1,23,27,0.001323151162943959,True,2.5861410000000005,2.586961082517781
29,128,2048,1024,3.449724219612097,16,False,2048,128,RS,False,True,False,False,False,24,1,4,10,1,26,15,1,5.611595138638056e-05,True,3.4497589999999994,3.4497937803879015
30,1024,1024,16,3.962491336195181,1,False,512,256,RS,False,True,True,True,True,21,8,4,10,8,6,18,1,0.0017161541306071895,True,3.9635550000000004,3.9646186638048198
31,64,16,1,inf,4,False,8,2,RS,True,True,False,True,True,14,2,512,1,16,1,9,13,inf,False,inf,inf
