id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,32,512,64,2.4641209670192743,16,False,4,8,DLMT,True,True,True,False,False,2,4,64,10,2.4642790329807265,0.00012751470503442286,2.4642000000000004,1,2,True,4,2
2,1,512,2,3.9061564708779293,2,False,32,2048,DLMT,False,True,True,True,True,19,16,2,10,3.9064635291220706,0.00024770950728629455,3.90631,15,1,True,19,4
3,8,2048,1,4.768273199903976,2,False,2048,4,DLMT,True,True,True,True,False,1,16,4,10,4.772852800096026,0.003694447319965462,4.770563000000001,6,1,True,1,1
4,128,16,256,4.681713165703862,4,False,1,2,DLMT,False,False,True,True,False,25,4,64,10,4.682604834296138,0.0007193253783927413,4.682159,13,30,True,1,1
5,4,128,2048,2.5912608725899613,1,False,32,1,DLMT,True,True,True,False,False,17,8,16,10,2.591469127410039,0.0001680029761641802,2.591365,1,9,True,14,4
6,2048,128,64,4.005086055336071,1,False,1,4,DLMT,True,False,False,True,False,22,16,32,10,4.00779594466393,0.0021861173344540396,4.006441000000001,1,26,True,17,1
7,1024,4,2048,3.055199979774649,1,False,1,1,DLMT,False,False,True,False,False,24,1,2,10,3.05998202022535,0.0038577595829703847,3.0575909999999995,22,1,True,30,64
8,2048,1,2048,10.712864255197397,4,False,1,2,DLMT,False,False,True,True,False,24,16,2048,10,10.7158757448026,0.002429423799998874,10.714369999999999,10,1,True,30,1
9,8,2048,8,2.7494576127678427,2,False,256,8,DLMT,True,True,False,False,True,30,8,2,10,2.7495763872321572,9.581753492963938e-05,2.749517,22,1,True,30,2
10,1,2048,1024,4.398754369974046,64,False,1,2048,DLMT,False,True,True,True,True,9,1,256,10,4.398961630025953,0.00016720047846816285,4.398858,7,20,True,1,1
11,128,1024,8,3.8894898649694145,8,False,64,64,DLMT,False,False,True,True,True,1,1,2,10,3.890220135030585,0.0005891222284042093,3.889855,21,3,True,1,1
12,128,128,256,3.405272696470097,64,False,1,1,DLMT,False,True,False,False,False,13,1,2,10,3.4065693035299036,0.0010459966539143003,3.405921,24,1,True,21,1
13,128,64,1,2.5679974222542508,1,False,4,64,DLMT,False,True,False,True,False,22,1,2048,10,2.5719125777457497,0.0031584276151274625,2.569955,8,1,True,1,8
14,1,256,1,2.5845087734601404,1,False,256,8,DLMT,True,False,False,True,False,27,4,2048,10,2.584833226539859,0.0002617422396175387,2.5846709999999997,20,6,True,1,2
15,32,64,2048,2.2464309230443567,8,False,1,32,DLMT,True,True,False,False,False,6,1,1,10,2.2465870769556435,0.00012597221915960395,2.246509,1,28,True,26,2
16,512,512,64,2.1880728125322033,4,False,4,64,DLMT,True,True,True,False,False,14,16,1,10,2.188779187467798,0.0005698455931214565,2.1884260000000006,30,8,True,1,1
17,256,512,1,2.5472973606973475,2,False,256,2,DLMT,False,False,True,False,False,17,1,256,10,2.5475146393026518,0.00017528262891684045,2.5474059999999996,1,21,True,10,1
18,1,8,2048,inf,4,False,4,1,DLMT,True,False,False,True,True,13,8,256,1,inf,inf,inf,29,3,False,1,4
19,1,64,32,3.4933084097619997,4,False,16,8,DLMT,False,True,True,False,False,15,1,8,10,3.4938835902380005,0.00046400862060955796,3.493596,5,1,True,24,1
20,2,1,512,inf,4,False,32,2,DLMT,True,True,False,True,True,22,1,512,1,inf,inf,inf,24,1,False,5,1
21,1024,32,512,1.8200034858547995,1,False,1,4,DLMT,False,True,True,False,False,1,8,1,10,1.8203845141452006,0.00030738249787523516,1.820194,21,16,True,1,4
22,16,2048,4,4.039419428202723,8,False,8,1,DLMT,False,False,False,True,False,25,1,4,10,4.039672571797277,0.00020421557237380102,4.039546,1,15,True,21,1
23,32,1,2048,1.4942108747498175,2,False,1,32,DLMT,False,False,True,False,True,19,4,2048,10,1.4960551252501826,0.001487790643874354,1.495133,1,18,True,2,8
