id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
13,16,128,RS,1,32,True,1,16,False,256,1,1,False,0.1300353853841219,256,32,1,2048,True,True,True,1,True,256,True,256,True,12,1,1024,True,1,12,16,1,16,4,1,6.834763480672628e-05,35,0.13008067175873517,16,0.13005802857142854,12,1,8,True,1,128,12,512,True,1,1,8,12
14,128,1024,RS,8,32,True,1,16,True,1,16,8,True,0.130611203072293,64,256,512,256,True,False,True,32,False,128,False,256,True,1,12,128,True,1,1,16,1,1,12,1,5.8893885895891584e-05,35,0.1306502254991356,8,0.1306307142857143,12,8,8,True,2048,2048,12,128,True,1,32,1,1
15,64,128,RS,1,1,False,32,256,True,1,1,32,False,0.1541842660498991,16,1,1024,64,True,True,False,16,True,512,True,1024,False,4,4,512,False,1,16,4,1,8,4,1,0.00019677693576478623,35,0.15431464823581514,4,0.15424945714285712,8,1,32,True,2048,1,12,1,False,1,1,32,12
16,32,2048,RS,1,8,False,1,128,False,16,128,32,True,0.09582142748798023,16,512,1024,2048,False,False,True,32,True,128,True,1,True,12,1,512,False,12,1,1,12,12,1,8,0.00015183198528341004,35,0.0959220296548769,4,0.09587172857142856,4,8,1,True,1024,256,1,1024,True,12,8,1,1
17,32,1,RS,32,1,False,8,64,False,1,256,1,False,0.12780934483377432,16,16,2048,2048,True,True,True,16,True,1,True,512,False,1,4,512,False,8,1,1,1,16,1,12,5.104918796451612e-05,35,0.12784316945193996,1,0.12782625714285714,16,8,8,True,256,1,8,256,False,12,1,8,1
18,16,1,RS,1,1,False,32,512,False,128,256,1,True,0.12875322653423132,16,64,2048,512,True,True,False,256,False,64,False,2048,True,16,1,128,True,1,8,4,1,1,1,1,4.217839663686933e-05,35,0.12878117346576867,12,0.1287672,4,8,8,True,512,1,12,1,True,4,1,1,1
19,16,64,RS,8,8,False,8,128,True,1,256,1,True,0.08636105551123859,32,16,2048,64,True,False,False,32,True,128,True,1,False,4,1,1024,True,1,1,1,8,12,1,4,3.067251431972851e-05,35,0.08638137877447573,12,0.08637121714285716,8,1,8,True,512,512,16,512,True,8,8,1,1
20,16,1024,RS,8,1,False,32,256,True,1,256,1,True,0.12066202712591026,128,32,256,1024,True,True,True,128,True,64,False,512,True,1,16,1024,False,1,1,4,1,4,12,1,3.200007653052017e-05,35,0.12068323001694684,16,0.12067262857142855,1,8,8,True,1024,2048,1,1,False,8,1,1,1
21,1,1024,RS,1,1,True,32,16,False,256,512,1,False,0.12303236676560557,128,16,2048,256,False,False,True,512,True,128,False,256,True,4,8,512,True,16,1,1,16,16,1,12,2.769769753931893e-05,35,0.12305071894868018,8,0.12304154285714287,4,1,8,True,1024,256,8,512,False,1,1,1,12
22,1,1,RS,8,32,True,1,32,False,32,1,8,False,0.2088210488745423,128,32,128,1,False,False,False,1,False,1,False,256,True,4,1,256,False,12,1,16,1,8,12,1,0.00023891478456912927,35,0.20897935112545765,1,0.20890019999999998,16,32,1,True,1,1024,1,1024,False,16,32,1,1
23,256,1,RS,1,32,True,1,32,True,32,256,8,True,0.16936863150221895,128,128,256,1024,True,False,True,256,True,16,True,1,False,4,4,1,False,8,1,1,1,16,1,8,4.311206091012647e-05,35,0.1693971970692096,1,0.16938291428571428,4,1,32,True,1,512,8,512,False,12,1,32,1
24,256,64,RS,1,8,True,8,64,False,16,64,1,True,0.108750211349389,32,1,1024,1024,True,False,False,1,False,64,True,256,False,16,8,512,False,1,4,16,1,16,8,1,0.00013148450983492527,35,0.10883733150775385,1,0.10879377142857143,8,8,8,True,1,256,4,512,False,1,8,8,16
25,1,1,RS,8,8,True,1,512,True,512,64,1,True,0.1269026716345332,64,32,1024,512,False,True,False,1,True,16,False,512,False,12,16,512,False,1,16,1,4,16,4,1,2.6691219988784787e-05,35,0.12692035693689538,4,0.1269115142857143,8,8,8,True,2048,1,16,256,False,1,1,8,8
26,64,64,RS,32,1,False,32,32,True,1,16,1,False,0.12067877614172297,128,16,64,2048,True,False,False,64,False,128,False,256,False,8,1,1024,True,8,1,1,16,16,1,1,5.5008051358738896e-05,35,0.12071522385827706,8,0.12069700000000001,12,8,1,True,64,1,4,512,False,4,1,1,1
27,256,256,RS,1,32,True,1,256,False,32,16,1,False,0.14411643857720344,512,128,1024,2048,False,True,False,1,False,1,True,64,True,4,1,1024,False,1,8,1,16,12,1,8,4.205580355010456e-05,35,0.14414430427993943,16,0.14413037142857144,8,8,1,True,256,1024,8,256,True,12,8,8,1
28,1,128,RS,1,8,False,8,32,False,16,32,32,True,0.12456398231352837,256,1,1,128,False,False,False,1,False,16,True,256,True,16,16,1024,False,8,1,4,1,8,12,1,7.465255576088877e-05,35,0.12461344625790018,1,0.12458871428571427,8,1,1,True,1024,1,8,1024,True,1,8,8,1
29,16,64,RS,32,1,True,32,128,False,64,64,1,True,0.15132840626874136,64,64,512,64,False,True,True,1,True,1,True,128,True,12,12,1024,False,1,16,1,16,1,1,1,0.00015452641013293143,35,0.1514307937312587,4,0.15137960000000003,12,32,1,True,1024,1,8,128,False,8,1,32,1
30,1,64,RS,1,32,True,1,256,True,64,16,1,False,0.272680650874986,256,16,256,1024,False,True,False,256,True,256,False,1024,False,8,12,256,True,4,1,1,4,1,1,8,0.00014231791374042999,35,0.27277494912501393,16,0.27272779999999996,1,1,1,True,2048,256,1,1024,False,12,1,32,1
31,16,2048,RS,32,8,False,1,32,False,1,16,1,True,0.0879922316129836,32,16,128,512,True,False,False,32,True,1,True,1024,True,12,8,128,False,1,8,16,1,1,1,8,1.7998110104867728e-05,35,0.088004156958445,4,0.0879981942857143,12,8,1,True,64,1024,4,2048,True,1,1,1,1
32,1,2048,RS,1,1,False,32,32,True,256,32,32,False,0.17597471561206118,1,512,1024,1,False,False,True,1,False,512,False,1,True,12,4,2048,False,16,1,16,1,12,16,1,4.872262182550625e-05,35,0.17600699867365316,12,0.17599085714285717,8,8,8,True,1024,256,4,1024,True,4,8,8,1
33,64,64,RS,1,8,True,1,64,True,1,16,1,False,0.1278073236630814,512,16,1024,256,False,False,True,1,True,64,False,128,False,4,4,512,True,16,1,1,12,12,1,12,2.9552637231672785e-05,35,0.12782690490834714,16,0.12781711428571427,12,8,8,True,256,512,4,256,False,1,8,1,1
34,1,128,RS,32,32,True,1,512,True,32,64,1,True,0.174756946106421,512,32,1,512,False,False,False,1,True,256,False,2048,False,12,4,2048,True,12,1,12,1,4,12,1,8.933671229268061e-05,35,0.17481613960786468,16,0.17478654285714285,12,32,1,True,256,1,4,2048,True,12,1,1,1
35,512,2048,RS,1,1,True,1,256,True,32,64,32,False,0.12163089594814086,16,32,2048,1024,False,False,False,512,False,1,True,512,False,12,8,128,False,1,8,8,1,12,1,12,3.049871191659323e-05,35,0.1216511040518592,1,0.12164100000000003,4,1,1,True,2048,512,12,256,False,16,1,8,1
36,64,512,RS,32,32,True,1,16,False,32,16,1,True,0.26305944996933445,64,64,256,64,False,True,False,128,False,128,True,128,True,1,1,1,False,8,1,1,8,16,1,16,0.0001173105211281014,35,0.2631371786020941,16,0.2630983142857143,8,1,32,True,1024,128,12,512,False,1,32,1,1
37,1,64,RS,1,1,True,32,512,False,32,32,1,True,0.12985068282644455,1,64,2048,1,False,False,False,256,False,64,False,512,False,4,8,64,False,16,1,1,4,8,8,1,6.443135248986543e-05,35,0.12989337431641265,4,0.1298720285714286,16,8,1,True,1024,512,8,256,True,1,8,8,1
38,32,1,RS,1,1,False,32,64,True,1,32,1,True,0.12049780973104086,512,64,256,64,True,False,True,1,True,512,True,2048,True,12,4,512,True,16,1,12,1,16,16,1,5.904627033789996e-05,35,0.12053693312610199,1,0.12051737142857143,4,1,8,True,64,2048,12,1024,False,16,32,1,1
39,16,1,RS,32,8,False,1,16,True,16,256,1,True,0.08730171525773205,256,128,1024,1024,True,False,True,16,False,16,True,64,True,16,12,1,True,12,1,1,12,1,1,12,1.9272111604966386e-05,35,0.08731448474226795,4,0.0873081,8,8,8,True,2048,2048,8,1024,True,8,1,8,1
40,512,128,RS,1,8,False,8,1,True,128,256,8,True,0.17779523013563153,256,32,2048,256,False,True,True,16,False,32,True,128,True,16,4,2048,False,1,16,8,1,8,1,1,0.00029968558489843616,35,0.17799379843579705,16,0.1778945142857143,4,32,1,True,64,256,12,1024,False,16,1,32,1
41,128,1,RS,1,32,False,1,128,False,512,1,32,False,0.22616461966320028,16,128,512,2048,False,True,True,128,False,32,False,64,True,16,4,256,True,12,1,1,4,8,1,1,0.00021795995513124915,35,0.22630903747965692,1,0.2262368285714286,12,1,1,True,256,1024,12,2048,False,1,1,32,16
42,64,256,RS,32,1,False,1,1,False,32,1,1,True,0.11942600021650311,64,16,64,1,False,False,True,16,False,128,True,1024,False,4,12,512,True,1,16,1,1,8,1,4,9.11569447240785e-05,35,0.11948639978349689,4,0.1194562,4,1,32,True,512,64,1,1024,True,16,8,8,1
43,64,2048,RS,1,32,True,1,128,True,32,16,32,False,0.19077967342553176,512,512,256,256,False,False,True,256,True,64,False,512,True,8,8,512,False,8,1,12,1,8,1,12,0.00010956419793613025,35,0.1908522694316111,16,0.19081597142857143,1,8,8,True,2048,128,1,64,True,1,8,1,16
44,256,512,RS,8,32,True,1,128,False,128,16,8,True,0.13429355596258,16,32,256,128,True,False,False,128,True,1,False,128,True,1,4,512,False,16,1,1,16,4,1,4,3.859677474100853e-05,35,0.13431912975170565,8,0.13430634285714282,8,32,1,True,1024,1,16,128,True,16,1,8,1
45,128,1024,RS,1,1,True,32,128,False,32,128,32,True,0.19454183489223092,256,128,128,1,True,False,False,1,True,512,False,2048,False,12,16,1,True,16,1,1,12,4,1,16,0.00017738033390751824,35,0.1946593651077691,1,0.1946006,16,32,1,True,64,1,16,2048,False,1,1,8,8
46,256,512,RS,8,32,False,1,512,False,512,1,1,True,0.14597965732594045,128,16,2048,2048,False,True,False,64,False,128,True,2048,False,4,8,2048,True,1,12,1,12,12,1,16,5.32968889087053e-05,35,0.14601497124548815,4,0.1459973142857143,1,1,8,True,1,1024,16,64,True,1,32,1,1
47,512,1,RS,8,8,False,8,16,False,1,16,8,False,0.11262834318879053,1,16,2048,512,True,True,True,1,False,64,True,2048,True,4,4,128,True,1,1,8,1,8,4,1,2.820007236927989e-05,35,0.11264702823978093,4,0.11263768571428573,4,8,1,True,128,2048,4,1,False,4,1,1,1
48,256,1024,RS,8,1,False,8,512,False,128,64,1,True,0.13592219574583797,32,512,512,2048,False,True,False,16,False,32,True,256,False,12,1,128,True,8,1,16,1,16,1,1,6.512541119772829e-05,35,0.13596534711130487,12,0.13594377142857142,1,1,1,True,256,1,8,64,False,4,1,1,1
49,32,1,RS,8,8,False,8,32,True,512,512,1,True,0.11634326333897152,1,64,64,1024,False,True,False,128,True,128,True,2048,True,4,4,64,True,1,4,1,16,16,8,1,3.8272663020670364e-05,35,0.1163686223753142,16,0.11635594285714286,12,1,1,True,1,2048,12,2048,False,1,1,8,12
50,256,64,RS,8,1,True,1,16,False,512,256,1,True,0.11554684551820633,256,64,256,1,False,False,False,32,True,16,True,1,False,4,8,512,True,1,12,1,4,4,1,8,2.1250575022232044e-05,35,0.11556092591036511,8,0.11555388571428572,4,8,8,True,1024,64,12,2048,False,1,8,1,4
51,32,64,RS,1,8,False,8,16,True,1,64,1,False,0.15880705322031355,32,32,256,128,True,False,False,1,True,256,False,1024,False,4,1,2048,False,1,4,8,1,1,1,12,5.037705989103813e-05,35,0.15884043249397226,12,0.1588237428571429,8,8,8,True,256,64,4,512,False,1,1,32,8
52,16,512,RS,1,1,False,8,1,True,128,128,32,True,0.10997784142920168,16,128,64,2048,True,True,True,32,False,1,False,1,False,8,12,1024,True,16,1,1,8,12,1,1,2.971461538278622e-05,35,0.10999752999936975,16,0.10998768571428572,12,8,8,True,256,512,16,1024,True,4,32,1,1
53,128,512,RS,8,8,True,1,64,True,512,1,1,False,0.13429096111622596,128,256,1024,512,False,False,True,256,True,1,True,1,True,1,12,512,True,12,1,8,1,4,1,4,3.7805042315674214e-05,35,0.13431601031234547,12,0.13430348571428571,16,1,8,True,2048,1,8,1024,False,16,8,1,1
54,512,1,RS,8,32,True,1,128,False,128,64,8,True,0.3227110400274068,16,1,1,1024,True,False,True,64,True,32,False,64,True,8,4,256,True,12,1,1,4,12,1,4,0.0004210842021569151,35,0.32299004568687883,1,0.3228505428571428,16,32,1,True,128,1,1,2048,False,1,1,32,4
55,256,1024,RS,32,1,True,1,16,False,128,32,1,True,0.12431693751339443,128,128,1,128,True,True,False,256,True,128,False,1024,True,1,4,2048,True,1,1,4,1,8,1,12,9.410594984334614e-05,35,0.12437929105803416,12,0.1243481142857143,16,1,32,True,256,2048,12,512,False,1,1,1,1
56,256,1,RS,32,32,False,1,64,True,1,64,1,True,0.09282670895466173,512,16,2048,512,False,True,False,1,False,16,False,64,True,1,1,512,False,4,1,16,1,12,4,1,4.612958995468901e-05,35,0.0928572739024811,12,0.09284199142857141,8,1,1,True,128,256,12,1024,True,1,32,1,4
57,32,256,RS,1,1,False,1,1,False,64,64,8,True,0.1391262978959857,16,64,1024,2048,False,True,False,32,True,1,False,1024,False,12,8,2048,False,4,1,1,12,1,16,1,3.0234106973577026e-05,35,0.13914633067544288,8,0.1391363142857143,8,1,8,True,512,64,16,256,False,4,32,1,1
58,16,1,RS,1,1,False,8,128,False,256,256,32,True,0.14200492113793228,64,32,1024,256,True,False,True,64,False,1,True,512,True,1,1,1024,False,1,16,1,16,12,12,1,0.0006144522471938993,35,0.14241205029063914,16,0.1422084857142857,16,1,32,True,256,1,16,1024,True,1,8,1,12
59,1,128,RS,1,1,False,32,64,False,256,32,32,False,0.16697839198307327,64,64,512,1024,True,False,True,1,True,16,True,1,False,1,12,128,False,1,12,16,1,4,12,1,4.909579141529098e-05,35,0.16701092230264106,4,0.16699465714285716,1,1,32,True,64,1024,4,512,True,1,8,1,4
60,32,512,RS,1,8,True,8,64,True,32,32,1,False,0.12100526676993857,128,1,128,1024,False,False,True,256,True,1,True,512,False,1,4,128,True,1,4,8,1,12,16,1,4.10220448450006e-05,35,0.12103244751577573,12,0.12101885714285715,16,1,32,True,512,128,8,256,False,1,8,1,1
61,256,2048,RS,1,1,False,32,32,False,32,32,1,True,0.13465471693167766,64,512,512,2048,False,False,False,1,True,128,False,128,False,1,1,512,True,1,16,1,4,4,12,1,3.629981728182408e-05,35,0.13467876878260807,1,0.13466674285714286,16,8,1,True,2048,256,1,64,True,1,8,8,8
62,16,2048,RS,1,1,False,8,256,False,1,128,1,True,0.11290342509176012,128,256,1024,2048,True,True,True,1,False,64,True,512,True,8,4,2048,True,12,1,4,1,1,1,4,0.00010738156266324428,35,0.11297457490823988,16,0.112939,4,1,32,True,256,1,16,1024,True,12,8,8,1
63,32,1024,RS,8,32,True,1,128,False,16,256,8,True,0.20140694883754534,16,128,128,1,True,False,False,32,True,512,False,512,True,4,16,256,True,1,8,1,8,1,1,12,5.353811535643288e-05,35,0.20144242259102602,4,0.20142468571428568,16,1,8,True,128,2048,8,512,False,16,1,1,1
64,64,2048,RS,1,8,True,8,16,True,128,512,32,False,0.21183035506443765,32,256,256,1024,True,True,True,1,True,32,True,128,True,1,1,2048,True,1,4,16,1,16,1,8,0.00012432384965016307,35,0.21191273064984806,1,0.21187154285714285,4,1,1,True,256,256,1,2048,False,1,1,32,12
65,32,512,RS,1,1,False,1,32,True,256,512,32,True,0.15088440024196353,32,16,256,1024,False,False,True,1,False,128,True,1,False,1,4,1024,True,16,1,1,12,16,1,12,0.000260880759375324,35,0.15105725690089356,12,0.15097082857142854,4,8,8,True,2048,128,4,512,False,1,8,1,12
66,16,1024,RS,8,1,False,8,32,False,1,128,1,False,0.11035791348797287,1,512,256,512,False,True,True,1,False,16,True,64,False,1,4,256,True,1,12,1,12,12,1,4,5.4852202158459734e-05,35,0.11039425794059855,1,0.11037608571428571,12,8,8,True,512,64,8,1024,False,8,8,8,1
67,512,2048,RS,8,1,True,8,64,False,128,512,8,True,0.11589125948537592,16,64,2048,256,True,False,True,256,True,32,True,1024,False,4,16,128,False,16,1,1,1,16,1,8,2.7331584480303806e-05,35,0.11590936908605264,12,0.11590031428571428,8,1,1,True,1,64,4,2048,False,16,8,1,1
68,1,256,RS,8,1,True,1,32,True,64,16,1,False,0.13692615666662117,1,16,256,1,False,True,False,32,False,64,False,128,False,12,12,2048,False,1,8,12,1,16,1,12,7.197023194150796e-05,35,0.13697384333337886,12,0.13695000000000002,12,1,32,True,256,64,12,1024,False,12,1,8,1
69,32,512,RS,1,1,True,1,256,True,1,32,32,True,0.1427046460681495,32,64,256,1024,False,False,False,1,True,256,True,512,True,4,16,64,True,1,16,16,1,1,1,4,6.72158023208291e-05,35,0.1427491825032791,1,0.1427269142857143,12,1,1,True,512,2048,4,2048,True,12,1,8,1
70,64,256,RS,8,1,True,1,16,True,16,64,8,False,0.13255424018432702,1,128,1,1024,False,False,True,64,False,64,True,512,False,12,12,256,False,1,12,12,1,12,16,1,4.6966735949119094e-05,35,0.13258535981567296,8,0.1325698,16,1,1,True,64,1024,1,1024,False,4,32,1,1
71,16,1,RS,32,8,False,1,16,False,32,64,1,False,0.12376189592597459,64,128,256,1,True,True,False,64,False,1,False,64,True,4,8,512,True,8,1,8,1,1,8,1,2.4720577233866507e-05,35,0.12377827550259687,1,0.12377008571428573,16,8,1,True,256,512,16,256,False,8,1,8,1
72,64,2048,RS,8,1,False,32,128,True,32,512,1,False,0.13443678797986067,16,512,1,1,True,True,False,16,False,16,False,256,False,4,16,512,False,16,1,1,16,16,12,1,3.513670097066484e-05,35,0.13446006916299644,4,0.13444842857142855,16,8,1,True,256,512,12,2048,False,4,8,1,1
73,256,128,RS,32,1,False,8,1,False,32,16,1,True,0.12647046531859502,256,64,256,128,False,True,True,1,True,16,False,256,True,4,4,1024,False,8,1,1,1,16,1,12,3.6800576747921936e-05,35,0.12649484896711927,4,0.12648265714285714,4,1,8,True,2048,256,16,1024,False,1,32,1,4
74,1,64,RS,1,1,True,1,32,False,256,1,8,True,0.11776989521512385,512,16,64,256,True,True,False,128,True,512,True,512,True,4,12,2048,False,8,1,12,1,16,1,8,3.921134779522828e-05,35,0.11779587621344759,1,0.11778288571428572,12,8,8,True,1024,1,1,2048,True,1,1,32,8
75,1,128,RS,8,1,True,32,128,True,64,32,8,False,0.11583320716246938,128,1,2048,512,True,True,True,64,True,1,True,1024,True,1,1,256,True,1,1,16,1,8,16,1,4.577278399990488e-05,35,0.11586353569467349,8,0.11584837142857143,8,1,8,True,256,1024,4,128,True,1,8,8,1
76,256,512,RS,8,1,False,32,128,False,16,32,1,False,0.10833393725209321,64,512,256,2048,True,False,True,512,False,1,True,2048,True,16,12,128,False,1,16,8,1,8,12,1,4.115426429165868e-05,35,0.10836120560504962,1,0.10834757142857142,1,1,8,True,2048,1024,1,256,True,16,8,1,1
77,128,1,RS,8,1,True,8,1,False,32,32,1,True,0.11099514522058408,1,256,2048,128,True,True,False,512,False,64,False,1024,True,4,12,512,True,16,1,1,12,12,1,12,7.726553208889225e-05,35,0.11104634049370164,16,0.11102074285714286,16,8,1,True,512,1,12,1024,False,1,8,1,4
78,1,128,RS,8,8,True,8,128,False,512,128,1,False,0.08194204001573865,256,128,128,2048,True,False,True,512,True,16,False,1024,False,8,1,512,True,1,8,1,16,12,1,8,3.445355750121855e-05,35,0.08196486855568991,1,0.08195345428571428,1,8,1,True,1,128,4,128,True,1,1,1,16
79,32,256,RS,8,1,True,1,1,True,16,128,1,True,0.14162563973751977,64,1,64,512,False,True,False,128,False,1,False,2048,True,4,4,128,True,8,1,1,1,12,1,1,7.560036713008826e-05,35,0.14167573169105166,1,0.1416506857142857,8,8,1,True,128,512,12,128,False,12,1,1,1
80,16,1,RS,8,1,False,8,32,False,64,64,8,False,0.10182618852565971,512,512,2048,256,True,False,False,16,True,16,False,128,False,4,8,1024,False,8,1,1,8,8,16,1,5.2728383712944686e-05,35,0.10186112576005456,1,0.10184365714285713,16,1,32,True,1,1,4,64,True,8,8,1,1
81,32,128,RS,8,32,False,1,128,False,128,1,1,False,0.1847335242062258,256,32,128,1024,False,False,True,256,True,256,True,1024,True,4,12,512,False,1,4,4,1,8,4,1,9.440484249080708e-05,35,0.18479607579377427,12,0.18476480000000003,16,1,32,True,1,512,8,1024,False,1,32,1,12
82,64,512,RS,1,1,False,32,16,False,512,1,32,False,0.15358890767905717,512,32,512,2048,False,True,True,128,True,1,True,512,False,12,12,1,True,4,1,4,1,16,4,1,4.935026001213515e-05,35,0.1536216066066571,4,0.15360525714285714,1,8,1,True,128,64,16,2048,False,12,1,8,1
83,1,512,RS,8,1,True,1,32,False,64,32,8,True,0.12440779574385473,256,1,64,2048,False,True,False,256,False,128,False,128,False,1,16,1024,True,1,8,16,1,4,8,1,3.28709784534888e-05,35,0.12442957568471676,4,0.12441868571428574,16,8,8,True,2048,1,12,256,False,1,8,8,4
84,128,512,RS,8,8,True,8,128,True,1,64,8,True,0.15396419327909994,1,128,2048,128,False,False,True,64,False,32,False,2048,True,8,1,64,False,1,12,1,16,4,1,16,5.366269558975951e-05,35,0.1539997495780429,12,0.15398197142857142,4,1,32,True,128,1,12,512,False,1,1,32,12
85,32,1024,RS,32,8,True,1,64,False,256,16,1,True,0.19156786467120984,128,64,512,1024,False,False,True,16,True,16,False,1,True,12,8,2048,False,12,1,16,1,1,16,1,4.44780523725718e-05,35,0.19159733532879014,4,0.1915826,1,1,32,True,1,512,4,64,False,4,1,32,1
86,32,1,RS,1,1,False,1,1,False,512,32,32,False,0.1254447434718732,64,64,512,512,True,False,True,16,False,128,False,128,True,8,8,512,True,1,12,12,1,12,12,1,4.518885540773433e-05,35,0.12547468509955537,16,0.12545971428571429,12,1,8,True,256,1024,12,2048,True,1,1,8,4
87,128,1,RS,8,8,True,8,32,True,32,128,8,False,0.12049160366853784,32,256,128,2048,True,False,True,256,True,256,False,1,False,4,12,1,True,4,1,1,16,8,1,4,2.732758194011771e-05,35,0.12050971061717644,16,0.12050065714285714,8,1,8,True,2048,1024,1,256,False,1,8,1,1
88,128,1024,RS,1,1,False,8,64,True,256,1,8,False,0.16112435305827225,512,64,1,1024,True,False,True,16,True,512,True,2048,True,8,4,2048,False,12,1,1,4,8,1,4,6.973883642650048e-05,35,0.16117056122744203,12,0.16114745714285714,4,32,1,True,1024,128,12,2048,True,4,1,1,1
89,128,512,RS,32,1,True,1,256,True,256,128,1,True,0.21412094399386472,1,32,512,512,False,False,False,128,False,32,False,2048,False,8,12,1,False,16,1,4,1,1,1,16,0.00017851712545756803,35,0.21423922743470675,4,0.21418008571428573,1,32,1,True,2048,2048,12,256,False,12,1,32,1
90,1,128,RS,1,8,False,8,16,True,32,512,8,False,0.09143085066140647,64,1,256,256,False,False,False,32,True,32,True,2048,True,1,16,128,True,16,1,1,16,4,8,1,3.417994685992043e-05,35,0.09145349791002211,16,0.09144217428571429,8,1,32,True,2048,2048,16,512,True,16,1,8,1
