id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,2048,512,512,16,5.360631775962519,8,128,2,RS,500,10,False,32,32,256,2,7,1,False,1,4,False,10,0.0001842932445859185,5.360746000000001,True,False,5.3608602240374825
2,128,1,8,32,2.5999567329449174,4,1,8,RS,500,10,True,16,1,2048,1,12,1,True,1,3,False,10,0.0006506458329998328,2.6003600000000002,True,False,2.600763267055083
3,128,1024,4,8,2.641089349262981,4,32,32,RS,500,10,False,256,8,2048,1,9,1,False,2,4,False,10,0.008789439174372868,2.6465370000000004,True,True,2.65198465073702
4,512,8,8,2048,3.4897283877974097,2048,4,16,RS,500,10,True,2048,1,16,1,3,2,True,2,1,False,10,0.00036401098884516873,3.489954,True,False,3.4901796122025903
5,128,1,32,1,0.42128059172720744,64,2,512,RS,500,10,True,64,2048,2048,1,21,1,False,1,2,False,10,0.020260420975142652,0.4338379,True,True,0.44639520827279255
6,256,1024,64,4,3.4714231278606444,1,4,1,RS,500,10,True,2048,32,128,1,4,3,True,1,1,False,10,0.09378079705355462,3.5295479999999997,True,True,3.587672872139355
7,512,4,1,64,7.79208756526004,4,16,1,RS,500,10,False,8,512,1,1,27,3,False,1,1,False,10,0.0005137742694996425,7.7924060000000015,True,False,7.792724434739963
8,256,2048,2,4,9.265650927037028,4,1,1,RS,500,10,False,1,1024,1024,2,2,1,False,1,10,False,10,0.00154256312674728,9.266607000000002,True,False,9.267563072962977
9,1,8,2,128,0.544310871745656,1,1024,4,RS,500,10,False,32,1024,8,2,1,2,True,3,1,False,10,0.09825543136076499,0.6052090999999999,True,True,0.6661073282543439
10,256,64,32,2,6.71342552622785,32,16,2,RS,500,10,False,1024,16,64,1,5,2,True,9,3,False,10,0.195108814155076,6.834353,True,True,6.9552804737721505
11,512,16,16,2,3.444461114233366,2,8,32,RS,500,10,True,128,1,128,1,2,4,False,2,5,False,10,7.403377607548034e-05,3.444507,True,False,3.4445528857666345
12,2048,64,8,4,7.310984619558431,8,32,1,RS,500,10,False,2048,1024,2048,1,5,3,True,10,1,False,10,0.0002313352545550842,7.311128000000001,True,False,7.311271380441571
13,4,32,4,32,6.00922246639824,2048,1,1,RS,500,10,True,2048,256,128,1,6,5,True,8,1,False,10,0.00016704490414262525,6.009326,True,False,6.009429533601759
14,32,64,1,4,6.514087001995775,64,2,2,RS,500,10,False,2048,2048,32,3,1,2,False,4,2,False,10,0.00022910477952237668,6.514229,True,False,6.5143709980042255
15,32,32,32,1,3.3245375481898507,1024,16,4,RS,500,10,False,1024,32,256,9,4,1,True,7,1,False,10,0.0002927609946696376,3.3247189999999995,True,False,3.3249004518101484
16,1,128,1,16,0.92872924770097,128,16,64,RS,500,10,True,128,1024,2048,2,1,2,False,3,7,False,10,0.013325296055247703,0.9369882,True,True,0.9452471522990301
17,16,512,16,8,0.3592158785237592,8,2,1,RS,500,10,True,1,256,4,1,12,1,False,5,2,False,10,0.03247964315136482,0.3793466,True,True,0.39947732147624077
18,2048,2048,512,64,0.5662676084320096,4,4,1,RS,500,10,True,128,256,512,1,2,6,True,4,3,False,10,0.008826775438403298,0.5717383999999999,True,True,0.5772091915679901
19,4,16,16,512,4.439956466391508,2048,4,1024,RS,500,10,False,1,1,1024,7,4,1,False,1,1,False,10,0.0006930252520652016,4.440386,True,False,4.440815533608492
20,4,4,4,128,0.22448317653434124,1,1,1024,RS,500,10,True,4,2048,1024,3,4,2,False,4,1,False,10,0.01911974579982694,0.23633349999999997,True,True,0.2481838234656587
21,1024,2048,128,512,5.425012169573558,32,32,32,RS,500,10,True,512,1,32,1,1,5,True,1,9,False,10,7.555792479945741e-05,5.425058999999999,True,False,5.425105830426441
22,1024,1024,512,128,2.868205295665077,64,32,64,RS,500,10,True,128,1,128,2,6,2,True,1,3,False,10,0.0004157896102598241,2.8684629999999998,True,False,2.8687207043349225
23,1,2048,16,64,3.4214738872307113,256,2048,1,RS,500,10,True,2048,64,64,2,5,5,False,2,1,False,10,0.00028091991741425993,3.4216480000000002,True,False,3.421822112769289
24,1,4,2,16,3.0005932380326317,512,256,4,RS,500,10,True,512,256,1,1,5,1,False,2,5,False,10,0.00254077862081681,3.0021679999999997,True,True,3.003742761967368
25,2048,1,8,16,5.656193326269745,4,128,2,RS,500,10,False,1,16,256,1,11,6,False,2,1,False,10,0.0005270673581241675,5.6565199999999995,True,False,5.6568466737302545
26,8,1,2048,32,1.2272217911415662,32,2,16,RS,500,10,False,64,512,1,1,5,9,False,5,1,False,10,0.017044681399193094,1.237786,True,True,1.248350208858434
27,1,32,8,4,3.3073995377304657,32,64,1,RS,500,10,True,256,128,2048,5,4,1,False,11,1,False,10,0.0005105918134869953,3.307716,True,False,3.3080324622695345
28,64,16,2,512,8.013602317665834,1,2,64,RS,500,10,False,256,1,1024,1,9,3,True,5,1,False,10,0.00048029157810670594,8.013900000000001,True,False,8.014197682334169
29,2048,1,2,4,3.6019492432141966,2,8,1,RS,500,10,True,2048,2048,2048,6,2,1,False,7,2,False,10,0.02726023266591832,3.6188449999999994,True,True,3.635740756785802
30,8,512,4,1,7.582767846863211,16,8,64,RS,500,10,False,512,8,1024,2,6,2,False,6,1,False,10,0.00045523620242677855,7.58305,True,False,7.583332153136789
31,32,32,4,4,4.972611083197746,512,4,8,RS,500,10,False,1024,16,128,8,3,1,False,2,2,False,10,0.051071588432317266,5.004264999999999,True,True,5.0359189168022525
32,512,64,64,256,3.195951269563582,4,32,2,RS,500,10,False,128,1,128,4,1,1,False,25,1,False,10,0.00024964775184249986,3.196106,True,False,3.1962607304364177
33,512,1024,128,4,5.955498066002669,64,64,1,RS,500,10,False,256,4,32,1,1,12,True,3,2,False,10,0.11426186127050457,6.026317000000001,True,True,6.097135933997333
34,1,1024,16,2,2.9204743391409433,2048,256,64,RS,500,10,True,2048,1024,1024,1,15,1,True,3,4,False,10,0.000525433154644806,2.9208000000000003,True,False,2.9211256608590572
