id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,4.628934557989218,128,8,4.6291199999999995,30,1,RS,128,0.00029919893047931933,True,2048,21,False,True,4.629305442010781,False,2,False,8
2,10,False,1.5614455467591266,8,2048,1.561609,1,30,RS,32,0.0002637214439517435,True,2048,5,False,False,1.5617724532408734,False,2,True,1
3,10,False,0.7709302863649897,32,1024,0.7935118999999999,22,1,RS,32,0.036434002304029135,True,1024,26,True,True,0.8160935136350101,True,4,True,32
4,10,False,6.62383374459338,64,4,6.6239729999999994,20,1,RS,512,0.00022467977212021795,True,32,15,False,False,6.624112255406619,True,2,False,32
5,10,False,0.7499497004457321,4,2048,0.7758077,1,19,RS,64,0.041720243316764084,True,2048,11,True,True,0.8016656995542679,True,4,True,16
6,10,False,0.749871997682957,1,4,0.7869421,1,25,RS,1024,0.05981026046499045,True,8,30,True,True,0.824012202317043,False,1,True,1
7,10,False,1.4357324091521448,512,16,1.435765,1,20,RS,1024,5.25832673005104e-05,True,2048,12,False,False,1.435797590847855,False,4,True,2
8,10,False,0.8957928690247746,256,8,0.9207628,1,28,RS,256,0.04028740095315161,True,32,29,True,False,0.9457327309752254,True,2,False,32
9,10,False,0.5060684075091733,8,2,0.5496260000000002,1,14,RS,2048,0.07027741466218006,True,512,2,True,False,0.5931835924908271,True,2,True,8
10,10,False,0.8015539533310556,1,512,0.8307662,1,2,RS,512,0.047132108433211445,True,1024,26,True,True,0.8599784466689444,True,8,False,1
11,10,False,0.6387219506467047,1024,1,0.7543928999999999,12,1,RS,2048,0.18662774518085462,True,16,8,True,True,0.8700638493532952,False,32,True,1
12,10,False,2.3157635559304324,32,256,2.366598,12,1,RS,128,0.08201815345397623,True,2048,5,False,True,2.417432444069568,True,1,True,16
13,10,False,0.6532338554006669,256,32,0.7097553999999999,15,1,RS,1024,0.0911939296918386,True,1,6,True,True,0.7662769445993329,False,8,True,1
14,10,False,5.733134058024555,2,512,5.733278,27,1,RS,16,0.00023224125387192278,True,1024,21,False,True,5.733421941975446,True,1,False,4
15,10,False,0.8635277903680229,4,2,0.9091754,24,1,RS,512,0.07364952484734716,True,1,11,True,True,0.9548230096319771,False,2,False,2
16,10,False,0.7389131661449867,64,16,0.7713441,8,1,RS,128,0.05232525619707945,True,2048,19,True,False,0.8037750338550133,False,8,True,16
17,10,False,1.6601156975006042,16,1,1.66022,16,1,RS,16,0.00016828547174368595,True,16,10,False,True,1.6603243024993959,True,16,True,8
18,10,False,5.420880306242566,32,2,5.421325,28,1,RS,2048,0.0007174851914847714,True,16,2,False,False,5.421769693757435,False,2,False,1
19,10,False,0.7428344831509733,16,1024,0.7849652,1,23,RS,1024,0.06797524125415076,True,1,16,True,False,0.8270959168490267,True,8,False,8
20,10,False,3.979998512564469,16,16,3.981684,1,2,RS,1024,0.0027194271455583353,True,32,14,False,True,3.983369487435531,False,16,False,2
21,10,False,4.480137976258021,4,1,4.4802919999999995,1,3,RS,8,0.0002485075451572149,True,16,13,False,True,4.480446023741978,False,8,False,4
22,10,False,0.7628101690446579,1,512,0.7854621999999999,20,1,RS,64,0.036547616187105836,True,1024,21,True,False,0.8081142309553419,True,4,True,16
23,10,False,4.740805276055248,1,8,4.740862,29,1,RS,128,9.152048950919963e-05,True,8,5,False,False,4.740918723944752,False,4,False,8
