id,T1_I,T1_J,cost_mean,U_J,U_I,technique,points,T2_I,speedup,T2_J,U1_I,OMP,VEC2,VEC1,RT_I,SCR,RT_J
1,32,1,0.5496127000000001,1,14,RS,301,2048,10.75977865868092,2048,24,True,True,True,8,True,4
