id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
17,256,1024,1,0.10754061459249818,8,256,64,64,RS,False,True,False,False,True,30,1,35,0.1076218996932161,0.00012267805551981412,0.10758125714285714,15,29,True,1,8
18,1,1,2048,0.10292059542897593,1,512,16,64,RS,True,True,True,False,True,16,8,35,0.10294580457102405,3.8046437790828195e-05,0.10293319999999999,10,30,True,1,8
19,512,2048,1024,0.4319460412934621,1,16,128,512,RS,False,False,False,False,False,15,1,35,0.4319716729922522,3.868417384567483e-05,0.43195885714285714,1,27,True,1,1
20,128,1,128,0.24943202203768097,1,32,128,32,RS,True,False,False,False,True,16,32,35,0.24973140653374762,0.0004518405895527144,0.2495817142857143,1,15,True,27,1
21,256,1,2048,0.10143978186832112,1,256,256,1,RS,False,True,True,False,False,26,1,35,0.10147587527453603,5.447331494242146e-05,0.10145782857142857,5,25,True,1,8
22,512,128,256,0.13186348724783914,1,256,32,512,RS,False,False,False,False,False,3,1,35,0.1319314841807323,0.0001026231306225631,0.13189748571428572,27,24,True,1,8
23,64,1024,1024,0.21082128624511745,1,64,512,1,RS,True,False,True,True,False,13,1,35,0.21107265661202537,0.0003793761409558203,0.2109469714285714,5,1,True,25,32
24,256,2048,128,0.20004379518562043,1,1,512,32,RS,True,True,False,False,False,17,1,35,0.20015866195723675,0.00017336057975285136,0.2001012285714286,1,1,True,29,1
25,1024,256,128,inf,32,1,16,64,RS,False,True,False,True,True,9,1,1,inf,inf,inf,1,28,False,27,1
26,64,2048,2048,0.20673257063756015,8,128,64,32,RS,True,False,False,True,True,1,8,35,0.20685748650529692,0.0001885269947649453,0.20679502857142854,17,1,True,6,1
27,64,512,256,0.2002863873640272,8,16,32,1,RS,True,False,False,False,True,13,8,35,0.20039886977882992,0.00016976203272552244,0.20034262857142857,10,1,True,6,1
28,256,128,256,0.1145740828969901,8,64,64,256,RS,True,False,False,False,False,7,1,35,0.11461054567443847,5.5030781738728e-05,0.11459231428571429,1,22,True,4,8
29,1024,256,1,0.16759129770633938,8,16,16,64,RS,True,True,True,False,False,1,1,35,0.1676245308650892,5.0156538630043114e-05,0.16760791428571428,27,1,True,24,1
