id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
34,True,True,1,DLMT,1.7652571988755557,8,128,2048,1,29,1,1024,1,10,1.765692,False,True,False,0.0007015240551826906,1.7661268011244444,False
35,False,True,1024,DLMT,0.12475050027227827,4,128,32,1,30,2,8,1024,10,0.12800129999999998,True,False,True,0.005244959314427523,0.1312520997277217,False
36,False,True,512,DLMT,1.459406254247418,256,64,2048,23,1,5,2,2048,10,1.4610249999999998,True,True,False,0.0026117436704240636,1.4626437457525816,False
37,False,True,2048,DLMT,4.700690193537738,1,16,1,2,22,1,64,256,10,4.700946,False,True,False,0.00041272751301553727,4.7012018064622625,False
38,False,True,2048,DLMT,0.11416417978748257,4,512,16,6,5,1,2048,1,10,0.12397530000000001,True,True,False,0.015829620602212803,0.13378642021251744,False
39,False,True,1,DLMT,1.4727266199259927,1,1,1,1,1,1,1,1,10,1.47299,False,False,False,0.00042494705552575935,1.4732533800740073,True
40,True,True,1,DLMT,0.19490926441227702,4,256,32,1,2,29,4,4,10,0.200594,True,False,False,0.009171960553774748,0.20627873558772297,False
41,True,True,1,DLMT,0.16520093281982107,8,1,32,1,2,29,128,128,10,0.1777944,True,True,True,0.020318761080341485,0.19038786718017892,False
42,True,True,1,DLMT,0.09945893126946288,32,64,32,1,2,29,1,512,10,0.11232721000000001,True,True,True,0.020762152098395287,0.12519548873053715,False
43,True,True,1,DLMT,0.17119720752203021,4,1,32,1,2,29,32,2048,10,0.1844102,True,False,False,0.021318325880800303,0.19762319247796978,False
44,True,True,1,DLMT,0.10532849820853749,1,2,32,1,2,29,4,128,10,0.1095474,True,True,False,0.006806930632818287,0.11376630179146252,False
45,True,True,1,DLMT,0.10174699250677209,1,1024,32,1,2,29,2048,1,10,0.10738889999999998,True,True,True,0.00910286013789073,0.11303080749322787,False
46,True,True,1,DLMT,0.09969124974217859,1,1,32,1,2,29,1,1,10,0.10272311,True,False,True,0.004891714356838511,0.10575497025782142,False
47,True,True,1,DLMT,0.17392401093111182,8,16,32,1,2,29,1,16,10,0.1913476,True,False,False,0.028111856598951268,0.2087711890688882,False
48,True,True,1,DLMT,0.10065914979180941,32,512,32,1,2,29,2048,2048,10,0.1102981,True,False,False,0.015551835212925837,0.11993705020819058,False
49,True,True,1,DLMT,0.10465818120256347,1,256,32,1,2,29,1,8,10,0.11528019999999999,True,False,True,0.017137954071592094,0.1259022187974365,False
50,True,True,1,DLMT,0.2061710100418034,2,2048,32,1,2,29,4,4,10,0.21451830000000002,True,True,True,0.013467823269184956,0.22286558995819664,False
51,True,True,1,DLMT,0.09626888747357332,32,1,32,1,2,29,4,8,10,0.10340131999999999,True,True,False,0.011507727804636325,0.11053375252642667,False
52,True,True,1,DLMT,0.16659562392939958,2,8,32,1,2,29,256,2048,10,0.17682299999999998,True,True,True,0.016501223045580587,0.18705037607060038,False
53,True,True,1,DLMT,0.16597650564796548,4,2048,32,1,2,29,1,512,10,0.1721782,True,True,False,0.010006040753464882,0.17837989435203452,False
54,True,True,1,DLMT,0.1029647548973354,32,2048,32,1,2,29,32,32,10,0.1206642,True,False,True,0.028556932824797557,0.1383636451026646,False
55,True,True,1,DLMT,0.20073646671523823,16,8,32,1,2,29,4,2048,10,0.20661049999999997,True,True,True,0.009477380389643544,0.21248453328476172,False
56,True,True,1,DLMT,0.16140795183244588,16,2048,32,1,2,29,2,1024,10,0.1693324,True,False,True,0.012785594841070167,0.1772568481675541,False
57,True,True,1,DLMT,0.17473553038185208,8,256,32,1,2,29,64,1,10,0.18015009999999998,True,True,True,0.008736064885862512,0.18556466961814788,False
58,True,True,1,DLMT,0.09083046612250525,32,8,32,1,2,29,128,1,10,0.09841307,True,False,False,0.012234050746261436,0.10599567387749476,False
59,True,True,1,DLMT,0.16952305831763786,4,2,32,1,2,29,2048,1,10,0.18780639999999998,True,False,True,0.029499012946876717,0.2060897416823621,False
60,True,True,1,DLMT,0.1702012134739158,2,128,32,1,2,29,16,512,10,0.181631,True,False,False,0.018441236102821307,0.19306078652608416,False
61,True,True,1,DLMT,0.09210012387581465,1,2048,32,1,2,29,256,2048,10,0.10190097000000001,True,True,False,0.015813044011894106,0.11170181612418537,False
62,True,True,1,DLMT,0.09599501108279339,32,256,32,1,2,29,1024,1,10,0.10573231000000001,True,False,False,0.01571051462126241,0.11546960891720663,False
63,True,True,1,DLMT,0.09807337502285209,32,2048,32,1,2,29,1024,1,10,0.11339151,True,True,False,0.024714839872451124,0.1287096449771479,False
64,True,True,1,DLMT,0.09720061194279134,32,512,32,1,2,29,1024,1,10,0.10827289,True,False,False,0.017864418848339288,0.11934516805720866,False
65,True,True,1,DLMT,0.09936343049851035,32,128,32,1,2,29,1024,1,10,0.1034074,True,True,False,0.0065246884707241,0.10745136950148965,False
66,True,True,1,DLMT,0.09220289303759019,32,1,32,1,2,29,1024,1,10,0.10822221000000001,True,True,False,0.025846152562478228,0.12424152696240984,False
67,True,True,1,DLMT,0.09817389397621305,32,8,32,1,2,29,1024,1,10,0.10198118999999999,True,False,False,0.006142830815584946,0.10578848602378692,False
68,True,True,1,DLMT,0.09550239274396223,32,1,32,1,2,29,1024,1,10,0.10541271,True,False,False,0.01598966874450187,0.11532302725603778,False
69,True,True,1,DLMT,0.0967402491116446,32,16,32,1,2,29,1024,1,10,0.10865360000000002,True,False,False,0.01922143655146514,0.12056695088835544,False
70,True,True,1,DLMT,0.09909623268435636,32,2048,32,1,2,29,1024,1,10,0.1106538,True,False,False,0.018647402307613786,0.12221136731564364,False
71,True,True,1,DLMT,0.09870285146353175,32,4,32,1,2,29,1024,1,10,0.10810990000000001,True,False,False,0.015177676564283479,0.11751694853646827,False
72,True,True,1,DLMT,0.09815313017419684,32,16,32,1,2,29,1024,1,10,0.10431823,True,True,False,0.009946997804870572,0.11048332982580315,False
73,True,True,1,DLMT,0.10041574175705069,32,64,32,1,2,29,1024,1,10,0.1077008,True,True,False,0.011753979724331667,0.11498585824294931,False
