id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.9612791415188036,256,1,1024,8,256,256,128,RSL,True,False,True,True,False,2,1,8,0.09070637142857142,1,14,27,100
2,2.0369997117489342,2048,2048,1,8,256,64,32,RSL,True,False,True,False,False,30,8,1,0.08733457999999998,13,9,1,100
